SA2_NAME16	Age	workers
Darwin Airport	55-59	93
Darwin Airport	60-64	63
Darwin Airport	65-69	25
Darwin Airport	70-74	4
Darwin Airport	75+	3
Darwin City	15-19	410
Darwin City	20-24	1107
Darwin City	25-29	1805
Darwin City	30-34	1823
Darwin City	35-39	1615
Darwin City	40-44	1359
Darwin City	45-49	1394
Darwin City	50-54	1207
Darwin City	55-59	1003
Darwin City	60-64	648
Darwin City	65-69	276
Darwin City	70-74	71
Darwin City	75+	35
East Point	25-29	3
East Point	30-34	7
East Point	45-49	3
East Point	50-54	7
East Point	65-69	3
Fannie Bay - The Gardens	15-19	86
Fannie Bay - The Gardens	20-24	180
Fannie Bay - The Gardens	25-29	254
Fannie Bay - The Gardens	30-34	259
Fannie Bay - The Gardens	35-39	187
Fannie Bay - The Gardens	40-44	162
Fannie Bay - The Gardens	45-49	172
Fannie Bay - The Gardens	50-54	162
Fannie Bay - The Gardens	55-59	134
Fannie Bay - The Gardens	60-64	103
Fannie Bay - The Gardens	65-69	41
Fannie Bay - The Gardens	70-74	17
Fannie Bay - The Gardens	75+	8
Larrakeyah	15-19	41
Larrakeyah	20-24	150
Larrakeyah	25-29	207
Larrakeyah	30-34	158
Larrakeyah	35-39	139
Larrakeyah	40-44	120
Larrakeyah	45-49	124
Larrakeyah	50-54	132
Larrakeyah	55-59	80
Larrakeyah	60-64	54
Larrakeyah	65-69	23
Larrakeyah	70-74	12
Larrakeyah	75+	5
Ludmilla - The Narrows	15-19	73
Ludmilla - The Narrows	20-24	146
Ludmilla - The Narrows	25-29	230
Ludmilla - The Narrows	30-34	184
Ludmilla - The Narrows	35-39	145
Ludmilla - The Narrows	40-44	131
Ludmilla - The Narrows	45-49	138
Ludmilla - The Narrows	50-54	115
Ludmilla - The Narrows	55-59	90
Ludmilla - The Narrows	60-64	55
Ludmilla - The Narrows	65-69	43
Ludmilla - The Narrows	70-74	10
Parap	15-19	69
Parap	20-24	109
Parap	25-29	183
Parap	30-34	170
Parap	35-39	117
Parap	40-44	143
Parap	45-49	133
Parap	50-54	121
Parap	55-59	97
Parap	60-64	82
Parap	65-69	42
Parap	70-74	8
Parap	75+	3
Stuart Park	15-19	52
Stuart Park	20-24	132
Stuart Park	25-29	153
Stuart Park	30-34	146
Stuart Park	35-39	117
Stuart Park	40-44	108
Stuart Park	45-49	107
Stuart Park	50-54	97
Stuart Park	55-59	95
Stuart Park	60-64	63
Stuart Park	65-69	38
Stuart Park	70-74	11
Stuart Park	75+	4
Woolner - Bayview - Winnellie	15-19	184
Woolner - Bayview - Winnellie	20-24	543
Woolner - Bayview - Winnellie	25-29	786
Woolner - Bayview - Winnellie	30-34	878
Woolner - Bayview - Winnellie	35-39	803
Woolner - Bayview - Winnellie	40-44	713
Woolner - Bayview - Winnellie	45-49	748
Woolner - Bayview - Winnellie	50-54	651
Woolner - Bayview - Winnellie	55-59	550
Woolner - Bayview - Winnellie	60-64	334
Woolner - Bayview - Winnellie	65-69	157
Woolner - Bayview - Winnellie	70-74	49
Woolner - Bayview - Winnellie	75+	15
Alawa	15-19	9
Alawa	20-24	9
Alawa	25-29	17
Alawa	30-34	25
Alawa	35-39	31
Alawa	40-44	24
Alawa	45-49	28
Alawa	50-54	27
Alawa	55-59	22
Alawa	60-64	21
Alawa	65-69	12
Alawa	70-74	3
Anula	15-19	3
Anula	20-24	11
Anula	25-29	18
Anula	30-34	14
Anula	35-39	11
Anula	40-44	30
Anula	45-49	25
Anula	50-54	22
Anula	55-59	15
Anula	60-64	15
Anula	65-69	12
Berrimah	15-19	151
Berrimah	20-24	385
Berrimah	25-29	563
Berrimah	30-34	563
Berrimah	35-39	550
Berrimah	40-44	627
Berrimah	45-49	615
Berrimah	50-54	496
Berrimah	55-59	427
Berrimah	60-64	262
Berrimah	65-69	118
Berrimah	70-74	33
Berrimah	75+	12
Brinkin - Nakara	15-19	469
Brinkin - Nakara	20-24	510
Brinkin - Nakara	25-29	584
Brinkin - Nakara	30-34	592
Brinkin - Nakara	35-39	519
Brinkin - Nakara	40-44	501
Brinkin - Nakara	45-49	453
Brinkin - Nakara	50-54	439
Brinkin - Nakara	55-59	376
Brinkin - Nakara	60-64	258
Brinkin - Nakara	65-69	110
Brinkin - Nakara	70-74	34
Brinkin - Nakara	75+	14
Buffalo Creek	15-19	5
Buffalo Creek	35-39	3
Charles Darwin	30-34	3
Charles Darwin	40-44	3
Charles Darwin	50-54	4
Charles Darwin	60-64	3
Coconut Grove	15-19	51
Coconut Grove	20-24	91
Coconut Grove	25-29	116
Coconut Grove	30-34	99
Coconut Grove	35-39	104
Coconut Grove	40-44	88
Coconut Grove	45-49	84
Coconut Grove	50-54	97
Coconut Grove	55-59	61
Coconut Grove	60-64	63
Coconut Grove	65-69	28
Coconut Grove	70-74	10
Coconut Grove	75+	3
East Arm	15-19	35
East Arm	20-24	144
East Arm	25-29	246
East Arm	30-34	277
East Arm	35-39	220
East Arm	40-44	286
East Arm	45-49	258
East Arm	50-54	236
East Arm	55-59	162
East Arm	60-64	90
East Arm	65-69	29
East Arm	70-74	9
East Arm	75+	5
Jingili	15-19	5
Jingili	20-24	17
Jingili	25-29	24
Jingili	30-34	31
Jingili	35-39	24
Jingili	40-44	30
Jingili	45-49	25
Jingili	50-54	20
Jingili	55-59	18
Jingili	60-64	15
Jingili	65-69	6
Jingili	70-74	3
Karama	15-19	33
Karama	20-24	48
Karama	25-29	53
Karama	30-34	71
Karama	35-39	50
Karama	40-44	58
Karama	45-49	66
Karama	50-54	68
Karama	55-59	65
Karama	60-64	37
Karama	65-69	17
Leanyer	15-19	37
Leanyer	20-24	47
Leanyer	25-29	73
Leanyer	30-34	55
Leanyer	35-39	78
Leanyer	40-44	65
Leanyer	45-49	61
Leanyer	50-54	53
Leanyer	55-59	40
Leanyer	60-64	40
Leanyer	65-69	24
Leanyer	70-74	3
Leanyer	75+	6
Lyons (NT)	15-19	10
Lyons (NT)	20-24	27
Lyons (NT)	25-29	41
Lyons (NT)	30-34	37
Lyons (NT)	35-39	38
Lyons (NT)	40-44	33
Lyons (NT)	45-49	30
Lyons (NT)	50-54	25
Lyons (NT)	55-59	20
Lyons (NT)	60-64	8
Lyons (NT)	65-69	7
Lyons (NT)	70-74	3
Malak - Marrara	15-19	63
Malak - Marrara	20-24	88
Malak - Marrara	25-29	113
Malak - Marrara	30-34	107
Malak - Marrara	35-39	105
Malak - Marrara	40-44	117
Malak - Marrara	45-49	112
Malak - Marrara	50-54	95
Malak - Marrara	55-59	74
Malak - Marrara	60-64	69
Malak - Marrara	65-69	27
Malak - Marrara	70-74	9
Malak - Marrara	75+	3
Millner	15-19	86
Millner	20-24	65
Millner	25-29	74
Millner	30-34	70
Millner	35-39	45
Millner	40-44	59
Millner	45-49	59
Millner	50-54	49
Millner	55-59	42
Millner	60-64	23
Millner	65-69	11
Millner	70-74	3
Moil	15-19	6
Moil	20-24	16
Moil	25-29	18
Moil	30-34	21
Moil	35-39	34
Moil	40-44	32
Moil	45-49	31
Moil	50-54	30
Moil	55-59	25
Moil	60-64	21
Moil	65-69	16
Moil	70-74	4
Moil	75+	3
Nightcliff	15-19	76
Nightcliff	20-24	80
Nightcliff	25-29	89
Nightcliff	30-34	89
Nightcliff	35-39	95
Nightcliff	40-44	85
Nightcliff	45-49	118
Nightcliff	50-54	59
Nightcliff	55-59	91
Nightcliff	60-64	38
Nightcliff	65-69	27
Nightcliff	70-74	10
Nightcliff	75+	4
Rapid Creek	15-19	8
Rapid Creek	20-24	34
Rapid Creek	25-29	64
Rapid Creek	30-34	72
Rapid Creek	35-39	60
Rapid Creek	40-44	42
Rapid Creek	45-49	53
Rapid Creek	50-54	39
Rapid Creek	55-59	34
Rapid Creek	60-64	34
Rapid Creek	65-69	13
Rapid Creek	70-74	5
Tiwi	15-19	34
Tiwi	20-24	221
Tiwi	25-29	576
Tiwi	30-34	654
Tiwi	35-39	535
Tiwi	40-44	434
Tiwi	45-49	383
Tiwi	50-54	346
Tiwi	55-59	343
Tiwi	60-64	241
Tiwi	65-69	97
Tiwi	70-74	18
Tiwi	75+	7
Wagaman	15-19	11
Wagaman	20-24	19
Wagaman	25-29	33
Wagaman	30-34	27
Wagaman	35-39	26
Wagaman	40-44	31
Wagaman	45-49	23
Wagaman	50-54	24
Wagaman	55-59	11
Wagaman	60-64	9
Wagaman	65-69	3
Wagaman	70-74	3
Wanguri	15-19	12
Wanguri	20-24	24
Wanguri	25-29	32
Wanguri	30-34	48
Wanguri	35-39	39
Wanguri	40-44	36
Wanguri	45-49	35
Wanguri	50-54	28
Wanguri	55-59	38
Wanguri	60-64	15
Wanguri	65-69	11
Wanguri	70-74	8
Wulagi	15-19	3
Wulagi	20-24	12
Wulagi	25-29	19
Wulagi	30-34	27
Wulagi	35-39	36
Wulagi	40-44	30
Wulagi	45-49	32
Wulagi	50-54	24
Wulagi	55-59	28
Wulagi	60-64	20
Wulagi	65-69	8
Howard Springs	15-19	147
Howard Springs	20-24	909
Howard Springs	25-29	819
Howard Springs	30-34	634
Howard Springs	35-39	447
Howard Springs	40-44	434
Howard Springs	45-49	380
Howard Springs	50-54	361
Howard Springs	55-59	284
Howard Springs	60-64	183
Howard Springs	65-69	61
Howard Springs	70-74	25
Howard Springs	75+	10
Humpty Doo	15-19	86
Humpty Doo	20-24	80
Humpty Doo	25-29	129
Humpty Doo	30-34	168
Humpty Doo	35-39	144
Humpty Doo	40-44	156
Humpty Doo	45-49	196
Humpty Doo	50-54	156
Humpty Doo	55-59	152
Humpty Doo	60-64	113
Humpty Doo	65-69	58
Humpty Doo	70-74	15
Humpty Doo	75+	6
Koolpinyah	15-19	10
Koolpinyah	20-24	118
Koolpinyah	25-29	104
Koolpinyah	30-34	45
Koolpinyah	35-39	27
Koolpinyah	40-44	22
Koolpinyah	45-49	16
Koolpinyah	50-54	18
Koolpinyah	55-59	8
Koolpinyah	60-64	6
Koolpinyah	65-69	3
Virginia	15-19	127
Virginia	20-24	72
Virginia	25-29	75
Virginia	30-34	67
Virginia	35-39	89
Virginia	40-44	90
Virginia	45-49	96
Virginia	50-54	81
Virginia	55-59	56
Virginia	60-64	35
Virginia	65-69	40
Virginia	70-74	9
Weddell	15-19	93
Weddell	20-24	323
Weddell	25-29	999
Weddell	30-34	1273
Weddell	35-39	1080
Weddell	40-44	928
Weddell	45-49	869
Weddell	50-54	811
Weddell	55-59	613
Weddell	60-64	353
Weddell	65-69	102
Weddell	70-74	26
Weddell	75+	16
Bakewell	15-19	50
Bakewell	20-24	27
Bakewell	25-29	47
Bakewell	30-34	49
Bakewell	35-39	31
Bakewell	40-44	40
Bakewell	45-49	36
Bakewell	50-54	27
Bakewell	55-59	19
Bakewell	60-64	8
Bakewell	65-69	3
Driver	15-19	29
Driver	20-24	35
Driver	25-29	22
Driver	30-34	55
Driver	35-39	64
Driver	40-44	60
Driver	45-49	56
Driver	50-54	43
Driver	55-59	59
Driver	60-64	27
Driver	65-69	4
Driver	70-74	3
Durack - Marlow Lagoon	15-19	107
Durack - Marlow Lagoon	20-24	143
Durack - Marlow Lagoon	25-29	155
Durack - Marlow Lagoon	30-34	174
Durack - Marlow Lagoon	35-39	163
Durack - Marlow Lagoon	40-44	190
Durack - Marlow Lagoon	45-49	145
Durack - Marlow Lagoon	50-54	131
Durack - Marlow Lagoon	55-59	108
Durack - Marlow Lagoon	60-64	58
Durack - Marlow Lagoon	65-69	31
Durack - Marlow Lagoon	70-74	10
Durack - Marlow Lagoon	75+	3
Gray	15-19	18
Gray	20-24	32
Gray	25-29	34
Gray	30-34	45
Gray	35-39	30
Gray	40-44	31
Gray	45-49	18
Gray	50-54	26
Gray	55-59	20
Gray	60-64	12
Gray	65-69	12
Gray	70-74	4
Moulden	15-19	17
Moulden	20-24	20
Moulden	25-29	15
Moulden	30-34	35
Moulden	35-39	29
Moulden	40-44	19
Moulden	45-49	20
Moulden	50-54	25
Moulden	55-59	13
Moulden	60-64	8
Moulden	65-69	7
Palmerston - North	15-19	286
Palmerston - North	20-24	363
Palmerston - North	25-29	418
Palmerston - North	30-34	449
Palmerston - North	35-39	378
Palmerston - North	40-44	369
Palmerston - North	45-49	362
Palmerston - North	50-54	288
Palmerston - North	55-59	219
Palmerston - North	60-64	153
Palmerston - North	65-69	52
Palmerston - North	70-74	20
Palmerston - North	75+	10
Palmerston - South	15-19	7
Palmerston - South	20-24	23
Palmerston - South	25-29	46
Palmerston - South	30-34	40
Palmerston - South	35-39	39
Palmerston - South	40-44	34
Palmerston - South	45-49	33
Palmerston - South	50-54	23
Palmerston - South	55-59	26
Palmerston - South	60-64	10
Palmerston - South	65-69	3
Palmerston - South	70-74	3
Rosebery - Bellamack	15-19	39
Rosebery - Bellamack	20-24	37
Rosebery - Bellamack	25-29	58
Rosebery - Bellamack	30-34	66
Rosebery - Bellamack	35-39	56
Rosebery - Bellamack	40-44	48
Rosebery - Bellamack	45-49	41
Rosebery - Bellamack	50-54	30
Rosebery - Bellamack	55-59	30
Rosebery - Bellamack	60-64	12
Rosebery - Bellamack	65-69	3
Woodroffe	15-19	53
Woodroffe	20-24	66
Woodroffe	25-29	77
Woodroffe	30-34	74
Woodroffe	35-39	81
Woodroffe	40-44	79
Woodroffe	45-49	66
Woodroffe	50-54	57
Woodroffe	55-59	37
Woodroffe	60-64	28
Woodroffe	65-69	14
Woodroffe	70-74	3
Charles	15-19	449
Charles	20-24	593
Charles	25-29	853
Charles	30-34	837
Charles	35-39	696
Charles	40-44	693
Charles	45-49	753
Charles	50-54	734
Charles	55-59	659
Charles	60-64	484
Charles	65-69	186
Charles	70-74	62
Charles	75+	22
East Side	15-19	30
East Side	20-24	65
East Side	25-29	84
East Side	30-34	87
East Side	35-39	89
East Side	40-44	96
East Side	45-49	87
East Side	50-54	98
East Side	55-59	136
East Side	60-64	100
East Side	65-69	27
East Side	70-74	8
East Side	75+	5
Flynn (NT)	15-19	40
Flynn (NT)	20-24	30
Flynn (NT)	25-29	74
Flynn (NT)	30-34	79
Flynn (NT)	35-39	56
Flynn (NT)	40-44	76
Flynn (NT)	45-49	67
Flynn (NT)	50-54	88
Flynn (NT)	55-59	51
Flynn (NT)	60-64	42
Flynn (NT)	65-69	31
Flynn (NT)	70-74	9
Larapinta	15-19	14
Larapinta	20-24	22
Larapinta	25-29	22
Larapinta	30-34	54
Larapinta	35-39	34
Larapinta	40-44	37
Larapinta	45-49	34
Larapinta	50-54	37
Larapinta	55-59	38
Larapinta	60-64	31
Larapinta	65-69	14
Larapinta	70-74	8
Larapinta	75+	4
Mount Johns	15-19	62
Mount Johns	20-24	137
Mount Johns	25-29	320
Mount Johns	30-34	311
Mount Johns	35-39	283
Mount Johns	40-44	232
Mount Johns	45-49	257
Mount Johns	50-54	239
Mount Johns	55-59	182
Mount Johns	60-64	141
Mount Johns	65-69	59
Mount Johns	70-74	19
Mount Johns	75+	3
Petermann - Simpson	15-19	46
Petermann - Simpson	20-24	198
Petermann - Simpson	25-29	240
Petermann - Simpson	30-34	158
Petermann - Simpson	35-39	110
Petermann - Simpson	40-44	85
Petermann - Simpson	45-49	82
Petermann - Simpson	50-54	89
Petermann - Simpson	55-59	90
Petermann - Simpson	60-64	57
Petermann - Simpson	65-69	27
Petermann - Simpson	70-74	8
Petermann - Simpson	75+	4
Ross	15-19	32
Ross	20-24	49
Ross	25-29	73
Ross	30-34	84
Ross	35-39	64
Ross	40-44	76
Ross	45-49	74
Ross	50-54	69
Ross	55-59	90
Ross	60-64	45
Ross	65-69	32
Ross	70-74	5
Ross	75+	7
Sandover - Plenty	15-19	29
Sandover - Plenty	20-24	88
Sandover - Plenty	25-29	165
Sandover - Plenty	30-34	203
Sandover - Plenty	35-39	172
Sandover - Plenty	40-44	178
Sandover - Plenty	45-49	212
Sandover - Plenty	50-54	200
Sandover - Plenty	55-59	178
Sandover - Plenty	60-64	131
Sandover - Plenty	65-69	49
Sandover - Plenty	70-74	11
Sandover - Plenty	75+	7
Tanami	15-19	14
Tanami	20-24	69
Tanami	25-29	162
Tanami	30-34	160
Tanami	35-39	138
Tanami	40-44	147
Tanami	45-49	153
Tanami	50-54	120
Tanami	55-59	94
Tanami	60-64	50
Tanami	65-69	29
Tanami	70-74	5
Yuendumu - Anmatjere	15-19	6
Yuendumu - Anmatjere	20-24	34
Yuendumu - Anmatjere	25-29	34
Yuendumu - Anmatjere	30-34	60
Yuendumu - Anmatjere	35-39	50
Yuendumu - Anmatjere	40-44	51
Yuendumu - Anmatjere	45-49	56
Yuendumu - Anmatjere	50-54	49
Yuendumu - Anmatjere	55-59	44
Yuendumu - Anmatjere	60-64	35
Yuendumu - Anmatjere	65-69	12
Yuendumu - Anmatjere	70-74	8
Barkly	15-19	41
Barkly	20-24	81
Barkly	25-29	75
Barkly	30-34	94
Barkly	35-39	56
Barkly	40-44	48
Barkly	45-49	46
Barkly	50-54	43
Barkly	55-59	41
Barkly	60-64	29
Barkly	65-69	13
Barkly	70-74	3
Barkly	75+	4
Tennant Creek	15-19	74
Tennant Creek	20-24	137
Tennant Creek	25-29	164
Tennant Creek	30-34	145
Tennant Creek	35-39	118
Tennant Creek	40-44	118
Tennant Creek	45-49	142
Tennant Creek	50-54	132
Tennant Creek	55-59	131
Tennant Creek	60-64	112
Tennant Creek	65-69	47
Tennant Creek	70-74	12
Tennant Creek	75+	6
Alligator	15-19	65
Alligator	20-24	150
Alligator	25-29	216
Alligator	30-34	212
Alligator	35-39	205
Alligator	40-44	213
Alligator	45-49	239
Alligator	50-54	253
Alligator	55-59	182
Alligator	60-64	141
Alligator	65-69	57
Alligator	70-74	22
Alligator	75+	8
Daly	15-19	16
Daly	20-24	53
Daly	25-29	82
Daly	30-34	74
Daly	35-39	53
Daly	40-44	64
Daly	45-49	71
Daly	50-54	72
Daly	55-59	64
Daly	60-64	45
Daly	65-69	19
Daly	70-74	11
Daly	75+	4
Thamarrurr	15-19	5
Thamarrurr	20-24	24
Thamarrurr	25-29	50
Thamarrurr	30-34	75
Thamarrurr	35-39	49
Thamarrurr	40-44	38
Thamarrurr	45-49	43
Thamarrurr	50-54	35
Thamarrurr	55-59	35
Thamarrurr	60-64	31
Thamarrurr	65-69	6
Tiwi Islands	15-19	5
Tiwi Islands	20-24	45
Tiwi Islands	25-29	75
Tiwi Islands	30-34	78
Tiwi Islands	35-39	58
Tiwi Islands	40-44	68
Tiwi Islands	45-49	64
Tiwi Islands	50-54	56
Tiwi Islands	55-59	57
Tiwi Islands	60-64	38
Tiwi Islands	65-69	13
Tiwi Islands	70-74	3
Tiwi Islands	75+	5
West Arnhem	15-19	33
West Arnhem	20-24	83
West Arnhem	25-29	110
West Arnhem	30-34	120
West Arnhem	35-39	98
West Arnhem	40-44	106
West Arnhem	45-49	90
West Arnhem	50-54	81
West Arnhem	55-59	87
West Arnhem	60-64	44
West Arnhem	65-69	19
West Arnhem	70-74	8
West Arnhem	75+	3
Anindilyakwa	15-19	20
Anindilyakwa	20-24	65
Anindilyakwa	25-29	168
Anindilyakwa	30-34	203
Anindilyakwa	35-39	207
Anindilyakwa	40-44	222
Anindilyakwa	45-49	172
Anindilyakwa	50-54	177
Anindilyakwa	55-59	137
Anindilyakwa	60-64	78
Anindilyakwa	65-69	29
Anindilyakwa	70-74	4
Anindilyakwa	75+	6
East Arnhem	15-19	40
East Arnhem	20-24	122
East Arnhem	25-29	184
East Arnhem	30-34	243
East Arnhem	35-39	218
East Arnhem	40-44	215
East Arnhem	45-49	210
East Arnhem	50-54	220
East Arnhem	55-59	180
East Arnhem	60-64	106
East Arnhem	65-69	38
East Arnhem	70-74	10
East Arnhem	75+	10
Nhulunbuy	15-19	64
Nhulunbuy	20-24	71
Nhulunbuy	25-29	104
Nhulunbuy	30-34	140
Nhulunbuy	35-39	149
Nhulunbuy	40-44	150
Nhulunbuy	45-49	142
Nhulunbuy	50-54	121
Nhulunbuy	55-59	109
Nhulunbuy	60-64	72
Nhulunbuy	65-69	37
Nhulunbuy	70-74	11
Elsey	15-19	26
Elsey	20-24	68
Elsey	25-29	101
Elsey	30-34	68
Elsey	35-39	49
Elsey	40-44	44
Elsey	45-49	54
Elsey	50-54	71
Elsey	55-59	50
Elsey	60-64	27
Elsey	65-69	23
Elsey	70-74	9
Gulf	15-19	26
Gulf	20-24	95
Gulf	25-29	145
Gulf	30-34	144
Gulf	35-39	141
Gulf	40-44	129
Gulf	45-49	135
Gulf	50-54	129
Gulf	55-59	127
Gulf	60-64	53
Gulf	65-69	31
Gulf	70-74	6
Gulf	75+	8
Katherine	15-19	204
Katherine	20-24	398
Katherine	25-29	614
Katherine	30-34	567
Katherine	35-39	430
Katherine	40-44	415
Katherine	45-49	464
Katherine	50-54	431
Katherine	55-59	367
Katherine	60-64	264
Katherine	65-69	142
Katherine	70-74	53
Katherine	75+	22
Victoria River	15-19	43
Victoria River	20-24	70
Victoria River	25-29	80
Victoria River	30-34	69
Victoria River	35-39	64
Victoria River	40-44	53
Victoria River	45-49	54
Victoria River	50-54	70
Victoria River	55-59	60
Victoria River	60-64	32
Victoria River	65-69	15
Victoria River	70-74	3
Victoria River	75+	4
Migratory - Offshore - Shipping (NT)	20-24	3
Migratory - Offshore - Shipping (NT)	25-29	4
Migratory - Offshore - Shipping (NT)	30-34	21
Migratory - Offshore - Shipping (NT)	35-39	4
Migratory - Offshore - Shipping (NT)	40-44	13
Migratory - Offshore - Shipping (NT)	45-49	9
Migratory - Offshore - Shipping (NT)	50-54	15
Migratory - Offshore - Shipping (NT)	55-59	13
Migratory - Offshore - Shipping (NT)	60-64	3
Migratory - Offshore - Shipping (NT)	65-69	3
No usual address (NT)	15-19	110
No usual address (NT)	20-24	266
No usual address (NT)	25-29	516
No usual address (NT)	30-34	495
No usual address (NT)	35-39	427
No usual address (NT)	40-44	413
No usual address (NT)	45-49	389
No usual address (NT)	50-54	372
No usual address (NT)	55-59	324
No usual address (NT)	60-64	221
No usual address (NT)	65-69	98
No usual address (NT)	70-74	29
No usual address (NT)	75+	20
Aranda	15-19	7
Aranda	20-24	28
Aranda	25-29	21
Aranda	30-34	29
Aranda	35-39	18
Aranda	40-44	25
Aranda	45-49	27
Aranda	50-54	30
Aranda	55-59	19
Aranda	60-64	20
Aranda	65-69	14
Aranda	70-74	10
Aranda	75+	3
Belconnen	15-19	1034
Belconnen	20-24	1581
Belconnen	25-29	1713
Belconnen	30-34	1631
Belconnen	35-39	1581
Belconnen	40-44	1507
Belconnen	45-49	1381
Belconnen	50-54	1271
Belconnen	55-59	901
Belconnen	60-64	552
Belconnen	65-69	222
Belconnen	70-74	52
Belconnen	75+	24
Bruce	15-19	174
Bruce	20-24	568
Bruce	25-29	748
Bruce	30-34	861
Bruce	35-39	762
Bruce	40-44	735
Bruce	45-49	696
Bruce	50-54	609
Bruce	55-59	500
Bruce	60-64	363
Bruce	65-69	156
Bruce	70-74	35
Bruce	75+	10
Charnwood	15-19	112
Charnwood	20-24	101
Charnwood	25-29	72
Charnwood	30-34	65
Charnwood	35-39	55
Charnwood	40-44	60
Charnwood	45-49	58
Charnwood	50-54	29
Charnwood	55-59	27
Charnwood	60-64	21
Charnwood	65-69	10
Charnwood	70-74	6
Cook	15-19	14
Cook	20-24	10
Cook	25-29	15
Cook	30-34	10
Cook	35-39	13
Cook	40-44	20
Cook	45-49	31
Cook	50-54	14
Cook	55-59	14
Cook	60-64	19
Cook	65-69	4
Cook	70-74	6
Cook	75+	4
Dunlop	15-19	7
Dunlop	20-24	21
Dunlop	25-29	18
Dunlop	30-34	30
Dunlop	35-39	20
Dunlop	40-44	41
Dunlop	45-49	33
Dunlop	50-54	23
Dunlop	55-59	13
Dunlop	60-64	11
Dunlop	65-69	7
Evatt	15-19	46
Evatt	20-24	45
Evatt	25-29	45
Evatt	30-34	50
Evatt	35-39	46
Evatt	40-44	41
Evatt	45-49	30
Evatt	50-54	41
Evatt	55-59	34
Evatt	60-64	37
Evatt	65-69	14
Evatt	70-74	3
Florey	15-19	48
Florey	20-24	67
Florey	25-29	59
Florey	30-34	51
Florey	35-39	58
Florey	40-44	58
Florey	45-49	52
Florey	50-54	47
Florey	55-59	61
Florey	60-64	23
Florey	65-69	14
Florey	70-74	3
Flynn (ACT)	15-19	8
Flynn (ACT)	20-24	23
Flynn (ACT)	25-29	13
Flynn (ACT)	30-34	22
Flynn (ACT)	35-39	18
Flynn (ACT)	40-44	19
Flynn (ACT)	45-49	17
Flynn (ACT)	50-54	14
Flynn (ACT)	55-59	22
Flynn (ACT)	60-64	20
Flynn (ACT)	65-69	14
Flynn (ACT)	70-74	9
Flynn (ACT)	75+	3
Fraser	15-19	13
Fraser	20-24	19
Fraser	25-29	12
Fraser	30-34	18
Fraser	35-39	19
Fraser	40-44	17
Fraser	45-49	10
Fraser	50-54	20
Fraser	55-59	11
Fraser	60-64	18
Fraser	65-69	10
Fraser	70-74	9
Giralang	15-19	4
Giralang	20-24	12
Giralang	25-29	22
Giralang	30-34	28
Giralang	35-39	27
Giralang	40-44	23
Giralang	45-49	16
Giralang	50-54	25
Giralang	55-59	15
Giralang	60-64	18
Giralang	65-69	11
Hawker	15-19	64
Hawker	20-24	79
Hawker	25-29	54
Hawker	30-34	48
Hawker	35-39	48
Hawker	40-44	66
Hawker	45-49	58
Hawker	50-54	44
Hawker	55-59	55
Hawker	60-64	41
Hawker	65-69	19
Hawker	70-74	18
Hawker	75+	7
Higgins	15-19	3
Higgins	20-24	14
Higgins	25-29	11
Higgins	30-34	17
Higgins	35-39	16
Higgins	40-44	13
Higgins	45-49	14
Higgins	50-54	13
Higgins	55-59	11
Higgins	60-64	10
Higgins	65-69	5
Higgins	70-74	5
Holt	15-19	162
Holt	20-24	150
Holt	25-29	121
Holt	30-34	114
Holt	35-39	129
Holt	40-44	108
Holt	45-49	95
Holt	50-54	88
Holt	55-59	70
Holt	60-64	47
Holt	65-69	26
Holt	70-74	3
Holt	75+	3
Kaleen	15-19	90
Kaleen	20-24	106
Kaleen	25-29	81
Kaleen	30-34	88
Kaleen	35-39	95
Kaleen	40-44	86
Kaleen	45-49	85
