SA2_NAME16	Age	Sex	workers
Geelong West - Hamlyn Heights	65-69	F	69
Geelong West - Hamlyn Heights	65-69	M	65
Geelong West - Hamlyn Heights	70-74	F	17
Geelong West - Hamlyn Heights	70-74	M	22
Geelong West - Hamlyn Heights	75+	F	7
Geelong West - Hamlyn Heights	75+	M	12
Grovedale	15-19	F	407
Grovedale	15-19	M	276
Grovedale	20-24	F	466
Grovedale	20-24	M	413
Grovedale	25-29	F	291
Grovedale	25-29	M	274
Grovedale	30-34	F	274
Grovedale	30-34	M	278
Grovedale	35-39	F	275
Grovedale	35-39	M	230
Grovedale	40-44	F	322
Grovedale	40-44	M	239
Grovedale	45-49	F	333
Grovedale	45-49	M	248
Grovedale	50-54	F	337
Grovedale	50-54	M	212
Grovedale	55-59	F	317
Grovedale	55-59	M	199
Grovedale	60-64	F	180
Grovedale	60-64	M	151
Grovedale	65-69	F	67
Grovedale	65-69	M	71
Grovedale	70-74	F	22
Grovedale	70-74	M	30
Grovedale	75+	F	12
Grovedale	75+	M	21
Highton	15-19	F	114
Highton	15-19	M	124
Highton	20-24	F	210
Highton	20-24	M	189
Highton	25-29	F	231
Highton	25-29	M	205
Highton	30-34	F	275
Highton	30-34	M	268
Highton	35-39	F	336
Highton	35-39	M	247
Highton	40-44	F	336
Highton	40-44	M	234
Highton	45-49	F	321
Highton	45-49	M	227
Highton	50-54	F	304
Highton	50-54	M	227
Highton	55-59	F	288
Highton	55-59	M	189
Highton	60-64	F	146
Highton	60-64	M	165
Highton	65-69	F	75
Highton	65-69	M	82
Highton	70-74	F	12
Highton	70-74	M	24
Highton	75+	F	8
Highton	75+	M	23
Lara	15-19	F	183
Lara	15-19	M	161
Lara	20-24	F	254
Lara	20-24	M	299
Lara	25-29	F	228
Lara	25-29	M	325
Lara	30-34	F	251
Lara	30-34	M	335
Lara	35-39	F	225
Lara	35-39	M	341
Lara	40-44	F	307
Lara	40-44	M	407
Lara	45-49	F	294
Lara	45-49	M	396
Lara	50-54	F	267
Lara	50-54	M	385
Lara	55-59	F	204
Lara	55-59	M	300
Lara	60-64	F	125
Lara	60-64	M	215
Lara	65-69	F	47
Lara	65-69	M	80
Lara	70-74	F	3
Lara	70-74	M	26
Lara	75+	F	8
Lara	75+	M	16
Leopold	15-19	F	90
Leopold	15-19	M	77
Leopold	20-24	F	69
Leopold	20-24	M	51
Leopold	25-29	F	69
Leopold	25-29	M	70
Leopold	30-34	F	78
Leopold	30-34	M	57
Leopold	35-39	F	56
Leopold	35-39	M	53
Leopold	40-44	F	86
Leopold	40-44	M	44
Leopold	45-49	F	84
Leopold	45-49	M	51
Leopold	50-54	F	84
Leopold	50-54	M	33
Leopold	55-59	F	80
Leopold	55-59	M	50
Leopold	60-64	F	46
Leopold	60-64	M	36
Leopold	65-69	F	26
Leopold	65-69	M	23
Leopold	70-74	F	3
Leopold	70-74	M	13
Leopold	75+	M	6
Newcomb - Moolap	15-19	F	168
Newcomb - Moolap	15-19	M	173
Newcomb - Moolap	20-24	F	207
Newcomb - Moolap	20-24	M	256
Newcomb - Moolap	25-29	F	182
Newcomb - Moolap	25-29	M	263
Newcomb - Moolap	30-34	F	172
Newcomb - Moolap	30-34	M	277
Newcomb - Moolap	35-39	F	176
Newcomb - Moolap	35-39	M	232
Newcomb - Moolap	40-44	F	204
Newcomb - Moolap	40-44	M	246
Newcomb - Moolap	45-49	F	206
Newcomb - Moolap	45-49	M	293
Newcomb - Moolap	50-54	F	265
Newcomb - Moolap	50-54	M	266
Newcomb - Moolap	55-59	F	211
Newcomb - Moolap	55-59	M	243
Newcomb - Moolap	60-64	F	134
Newcomb - Moolap	60-64	M	195
Newcomb - Moolap	65-69	F	54
Newcomb - Moolap	65-69	M	82
Newcomb - Moolap	70-74	F	18
Newcomb - Moolap	70-74	M	36
Newcomb - Moolap	75+	F	3
Newcomb - Moolap	75+	M	15
Newtown (Vic.)	15-19	F	128
Newtown (Vic.)	15-19	M	100
Newtown (Vic.)	20-24	F	193
Newtown (Vic.)	20-24	M	205
Newtown (Vic.)	25-29	F	243
Newtown (Vic.)	25-29	M	194
Newtown (Vic.)	30-34	F	211
Newtown (Vic.)	30-34	M	214
Newtown (Vic.)	35-39	F	229
Newtown (Vic.)	35-39	M	199
Newtown (Vic.)	40-44	F	305
Newtown (Vic.)	40-44	M	212
Newtown (Vic.)	45-49	F	306
Newtown (Vic.)	45-49	M	183
Newtown (Vic.)	50-54	F	263
Newtown (Vic.)	50-54	M	192
Newtown (Vic.)	55-59	F	245
Newtown (Vic.)	55-59	M	191
Newtown (Vic.)	60-64	F	159
Newtown (Vic.)	60-64	M	128
Newtown (Vic.)	65-69	F	49
Newtown (Vic.)	65-69	M	65
Newtown (Vic.)	70-74	F	15
Newtown (Vic.)	70-74	M	33
Newtown (Vic.)	75+	F	9
Newtown (Vic.)	75+	M	24
North Geelong - Bell Park	15-19	F	123
North Geelong - Bell Park	15-19	M	155
North Geelong - Bell Park	20-24	F	353
North Geelong - Bell Park	20-24	M	483
North Geelong - Bell Park	25-29	F	605
North Geelong - Bell Park	25-29	M	601
North Geelong - Bell Park	30-34	F	579
North Geelong - Bell Park	30-34	M	725
North Geelong - Bell Park	35-39	F	461
North Geelong - Bell Park	35-39	M	645
North Geelong - Bell Park	40-44	F	484
North Geelong - Bell Park	40-44	M	738
North Geelong - Bell Park	45-49	F	514
North Geelong - Bell Park	45-49	M	684
North Geelong - Bell Park	50-54	F	510
North Geelong - Bell Park	50-54	M	705
North Geelong - Bell Park	55-59	F	445
North Geelong - Bell Park	55-59	M	635
North Geelong - Bell Park	60-64	F	277
North Geelong - Bell Park	60-64	M	438
North Geelong - Bell Park	65-69	F	81
North Geelong - Bell Park	65-69	M	181
North Geelong - Bell Park	70-74	F	25
North Geelong - Bell Park	70-74	M	40
North Geelong - Bell Park	75+	F	8
North Geelong - Bell Park	75+	M	19
Clifton Springs	15-19	F	93
Clifton Springs	15-19	M	77
Clifton Springs	20-24	F	90
Clifton Springs	20-24	M	97
Clifton Springs	25-29	F	97
Clifton Springs	25-29	M	101
Clifton Springs	30-34	F	121
Clifton Springs	30-34	M	99
Clifton Springs	35-39	F	130
Clifton Springs	35-39	M	109
Clifton Springs	40-44	F	128
Clifton Springs	40-44	M	96
Clifton Springs	45-49	F	151
Clifton Springs	45-49	M	101
Clifton Springs	50-54	F	170
Clifton Springs	50-54	M	111
Clifton Springs	55-59	F	147
Clifton Springs	55-59	M	112
Clifton Springs	60-64	F	92
Clifton Springs	60-64	M	88
Clifton Springs	65-69	F	41
Clifton Springs	65-69	M	47
Clifton Springs	70-74	F	8
Clifton Springs	70-74	M	24
Clifton Springs	75+	F	10
Clifton Springs	75+	M	10
Lorne - Anglesea	15-19	F	58
Lorne - Anglesea	15-19	M	66
Lorne - Anglesea	20-24	F	85
Lorne - Anglesea	20-24	M	108
Lorne - Anglesea	25-29	F	80
Lorne - Anglesea	25-29	M	83
Lorne - Anglesea	30-34	F	67
Lorne - Anglesea	30-34	M	95
Lorne - Anglesea	35-39	F	69
Lorne - Anglesea	35-39	M	71
Lorne - Anglesea	40-44	F	89
Lorne - Anglesea	40-44	M	96
Lorne - Anglesea	45-49	F	106
Lorne - Anglesea	45-49	M	89
Lorne - Anglesea	50-54	F	119
Lorne - Anglesea	50-54	M	89
Lorne - Anglesea	55-59	F	122
Lorne - Anglesea	55-59	M	119
Lorne - Anglesea	60-64	F	86
Lorne - Anglesea	60-64	M	94
Lorne - Anglesea	65-69	F	43
Lorne - Anglesea	65-69	M	53
Lorne - Anglesea	70-74	F	13
Lorne - Anglesea	70-74	M	17
Lorne - Anglesea	75+	F	3
Lorne - Anglesea	75+	M	9
Ocean Grove - Barwon Heads	15-19	F	249
Ocean Grove - Barwon Heads	15-19	M	218
Ocean Grove - Barwon Heads	20-24	F	269
Ocean Grove - Barwon Heads	20-24	M	251
Ocean Grove - Barwon Heads	25-29	F	202
Ocean Grove - Barwon Heads	25-29	M	187
Ocean Grove - Barwon Heads	30-34	F	241
Ocean Grove - Barwon Heads	30-34	M	185
Ocean Grove - Barwon Heads	35-39	F	233
Ocean Grove - Barwon Heads	35-39	M	223
Ocean Grove - Barwon Heads	40-44	F	321
Ocean Grove - Barwon Heads	40-44	M	232
Ocean Grove - Barwon Heads	45-49	F	333
Ocean Grove - Barwon Heads	45-49	M	239
Ocean Grove - Barwon Heads	50-54	F	268
Ocean Grove - Barwon Heads	50-54	M	178
Ocean Grove - Barwon Heads	55-59	F	255
Ocean Grove - Barwon Heads	55-59	M	210
Ocean Grove - Barwon Heads	60-64	F	176
Ocean Grove - Barwon Heads	60-64	M	166
Ocean Grove - Barwon Heads	65-69	F	74
Ocean Grove - Barwon Heads	65-69	M	90
Ocean Grove - Barwon Heads	70-74	F	34
Ocean Grove - Barwon Heads	70-74	M	45
Ocean Grove - Barwon Heads	75+	F	4
Ocean Grove - Barwon Heads	75+	M	24
Portarlington	15-19	F	48
Portarlington	15-19	M	36
Portarlington	20-24	F	40
Portarlington	20-24	M	60
Portarlington	25-29	F	30
Portarlington	25-29	M	37
Portarlington	30-34	F	34
Portarlington	30-34	M	32
Portarlington	35-39	F	47
Portarlington	35-39	M	38
Portarlington	40-44	F	41
Portarlington	40-44	M	45
Portarlington	45-49	F	65
Portarlington	45-49	M	56
Portarlington	50-54	F	72
Portarlington	50-54	M	47
Portarlington	55-59	F	76
Portarlington	55-59	M	60
Portarlington	60-64	F	36
Portarlington	60-64	M	57
Portarlington	65-69	F	28
Portarlington	65-69	M	34
Portarlington	70-74	F	11
Portarlington	70-74	M	17
Portarlington	75+	F	3
Portarlington	75+	M	6
Point Lonsdale - Queenscliff	15-19	F	57
Point Lonsdale - Queenscliff	15-19	M	38
Point Lonsdale - Queenscliff	20-24	F	72
Point Lonsdale - Queenscliff	20-24	M	41
Point Lonsdale - Queenscliff	25-29	F	50
Point Lonsdale - Queenscliff	25-29	M	34
Point Lonsdale - Queenscliff	30-34	F	45
Point Lonsdale - Queenscliff	30-34	M	39
Point Lonsdale - Queenscliff	35-39	F	73
Point Lonsdale - Queenscliff	35-39	M	60
Point Lonsdale - Queenscliff	40-44	F	93
Point Lonsdale - Queenscliff	40-44	M	71
Point Lonsdale - Queenscliff	45-49	F	109
Point Lonsdale - Queenscliff	45-49	M	60
Point Lonsdale - Queenscliff	50-54	F	118
Point Lonsdale - Queenscliff	50-54	M	81
Point Lonsdale - Queenscliff	55-59	F	133
Point Lonsdale - Queenscliff	55-59	M	79
Point Lonsdale - Queenscliff	60-64	F	86
Point Lonsdale - Queenscliff	60-64	M	77
Point Lonsdale - Queenscliff	65-69	F	40
Point Lonsdale - Queenscliff	65-69	M	48
Point Lonsdale - Queenscliff	70-74	F	14
Point Lonsdale - Queenscliff	70-74	M	23
Point Lonsdale - Queenscliff	75+	F	10
Point Lonsdale - Queenscliff	75+	M	18
Torquay	15-19	F	243
Torquay	15-19	M	184
Torquay	20-24	F	291
Torquay	20-24	M	268
Torquay	25-29	F	264
Torquay	25-29	M	254
Torquay	30-34	F	309
Torquay	30-34	M	302
Torquay	35-39	F	289
Torquay	35-39	M	281
Torquay	40-44	F	353
Torquay	40-44	M	274
Torquay	45-49	F	336
Torquay	45-49	M	241
Torquay	50-54	F	271
Torquay	50-54	M	245
Torquay	55-59	F	215
Torquay	55-59	M	201
Torquay	60-64	F	128
Torquay	60-64	M	151
Torquay	65-69	F	65
Torquay	65-69	M	92
Torquay	70-74	F	25
Torquay	70-74	M	39
Torquay	75+	F	3
Torquay	75+	M	14
Alexandra	15-19	F	65
Alexandra	15-19	M	72
Alexandra	20-24	F	82
Alexandra	20-24	M	89
Alexandra	25-29	F	84
Alexandra	25-29	M	87
Alexandra	30-34	F	94
Alexandra	30-34	M	98
Alexandra	35-39	F	107
Alexandra	35-39	M	107
Alexandra	40-44	F	114
Alexandra	40-44	M	106
Alexandra	45-49	F	130
Alexandra	45-49	M	131
Alexandra	50-54	F	164
Alexandra	50-54	M	120
Alexandra	55-59	F	161
Alexandra	55-59	M	160
Alexandra	60-64	F	117
Alexandra	60-64	M	112
Alexandra	65-69	F	71
Alexandra	65-69	M	84
Alexandra	70-74	F	19
Alexandra	70-74	M	47
Alexandra	75+	F	13
Alexandra	75+	M	43
Euroa	15-19	F	62
Euroa	15-19	M	57
Euroa	20-24	F	57
Euroa	20-24	M	53
Euroa	25-29	F	75
Euroa	25-29	M	73
Euroa	30-34	F	65
Euroa	30-34	M	81
Euroa	35-39	F	80
Euroa	35-39	M	71
Euroa	40-44	F	89
Euroa	40-44	M	79
Euroa	45-49	F	97
Euroa	45-49	M	98
Euroa	50-54	F	129
Euroa	50-54	M	118
Euroa	55-59	F	138
Euroa	55-59	M	122
Euroa	60-64	F	122
Euroa	60-64	M	145
Euroa	65-69	F	76
Euroa	65-69	M	105
Euroa	70-74	F	29
Euroa	70-74	M	41
Euroa	75+	F	19
Euroa	75+	M	49
Kilmore - Broadford	15-19	F	124
Kilmore - Broadford	15-19	M	101
Kilmore - Broadford	20-24	F	184
Kilmore - Broadford	20-24	M	151
Kilmore - Broadford	25-29	F	156
Kilmore - Broadford	25-29	M	134
Kilmore - Broadford	30-34	F	202
Kilmore - Broadford	30-34	M	163
Kilmore - Broadford	35-39	F	190
Kilmore - Broadford	35-39	M	144
Kilmore - Broadford	40-44	F	250
Kilmore - Broadford	40-44	M	155
Kilmore - Broadford	45-49	F	298
Kilmore - Broadford	45-49	M	177
Kilmore - Broadford	50-54	F	257
Kilmore - Broadford	50-54	M	189
Kilmore - Broadford	55-59	F	250
Kilmore - Broadford	55-59	M	184
Kilmore - Broadford	60-64	F	127
Kilmore - Broadford	60-64	M	137
Kilmore - Broadford	65-69	F	63
Kilmore - Broadford	65-69	M	66
Kilmore - Broadford	70-74	F	16
Kilmore - Broadford	70-74	M	22
Kilmore - Broadford	75+	F	11
Kilmore - Broadford	75+	M	11
Mansfield (Vic.)	15-19	F	121
Mansfield (Vic.)	15-19	M	137
Mansfield (Vic.)	20-24	F	226
Mansfield (Vic.)	20-24	M	214
Mansfield (Vic.)	25-29	F	142
Mansfield (Vic.)	25-29	M	175
Mansfield (Vic.)	30-34	F	162
Mansfield (Vic.)	30-34	M	159
Mansfield (Vic.)	35-39	F	161
Mansfield (Vic.)	35-39	M	157
Mansfield (Vic.)	40-44	F	185
Mansfield (Vic.)	40-44	M	185
Mansfield (Vic.)	45-49	F	222
Mansfield (Vic.)	45-49	M	176
Mansfield (Vic.)	50-54	F	228
Mansfield (Vic.)	50-54	M	207
Mansfield (Vic.)	55-59	F	261
Mansfield (Vic.)	55-59	M	201
Mansfield (Vic.)	60-64	F	186
Mansfield (Vic.)	60-64	M	172
Mansfield (Vic.)	65-69	F	89
Mansfield (Vic.)	65-69	M	118
Mansfield (Vic.)	70-74	F	33
Mansfield (Vic.)	70-74	M	53
Mansfield (Vic.)	75+	F	17
Mansfield (Vic.)	75+	M	35
Nagambie	15-19	F	32
Nagambie	15-19	M	34
Nagambie	20-24	F	56
Nagambie	20-24	M	64
Nagambie	25-29	F	50
Nagambie	25-29	M	74
Nagambie	30-34	F	54
Nagambie	30-34	M	65
Nagambie	35-39	F	46
Nagambie	35-39	M	55
Nagambie	40-44	F	48
Nagambie	40-44	M	66
Nagambie	45-49	F	65
Nagambie	45-49	M	74
Nagambie	50-54	F	69
Nagambie	50-54	M	95
Nagambie	55-59	F	76
Nagambie	55-59	M	95
Nagambie	60-64	F	53
Nagambie	60-64	M	97
Nagambie	65-69	F	23
Nagambie	65-69	M	42
Nagambie	70-74	F	11
Nagambie	70-74	M	25
Nagambie	75+	F	8
Nagambie	75+	M	28
Seymour	15-19	F	114
Seymour	15-19	M	95
Seymour	20-24	F	124
Seymour	20-24	M	115
Seymour	25-29	F	129
Seymour	25-29	M	136
Seymour	30-34	F	107
Seymour	30-34	M	108
Seymour	35-39	F	119
Seymour	35-39	M	107
Seymour	40-44	F	167
Seymour	40-44	M	122
Seymour	45-49	F	181
Seymour	45-49	M	124
Seymour	50-54	F	195
Seymour	50-54	M	119
Seymour	55-59	F	190
Seymour	55-59	M	142
Seymour	60-64	F	128
Seymour	60-64	M	119
Seymour	65-69	F	54
Seymour	65-69	M	49
Seymour	70-74	F	16
Seymour	70-74	M	13
Seymour	75+	F	3
Seymour	75+	M	12
Seymour Region	15-19	F	31
Seymour Region	15-19	M	100
Seymour Region	20-24	F	32
Seymour Region	20-24	M	196
Seymour Region	25-29	F	45
Seymour Region	25-29	M	185
Seymour Region	30-34	F	45
Seymour Region	30-34	M	168
Seymour Region	35-39	F	47
Seymour Region	35-39	M	128
Seymour Region	40-44	F	82
Seymour Region	40-44	M	135
Seymour Region	45-49	F	66
Seymour Region	45-49	M	107
Seymour Region	50-54	F	66
Seymour Region	50-54	M	142
Seymour Region	55-59	F	68
Seymour Region	55-59	M	110
Seymour Region	60-64	F	31
Seymour Region	60-64	M	92
Seymour Region	65-69	F	21
Seymour Region	65-69	M	50
Seymour Region	70-74	F	12
Seymour Region	70-74	M	22
Seymour Region	75+	M	19
Upper Yarra Valley	20-24	F	3
Upper Yarra Valley	60-64	M	3
Yea	15-19	F	36
Yea	15-19	M	18
Yea	20-24	F	28
Yea	20-24	M	29
Yea	25-29	F	24
Yea	25-29	M	21
Yea	30-34	F	37
Yea	30-34	M	40
Yea	35-39	F	33
Yea	35-39	M	28
Yea	40-44	F	63
Yea	40-44	M	49
Yea	45-49	F	69
Yea	45-49	M	63
Yea	50-54	F	63
Yea	50-54	M	55
Yea	55-59	F	57
Yea	55-59	M	57
Yea	60-64	F	49
Yea	60-64	M	62
Yea	65-69	F	20
Yea	65-69	M	32
Yea	70-74	F	12
Yea	70-74	M	31
Yea	75+	F	14
Yea	75+	M	29
Benalla	15-19	F	153
Benalla	15-19	M	110
Benalla	20-24	F	157
Benalla	20-24	M	195
Benalla	25-29	F	147
Benalla	25-29	M	154
Benalla	30-34	F	157
Benalla	30-34	M	163
Benalla	35-39	F	179
Benalla	35-39	M	169
Benalla	40-44	F	215
Benalla	40-44	M	198
Benalla	45-49	F	266
Benalla	45-49	M	226
Benalla	50-54	F	298
Benalla	50-54	M	277
Benalla	55-59	F	298
Benalla	55-59	M	299
Benalla	60-64	F	209
Benalla	60-64	M	207
Benalla	65-69	F	83
Benalla	65-69	M	103
Benalla	70-74	F	16
Benalla	70-74	M	30
Benalla	75+	F	19
Benalla	75+	M	29
Benalla Region	15-19	F	10
Benalla Region	15-19	M	8
Benalla Region	20-24	F	11
Benalla Region	20-24	M	21
Benalla Region	25-29	F	18
Benalla Region	25-29	M	23
Benalla Region	30-34	F	17
Benalla Region	30-34	M	30
Benalla Region	35-39	F	15
Benalla Region	35-39	M	21
Benalla Region	40-44	F	18
Benalla Region	40-44	M	32
Benalla Region	45-49	F	20
Benalla Region	45-49	M	38
Benalla Region	50-54	F	44
Benalla Region	50-54	M	43
Benalla Region	55-59	F	37
Benalla Region	55-59	M	64
Benalla Region	60-64	F	46
Benalla Region	60-64	M	57
Benalla Region	65-69	F	29
Benalla Region	65-69	M	64
Benalla Region	70-74	F	17
Benalla Region	70-74	M	36
Benalla Region	75+	F	7
Benalla Region	75+	M	22
Rutherglen	15-19	F	45
Rutherglen	15-19	M	38
Rutherglen	20-24	F	33
Rutherglen	20-24	M	58
Rutherglen	25-29	F	44
Rutherglen	25-29	M	41
Rutherglen	30-34	F	47
Rutherglen	30-34	M	57
Rutherglen	35-39	F	59
Rutherglen	35-39	M	71
Rutherglen	40-44	F	91
Rutherglen	40-44	M	103
Rutherglen	45-49	F	94
Rutherglen	45-49	M	128
Rutherglen	50-54	F	101
Rutherglen	50-54	M	111
Rutherglen	55-59	F	91
Rutherglen	55-59	M	106
Rutherglen	60-64	F	74
Rutherglen	60-64	M	92
Rutherglen	65-69	F	24
Rutherglen	65-69	M	30
Rutherglen	70-74	F	8
Rutherglen	70-74	M	26
Rutherglen	75+	F	13
Rutherglen	75+	M	8
Wangaratta	15-19	F	323
Wangaratta	15-19	M	318
Wangaratta	20-24	F	408
Wangaratta	20-24	M	352
Wangaratta	25-29	F	444
Wangaratta	25-29	M	328
Wangaratta	30-34	F	473
Wangaratta	30-34	M	423
Wangaratta	35-39	F	542
Wangaratta	35-39	M	375
Wangaratta	40-44	F	576
Wangaratta	40-44	M	468
Wangaratta	45-49	F	662
Wangaratta	45-49	M	474
Wangaratta	50-54	F	720
Wangaratta	50-54	M	501
Wangaratta	55-59	F	699
Wangaratta	55-59	M	473
Wangaratta	60-64	F	433
Wangaratta	60-64	M	390
Wangaratta	65-69	F	126
Wangaratta	65-69	M	156
Wangaratta	70-74	F	32
Wangaratta	70-74	M	52
Wangaratta	75+	F	24
Wangaratta	75+	M	34
Wangaratta Region	15-19	F	72
Wangaratta Region	15-19	M	60
Wangaratta Region	20-24	F	64
Wangaratta Region	20-24	M	83
Wangaratta Region	25-29	F	47
Wangaratta Region	25-29	M	97
Wangaratta Region	30-34	F	57
Wangaratta Region	30-34	M	99
Wangaratta Region	35-39	F	76
Wangaratta Region	35-39	M	122
Wangaratta Region	40-44	F	90
Wangaratta Region	40-44	M	137
Wangaratta Region	45-49	F	101
Wangaratta Region	45-49	M	170
Wangaratta Region	50-54	F	100
Wangaratta Region	50-54	M	197
Wangaratta Region	55-59	F	112
Wangaratta Region	55-59	M	186
Wangaratta Region	60-64	F	90
Wangaratta Region	60-64	M	157
Wangaratta Region	65-69	F	78
Wangaratta Region	65-69	M	122
Wangaratta Region	70-74	F	39
Wangaratta Region	70-74	M	56
Wangaratta Region	75+	F	34
Wangaratta Region	75+	M	72
Beechworth	15-19	F	53
Beechworth	15-19	M	38
Beechworth	20-24	F	42
Beechworth	20-24	M	37
Beechworth	25-29	F	50
Beechworth	25-29	M	32
Beechworth	30-34	F	66
Beechworth	30-34	M	40
Beechworth	35-39	F	69
Beechworth	35-39	M	58
Beechworth	40-44	F	104
Beechworth	40-44	M	51
Beechworth	45-49	F	101
Beechworth	45-49	M	65
Beechworth	50-54	F	127
Beechworth	50-54	M	91
Beechworth	55-59	F	113
Beechworth	55-59	M	104
Beechworth	60-64	F	98
Beechworth	60-64	M	87
Beechworth	65-69	F	47
Beechworth	65-69	M	60
Beechworth	70-74	F	9
Beechworth	70-74	M	18
Beechworth	75+	F	3
Beechworth	75+	M	11
Bright - Mount Beauty	15-19	F	151
Bright - Mount Beauty	15-19	M	159
Bright - Mount Beauty	20-24	F	242
Bright - Mount Beauty	20-24	M	262
Bright - Mount Beauty	25-29	F	192
Bright - Mount Beauty	25-29	M	192
Bright - Mount Beauty	30-34	F	148
Bright - Mount Beauty	30-34	M	132
Bright - Mount Beauty	35-39	F	146
Bright - Mount Beauty	35-39	M	137
Bright - Mount Beauty	40-44	F	222
Bright - Mount Beauty	40-44	M	200
Bright - Mount Beauty	45-49	F	193
Bright - Mount Beauty	45-49	M	178
Bright - Mount Beauty	50-54	F	210
Bright - Mount Beauty	50-54	M	182
Bright - Mount Beauty	55-59	F	226
Bright - Mount Beauty	55-59	M	207
Bright - Mount Beauty	60-64	F	138
Bright - Mount Beauty	60-64	M	175
Bright - Mount Beauty	65-69	F	60
Bright - Mount Beauty	65-69	M	101
Bright - Mount Beauty	70-74	F	25
Bright - Mount Beauty	70-74	M	39
Bright - Mount Beauty	75+	F	14
Bright - Mount Beauty	75+	M	33
Chiltern - Indigo Valley	15-19	F	29
Chiltern - Indigo Valley	15-19	M	13
Chiltern - Indigo Valley	20-24	F	15
Chiltern - Indigo Valley	20-24	M	18
Chiltern - Indigo Valley	25-29	F	18
Chiltern - Indigo Valley	25-29	M	24
Chiltern - Indigo Valley	30-34	F	14
Chiltern - Indigo Valley	30-34	M	17
Chiltern - Indigo Valley	35-39	F	13
Chiltern - Indigo Valley	35-39	M	15
Chiltern - Indigo Valley	40-44	F	33
Chiltern - Indigo Valley	40-44	M	16
Chiltern - Indigo Valley	45-49	F	24
Chiltern - Indigo Valley	45-49	M	27
Chiltern - Indigo Valley	50-54	F	30
Chiltern - Indigo Valley	50-54	M	32
Chiltern - Indigo Valley	55-59	F	25
Chiltern - Indigo Valley	55-59	M	46
Chiltern - Indigo Valley	60-64	F	30
Chiltern - Indigo Valley	60-64	M	29
Chiltern - Indigo Valley	65-69	F	14
Chiltern - Indigo Valley	65-69	M	19
Chiltern - Indigo Valley	70-74	F	5
Chiltern - Indigo Valley	70-74	M	15
Chiltern - Indigo Valley	75+	F	3
Chiltern - Indigo Valley	75+	M	16
Myrtleford	15-19	F	77
Myrtleford	15-19	M	53
Myrtleford	20-24	F	44
Myrtleford	20-24	M	67
Myrtleford	25-29	F	51
Myrtleford	25-29	M	65
Myrtleford	30-34	F	44
Myrtleford	30-34	M	64
Myrtleford	35-39	F	66
Myrtleford	35-39	M	68
Myrtleford	40-44	F	98
Myrtleford	40-44	M	96
Myrtleford	45-49	F	118
Myrtleford	45-49	M	131
Myrtleford	50-54	F	137
Myrtleford	50-54	M	146
Myrtleford	55-59	F	125
Myrtleford	55-59	M	135
Myrtleford	60-64	F	86
Myrtleford	60-64	M	99
Myrtleford	65-69	F	30
Myrtleford	65-69	M	56
Myrtleford	70-74	F	5
Myrtleford	70-74	M	23
Myrtleford	75+	F	11
Myrtleford	75+	M	13
Towong	15-19	F	55
Towong	15-19	M	52
Towong	20-24	F	36
Towong	20-24	M	68
Towong	25-29	F	50
Towong	25-29	M	64
Towong	30-34	F	76
Towong	30-34	M	59
Towong	35-39	F	56
Towong	35-39	M	63
Towong	40-44	F	94
Towong	40-44	M	79
Towong	45-49	F	111
Towong	45-49	M	92
Towong	50-54	F	126
Towong	50-54	M	119
Towong	55-59	F	137
Towong	55-59	M	142
Towong	60-64	F	102
Towong	60-64	M	127
Towong	65-69	F	66
Towong	65-69	M	93
Towong	70-74	F	32
Towong	70-74	M	51
Towong	75+	F	24
Towong	75+	M	48
West Wodonga	15-19	F	139
West Wodonga	15-19	M	158
West Wodonga	20-24	F	156
West Wodonga	20-24	M	230
West Wodonga	25-29	F	215
West Wodonga	25-29	M	235
West Wodonga	30-34	F	211
West Wodonga	30-34	M	243
West Wodonga	35-39	F	213
West Wodonga	35-39	M	255
West Wodonga	40-44	F	238
West Wodonga	40-44	M	261
West Wodonga	45-49	F	275
West Wodonga	45-49	M	220
West Wodonga	50-54	F	223
West Wodonga	50-54	M	216
West Wodonga	55-59	F	237
West Wodonga	55-59	M	221
West Wodonga	60-64	F	117
West Wodonga	60-64	M	149
West Wodonga	65-69	F	50
West Wodonga	65-69	M	70
West Wodonga	70-74	F	11
West Wodonga	70-74	M	26
West Wodonga	75+	F	9
West Wodonga	75+	M	11
Wodonga	15-19	F	426
Wodonga	15-19	M	525
Wodonga	20-24	F	602
Wodonga	20-24	M	932
Wodonga	25-29	F	670
Wodonga	25-29	M	862
Wodonga	30-34	F	674
Wodonga	30-34	M	852
Wodonga	35-39	F	637
Wodonga	35-39	M	822
Wodonga	40-44	F	691
Wodonga	40-44	M	836
Wodonga	45-49	F	740
Wodonga	45-49	M	881
Wodonga	50-54	F	686
Wodonga	50-54	M	854
Wodonga	55-59	F	636
Wodonga	55-59	M	723
Wodonga	60-64	F	395
Wodonga	60-64	M	531
Wodonga	65-69	F	104
Wodonga	65-69	M	199
Wodonga	70-74	F	39
Wodonga	70-74	M	65
Wodonga	75+	F	9
Wodonga	75+	M	24
Yackandandah	15-19	F	38
Yackandandah	15-19	M	33
Yackandandah	20-24	F	29
Yackandandah	20-24	M	41
Yackandandah	25-29	F	26
Yackandandah	25-29	M	38
Yackandandah	30-34	F	30
Yackandandah	30-34	M	63
Yackandandah	35-39	F	35
Yackandandah	35-39	M	55
Yackandandah	40-44	F	47
Yackandandah	40-44	M	61
Yackandandah	45-49	F	71
Yackandandah	45-49	M	72
