SA2_NAME16	LabourForceStatus	Sex	workers
Clayfield		M	10
Clayfield	Employed (away from work)	F	43
Clayfield	Employed (away from work)	M	11
Clayfield	Employed (full-time)	F	635
Clayfield	Employed (full-time)	M	552
Clayfield	Employed (part-time)	F	732
Clayfield	Employed (part-time)	M	284
Grange		F	9
Grange		M	5
Grange	Employed (away from work)	F	23
Grange	Employed (away from work)	M	3
Grange	Employed (full-time)	F	208
Grange	Employed (full-time)	M	256
Grange	Employed (part-time)	F	310
Grange	Employed (part-time)	M	107
Hamilton (Qld)		F	21
Hamilton (Qld)		M	15
Hamilton (Qld)	Employed (away from work)	F	32
Hamilton (Qld)	Employed (away from work)	M	20
Hamilton (Qld)	Employed (full-time)	F	561
Hamilton (Qld)	Employed (full-time)	M	899
Hamilton (Qld)	Employed (part-time)	F	530
Hamilton (Qld)	Employed (part-time)	M	333
Hendra		F	10
Hendra		M	27
Hendra	Employed (away from work)	F	21
Hendra	Employed (away from work)	M	38
Hendra	Employed (full-time)	F	489
Hendra	Employed (full-time)	M	1219
Hendra	Employed (part-time)	F	392
Hendra	Employed (part-time)	M	288
Kelvin Grove - Herston		F	104
Kelvin Grove - Herston		M	121
Kelvin Grove - Herston	Employed (away from work)	F	672
Kelvin Grove - Herston	Employed (away from work)	M	182
Kelvin Grove - Herston	Employed (full-time)	F	5787
Kelvin Grove - Herston	Employed (full-time)	M	4782
Kelvin Grove - Herston	Employed (part-time)	F	3902
Kelvin Grove - Herston	Employed (part-time)	M	1183
Newmarket		F	12
Newmarket		M	16
Newmarket	Employed (away from work)	F	21
Newmarket	Employed (away from work)	M	24
Newmarket	Employed (full-time)	F	295
Newmarket	Employed (full-time)	M	398
Newmarket	Employed (part-time)	F	530
Newmarket	Employed (part-time)	M	317
Newstead - Bowen Hills		F	130
Newstead - Bowen Hills		M	197
Newstead - Bowen Hills	Employed (away from work)	F	383
Newstead - Bowen Hills	Employed (away from work)	M	306
Newstead - Bowen Hills	Employed (full-time)	F	5496
Newstead - Bowen Hills	Employed (full-time)	M	10157
Newstead - Bowen Hills	Employed (part-time)	F	2272
Newstead - Bowen Hills	Employed (part-time)	M	1401
Wilston		F	7
Wilston		M	9
Wilston	Employed (away from work)	F	8
Wilston	Employed (away from work)	M	21
Wilston	Employed (full-time)	F	247
Wilston	Employed (full-time)	M	345
Wilston	Employed (part-time)	F	290
Wilston	Employed (part-time)	M	120
Windsor		F	10
Windsor		M	32
Windsor	Employed (away from work)	F	47
Windsor	Employed (away from work)	M	38
Windsor	Employed (full-time)	F	737
Windsor	Employed (full-time)	M	1355
Windsor	Employed (part-time)	F	740
Windsor	Employed (part-time)	M	378
Wooloowin - Lutwyche		F	20
Wooloowin - Lutwyche		M	32
Wooloowin - Lutwyche	Employed (away from work)	F	96
Wooloowin - Lutwyche	Employed (away from work)	M	41
Wooloowin - Lutwyche	Employed (full-time)	F	1089
Wooloowin - Lutwyche	Employed (full-time)	M	1178
Wooloowin - Lutwyche	Employed (part-time)	F	721
Wooloowin - Lutwyche	Employed (part-time)	M	303
Ashgrove		F	27
Ashgrove		M	18
Ashgrove	Employed (away from work)	F	63
Ashgrove	Employed (away from work)	M	24
Ashgrove	Employed (full-time)	F	850
Ashgrove	Employed (full-time)	M	980
Ashgrove	Employed (part-time)	F	1054
Ashgrove	Employed (part-time)	M	495
Auchenflower		F	29
Auchenflower		M	22
Auchenflower	Employed (away from work)	F	141
Auchenflower	Employed (away from work)	M	28
Auchenflower	Employed (full-time)	F	1319
Auchenflower	Employed (full-time)	M	781
Auchenflower	Employed (part-time)	F	1228
Auchenflower	Employed (part-time)	M	263
Bardon		F	11
Bardon		M	4
Bardon	Employed (away from work)	F	30
Bardon	Employed (away from work)	M	15
Bardon	Employed (full-time)	F	350
Bardon	Employed (full-time)	M	388
Bardon	Employed (part-time)	F	576
Bardon	Employed (part-time)	M	196
Paddington - Milton		F	101
Paddington - Milton		M	167
Paddington - Milton	Employed (away from work)	F	297
Paddington - Milton	Employed (away from work)	M	213
Paddington - Milton	Employed (full-time)	F	4368
Paddington - Milton	Employed (full-time)	M	7014
Paddington - Milton	Employed (part-time)	F	2694
Paddington - Milton	Employed (part-time)	M	1571
Red Hill (Qld)		F	11
Red Hill (Qld)		M	19
Red Hill (Qld)	Employed (away from work)	F	30
Red Hill (Qld)	Employed (away from work)	M	18
Red Hill (Qld)	Employed (full-time)	F	437
Red Hill (Qld)	Employed (full-time)	M	565
Red Hill (Qld)	Employed (part-time)	F	473
Red Hill (Qld)	Employed (part-time)	M	216
Toowong		F	55
Toowong		M	64
Toowong	Employed (away from work)	F	151
Toowong	Employed (away from work)	M	101
Toowong	Employed (full-time)	F	2324
Toowong	Employed (full-time)	M	3445
Toowong	Employed (part-time)	F	1724
Toowong	Employed (part-time)	M	986
Brinsmead		F	3
Brinsmead		M	4
Brinsmead	Employed (away from work)	F	9
Brinsmead	Employed (away from work)	M	6
Brinsmead	Employed (full-time)	F	131
Brinsmead	Employed (full-time)	M	174
Brinsmead	Employed (part-time)	F	142
Brinsmead	Employed (part-time)	M	72
Clifton Beach - Kewarra Beach		F	14
Clifton Beach - Kewarra Beach		M	21
Clifton Beach - Kewarra Beach	Employed (away from work)	F	47
Clifton Beach - Kewarra Beach	Employed (away from work)	M	22
Clifton Beach - Kewarra Beach	Employed (full-time)	F	463
Clifton Beach - Kewarra Beach	Employed (full-time)	M	602
Clifton Beach - Kewarra Beach	Employed (part-time)	F	519
Clifton Beach - Kewarra Beach	Employed (part-time)	M	300
Freshwater - Stratford		F	30
Freshwater - Stratford		M	27
Freshwater - Stratford	Employed (away from work)	F	74
Freshwater - Stratford	Employed (away from work)	M	85
Freshwater - Stratford	Employed (full-time)	F	745
Freshwater - Stratford	Employed (full-time)	M	1660
Freshwater - Stratford	Employed (part-time)	F	581
Freshwater - Stratford	Employed (part-time)	M	363
Redlynch		F	30
Redlynch		M	26
Redlynch	Employed (away from work)	F	63
Redlynch	Employed (away from work)	M	30
Redlynch	Employed (full-time)	F	613
Redlynch	Employed (full-time)	M	750
Redlynch	Employed (part-time)	F	782
Redlynch	Employed (part-time)	M	346
Trinity Beach - Smithfield		F	32
Trinity Beach - Smithfield		M	32
Trinity Beach - Smithfield	Employed (away from work)	F	88
Trinity Beach - Smithfield	Employed (away from work)	M	33
Trinity Beach - Smithfield	Employed (full-time)	F	1088
Trinity Beach - Smithfield	Employed (full-time)	M	1289
Trinity Beach - Smithfield	Employed (part-time)	F	1222
Trinity Beach - Smithfield	Employed (part-time)	M	619
Yorkeys Knob - Machans Beach		M	5
Yorkeys Knob - Machans Beach	Employed (away from work)	F	14
Yorkeys Knob - Machans Beach	Employed (away from work)	M	12
Yorkeys Knob - Machans Beach	Employed (full-time)	F	115
Yorkeys Knob - Machans Beach	Employed (full-time)	M	221
Yorkeys Knob - Machans Beach	Employed (part-time)	F	177
Yorkeys Knob - Machans Beach	Employed (part-time)	M	111
Bentley Park		F	10
Bentley Park		M	17
Bentley Park	Employed (away from work)	F	32
Bentley Park	Employed (away from work)	M	13
Bentley Park	Employed (full-time)	F	389
Bentley Park	Employed (full-time)	M	346
Bentley Park	Employed (part-time)	F	378
Bentley Park	Employed (part-time)	M	160
Cairns City		F	188
Cairns City		M	203
Cairns City	Employed (away from work)	F	602
Cairns City	Employed (away from work)	M	246
Cairns City	Employed (full-time)	F	7459
Cairns City	Employed (full-time)	M	6339
Cairns City	Employed (part-time)	F	5179
Cairns City	Employed (part-time)	M	1775
Earlville - Bayview Heights		F	21
Earlville - Bayview Heights		M	20
Earlville - Bayview Heights	Employed (away from work)	F	39
Earlville - Bayview Heights	Employed (away from work)	M	31
Earlville - Bayview Heights	Employed (full-time)	F	529
Earlville - Bayview Heights	Employed (full-time)	M	558
Earlville - Bayview Heights	Employed (part-time)	F	640
Earlville - Bayview Heights	Employed (part-time)	M	272
Edmonton		F	14
Edmonton		M	33
Edmonton	Employed (away from work)	F	26
Edmonton	Employed (away from work)	M	28
Edmonton	Employed (full-time)	F	352
Edmonton	Employed (full-time)	M	628
Edmonton	Employed (part-time)	F	376
Edmonton	Employed (part-time)	M	193
Gordonvale - Trinity		F	18
Gordonvale - Trinity		M	24
Gordonvale - Trinity	Employed (away from work)	F	39
Gordonvale - Trinity	Employed (away from work)	M	24
Gordonvale - Trinity	Employed (full-time)	F	500
Gordonvale - Trinity	Employed (full-time)	M	886
Gordonvale - Trinity	Employed (part-time)	F	516
Gordonvale - Trinity	Employed (part-time)	M	265
Kanimbla - Mooroobool		F	10
Kanimbla - Mooroobool		M	7
Kanimbla - Mooroobool	Employed (away from work)	F	22
Kanimbla - Mooroobool	Employed (away from work)	M	11
Kanimbla - Mooroobool	Employed (full-time)	F	179
Kanimbla - Mooroobool	Employed (full-time)	M	240
Kanimbla - Mooroobool	Employed (part-time)	F	202
Kanimbla - Mooroobool	Employed (part-time)	M	122
Manoora		F	9
Manoora		M	10
Manoora	Employed (away from work)	F	15
Manoora	Employed (away from work)	M	13
Manoora	Employed (full-time)	F	293
Manoora	Employed (full-time)	M	271
Manoora	Employed (part-time)	F	259
Manoora	Employed (part-time)	M	181
Manunda		F	33
Manunda		M	40
Manunda	Employed (away from work)	F	64
Manunda	Employed (away from work)	M	53
Manunda	Employed (full-time)	F	1085
Manunda	Employed (full-time)	M	1385
Manunda	Employed (part-time)	F	806
Manunda	Employed (part-time)	M	402
Mount Sheridan		F	5
Mount Sheridan		M	5
Mount Sheridan	Employed (away from work)	F	10
Mount Sheridan	Employed (away from work)	M	16
Mount Sheridan	Employed (full-time)	F	202
Mount Sheridan	Employed (full-time)	M	216
Mount Sheridan	Employed (part-time)	F	349
Mount Sheridan	Employed (part-time)	M	159
Westcourt - Bungalow		F	91
Westcourt - Bungalow		M	141
Westcourt - Bungalow	Employed (away from work)	F	143
Westcourt - Bungalow	Employed (away from work)	M	226
Westcourt - Bungalow	Employed (full-time)	F	2612
Westcourt - Bungalow	Employed (full-time)	M	6717
Westcourt - Bungalow	Employed (part-time)	F	1563
Westcourt - Bungalow	Employed (part-time)	M	1085
White Rock		F	7
White Rock		M	3
White Rock	Employed (away from work)	F	6
White Rock	Employed (away from work)	M	7
White Rock	Employed (full-time)	F	168
White Rock	Employed (full-time)	M	131
White Rock	Employed (part-time)	F	201
White Rock	Employed (part-time)	M	72
Whitfield - Edge Hill		F	11
Whitfield - Edge Hill		M	8
Whitfield - Edge Hill	Employed (away from work)	F	18
Whitfield - Edge Hill	Employed (away from work)	M	11
Whitfield - Edge Hill	Employed (full-time)	F	397
Whitfield - Edge Hill	Employed (full-time)	M	340
Whitfield - Edge Hill	Employed (part-time)	F	456
Whitfield - Edge Hill	Employed (part-time)	M	181
Woree		F	7
Woree		M	15
Woree	Employed (away from work)	F	36
Woree	Employed (away from work)	M	15
Woree	Employed (full-time)	F	503
Woree	Employed (full-time)	M	755
Woree	Employed (part-time)	F	494
Woree	Employed (part-time)	M	210
Babinda		F	21
Babinda		M	19
Babinda	Employed (away from work)	F	23
Babinda	Employed (away from work)	M	21
Babinda	Employed (full-time)	F	212
Babinda	Employed (full-time)	M	498
Babinda	Employed (part-time)	F	264
Babinda	Employed (part-time)	M	134
Innisfail		F	55
Innisfail		M	54
Innisfail	Employed (away from work)	F	98
Innisfail	Employed (away from work)	M	60
Innisfail	Employed (full-time)	F	1141
Innisfail	Employed (full-time)	M	1267
Innisfail	Employed (part-time)	F	1191
Innisfail	Employed (part-time)	M	383
Johnstone		F	14
Johnstone		M	34
Johnstone	Employed (away from work)	F	26
Johnstone	Employed (away from work)	M	34
Johnstone	Employed (full-time)	F	342
Johnstone	Employed (full-time)	M	1207
Johnstone	Employed (part-time)	F	471
Johnstone	Employed (part-time)	M	278
Tully		F	43
Tully		M	81
Tully	Employed (away from work)	F	85
Tully	Employed (away from work)	M	70
Tully	Employed (full-time)	F	987
Tully	Employed (full-time)	M	1857
Tully	Employed (part-time)	F	1001
Tully	Employed (part-time)	M	497
Yarrabah		F	14
Yarrabah		M	17
Yarrabah	Employed (away from work)	F	14
Yarrabah	Employed (away from work)	M	6
Yarrabah	Employed (full-time)	F	147
Yarrabah	Employed (full-time)	M	140
Yarrabah	Employed (part-time)	F	71
Yarrabah	Employed (part-time)	M	43
Daintree		F	22
Daintree		M	31
Daintree	Employed (away from work)	F	48
Daintree	Employed (away from work)	M	38
Daintree	Employed (full-time)	F	540
Daintree	Employed (full-time)	M	801
Daintree	Employed (part-time)	F	525
Daintree	Employed (part-time)	M	276
Port Douglas		F	33
Port Douglas		M	49
Port Douglas	Employed (away from work)	F	43
Port Douglas	Employed (away from work)	M	28
Port Douglas	Employed (full-time)	F	884
Port Douglas	Employed (full-time)	M	1194
Port Douglas	Employed (part-time)	F	685
Port Douglas	Employed (part-time)	M	380
Atherton		F	43
Atherton		M	67
Atherton	Employed (away from work)	F	136
Atherton	Employed (away from work)	M	81
Atherton	Employed (full-time)	F	1191
Atherton	Employed (full-time)	M	1625
Atherton	Employed (part-time)	F	1327
Atherton	Employed (part-time)	M	573
Herberton		F	16
Herberton		M	14
Herberton	Employed (away from work)	F	38
Herberton	Employed (away from work)	M	27
Herberton	Employed (full-time)	F	272
Herberton	Employed (full-time)	M	441
Herberton	Employed (part-time)	F	390
Herberton	Employed (part-time)	M	182
Kuranda		F	14
Kuranda		M	7
Kuranda	Employed (away from work)	F	19
Kuranda	Employed (away from work)	M	15
Kuranda	Employed (full-time)	F	213
Kuranda	Employed (full-time)	M	280
Kuranda	Employed (part-time)	F	339
Kuranda	Employed (part-time)	M	170
Malanda - Yungaburra		F	26
Malanda - Yungaburra		M	28
Malanda - Yungaburra	Employed (away from work)	F	41
Malanda - Yungaburra	Employed (away from work)	M	28
Malanda - Yungaburra	Employed (full-time)	F	454
Malanda - Yungaburra	Employed (full-time)	M	719
Malanda - Yungaburra	Employed (part-time)	F	574
Malanda - Yungaburra	Employed (part-time)	M	279
Mareeba		F	49
Mareeba		M	59
Mareeba	Employed (away from work)	F	110
Mareeba	Employed (away from work)	M	49
Mareeba	Employed (full-time)	F	1145
Mareeba	Employed (full-time)	M	1716
Mareeba	Employed (part-time)	F	1097
Mareeba	Employed (part-time)	M	438
Balonne		F	16
Balonne		M	35
Balonne	Employed (away from work)	F	41
Balonne	Employed (away from work)	M	25
Balonne	Employed (full-time)	F	466
Balonne	Employed (full-time)	M	915
Balonne	Employed (part-time)	F	445
Balonne	Employed (part-time)	M	159
Chinchilla		F	30
Chinchilla		M	48
Chinchilla	Employed (away from work)	F	74
Chinchilla	Employed (away from work)	M	114
Chinchilla	Employed (full-time)	F	716
Chinchilla	Employed (full-time)	M	1799
Chinchilla	Employed (part-time)	F	741
Chinchilla	Employed (part-time)	M	334
Goondiwindi		F	30
Goondiwindi		M	37
Goondiwindi	Employed (away from work)	F	69
Goondiwindi	Employed (away from work)	M	41
Goondiwindi	Employed (full-time)	F	759
Goondiwindi	Employed (full-time)	M	1180
Goondiwindi	Employed (part-time)	F	696
Goondiwindi	Employed (part-time)	M	216
Inglewood - Waggamba		F	9
Inglewood - Waggamba		M	16
Inglewood - Waggamba	Employed (away from work)	F	31
Inglewood - Waggamba	Employed (away from work)	M	26
Inglewood - Waggamba	Employed (full-time)	F	345
Inglewood - Waggamba	Employed (full-time)	M	860
Inglewood - Waggamba	Employed (part-time)	F	308
Inglewood - Waggamba	Employed (part-time)	M	122
Miles - Wandoan		F	16
Miles - Wandoan		M	49
Miles - Wandoan	Employed (away from work)	F	43
Miles - Wandoan	Employed (away from work)	M	117
Miles - Wandoan	Employed (full-time)	F	603
Miles - Wandoan	Employed (full-time)	M	2004
Miles - Wandoan	Employed (part-time)	F	374
Miles - Wandoan	Employed (part-time)	M	214
Roma		F	36
Roma		M	46
Roma	Employed (away from work)	F	90
Roma	Employed (away from work)	M	122
Roma	Employed (full-time)	F	1230
Roma	Employed (full-time)	M	1708
Roma	Employed (part-time)	F	696
Roma	Employed (part-time)	M	300
Roma Region		F	25
Roma Region		M	39
Roma Region	Employed (away from work)	F	44
Roma Region	Employed (away from work)	M	107
Roma Region	Employed (full-time)	F	597
Roma Region	Employed (full-time)	M	1475
Roma Region	Employed (part-time)	F	363
Roma Region	Employed (part-time)	M	167
Tara		F	16
Tara		M	21
Tara	Employed (away from work)	F	24
Tara	Employed (away from work)	M	15
Tara	Employed (full-time)	F	275
Tara	Employed (full-time)	M	590
Tara	Employed (part-time)	F	239
Tara	Employed (part-time)	M	96
Crows Nest - Rosalie		F	29
Crows Nest - Rosalie		M	32
Crows Nest - Rosalie	Employed (away from work)	F	28
Crows Nest - Rosalie	Employed (away from work)	M	54
Crows Nest - Rosalie	Employed (full-time)	F	463
Crows Nest - Rosalie	Employed (full-time)	M	1221
Crows Nest - Rosalie	Employed (part-time)	F	493
Crows Nest - Rosalie	Employed (part-time)	M	271
Jondaryan		F	46
Jondaryan		M	76
Jondaryan	Employed (away from work)	F	72
Jondaryan	Employed (away from work)	M	85
Jondaryan	Employed (full-time)	F	847
Jondaryan	Employed (full-time)	M	2636
Jondaryan	Employed (part-time)	F	609
Jondaryan	Employed (part-time)	M	420
Millmerran		F	14
Millmerran		M	24
Millmerran	Employed (away from work)	F	21
Millmerran	Employed (away from work)	M	28
Millmerran	Employed (full-time)	F	293
Millmerran	Employed (full-time)	M	744
Millmerran	Employed (part-time)	F	294
Millmerran	Employed (part-time)	M	123
Pittsworth		F	15
Pittsworth		M	30
Pittsworth	Employed (away from work)	F	43
Pittsworth	Employed (away from work)	M	30
Pittsworth	Employed (full-time)	F	411
Pittsworth	Employed (full-time)	M	913
Pittsworth	Employed (part-time)	F	493
Pittsworth	Employed (part-time)	M	195
Wambo		F	73
Wambo		M	84
Wambo	Employed (away from work)	F	154
Wambo	Employed (away from work)	M	126
Wambo	Employed (full-time)	F	1667
Wambo	Employed (full-time)	M	3370
Wambo	Employed (part-time)	F	1617
Wambo	Employed (part-time)	M	604
Clifton - Greenmount		F	17
Clifton - Greenmount		M	31
Clifton - Greenmount	Employed (away from work)	F	24
Clifton - Greenmount	Employed (away from work)	M	28
Clifton - Greenmount	Employed (full-time)	F	278
Clifton - Greenmount	Employed (full-time)	M	592
Clifton - Greenmount	Employed (part-time)	F	304
Clifton - Greenmount	Employed (part-time)	M	155
Southern Downs - East		F	19
Southern Downs - East		M	27
Southern Downs - East	Employed (away from work)	F	20
Southern Downs - East	Employed (away from work)	M	18
Southern Downs - East	Employed (full-time)	F	222
Southern Downs - East	Employed (full-time)	M	454
Southern Downs - East	Employed (part-time)	F	210
Southern Downs - East	Employed (part-time)	M	123
Southern Downs - West		F	13
Southern Downs - West		M	17
