SA2_NAME16	Occupation	PublicSector	LevelOfGovt	workers
Glass House Mountains	Managers	0		234
Glass House Mountains	Managers	0		6
Glass House Mountains	Managers	1	State territory	6
Glass House Mountains	Professionals	0		77
Glass House Mountains	Professionals	0		3
Glass House Mountains	Professionals	1	State territory	40
Glass House Mountains	Sales workers			3
Glass House Mountains	Sales workers	0		150
Glass House Mountains	Sales workers	0		5
Glass House Mountains	Technicians and trades workers	0		151
Landsborough				18
Landsborough		0		20
Landsborough		0		3
Landsborough	Clerical and administrative workers	0		221
Landsborough	Clerical and administrative workers	0		3
Landsborough	Clerical and administrative workers	1	National	8
Landsborough	Clerical and administrative workers	1	State territory	15
Landsborough	Community and personal service workers			6
Landsborough	Community and personal service workers	0		128
Landsborough	Community and personal service workers	0		7
Landsborough	Community and personal service workers	1	National	3
Landsborough	Community and personal service workers	1	State territory	30
Landsborough	Labourers	0		283
Landsborough	Labourers	0		6
Landsborough	Labourers	1	Local	19
Landsborough	Labourers	1	State territory	13
Landsborough	Machinery operators and drivers	0		206
Landsborough	Machinery operators and drivers	1	Local	11
Landsborough	Machinery operators and drivers	1	State territory	8
Landsborough	Managers			3
Landsborough	Managers	0		271
Landsborough	Managers	0		5
Landsborough	Managers	1	State territory	9
Landsborough	Professionals	0		175
Landsborough	Professionals	0		3
Landsborough	Professionals	1	Local	3
Landsborough	Professionals	1	State territory	62
Landsborough	Sales workers			3
Landsborough	Sales workers	0		220
Landsborough	Sales workers	0		5
Landsborough	Technicians and trades workers	0		349
Landsborough	Technicians and trades workers	0		10
Landsborough	Technicians and trades workers	1	Local	4
Landsborough	Technicians and trades workers	1	State territory	15
Maroochy Hinterland				5
Maroochy Hinterland		0		15
Maroochy Hinterland		0		3
Maroochy Hinterland	Clerical and administrative workers	0		117
Maroochy Hinterland	Clerical and administrative workers	1	National	5
Maroochy Hinterland	Community and personal service workers	0		128
Maroochy Hinterland	Community and personal service workers	0		4
Maroochy Hinterland	Community and personal service workers	1	National	4
Maroochy Hinterland	Community and personal service workers	1	State territory	15
Maroochy Hinterland	Labourers			3
Maroochy Hinterland	Labourers	0		166
Maroochy Hinterland	Labourers	0		7
Maroochy Hinterland	Labourers	1	State territory	4
Maroochy Hinterland	Machinery operators and drivers	0		42
Maroochy Hinterland	Managers			4
Maroochy Hinterland	Managers	0		225
Maroochy Hinterland	Managers	1	State territory	3
Maroochy Hinterland	Professionals			5
Maroochy Hinterland	Professionals	0		130
Maroochy Hinterland	Professionals	1	State territory	22
Maroochy Hinterland	Sales workers	0		82
Maroochy Hinterland	Technicians and trades workers			3
Maroochy Hinterland	Technicians and trades workers	0		159
Palmwoods				21
Palmwoods		0		29
Palmwoods		0		5
Palmwoods	Clerical and administrative workers			3
Palmwoods	Clerical and administrative workers	0		253
Palmwoods	Clerical and administrative workers	0		3
Palmwoods	Clerical and administrative workers	1	State territory	11
Palmwoods	Community and personal service workers			3
Palmwoods	Community and personal service workers	0		239
Palmwoods	Community and personal service workers	0		6
Palmwoods	Community and personal service workers	1	National	4
Palmwoods	Community and personal service workers	1	State territory	40
Palmwoods	Labourers	0		454
Palmwoods	Labourers	0		9
Palmwoods	Labourers	1	State territory	12
Palmwoods	Machinery operators and drivers	0		174
Palmwoods	Machinery operators and drivers	0		3
Palmwoods	Machinery operators and drivers	1	State territory	3
Palmwoods	Managers			4
Palmwoods	Managers	0		431
Palmwoods	Managers	0		8
Palmwoods	Managers	1	State territory	14
Palmwoods	Professionals			3
Palmwoods	Professionals	0		267
Palmwoods	Professionals	0		7
Palmwoods	Professionals	1	State territory	92
Palmwoods	Sales workers	0		195
Palmwoods	Sales workers	0		4
Palmwoods	Technicians and trades workers			8
Palmwoods	Technicians and trades workers	0		437
Palmwoods	Technicians and trades workers	0		9
Palmwoods	Technicians and trades workers	1	State territory	3
Bli Bli				5
Bli Bli		0		11
Bli Bli		0		4
Bli Bli	Clerical and administrative workers	0		128
Bli Bli	Clerical and administrative workers	1	Local	4
Bli Bli	Clerical and administrative workers	1	National	3
Bli Bli	Clerical and administrative workers	1	State territory	3
Bli Bli	Community and personal service workers	0		134
Bli Bli	Community and personal service workers	0		5
Bli Bli	Community and personal service workers	1	State territory	14
Bli Bli	Labourers			3
Bli Bli	Labourers	0		161
Bli Bli	Labourers	0		3
Bli Bli	Labourers	1	State territory	9
Bli Bli	Machinery operators and drivers	0		103
Bli Bli	Machinery operators and drivers	0		4
Bli Bli	Machinery operators and drivers	1	Local	3
Bli Bli	Managers	0		110
Bli Bli	Managers	0		3
Bli Bli	Managers	1	National	4
Bli Bli	Managers	1	State territory	4
Bli Bli	Professionals	0		126
Bli Bli	Professionals	1	Local	7
Bli Bli	Professionals	1	National	3
Bli Bli	Professionals	1	State territory	40
Bli Bli	Sales workers	0		135
Bli Bli	Sales workers	0		3
Bli Bli	Technicians and trades workers			4
Bli Bli	Technicians and trades workers	0		218
Bli Bli	Technicians and trades workers	0		3
Bli Bli	Technicians and trades workers	1	Local	3
Diddillibah - Rosemount				8
Diddillibah - Rosemount		0		8
Diddillibah - Rosemount		0		3
Diddillibah - Rosemount	Clerical and administrative workers	0		91
Diddillibah - Rosemount	Clerical and administrative workers	1	National	3
Diddillibah - Rosemount	Clerical and administrative workers	1	State territory	3
Diddillibah - Rosemount	Community and personal service workers	0		48
Diddillibah - Rosemount	Community and personal service workers	1	State territory	3
Diddillibah - Rosemount	Labourers	0		71
Diddillibah - Rosemount	Machinery operators and drivers	0		35
Diddillibah - Rosemount	Managers			3
Diddillibah - Rosemount	Managers	0		100
Diddillibah - Rosemount	Managers	0		3
Diddillibah - Rosemount	Professionals	0		70
Diddillibah - Rosemount	Professionals	1	State territory	3
Diddillibah - Rosemount	Sales workers	0		55
Diddillibah - Rosemount	Technicians and trades workers	0		110
Eumundi - Yandina				30
Eumundi - Yandina		0		52
Eumundi - Yandina		0		10
Eumundi - Yandina	Clerical and administrative workers	0		564
Eumundi - Yandina	Clerical and administrative workers	0		6
Eumundi - Yandina	Clerical and administrative workers	1	Local	3
Eumundi - Yandina	Clerical and administrative workers	1	National	20
Eumundi - Yandina	Clerical and administrative workers	1	State territory	12
Eumundi - Yandina	Community and personal service workers			4
Eumundi - Yandina	Community and personal service workers	0		273
Eumundi - Yandina	Community and personal service workers	0		7
Eumundi - Yandina	Community and personal service workers	1	Local	3
Eumundi - Yandina	Community and personal service workers	1	National	3
Eumundi - Yandina	Community and personal service workers	1	State territory	46
Eumundi - Yandina	Labourers			9
Eumundi - Yandina	Labourers	0		636
Eumundi - Yandina	Labourers	0		15
Eumundi - Yandina	Labourers	1	Local	4
Eumundi - Yandina	Labourers	1	State territory	30
Eumundi - Yandina	Machinery operators and drivers			3
Eumundi - Yandina	Machinery operators and drivers	0		511
Eumundi - Yandina	Machinery operators and drivers	0		14
Eumundi - Yandina	Machinery operators and drivers	1	Local	3
Eumundi - Yandina	Machinery operators and drivers	1	State territory	3
Eumundi - Yandina	Managers	0		751
Eumundi - Yandina	Managers	0		22
Eumundi - Yandina	Managers	1	Local	3
Eumundi - Yandina	Managers	1	National	4
Eumundi - Yandina	Managers	1	State territory	13
Eumundi - Yandina	Professionals			7
Eumundi - Yandina	Professionals	0		411
Eumundi - Yandina	Professionals	0		10
Eumundi - Yandina	Professionals	1	National	18
Eumundi - Yandina	Professionals	1	State territory	82
Eumundi - Yandina	Sales workers	0		395
Eumundi - Yandina	Sales workers	0		10
Eumundi - Yandina	Technicians and trades workers			7
Eumundi - Yandina	Technicians and trades workers	0		903
Eumundi - Yandina	Technicians and trades workers	0		17
Eumundi - Yandina	Technicians and trades workers	1	National	6
Eumundi - Yandina	Technicians and trades workers	1	State territory	21
Nambour				77
Nambour		0		60
Nambour		0		24
Nambour		1	Local	7
Nambour		1	State territory	26
Nambour	Clerical and administrative workers			12
Nambour	Clerical and administrative workers	0		1023
Nambour	Clerical and administrative workers	0		25
Nambour	Clerical and administrative workers	1	Local	150
Nambour	Clerical and administrative workers	1	National	143
Nambour	Clerical and administrative workers	1	State territory	647
Nambour	Community and personal service workers			7
Nambour	Community and personal service workers	0		1333
Nambour	Community and personal service workers	0		26
Nambour	Community and personal service workers	1	Local	8
Nambour	Community and personal service workers	1	National	3
Nambour	Community and personal service workers	1	State territory	603
Nambour	Labourers			10
Nambour	Labourers	0		767
Nambour	Labourers	0		8
Nambour	Labourers	1	Local	37
Nambour	Labourers	1	National	3
Nambour	Labourers	1	State territory	167
Nambour	Machinery operators and drivers			5
Nambour	Machinery operators and drivers	0		289
Nambour	Machinery operators and drivers	0		6
Nambour	Machinery operators and drivers	1	Local	26
Nambour	Machinery operators and drivers	1	National	19
Nambour	Machinery operators and drivers	1	State territory	31
Nambour	Managers			8
Nambour	Managers	0		799
Nambour	Managers	0		11
Nambour	Managers	1	Local	57
Nambour	Managers	1	National	15
Nambour	Managers	1	State territory	121
Nambour	Professionals			13
Nambour	Professionals	0		1735
Nambour	Professionals	0		56
Nambour	Professionals	1	Local	184
Nambour	Professionals	1	National	32
Nambour	Professionals	1	State territory	2546
Nambour	Sales workers			5
Nambour	Sales workers	0		858
Nambour	Sales workers	0		13
Nambour	Sales workers	1	Local	4
Nambour	Sales workers	1	National	11
Nambour	Sales workers	1	State territory	16
Nambour	Technicians and trades workers			15
Nambour	Technicians and trades workers	0		965
Nambour	Technicians and trades workers	0		21
Nambour	Technicians and trades workers	1	Local	52
Nambour	Technicians and trades workers	1	National	3
Nambour	Technicians and trades workers	1	State territory	90
Noosa Hinterland				32
Noosa Hinterland		0		37
Noosa Hinterland		0		9
Noosa Hinterland		1	State territory	3
Noosa Hinterland	Clerical and administrative workers			4
Noosa Hinterland	Clerical and administrative workers	0		569
Noosa Hinterland	Clerical and administrative workers	0		15
Noosa Hinterland	Clerical and administrative workers	1	Local	9
Noosa Hinterland	Clerical and administrative workers	1	National	12
Noosa Hinterland	Clerical and administrative workers	1	State territory	26
Noosa Hinterland	Community and personal service workers	0		449
Noosa Hinterland	Community and personal service workers	0		3
Noosa Hinterland	Community and personal service workers	1	State territory	91
Noosa Hinterland	Labourers			10
Noosa Hinterland	Labourers	0		533
Noosa Hinterland	Labourers	0		11
Noosa Hinterland	Labourers	1	Local	7
Noosa Hinterland	Labourers	1	State territory	30
Noosa Hinterland	Machinery operators and drivers			4
Noosa Hinterland	Machinery operators and drivers	0		241
Noosa Hinterland	Machinery operators and drivers	0		3
Noosa Hinterland	Machinery operators and drivers	1	Local	12
Noosa Hinterland	Machinery operators and drivers	1	State territory	3
Noosa Hinterland	Managers	0		641
Noosa Hinterland	Managers	0		13
Noosa Hinterland	Managers	1	National	4
Noosa Hinterland	Managers	1	State territory	23
Noosa Hinterland	Professionals			4
Noosa Hinterland	Professionals	0		778
Noosa Hinterland	Professionals	0		11
Noosa Hinterland	Professionals	1	Local	5
Noosa Hinterland	Professionals	1	National	4
Noosa Hinterland	Professionals	1	State territory	187
Noosa Hinterland	Sales workers			3
Noosa Hinterland	Sales workers	0		423
Noosa Hinterland	Sales workers	0		5
Noosa Hinterland	Technicians and trades workers			8
Noosa Hinterland	Technicians and trades workers	0		775
Noosa Hinterland	Technicians and trades workers	0		18
Noosa Hinterland	Technicians and trades workers	1	Local	3
Noosa Hinterland	Technicians and trades workers	1	State territory	29
Cambooya - Wyreema				4
Cambooya - Wyreema		0		4
Cambooya - Wyreema		0		5
Cambooya - Wyreema	Clerical and administrative workers	0		90
Cambooya - Wyreema	Clerical and administrative workers	0		4
Cambooya - Wyreema	Community and personal service workers			3
Cambooya - Wyreema	Community and personal service workers	0		30
Cambooya - Wyreema	Community and personal service workers	1	State territory	15
Cambooya - Wyreema	Labourers			3
Cambooya - Wyreema	Labourers	0		123
Cambooya - Wyreema	Labourers	1	State territory	3
Cambooya - Wyreema	Machinery operators and drivers	0		54
Cambooya - Wyreema	Managers	0		157
Cambooya - Wyreema	Managers	1	State territory	4
Cambooya - Wyreema	Professionals	0		48
Cambooya - Wyreema	Professionals	0		3
Cambooya - Wyreema	Professionals	1	State territory	23
Cambooya - Wyreema	Sales workers	0		31
Cambooya - Wyreema	Technicians and trades workers	0		153
Cambooya - Wyreema	Technicians and trades workers	0		3
Cambooya - Wyreema	Technicians and trades workers	1	State territory	3
Darling Heights				20
Darling Heights		0		18
Darling Heights		0		10
Darling Heights		1	National	3
Darling Heights		1	State territory	5
Darling Heights	Clerical and administrative workers			4
Darling Heights	Clerical and administrative workers	0		266
Darling Heights	Clerical and administrative workers	0		8
Darling Heights	Clerical and administrative workers	1	National	143
Darling Heights	Clerical and administrative workers	1	State territory	263
