SA2_NAME16	EmploymentStatus	Sex	workers
Mundaring	Contributing family workers	M	30
Mundaring	Employee	F	1323
Mundaring	Employee	M	861
Mundaring	Owner managers of incorporated enterprises	F	88
Mundaring	Owner managers of incorporated enterprises	M	145
Mundaring	Owner managers of unincorporated enterprises	F	186
Mundaring	Owner managers of unincorporated enterprises	M	223
Swan View - Greenmount - Midvale		F	13
Swan View - Greenmount - Midvale		M	16
Swan View - Greenmount - Midvale	Contributing family workers	F	38
Swan View - Greenmount - Midvale	Contributing family workers	M	33
Swan View - Greenmount - Midvale	Employee	F	1198
Swan View - Greenmount - Midvale	Employee	M	1444
Swan View - Greenmount - Midvale	Owner managers of incorporated enterprises	F	79
Swan View - Greenmount - Midvale	Owner managers of incorporated enterprises	M	211
Swan View - Greenmount - Midvale	Owner managers of unincorporated enterprises	F	127
Swan View - Greenmount - Midvale	Owner managers of unincorporated enterprises	M	201
Ballajura		F	5
Ballajura		M	9
Ballajura	Contributing family workers	F	35
Ballajura	Contributing family workers	M	20
Ballajura	Employee	F	1113
Ballajura	Employee	M	656
Ballajura	Owner managers of incorporated enterprises	F	56
Ballajura	Owner managers of incorporated enterprises	M	158
Ballajura	Owner managers of unincorporated enterprises	F	121
Ballajura	Owner managers of unincorporated enterprises	M	179
Beechboro		F	14
Beechboro		M	7
Beechboro	Contributing family workers	F	32
Beechboro	Contributing family workers	M	24
Beechboro	Employee	F	1111
Beechboro	Employee	M	655
Beechboro	Owner managers of incorporated enterprises	F	65
Beechboro	Owner managers of incorporated enterprises	M	112
Beechboro	Owner managers of unincorporated enterprises	F	109
Beechboro	Owner managers of unincorporated enterprises	M	199
Bullsbrook		F	8
Bullsbrook		M	17
Bullsbrook	Contributing family workers	F	35
Bullsbrook	Contributing family workers	M	25
Bullsbrook	Employee	F	592
Bullsbrook	Employee	M	987
Bullsbrook	Owner managers of incorporated enterprises	F	36
Bullsbrook	Owner managers of incorporated enterprises	M	71
Bullsbrook	Owner managers of unincorporated enterprises	F	57
Bullsbrook	Owner managers of unincorporated enterprises	M	98
Ellenbrook		F	27
Ellenbrook		M	21
Ellenbrook	Contributing family workers	F	77
Ellenbrook	Contributing family workers	M	48
Ellenbrook	Employee	F	2812
Ellenbrook	Employee	M	1315
Ellenbrook	Owner managers of incorporated enterprises	F	131
Ellenbrook	Owner managers of incorporated enterprises	M	240
Ellenbrook	Owner managers of unincorporated enterprises	F	323
Ellenbrook	Owner managers of unincorporated enterprises	M	301
Gidgegannup		M	3
Gidgegannup	Contributing family workers	F	31
Gidgegannup	Contributing family workers	M	21
Gidgegannup	Employee	F	112
Gidgegannup	Employee	M	104
Gidgegannup	Owner managers of incorporated enterprises	F	30
Gidgegannup	Owner managers of incorporated enterprises	M	40
Gidgegannup	Owner managers of unincorporated enterprises	F	54
Gidgegannup	Owner managers of unincorporated enterprises	M	49
Hazelmere - Guildford		F	9
Hazelmere - Guildford		M	42
Hazelmere - Guildford	Contributing family workers	F	6
Hazelmere - Guildford	Contributing family workers	M	6
Hazelmere - Guildford	Employee	F	1089
Hazelmere - Guildford	Employee	M	4284
Hazelmere - Guildford	Owner managers of incorporated enterprises	F	32
Hazelmere - Guildford	Owner managers of incorporated enterprises	M	149
Hazelmere - Guildford	Owner managers of unincorporated enterprises	F	54
Hazelmere - Guildford	Owner managers of unincorporated enterprises	M	133
Lockridge - Kiara		F	4
Lockridge - Kiara		M	11
Lockridge - Kiara	Contributing family workers	F	9
Lockridge - Kiara	Contributing family workers	M	18
Lockridge - Kiara	Employee	F	584
Lockridge - Kiara	Employee	M	453
Lockridge - Kiara	Owner managers of incorporated enterprises	F	21
Lockridge - Kiara	Owner managers of incorporated enterprises	M	44
Lockridge - Kiara	Owner managers of unincorporated enterprises	F	73
Lockridge - Kiara	Owner managers of unincorporated enterprises	M	126
Malaga		F	49
Malaga		M	87
Malaga	Contributing family workers	F	71
Malaga	Contributing family workers	M	110
Malaga	Employee	F	3912
Malaga	Employee	M	9634
Malaga	Owner managers of incorporated enterprises	F	322
Malaga	Owner managers of incorporated enterprises	M	1117
Malaga	Owner managers of unincorporated enterprises	F	193
Malaga	Owner managers of unincorporated enterprises	M	488
Middle Swan - Herne Hill		F	10
Middle Swan - Herne Hill		M	8
Middle Swan - Herne Hill	Contributing family workers	F	35
Middle Swan - Herne Hill	Contributing family workers	M	34
Middle Swan - Herne Hill	Employee	F	912
Middle Swan - Herne Hill	Employee	M	989
Middle Swan - Herne Hill	Owner managers of incorporated enterprises	F	33
Middle Swan - Herne Hill	Owner managers of incorporated enterprises	M	70
Middle Swan - Herne Hill	Owner managers of unincorporated enterprises	F	47
Middle Swan - Herne Hill	Owner managers of unincorporated enterprises	M	99
Midland - Guildford		F	49
Midland - Guildford		M	46
Midland - Guildford	Contributing family workers	F	68
Midland - Guildford	Contributing family workers	M	52
Midland - Guildford	Employee	F	7797
Midland - Guildford	Employee	M	5468
Midland - Guildford	Owner managers of incorporated enterprises	F	198
Midland - Guildford	Owner managers of incorporated enterprises	M	345
Midland - Guildford	Owner managers of unincorporated enterprises	F	229
Midland - Guildford	Owner managers of unincorporated enterprises	M	320
Stratton - Jane Brook		F	4
Stratton - Jane Brook	Contributing family workers	F	3
Stratton - Jane Brook	Employee	F	209
Stratton - Jane Brook	Employee	M	153
Stratton - Jane Brook	Owner managers of incorporated enterprises	F	13
Stratton - Jane Brook	Owner managers of incorporated enterprises	M	33
Stratton - Jane Brook	Owner managers of unincorporated enterprises	F	41
Stratton - Jane Brook	Owner managers of unincorporated enterprises	M	42
The Vines		F	3
The Vines		M	7
The Vines	Contributing family workers	F	44
The Vines	Contributing family workers	M	31
The Vines	Employee	F	419
The Vines	Employee	M	460
The Vines	Owner managers of incorporated enterprises	F	78
The Vines	Owner managers of incorporated enterprises	M	98
The Vines	Owner managers of unincorporated enterprises	F	119
The Vines	Owner managers of unincorporated enterprises	M	130
Craigie - Beldon		F	8
Craigie - Beldon		M	5
Craigie - Beldon	Contributing family workers	F	15
Craigie - Beldon	Contributing family workers	M	3
Craigie - Beldon	Employee	F	1023
Craigie - Beldon	Employee	M	527
Craigie - Beldon	Owner managers of incorporated enterprises	F	30
Craigie - Beldon	Owner managers of incorporated enterprises	M	67
Craigie - Beldon	Owner managers of unincorporated enterprises	F	84
Craigie - Beldon	Owner managers of unincorporated enterprises	M	139
Currambine - Kinross		F	15
Currambine - Kinross		M	8
Currambine - Kinross	Contributing family workers	F	21
Currambine - Kinross	Contributing family workers	M	17
Currambine - Kinross	Employee	F	1256
Currambine - Kinross	Employee	M	634
Currambine - Kinross	Owner managers of incorporated enterprises	F	76
Currambine - Kinross	Owner managers of incorporated enterprises	M	128
Currambine - Kinross	Owner managers of unincorporated enterprises	F	143
Currambine - Kinross	Owner managers of unincorporated enterprises	M	172
Duncraig		F	12
Duncraig		M	8
Duncraig	Contributing family workers	F	34
Duncraig	Contributing family workers	M	31
Duncraig	Employee	F	1833
Duncraig	Employee	M	691
Duncraig	Owner managers of incorporated enterprises	F	118
Duncraig	Owner managers of incorporated enterprises	M	234
Duncraig	Owner managers of unincorporated enterprises	F	212
Duncraig	Owner managers of unincorporated enterprises	M	205
Greenwood - Warwick		F	16
Greenwood - Warwick		M	13
Greenwood - Warwick	Contributing family workers	F	38
Greenwood - Warwick	Contributing family workers	M	29
Greenwood - Warwick	Employee	F	1971
Greenwood - Warwick	Employee	M	1123
Greenwood - Warwick	Owner managers of incorporated enterprises	F	81
Greenwood - Warwick	Owner managers of incorporated enterprises	M	156
Greenwood - Warwick	Owner managers of unincorporated enterprises	F	158
Greenwood - Warwick	Owner managers of unincorporated enterprises	M	226
Heathridge - Connolly		F	7
Heathridge - Connolly		M	4
Heathridge - Connolly	Contributing family workers	F	16
Heathridge - Connolly	Contributing family workers	M	12
Heathridge - Connolly	Employee	F	446
Heathridge - Connolly	Employee	M	241
Heathridge - Connolly	Owner managers of incorporated enterprises	F	41
Heathridge - Connolly	Owner managers of incorporated enterprises	M	80
Heathridge - Connolly	Owner managers of unincorporated enterprises	F	100
Heathridge - Connolly	Owner managers of unincorporated enterprises	M	149
Hillarys		F	14
Hillarys		M	10
Hillarys	Contributing family workers	F	50
Hillarys	Contributing family workers	M	31
Hillarys	Employee	F	2485
Hillarys	Employee	M	1331
Hillarys	Owner managers of incorporated enterprises	F	152
Hillarys	Owner managers of incorporated enterprises	M	212
Hillarys	Owner managers of unincorporated enterprises	F	144
Hillarys	Owner managers of unincorporated enterprises	M	184
Iluka - Burns Beach		M	3
Iluka - Burns Beach	Contributing family workers	F	23
Iluka - Burns Beach	Contributing family workers	M	10
Iluka - Burns Beach	Employee	F	97
Iluka - Burns Beach	Employee	M	136
Iluka - Burns Beach	Owner managers of incorporated enterprises	F	48
Iluka - Burns Beach	Owner managers of incorporated enterprises	M	86
Iluka - Burns Beach	Owner managers of unincorporated enterprises	F	105
Iluka - Burns Beach	Owner managers of unincorporated enterprises	M	111
Joondalup - Edgewater		F	63
Joondalup - Edgewater		M	46
Joondalup - Edgewater	Contributing family workers	F	69
Joondalup - Edgewater	Contributing family workers	M	37
Joondalup - Edgewater	Employee	F	11226
Joondalup - Edgewater	Employee	M	5790
Joondalup - Edgewater	Owner managers of incorporated enterprises	F	220
Joondalup - Edgewater	Owner managers of incorporated enterprises	M	437
Joondalup - Edgewater	Owner managers of unincorporated enterprises	F	289
Joondalup - Edgewater	Owner managers of unincorporated enterprises	M	366
Kingsley		F	18
Kingsley		M	6
Kingsley	Contributing family workers	F	22
Kingsley	Contributing family workers	M	11
Kingsley	Employee	F	1190
Kingsley	Employee	M	365
Kingsley	Owner managers of incorporated enterprises	F	57
Kingsley	Owner managers of incorporated enterprises	M	107
Kingsley	Owner managers of unincorporated enterprises	F	116
Kingsley	Owner managers of unincorporated enterprises	M	186
Mullaloo - Kallaroo		F	3
Mullaloo - Kallaroo		M	9
Mullaloo - Kallaroo	Contributing family workers	F	32
Mullaloo - Kallaroo	Contributing family workers	M	12
Mullaloo - Kallaroo	Employee	F	416
Mullaloo - Kallaroo	Employee	M	391
Mullaloo - Kallaroo	Owner managers of incorporated enterprises	F	63
Mullaloo - Kallaroo	Owner managers of incorporated enterprises	M	127
Mullaloo - Kallaroo	Owner managers of unincorporated enterprises	F	123
Mullaloo - Kallaroo	Owner managers of unincorporated enterprises	M	178
Ocean Reef		F	3
Ocean Reef		M	3
Ocean Reef	Contributing family workers	F	16
Ocean Reef	Contributing family workers	M	17
Ocean Reef	Employee	F	778
Ocean Reef	Employee	M	337
Ocean Reef	Owner managers of incorporated enterprises	F	55
Ocean Reef	Owner managers of incorporated enterprises	M	94
Ocean Reef	Owner managers of unincorporated enterprises	F	99
Ocean Reef	Owner managers of unincorporated enterprises	M	113
Padbury		M	4
Padbury	Contributing family workers	F	13
Padbury	Contributing family workers	M	11
Padbury	Employee	F	867
Padbury	Employee	M	313
Padbury	Owner managers of incorporated enterprises	F	27
Padbury	Owner managers of incorporated enterprises	M	75
Padbury	Owner managers of unincorporated enterprises	F	98
Padbury	Owner managers of unincorporated enterprises	M	119
Sorrento - Marmion		F	4
Sorrento - Marmion		M	10
Sorrento - Marmion	Contributing family workers	F	29
Sorrento - Marmion	Contributing family workers	M	23
Sorrento - Marmion	Employee	F	582
Sorrento - Marmion	Employee	M	332
Sorrento - Marmion	Owner managers of incorporated enterprises	F	90
Sorrento - Marmion	Owner managers of incorporated enterprises	M	148
Sorrento - Marmion	Owner managers of unincorporated enterprises	F	141
Sorrento - Marmion	Owner managers of unincorporated enterprises	M	162
Woodvale		F	12
Woodvale		M	9
Woodvale	Contributing family workers	F	18
Woodvale	Contributing family workers	M	9
Woodvale	Employee	F	818
Woodvale	Employee	M	383
Woodvale	Owner managers of incorporated enterprises	F	48
Woodvale	Owner managers of incorporated enterprises	M	98
Woodvale	Owner managers of unincorporated enterprises	F	106
Woodvale	Owner managers of unincorporated enterprises	M	119
Balcatta - Hamersley		F	30
Balcatta - Hamersley		M	66
Balcatta - Hamersley	Contributing family workers	F	44
Balcatta - Hamersley	Contributing family workers	M	52
Balcatta - Hamersley	Employee	F	3943
Balcatta - Hamersley	Employee	M	5912
Balcatta - Hamersley	Owner managers of incorporated enterprises	F	217
Balcatta - Hamersley	Owner managers of incorporated enterprises	M	639
Balcatta - Hamersley	Owner managers of unincorporated enterprises	F	182
Balcatta - Hamersley	Owner managers of unincorporated enterprises	M	403
Balga - Mirrabooka		F	13
Balga - Mirrabooka		M	26
Balga - Mirrabooka	Contributing family workers	F	11
Balga - Mirrabooka	Contributing family workers	M	19
Balga - Mirrabooka	Employee	F	908
Balga - Mirrabooka	Employee	M	544
Balga - Mirrabooka	Owner managers of incorporated enterprises	F	26
Balga - Mirrabooka	Owner managers of incorporated enterprises	M	62
Balga - Mirrabooka	Owner managers of unincorporated enterprises	F	90
Balga - Mirrabooka	Owner managers of unincorporated enterprises	M	184
Dianella		F	29
Dianella		M	28
Dianella	Contributing family workers	F	51
Dianella	Contributing family workers	M	47
Dianella	Employee	F	2816
Dianella	Employee	M	1554
Dianella	Owner managers of incorporated enterprises	F	113
Dianella	Owner managers of incorporated enterprises	M	245
Dianella	Owner managers of unincorporated enterprises	F	247
Dianella	Owner managers of unincorporated enterprises	M	328
Herdsman	Employee	F	13
Herdsman	Employee	M	5
Innaloo - Doubleview		F	15
Innaloo - Doubleview		M	11
Innaloo - Doubleview	Contributing family workers	F	32
Innaloo - Doubleview	Contributing family workers	M	28
Innaloo - Doubleview	Employee	F	2115
Innaloo - Doubleview	Employee	M	1293
Innaloo - Doubleview	Owner managers of incorporated enterprises	F	74
