LGA_CODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
LGA48260,24,0,0,0,0,29,4,0,0,0,0,3,4,3,0,0,0,8,10,4,0,0,0,14,6,0,0,0,0,13,3,0,0,0,0,4,0,0,0,0,0,0,118,9,19,0,0,154,10,0,0,0,0,10,16,3,8,0,0,28,0,0,0,0,0,0,103,4,4,0,0,119,14,4,3,0,0,24,1870,207,218,34,23,2350
LGA48340,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,6,3,0,0,0,6,0,0,0,0,0,0,91,15,11,10,6,136,12,0,3,0,0,17,4,0,0,0,0,5,3,0,0,0,0,3,76,0,6,0,0,85,96,6,13,5,0,125,3416,308,505,274,88,4587
LGA48410,457,9,9,0,0,471,140,10,7,3,0,168,66,3,3,0,0,76,241,3,13,0,0,258,161,10,11,0,0,175,67,0,8,0,0,76,10,3,0,0,0,13,2879,116,117,6,29,3150,108,9,4,0,0,122,305,9,28,0,8,358,42,0,0,0,0,45,1586,74,115,14,18,1810,347,29,28,3,26,427,38389,1958,1947,259,368,42916
LGA48540,123,3,0,0,5,129,9,0,0,0,0,9,4,0,0,0,0,4,58,3,5,0,0,61,3,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,3,582,20,38,4,14,665,8,0,0,0,0,8,0,0,4,0,0,3,18,0,0,0,0,22,100,17,9,0,0,128,136,3,3,0,10,151,6463,208,315,61,87,7135
LGA48640,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,365,63,122,71,9,637
LGA48750,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,8,31,11,0,111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,4,0,0,16,14,3,4,0,0,18,857,128,289,113,21,1409
LGA48830,14,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,103,15,30,3,6,153,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6,4,0,29,33,7,17,15,8,76,2222,339,760,316,76,3714
LGA49399,25,0,0,0,0,25,12,0,0,0,0,11,3,0,0,0,0,3,57,0,0,0,0,62,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,299,3,7,3,0,314,7,0,3,0,0,14,17,0,0,0,0,17,21,0,0,0,0,20,87,0,3,0,0,91,71,0,0,4,11,85,5403,126,157,91,50,5831
LGA49499,99,0,24,0,4,127,57,17,44,3,0,123,19,5,6,0,0,32,87,8,39,5,0,136,31,0,19,0,0,49,31,0,15,0,3,42,0,0,7,0,0,8,1373,236,1229,21,37,2897,44,3,27,0,3,78,100,16,60,3,0,181,25,0,0,0,0,28,656,107,368,23,23,1175,312,43,213,12,46,626,18810,2837,11595,492,577,34311
LGA49799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,4,0,0,64
LGA50080,205,0,0,3,0,211,11,0,0,0,0,11,11,0,0,0,0,18,187,20,25,6,0,239,11,0,0,0,0,11,21,0,0,0,0,28,0,0,0,0,0,0,1050,47,149,43,16,1306,58,3,3,0,0,66,12,0,4,4,0,17,53,5,4,0,0,65,205,12,26,4,0,243,173,19,25,10,15,236,11983,802,1477,397,154,14818
LGA50210,268,8,7,0,7,289,21,3,0,0,0,27,95,12,9,0,0,114,244,16,28,3,7,300,83,5,9,3,0,97,58,0,4,0,0,68,3,7,0,4,0,16,1741,162,298,34,13,2245,51,3,7,0,0,62,57,9,24,0,3,84,98,0,9,3,0,109,627,61,74,17,10,782,161,14,24,10,10,211,14379,1133,1667,293,139,17605
LGA50250,535,3,0,0,5,537,27,0,0,0,0,27,56,0,0,0,0,57,412,3,3,0,0,425,38,0,0,0,0,38,57,0,0,0,0,60,10,0,0,0,0,16,1957,7,14,3,13,1994,101,4,0,0,0,104,39,0,0,0,0,36,203,0,0,0,0,199,857,10,6,0,5,873,226,7,8,0,9,241,22915,208,141,39,143,23446
LGA50280,48,0,0,0,0,53,4,0,0,3,0,4,4,0,3,0,0,3,57,10,15,5,0,81,0,0,0,0,0,3,5,0,0,0,0,10,0,0,0,0,0,0,389,55,107,26,3,584,33,9,10,5,0,53,3,0,0,0,0,7,13,3,0,0,0,16,177,12,19,4,0,217,87,20,37,4,9,151,4048,494,967,264,83,5849
LGA50350,127,0,3,0,0,133,16,0,5,0,0,22,21,4,3,0,0,35,97,4,5,0,0,105,28,4,8,0,0,35,21,0,0,0,0,22,0,0,0,0,0,4,509,49,70,4,6,636,8,0,0,0,0,11,85,15,24,0,0,125,31,0,3,0,0,32,356,18,32,13,8,428,55,0,6,3,10,68,4989,369,469,64,55,5942
LGA50420,402,3,10,3,3,421,85,9,21,3,0,117,102,18,21,0,0,136,283,45,30,3,4,371,90,0,4,0,0,98,80,4,15,0,0,96,11,0,3,0,0,13,1337,144,196,14,16,1705,77,8,6,0,0,90,323,41,95,18,10,487,99,9,9,3,0,122,1231,98,142,33,24,1529,203,14,15,3,12,245,16244,1570,1886,305,205,20215
LGA50490,780,3,8,0,0,792,90,5,9,0,3,108,345,8,12,3,3,382,813,30,21,0,0,862,178,11,15,0,0,203,148,3,10,0,0,161,20,0,9,0,0,28,3721,153,142,7,22,4044,135,4,3,0,0,146,274,30,32,9,9,344,250,13,10,3,3,274,2530,88,110,12,25,2766,295,13,22,3,18,347,35232,1422,1304,179,263,38400
LGA50560,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,10,6,0,43,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,7,10,3,0,0,0,12,7,0,0,0,0,5,252,68,111,50,12,486
LGA50630,18,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,31,0,0,0,0,38,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,151,3,7,3,0,161,8,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,13,38,0,0,0,3,43,34,3,3,0,0,39,1974,47,49,38,25,2125
LGA50770,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,17,8,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,3,3,0,8,0,20,318,62,172,95,16,654
LGA50840,13,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,4,0,15,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,128,8,37,8,0,183,5,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,9,19,0,9,0,0,30,28,0,3,3,0,35,1199,65,288,90,28,1674
LGA50910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,8,0,3,3,0,7,263,41,77,46,5,427
LGA50980,145,0,0,0,3,150,3,0,0,0,0,3,12,0,0,0,0,13,71,0,5,0,0,78,10,0,0,0,0,15,36,0,3,0,0,44,0,0,0,0,0,0,453,22,35,7,3,512,19,0,0,0,0,21,7,0,0,0,0,9,27,0,0,0,0,27,266,12,3,0,5,283,144,10,13,4,7,180,6377,420,398,101,106,7401
LGA51080,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,148,50,89,54,4,357
LGA51120,4,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,8,0,0,0,0,10,223,50,89,39,3,409
LGA51190,312,0,7,0,3,323,18,8,3,0,0,31,39,3,3,0,0,49,482,22,24,3,10,535,22,0,7,0,0,24,21,4,0,3,0,33,0,0,0,0,0,3,1583,71,119,18,10,1808,61,3,9,0,0,75,23,5,10,3,0,39,158,9,11,0,0,178,452,20,25,0,3,501,230,4,23,10,15,283,19397,1073,1218,213,188,22094
LGA51260,69,0,4,0,3,75,9,0,0,0,0,9,22,0,0,4,0,25,153,21,21,6,0,198,22,0,0,0,0,24,26,3,0,0,0,28,0,0,0,0,0,4,922,71,173,40,14,1218,27,3,8,0,0,39,20,0,10,3,0,32,44,4,3,4,0,57,283,24,33,10,0,352,107,24,31,10,12,187,10250,1050,1770,408,150,13639
LGA51310,180,0,0,0,0,188,30,3,9,0,0,46,90,12,11,0,0,110,269,39,29,3,3,344,35,0,0,0,0,36,30,0,0,0,0,28,3,0,0,0,0,0,1179,109,122,19,5,1438,75,4,4,4,0,86,72,7,9,5,0,92,79,11,9,0,0,100,762,48,55,11,9,878,79,3,16,3,8,108,10768,1028,1055,183,82,13119
LGA51330,1110,13,12,3,5,1151,100,5,15,3,0,118,530,58,48,3,6,644,1091,66,48,3,8,1225,366,21,26,3,6,420,143,6,10,0,0,159,30,8,5,0,0,47,4943,338,259,35,29,5606,164,10,10,0,0,184,404,23,64,14,4,508,358,25,19,0,4,409,3088,174,180,28,43,3503,500,29,21,3,26,570,48270,3108,2614,482,407,54889
LGA51400,56,0,0,0,0,63,3,0,0,0,0,3,5,0,5,0,0,14,84,8,12,9,0,113,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,229,8,45,6,0,292,10,0,0,0,0,14,4,0,0,3,0,10,28,4,3,3,0,37,66,5,6,0,0,84,29,0,10,0,5,48,2805,177,425,128,40,3567
LGA51470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,3,10,0,4,0,0,11,209,28,42,19,3,311
LGA51540,25,0,0,3,0,33,4,0,0,0,0,4,4,0,0,0,0,4,31,3,0,0,0,37,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,129,7,7,0,3,154,11,3,0,0,0,13,16,18,45,18,9,100,16,0,0,0,0,16,102,6,27,4,4,147,59,4,18,4,10,94,2127,172,304,83,57,2741
LGA51610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,3,0,0,4,0,9,162,56,80,38,4,337
LGA51680,27,0,0,0,0,22,0,0,0,0,0,0,7,0,0,0,0,7,20,0,3,0,0,26,6,0,0,0,0,6,5,0,0,0,0,8,0,0,0,0,0,0,101,19,22,12,0,158,0,0,0,0,0,3,3,0,0,0,0,4,7,0,0,0,0,8,33,0,3,0,0,43,19,3,5,7,0,29,900,115,217,113,17,1361
LGA51750,62,0,0,0,0,64,17,0,3,0,0,22,50,3,3,0,0,62,143,19,16,3,0,179,40,0,4,0,0,42,24,0,0,0,0,26,0,0,0,0,0,0,545,61,55,12,3,679,40,6,0,0,0,48,32,0,7,3,0,42,33,3,3,0,0,42,411,17,25,8,0,461,49,0,0,0,4,57,5651,455,457,81,45,6685
LGA51820,1269,9,10,3,14,1301,78,6,18,4,0,103,263,20,23,0,0,307,835,64,72,14,4,985,156,4,10,0,0,172,85,3,7,3,0,102,18,3,0,0,0,24,4098,284,326,49,32,4796,133,6,14,4,0,161,118,17,32,10,5,191,214,17,20,0,0,254,1891,174,193,27,15,2302,337,27,37,7,24,428,35453,2656,2711,527,336,41679
LGA51890,25,0,0,0,0,30,3,0,0,0,0,3,6,0,0,0,0,6,69,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,210,4,8,6,5,241,10,0,3,0,0,9,4,0,0,3,0,4,27,0,0,0,0,26,44,0,3,0,0,48,91,3,3,0,3,99,4143,113,129,53,54,4493
LGA51960,34,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,43,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,98,5,4,0,0,105,3,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,21,61,0,0,0,0,57,49,0,0,0,3,47,1928,40,41,10,23,2043
LGA52030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,7,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,4,0,3,7,198,49,77,38,9,373
LGA52100,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,5,0,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,7,0,0,16,313,52,98,55,11,528
LGA52170,27,0,0,0,0,24,9,0,0,0,0,6,10,0,3,0,0,16,44,9,3,3,6,64,4,0,0,0,0,8,14,0,0,0,0,16,0,0,0,0,0,6,163,41,42,14,0,262,13,0,0,0,0,16,15,5,0,0,0,21,20,3,0,0,0,25,165,10,18,3,0,198,21,3,0,0,0,23,1910,381,295,80,22,2679
LGA52240,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,6,8,0,33,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,5,0,6,0,0,15,9,0,3,5,0,18,252,46,127,72,13,504
LGA52310,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,87,33,53,18,3,194
LGA52380,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,0,0,105,3,7,0,3,121
LGA52450,40,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,4,3,0,0,0,14,433,80,53,37,5,610
LGA52520,59,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,23,0,3,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,10,0,0,0,0,10,14,0,3,0,3,25,494,83,127,71,17,782
LGA52590,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,5,10,0,0,27,4,0,0,0,0,4,4,0,0,0,0,7,0,0,0,0,0,0,49,12,4,5,0,70,0,0,0,0,0,0,0,0,3,0,0,6,4,0,0,0,0,4,35,11,0,3,0,47,36,4,0,8,5,53,935,146,198,118,24,1430
LGA52660,45,0,0,0,0,51,0,0,0,0,0,0,4,0,0,0,0,4,52,3,7,0,0,61,8,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,190,8,33,3,7,244,8,0,0,0,0,10,5,0,0,0,0,8,32,3,3,0,0,37,49,4,7,0,0,58,34,7,4,3,6,56,2767,154,332,102,40,3403
LGA52730,3,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,12,6,12,0,0,34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,140,11,68,13,4,238,9,3,3,0,0,14,3,0,0,0,0,7,3,0,4,6,0,10,27,0,12,6,0,50,19,3,7,3,3,34,1221,119,410,126,29,1901
LGA52800,31,0,0,0,0,31,3,0,0,0,0,3,7,0,0,0,0,7,14,0,0,0,0,14,7,0,0,0,0,8,4,0,0,0,0,6,0,0,0,0,0,0,103,10,3,0,0,115,10,0,0,0,0,10,3,0,0,0,0,3,21,0,0,0,0,18,49,4,3,0,7,63,47,3,5,0,0,54,2355,90,91,26,29,2592
LGA52870,7,0,0,0,0,7,0,0,0,3,0,4,0,0,0,3,0,7,13,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,12,17,12,7,143,5,0,0,0,0,4,3,0,0,0,0,4,3,0,3,0,0,4,43,0,6,0,0,50,19,5,4,3,0,36,1057,115,262,173,24,1640
LGA52940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,6,141,56,54,28,3,289
LGA53010,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,3,0,0,15,139,38,86,41,3,309
LGA53080,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,29,0,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,11,4,0,0,0,0,6,490,22,15,3,5,537
LGA53150,19,0,3,0,0,22,3,0,0,0,0,9,8,0,0,0,0,12,18,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,20,33,0,0,181,6,3,0,0,0,8,3,0,0,3,0,11,7,0,5,0,0,7,73,6,3,0,0,86,6,0,3,0,0,15,1296,194,247,36,16,1797
LGA53220,196,0,0,0,4,197,16,0,0,0,0,16,32,0,0,0,0,32,222,0,0,0,0,228,16,0,0,0,0,13,35,0,3,3,0,40,0,0,0,0,0,0,946,11,7,0,3,969,39,0,0,0,0,43,10,0,0,0,0,15,138,0,0,0,0,142,450,5,7,3,0,466,137,4,0,0,3,143,13639,138,101,42,97,14018
LGA53290,33,0,0,0,0,33,0,0,0,0,0,0,3,0,0,0,0,7,80,13,13,0,0,105,3,0,0,0,0,3,12,0,0,0,0,12,0,0,0,0,0,0,230,22,44,18,5,320,9,5,0,0,0,9,0,3,3,0,0,3,25,0,0,0,0,27,55,7,10,3,0,74,96,4,10,3,8,125,4391,477,733,237,107,5935
LGA53360,24,0,0,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,11,0,3,0,0,16,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,87,3,7,0,0,97,19,3,0,0,0,16,0,0,0,0,0,0,6,0,0,0,0,8,26,0,4,0,0,34,25,11,3,0,0,43,1101,127,114,20,23,1382
LGA53430,371,6,3,0,3,380,40,5,8,3,3,57,172,9,12,4,4,201,348,27,19,7,5,403,89,0,3,3,0,95,101,5,6,0,0,113,11,7,3,0,0,17,2283,148,235,24,14,2711,111,18,12,0,0,140,69,7,30,4,0,110,117,5,4,3,0,138,1355,60,104,23,17,1568,194,8,19,5,9,235,20877,1645,1817,333,196,24868
LGA53570,58,0,0,0,0,55,3,0,0,0,0,3,4,0,0,0,0,4,14,6,3,0,0,23,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,94,11,34,12,3,160,3,0,0,0,0,3,21,3,8,4,0,37,6,0,0,0,0,6,190,5,0,4,3,209,23,0,11,4,0,45,1309,163,267,131,34,1910
LGA53640,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,3,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,4,5,7,0,0,21,372,95,107,54,14,643
LGA53710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,8,7,0,3,0,0,12,202,47,63,39,4,355
LGA53780,405,10,21,8,9,451,27,0,15,0,0,42,184,29,35,3,3,261,399,22,38,7,0,468,161,16,29,8,5,217,72,5,7,0,0,89,12,5,8,0,0,26,2067,198,293,37,16,2612,58,4,5,3,0,76,98,13,43,7,0,156,97,17,0,0,0,115,1165,136,187,34,22,1543,222,18,32,7,9,288,19625,1714,2319,431,210,24306
LGA53800,277,4,3,0,4,297,7,0,0,0,0,5,22,0,0,0,0,24,298,13,18,3,3,329,19,3,3,0,0,24,49,0,6,0,0,53,0,0,0,0,0,0,854,55,62,15,5,993,44,0,3,0,0,44,13,12,14,3,4,46,71,7,0,3,0,78,226,22,31,6,6,288,151,7,26,10,10,197,13210,928,1098,324,146,15703
LGA53920,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,37,0,0,0,0,40,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,29,0,0,0,0,28,17,3,0,0,0,22,838,24,20,4,13,901
LGA53990,204,0,0,0,3,210,10,0,0,0,0,10,7,0,0,0,0,5,96,8,10,0,0,114,3,0,0,0,0,3,6,0,0,0,0,10,0,0,0,0,0,0,387,21,54,15,10,481,18,4,0,0,0,21,0,0,0,0,0,6,34,5,4,0,0,45,154,4,9,3,0,175,82,8,9,11,3,109,5400,316,622,221,73,6632
LGA54060,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,7,0,3,0,0,6,0,0,0,0,0,0,48,6,10,3,4,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,19,7,4,3,0,33,719,106,132,64,22,1039
LGA54130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,8,9,0,3,0,0,12,282,62,151,70,13,582
LGA54170,343,8,7,3,0,357,99,17,43,7,0,165,203,19,31,3,3,259,1476,193,207,41,14,1936,72,3,5,0,4,87,114,4,12,6,0,134,16,5,3,0,0,17,7272,583,965,126,67,9021,189,21,17,0,0,219,254,25,69,20,4,372,398,44,40,9,3,492,1744,134,231,40,22,2168,332,20,38,8,30,429,37548,3153,4348,667,331,46047
LGA54200,203,7,11,0,0,219,21,3,0,0,0,32,69,7,5,0,0,82,173,23,21,5,0,219,51,5,3,0,0,54,39,0,3,3,0,44,0,3,9,0,0,9,1192,143,207,33,14,1586,41,3,3,0,0,58,65,3,26,5,5,104,84,9,5,0,0,99,521,36,78,13,10,651,117,8,19,3,3,153,11522,1131,1431,274,121,14481
LGA54280,377,0,3,0,12,394,13,0,0,0,0,20,23,0,0,0,0,21,356,10,6,0,3,383,35,0,0,0,0,35,47,0,4,5,0,58,3,0,0,0,0,4,618,37,30,9,0,691,28,0,0,0,0,36,9,0,4,3,0,18,193,5,3,0,0,200,394,23,18,9,7,449,160,13,6,6,9,187,13375,665,521,130,122,14815
LGA54310,338,4,3,0,0,346,12,0,0,0,0,12,27,0,0,0,0,25,208,6,9,0,3,227,43,0,0,0,0,43,54,3,0,0,0,62,3,0,3,0,0,6,796,31,17,0,7,844,37,0,0,0,0,42,20,4,3,0,0,28,77,0,0,0,0,80,404,17,3,3,6,428,209,0,4,0,11,231,12240,390,263,65,127,13086
LGA54340,24,0,0,0,0,24,0,0,0,0,0,0,4,0,0,0,0,4,27,0,0,0,0,33,8,0,0,0,0,8,22,0,0,0,0,22,0,0,0,0,0,0,65,3,6,3,0,78,5,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,3,158,0,3,0,5,163,34,0,5,0,0,47,1482,95,162,63,21,1826
