LGA_NAME16	Age	Sex	workers
Cleve (DC)	25-29	M	43
Cleve (DC)	30-34	F	31
Cleve (DC)	30-34	M	41
Cleve (DC)	35-39	F	25
Cleve (DC)	35-39	M	39
Cleve (DC)	40-44	F	54
Cleve (DC)	40-44	M	35
Cleve (DC)	45-49	F	50
Cleve (DC)	45-49	M	51
Cleve (DC)	50-54	F	48
Cleve (DC)	50-54	M	53
Cleve (DC)	55-59	F	47
Cleve (DC)	55-59	M	60
Cleve (DC)	60-64	F	31
Cleve (DC)	60-64	M	50
Cleve (DC)	65-69	F	9
Cleve (DC)	65-69	M	20
Cleve (DC)	70-74	F	13
Cleve (DC)	70-74	M	16
Cleve (DC)	75+	F	5
Cleve (DC)	75+	M	9
Coober Pedy (DC)	15-19	F	5
Coober Pedy (DC)	15-19	M	5
Coober Pedy (DC)	20-24	F	26
Coober Pedy (DC)	20-24	M	16
Coober Pedy (DC)	25-29	F	42
Coober Pedy (DC)	25-29	M	44
Coober Pedy (DC)	30-34	F	36
Coober Pedy (DC)	30-34	M	40
Coober Pedy (DC)	35-39	F	26
Coober Pedy (DC)	35-39	M	42
Coober Pedy (DC)	40-44	F	31
Coober Pedy (DC)	40-44	M	36
Coober Pedy (DC)	45-49	F	31
Coober Pedy (DC)	45-49	M	32
Coober Pedy (DC)	50-54	F	41
Coober Pedy (DC)	50-54	M	41
Coober Pedy (DC)	55-59	F	29
Coober Pedy (DC)	55-59	M	34
Coober Pedy (DC)	60-64	F	34
Coober Pedy (DC)	60-64	M	27
Coober Pedy (DC)	65-69	F	10
Coober Pedy (DC)	65-69	M	20
Coober Pedy (DC)	70-74	F	9
Coober Pedy (DC)	70-74	M	12
Coober Pedy (DC)	75+	F	4
Coober Pedy (DC)	75+	M	12
Copper Coast (DC)	15-19	F	153
Copper Coast (DC)	15-19	M	185
Copper Coast (DC)	20-24	F	206
Copper Coast (DC)	20-24	M	158
Copper Coast (DC)	25-29	F	179
Copper Coast (DC)	25-29	M	175
Copper Coast (DC)	30-34	F	204
Copper Coast (DC)	30-34	M	163
Copper Coast (DC)	35-39	F	195
Copper Coast (DC)	35-39	M	172
Copper Coast (DC)	40-44	F	227
Copper Coast (DC)	40-44	M	172
Copper Coast (DC)	45-49	F	297
Copper Coast (DC)	45-49	M	224
Copper Coast (DC)	50-54	F	301
Copper Coast (DC)	50-54	M	237
Copper Coast (DC)	55-59	F	266
Copper Coast (DC)	55-59	M	221
Copper Coast (DC)	60-64	F	191
Copper Coast (DC)	60-64	M	195
Copper Coast (DC)	65-69	F	62
Copper Coast (DC)	65-69	M	81
Copper Coast (DC)	70-74	F	19
Copper Coast (DC)	70-74	M	27
Copper Coast (DC)	75+	F	22
Copper Coast (DC)	75+	M	37
Elliston (DC)	15-19	F	7
Elliston (DC)	15-19	M	9
Elliston (DC)	20-24	F	7
Elliston (DC)	20-24	M	12
Elliston (DC)	25-29	F	12
Elliston (DC)	25-29	M	15
Elliston (DC)	30-34	F	17
Elliston (DC)	30-34	M	19
Elliston (DC)	35-39	F	15
Elliston (DC)	35-39	M	26
Elliston (DC)	40-44	F	16
Elliston (DC)	40-44	M	16
Elliston (DC)	45-49	F	26
Elliston (DC)	45-49	M	23
Elliston (DC)	50-54	F	34
Elliston (DC)	50-54	M	34
Elliston (DC)	55-59	F	35
Elliston (DC)	55-59	M	41
Elliston (DC)	60-64	F	21
Elliston (DC)	60-64	M	37
Elliston (DC)	65-69	F	10
Elliston (DC)	65-69	M	14
Elliston (DC)	70-74	F	5
Elliston (DC)	70-74	M	4
Elliston (DC)	75+	F	3
Flinders Ranges (DC)	15-19	F	18
Flinders Ranges (DC)	15-19	M	18
Flinders Ranges (DC)	20-24	F	20
Flinders Ranges (DC)	20-24	M	17
Flinders Ranges (DC)	25-29	F	25
Flinders Ranges (DC)	25-29	M	22
Flinders Ranges (DC)	30-34	F	18
Flinders Ranges (DC)	30-34	M	10
Flinders Ranges (DC)	35-39	F	22
Flinders Ranges (DC)	35-39	M	20
Flinders Ranges (DC)	40-44	F	30
Flinders Ranges (DC)	40-44	M	15
Flinders Ranges (DC)	45-49	F	32
Flinders Ranges (DC)	45-49	M	27
Flinders Ranges (DC)	50-54	F	33
Flinders Ranges (DC)	50-54	M	25
Flinders Ranges (DC)	55-59	F	39
Flinders Ranges (DC)	55-59	M	37
Flinders Ranges (DC)	60-64	F	30
Flinders Ranges (DC)	60-64	M	28
Flinders Ranges (DC)	65-69	F	12
Flinders Ranges (DC)	65-69	M	13
Flinders Ranges (DC)	70-74	F	6
Flinders Ranges (DC)	70-74	M	4
Flinders Ranges (DC)	75+	M	8
Franklin Harbour (DC)	15-19	F	6
Franklin Harbour (DC)	15-19	M	12
Franklin Harbour (DC)	20-24	F	11
Franklin Harbour (DC)	20-24	M	17
Franklin Harbour (DC)	25-29	F	23
Franklin Harbour (DC)	25-29	M	23
Franklin Harbour (DC)	30-34	F	19
Franklin Harbour (DC)	30-34	M	11
Franklin Harbour (DC)	35-39	F	22
Franklin Harbour (DC)	35-39	M	20
Franklin Harbour (DC)	40-44	F	28
Franklin Harbour (DC)	40-44	M	19
Franklin Harbour (DC)	45-49	F	28
Franklin Harbour (DC)	45-49	M	31
Franklin Harbour (DC)	50-54	F	33
Franklin Harbour (DC)	50-54	M	27
Franklin Harbour (DC)	55-59	F	23
Franklin Harbour (DC)	55-59	M	25
Franklin Harbour (DC)	60-64	F	20
Franklin Harbour (DC)	60-64	M	17
Franklin Harbour (DC)	65-69	F	5
Franklin Harbour (DC)	65-69	M	23
Franklin Harbour (DC)	70-74	F	3
Franklin Harbour (DC)	70-74	M	5
Franklin Harbour (DC)	75+	F	3
Franklin Harbour (DC)	75+	M	3
Gawler (T)	15-19	F	359
Gawler (T)	15-19	M	253
Gawler (T)	20-24	F	395
Gawler (T)	20-24	M	284
Gawler (T)	25-29	F	353
Gawler (T)	25-29	M	224
Gawler (T)	30-34	F	388
Gawler (T)	30-34	M	255
Gawler (T)	35-39	F	346
Gawler (T)	35-39	M	216
Gawler (T)	40-44	F	431
Gawler (T)	40-44	M	206
Gawler (T)	45-49	F	472
Gawler (T)	45-49	M	257
Gawler (T)	50-54	F	454
Gawler (T)	50-54	M	250
Gawler (T)	55-59	F	416
Gawler (T)	55-59	M	269
Gawler (T)	60-64	F	220
Gawler (T)	60-64	M	186
Gawler (T)	65-69	F	76
Gawler (T)	65-69	M	95
Gawler (T)	70-74	F	23
Gawler (T)	70-74	M	35
Gawler (T)	75+	F	14
Gawler (T)	75+	M	15
Goyder (DC)	15-19	F	17
Goyder (DC)	15-19	M	32
Goyder (DC)	20-24	F	30
Goyder (DC)	20-24	M	49
Goyder (DC)	25-29	F	41
Goyder (DC)	25-29	M	66
Goyder (DC)	30-34	F	31
Goyder (DC)	30-34	M	51
Goyder (DC)	35-39	F	51
Goyder (DC)	35-39	M	58
Goyder (DC)	40-44	F	55
Goyder (DC)	40-44	M	78
Goyder (DC)	45-49	F	70
Goyder (DC)	45-49	M	67
Goyder (DC)	50-54	F	79
Goyder (DC)	50-54	M	99
Goyder (DC)	55-59	F	96
Goyder (DC)	55-59	M	89
Goyder (DC)	60-64	F	58
Goyder (DC)	60-64	M	83
Goyder (DC)	65-69	F	24
Goyder (DC)	65-69	M	32
Goyder (DC)	70-74	F	15
Goyder (DC)	70-74	M	21
Goyder (DC)	75+	F	14
Goyder (DC)	75+	M	26
Grant (DC)	15-19	F	35
Grant (DC)	15-19	M	46
Grant (DC)	20-24	F	41
Grant (DC)	20-24	M	85
Grant (DC)	25-29	F	47
Grant (DC)	25-29	M	124
Grant (DC)	30-34	F	59
Grant (DC)	30-34	M	133
Grant (DC)	35-39	F	55
Grant (DC)	35-39	M	128
Grant (DC)	40-44	F	94
Grant (DC)	40-44	M	161
Grant (DC)	45-49	F	89
Grant (DC)	45-49	M	188
Grant (DC)	50-54	F	109
Grant (DC)	50-54	M	193
Grant (DC)	55-59	F	79
Grant (DC)	55-59	M	141
Grant (DC)	60-64	F	68
Grant (DC)	60-64	M	125
Grant (DC)	65-69	F	40
Grant (DC)	65-69	M	85
Grant (DC)	70-74	F	25
Grant (DC)	70-74	M	39
Grant (DC)	75+	F	22
Grant (DC)	75+	M	43
Holdfast Bay (C)	15-19	F	628
Holdfast Bay (C)	15-19	M	432
Holdfast Bay (C)	20-24	F	832
Holdfast Bay (C)	20-24	M	675
Holdfast Bay (C)	25-29	F	652
Holdfast Bay (C)	25-29	M	604
Holdfast Bay (C)	30-34	F	637
Holdfast Bay (C)	30-34	M	554
Holdfast Bay (C)	35-39	F	545
Holdfast Bay (C)	35-39	M	476
Holdfast Bay (C)	40-44	F	637
Holdfast Bay (C)	40-44	M	489
Holdfast Bay (C)	45-49	F	731
Holdfast Bay (C)	45-49	M	483
Holdfast Bay (C)	50-54	F	737
Holdfast Bay (C)	50-54	M	445
Holdfast Bay (C)	55-59	F	742
Holdfast Bay (C)	55-59	M	465
Holdfast Bay (C)	60-64	F	502
Holdfast Bay (C)	60-64	M	389
Holdfast Bay (C)	65-69	F	221
Holdfast Bay (C)	65-69	M	223
Holdfast Bay (C)	70-74	F	65
Holdfast Bay (C)	70-74	M	79
Holdfast Bay (C)	75+	F	38
Holdfast Bay (C)	75+	M	52
Kangaroo Island (DC)	15-19	F	54
Kangaroo Island (DC)	15-19	M	48
Kangaroo Island (DC)	20-24	F	58
Kangaroo Island (DC)	20-24	M	53
Kangaroo Island (DC)	25-29	F	62
Kangaroo Island (DC)	25-29	M	64
Kangaroo Island (DC)	30-34	F	98
Kangaroo Island (DC)	30-34	M	85
Kangaroo Island (DC)	35-39	F	77
Kangaroo Island (DC)	35-39	M	83
Kangaroo Island (DC)	40-44	F	102
Kangaroo Island (DC)	40-44	M	86
Kangaroo Island (DC)	45-49	F	124
Kangaroo Island (DC)	45-49	M	109
Kangaroo Island (DC)	50-54	F	130
Kangaroo Island (DC)	50-54	M	113
Kangaroo Island (DC)	55-59	F	138
Kangaroo Island (DC)	55-59	M	130
Kangaroo Island (DC)	60-64	F	90
Kangaroo Island (DC)	60-64	M	112
Kangaroo Island (DC)	65-69	F	67
Kangaroo Island (DC)	65-69	M	75
Kangaroo Island (DC)	70-74	F	19
Kangaroo Island (DC)	70-74	M	36
Kangaroo Island (DC)	75+	F	11
Kangaroo Island (DC)	75+	M	20
Karoonda East Murray (DC)	15-19	F	7
Karoonda East Murray (DC)	15-19	M	8
Karoonda East Murray (DC)	20-24	F	13
Karoonda East Murray (DC)	20-24	M	16
Karoonda East Murray (DC)	25-29	F	13
Karoonda East Murray (DC)	25-29	M	17
Karoonda East Murray (DC)	30-34	F	10
Karoonda East Murray (DC)	30-34	M	9
Karoonda East Murray (DC)	35-39	F	13
Karoonda East Murray (DC)	35-39	M	25
Karoonda East Murray (DC)	40-44	F	18
Karoonda East Murray (DC)	40-44	M	24
Karoonda East Murray (DC)	45-49	F	25
Karoonda East Murray (DC)	45-49	M	38
Karoonda East Murray (DC)	50-54	F	38
Karoonda East Murray (DC)	50-54	M	31
Karoonda East Murray (DC)	55-59	F	29
Karoonda East Murray (DC)	55-59	M	33
Karoonda East Murray (DC)	60-64	F	16
Karoonda East Murray (DC)	60-64	M	23
Karoonda East Murray (DC)	65-69	F	17
Karoonda East Murray (DC)	65-69	M	27
Karoonda East Murray (DC)	70-74	F	3
Karoonda East Murray (DC)	70-74	M	6
Karoonda East Murray (DC)	75+	F	4
Karoonda East Murray (DC)	75+	M	6
Kimba (DC)	15-19	F	7
Kimba (DC)	15-19	M	17
Kimba (DC)	20-24	F	21
Kimba (DC)	20-24	M	16
Kimba (DC)	25-29	F	30
Kimba (DC)	25-29	M	26
Kimba (DC)	30-34	F	30
Kimba (DC)	30-34	M	38
Kimba (DC)	35-39	F	17
Kimba (DC)	35-39	M	35
Kimba (DC)	40-44	F	25
Kimba (DC)	40-44	M	17
Kimba (DC)	45-49	F	26
Kimba (DC)	45-49	M	32
Kimba (DC)	50-54	F	27
Kimba (DC)	50-54	M	38
Kimba (DC)	55-59	F	29
Kimba (DC)	55-59	M	32
Kimba (DC)	60-64	F	18
Kimba (DC)	60-64	M	23
Kimba (DC)	65-69	F	14
Kimba (DC)	65-69	M	15
Kimba (DC)	70-74	M	5
Kimba (DC)	75+	M	7
Kingston (DC) (SA)	15-19	F	34
Kingston (DC) (SA)	15-19	M	19
Kingston (DC) (SA)	20-24	F	23
Kingston (DC) (SA)	20-24	M	35
Kingston (DC) (SA)	25-29	F	33
Kingston (DC) (SA)	25-29	M	41
Kingston (DC) (SA)	30-34	F	41
Kingston (DC) (SA)	30-34	M	46
Kingston (DC) (SA)	35-39	F	28
Kingston (DC) (SA)	35-39	M	36
Kingston (DC) (SA)	40-44	F	47
Kingston (DC) (SA)	40-44	M	37
Kingston (DC) (SA)	45-49	F	40
Kingston (DC) (SA)	45-49	M	37
Kingston (DC) (SA)	50-54	F	51
Kingston (DC) (SA)	50-54	M	42
Kingston (DC) (SA)	55-59	F	50
Kingston (DC) (SA)	55-59	M	50
Kingston (DC) (SA)	60-64	F	55
Kingston (DC) (SA)	60-64	M	64
Kingston (DC) (SA)	65-69	F	30
Kingston (DC) (SA)	65-69	M	33
Kingston (DC) (SA)	70-74	F	9
Kingston (DC) (SA)	70-74	M	19
Kingston (DC) (SA)	75+	F	6
Kingston (DC) (SA)	75+	M	19
Light (RegC)	15-19	F	100
Light (RegC)	15-19	M	105
Light (RegC)	20-24	F	155
Light (RegC)	20-24	M	204
Light (RegC)	25-29	F	168
Light (RegC)	25-29	M	251
Light (RegC)	30-34	F	215
Light (RegC)	30-34	M	293
Light (RegC)	35-39	F	193
Light (RegC)	35-39	M	268
Light (RegC)	40-44	F	241
Light (RegC)	40-44	M	324
Light (RegC)	45-49	F	242
Light (RegC)	45-49	M	300
Light (RegC)	50-54	F	236
Light (RegC)	50-54	M	311
Light (RegC)	55-59	F	210
Light (RegC)	55-59	M	324
Light (RegC)	60-64	F	147
Light (RegC)	60-64	M	214
Light (RegC)	65-69	F	58
Light (RegC)	65-69	M	124
Light (RegC)	70-74	F	32
Light (RegC)	70-74	M	61
Light (RegC)	75+	F	18
Light (RegC)	75+	M	41
Lower Eyre Peninsula (DC)	15-19	F	35
Lower Eyre Peninsula (DC)	15-19	M	37
Lower Eyre Peninsula (DC)	20-24	F	22
Lower Eyre Peninsula (DC)	20-24	M	49
Lower Eyre Peninsula (DC)	25-29	F	37
Lower Eyre Peninsula (DC)	25-29	M	63
Lower Eyre Peninsula (DC)	30-34	F	56
Lower Eyre Peninsula (DC)	30-34	M	74
Lower Eyre Peninsula (DC)	35-39	F	49
Lower Eyre Peninsula (DC)	35-39	M	105
Lower Eyre Peninsula (DC)	40-44	F	78
Lower Eyre Peninsula (DC)	40-44	M	100
Lower Eyre Peninsula (DC)	45-49	F	80
Lower Eyre Peninsula (DC)	45-49	M	123
Lower Eyre Peninsula (DC)	50-54	F	69
Lower Eyre Peninsula (DC)	50-54	M	90
Lower Eyre Peninsula (DC)	55-59	F	71
Lower Eyre Peninsula (DC)	55-59	M	100
Lower Eyre Peninsula (DC)	60-64	F	49
Lower Eyre Peninsula (DC)	60-64	M	76
Lower Eyre Peninsula (DC)	65-69	F	19
Lower Eyre Peninsula (DC)	65-69	M	38
Lower Eyre Peninsula (DC)	70-74	F	15
Lower Eyre Peninsula (DC)	70-74	M	25
Lower Eyre Peninsula (DC)	75+	F	11
Lower Eyre Peninsula (DC)	75+	M	18
Loxton Waikerie (DC)	15-19	F	130
Loxton Waikerie (DC)	15-19	M	145
Loxton Waikerie (DC)	20-24	F	141
Loxton Waikerie (DC)	20-24	M	188
Loxton Waikerie (DC)	25-29	F	163
Loxton Waikerie (DC)	25-29	M	199
Loxton Waikerie (DC)	30-34	F	160
Loxton Waikerie (DC)	30-34	M	207
Loxton Waikerie (DC)	35-39	F	163
Loxton Waikerie (DC)	35-39	M	164
Loxton Waikerie (DC)	40-44	F	226
Loxton Waikerie (DC)	40-44	M	261
Loxton Waikerie (DC)	45-49	F	271
Loxton Waikerie (DC)	45-49	M	262
Loxton Waikerie (DC)	50-54	F	261
Loxton Waikerie (DC)	50-54	M	256
Loxton Waikerie (DC)	55-59	F	235
Loxton Waikerie (DC)	55-59	M	279
Loxton Waikerie (DC)	60-64	F	178
Loxton Waikerie (DC)	60-64	M	242
Loxton Waikerie (DC)	65-69	F	85
Loxton Waikerie (DC)	65-69	M	105
Loxton Waikerie (DC)	70-74	F	24
Loxton Waikerie (DC)	70-74	M	61
Loxton Waikerie (DC)	75+	F	22
Loxton Waikerie (DC)	75+	M	42
Mallala (DC)	15-19	F	23
Mallala (DC)	15-19	M	32
Mallala (DC)	20-24	F	78
Mallala (DC)	20-24	M	115
Mallala (DC)	25-29	F	53
Mallala (DC)	25-29	M	136
Mallala (DC)	30-34	F	87
Mallala (DC)	30-34	M	135
Mallala (DC)	35-39	F	70
Mallala (DC)	35-39	M	137
Mallala (DC)	40-44	F	85
Mallala (DC)	40-44	M	152
Mallala (DC)	45-49	F	94
Mallala (DC)	45-49	M	131
Mallala (DC)	50-54	F	80
Mallala (DC)	50-54	M	137
Mallala (DC)	55-59	F	57
Mallala (DC)	55-59	M	98
Mallala (DC)	60-64	F	47
Mallala (DC)	60-64	M	76
Mallala (DC)	65-69	F	29
Mallala (DC)	65-69	M	56
Mallala (DC)	70-74	F	19
Mallala (DC)	70-74	M	18
Mallala (DC)	75+	F	8
Mallala (DC)	75+	M	19
Marion (C)	15-19	F	756
Marion (C)	15-19	M	596
Marion (C)	20-24	F	1193
Marion (C)	20-24	M	1084
Marion (C)	25-29	F	1059
Marion (C)	25-29	M	1098
Marion (C)	30-34	F	1147
Marion (C)	30-34	M	1171
Marion (C)	35-39	F	1055
Marion (C)	35-39	M	1074
Marion (C)	40-44	F	1156
Marion (C)	40-44	M	1052
Marion (C)	45-49	F	1273
Marion (C)	45-49	M	1108
Marion (C)	50-54	F	1180
Marion (C)	50-54	M	1064
Marion (C)	55-59	F	1087
Marion (C)	55-59	M	1008
Marion (C)	60-64	F	780
Marion (C)	60-64	M	739
Marion (C)	65-69	F	317
Marion (C)	65-69	M	378
Marion (C)	70-74	F	82
Marion (C)	70-74	M	138
Marion (C)	75+	F	35
Marion (C)	75+	M	61
Mid Murray (DC)	15-19	F	65
Mid Murray (DC)	15-19	M	64
Mid Murray (DC)	20-24	F	60
Mid Murray (DC)	20-24	M	96
Mid Murray (DC)	25-29	F	72
Mid Murray (DC)	25-29	M	75
Mid Murray (DC)	30-34	F	73
Mid Murray (DC)	30-34	M	67
Mid Murray (DC)	35-39	F	66
Mid Murray (DC)	35-39	M	95
Mid Murray (DC)	40-44	F	116
Mid Murray (DC)	40-44	M	102
Mid Murray (DC)	45-49	F	137
Mid Murray (DC)	45-49	M	155
Mid Murray (DC)	50-54	F	142
Mid Murray (DC)	50-54	M	170
Mid Murray (DC)	55-59	F	140
Mid Murray (DC)	55-59	M	177
Mid Murray (DC)	60-64	F	96
Mid Murray (DC)	60-64	M	145
Mid Murray (DC)	65-69	F	52
Mid Murray (DC)	65-69	M	68
Mid Murray (DC)	70-74	F	24
Mid Murray (DC)	70-74	M	37
Mid Murray (DC)	75+	F	12
Mid Murray (DC)	75+	M	33
Mitcham (C)	15-19	F	670
Mitcham (C)	15-19	M	600
Mitcham (C)	20-24	F	1279
Mitcham (C)	20-24	M	1127
Mitcham (C)	25-29	F	1516
Mitcham (C)	25-29	M	1101
Mitcham (C)	30-34	F	1696
Mitcham (C)	30-34	M	1215
Mitcham (C)	35-39	F	1599
Mitcham (C)	35-39	M	1120
Mitcham (C)	40-44	F	1786
Mitcham (C)	40-44	M	1248
Mitcham (C)	45-49	F	1935
Mitcham (C)	45-49	M	1198
Mitcham (C)	50-54	F	1891
Mitcham (C)	50-54	M	1248
Mitcham (C)	55-59	F	1794
Mitcham (C)	55-59	M	1133
Mitcham (C)	60-64	F	1155
Mitcham (C)	60-64	M	817
Mitcham (C)	65-69	F	456
Mitcham (C)	65-69	M	413
Mitcham (C)	70-74	F	125
Mitcham (C)	70-74	M	172
Mitcham (C)	75+	F	70
Mitcham (C)	75+	M	96
Mount Barker (DC)	15-19	F	515
Mount Barker (DC)	15-19	M	398
Mount Barker (DC)	20-24	F	547
Mount Barker (DC)	20-24	M	511
Mount Barker (DC)	25-29	F	439
Mount Barker (DC)	25-29	M	474
Mount Barker (DC)	30-34	F	475
Mount Barker (DC)	30-34	M	435
Mount Barker (DC)	35-39	F	478
Mount Barker (DC)	35-39	M	433
Mount Barker (DC)	40-44	F	651
Mount Barker (DC)	40-44	M	438
Mount Barker (DC)	45-49	F	685
Mount Barker (DC)	45-49	M	534
Mount Barker (DC)	50-54	F	666
Mount Barker (DC)	50-54	M	516
Mount Barker (DC)	55-59	F	548
Mount Barker (DC)	55-59	M	448
Mount Barker (DC)	60-64	F	343
Mount Barker (DC)	60-64	M	364
Mount Barker (DC)	65-69	F	145
Mount Barker (DC)	65-69	M	204
Mount Barker (DC)	70-74	F	58
Mount Barker (DC)	70-74	M	94
Mount Barker (DC)	75+	F	23
Mount Barker (DC)	75+	M	60
Mount Gambier (C)	15-19	F	541
Mount Gambier (C)	15-19	M	425
Mount Gambier (C)	20-24	F	594
Mount Gambier (C)	20-24	M	547
Mount Gambier (C)	25-29	F	595
Mount Gambier (C)	25-29	M	557
Mount Gambier (C)	30-34	F	636
Mount Gambier (C)	30-34	M	540
Mount Gambier (C)	35-39	F	657
Mount Gambier (C)	35-39	M	542
Mount Gambier (C)	40-44	F	711
Mount Gambier (C)	40-44	M	584
Mount Gambier (C)	45-49	F	858
Mount Gambier (C)	45-49	M	681
Mount Gambier (C)	50-54	F	743
Mount Gambier (C)	50-54	M	669
Mount Gambier (C)	55-59	F	696
Mount Gambier (C)	55-59	M	605
Mount Gambier (C)	60-64	F	452
Mount Gambier (C)	60-64	M	506
Mount Gambier (C)	65-69	F	152
Mount Gambier (C)	65-69	M	186
Mount Gambier (C)	70-74	F	39
Mount Gambier (C)	70-74	M	62
Mount Gambier (C)	75+	F	23
Mount Gambier (C)	75+	M	39
Mount Remarkable (DC)	15-19	F	16
Mount Remarkable (DC)	15-19	M	18
Mount Remarkable (DC)	20-24	F	16
Mount Remarkable (DC)	20-24	M	36
Mount Remarkable (DC)	25-29	F	19
Mount Remarkable (DC)	25-29	M	24
Mount Remarkable (DC)	30-34	F	17
Mount Remarkable (DC)	30-34	M	33
Mount Remarkable (DC)	35-39	F	29
Mount Remarkable (DC)	35-39	M	31
Mount Remarkable (DC)	40-44	F	23
Mount Remarkable (DC)	40-44	M	29
Mount Remarkable (DC)	45-49	F	48
Mount Remarkable (DC)	45-49	M	47
Mount Remarkable (DC)	50-54	F	60
Mount Remarkable (DC)	50-54	M	65
Mount Remarkable (DC)	55-59	F	51
Mount Remarkable (DC)	55-59	M	72
Mount Remarkable (DC)	60-64	F	48
Mount Remarkable (DC)	60-64	M	59
Mount Remarkable (DC)	65-69	F	19
Mount Remarkable (DC)	65-69	M	36
Mount Remarkable (DC)	70-74	F	14
Mount Remarkable (DC)	70-74	M	19
Mount Remarkable (DC)	75+	F	8
Mount Remarkable (DC)	75+	M	18
Murray Bridge (RC)	15-19	F	284
Murray Bridge (RC)	15-19	M	246
Murray Bridge (RC)	20-24	F	434
Murray Bridge (RC)	20-24	M	484
Murray Bridge (RC)	25-29	F	423
Murray Bridge (RC)	25-29	M	518
Murray Bridge (RC)	30-34	F	410
Murray Bridge (RC)	30-34	M	489
Murray Bridge (RC)	35-39	F	369
Murray Bridge (RC)	35-39	M	412
Murray Bridge (RC)	40-44	F	460
Murray Bridge (RC)	40-44	M	485
Murray Bridge (RC)	45-49	F	538
Murray Bridge (RC)	45-49	M	533
Murray Bridge (RC)	50-54	F	505
Murray Bridge (RC)	50-54	M	475
Murray Bridge (RC)	55-59	F	438
Murray Bridge (RC)	55-59	M	496
Murray Bridge (RC)	60-64	F	251
Murray Bridge (RC)	60-64	M	328
Murray Bridge (RC)	65-69	F	98
Murray Bridge (RC)	65-69	M	157
Murray Bridge (RC)	70-74	F	38
Murray Bridge (RC)	70-74	M	60
Murray Bridge (RC)	75+	F	26
Murray Bridge (RC)	75+	M	46
Naracoorte and Lucindale (DC)	15-19	F	118
Naracoorte and Lucindale (DC)	15-19	M	136
Naracoorte and Lucindale (DC)	20-24	F	125
Naracoorte and Lucindale (DC)	20-24	M	182
Naracoorte and Lucindale (DC)	25-29	F	145
Naracoorte and Lucindale (DC)	25-29	M	194
Naracoorte and Lucindale (DC)	30-34	F	164
Naracoorte and Lucindale (DC)	30-34	M	194
Naracoorte and Lucindale (DC)	35-39	F	189
Naracoorte and Lucindale (DC)	35-39	M	207
Naracoorte and Lucindale (DC)	40-44	F	193
Naracoorte and Lucindale (DC)	40-44	M	214
Naracoorte and Lucindale (DC)	45-49	F	221
Naracoorte and Lucindale (DC)	45-49	M	215
Naracoorte and Lucindale (DC)	50-54	F	211
Naracoorte and Lucindale (DC)	50-54	M	245
Naracoorte and Lucindale (DC)	55-59	F	203
Naracoorte and Lucindale (DC)	55-59	M	231
Naracoorte and Lucindale (DC)	60-64	F	138
Naracoorte and Lucindale (DC)	60-64	M	181
Naracoorte and Lucindale (DC)	65-69	F	79
Naracoorte and Lucindale (DC)	65-69	M	116
Naracoorte and Lucindale (DC)	70-74	F	38
Naracoorte and Lucindale (DC)	70-74	M	48
Naracoorte and Lucindale (DC)	75+	F	18
Naracoorte and Lucindale (DC)	75+	M	55
Northern Areas (DC)	15-19	F	27
Northern Areas (DC)	15-19	M	45
Northern Areas (DC)	20-24	F	43
Northern Areas (DC)	20-24	M	81
Northern Areas (DC)	25-29	F	43
Northern Areas (DC)	25-29	M	71
Northern Areas (DC)	30-34	F	62
Northern Areas (DC)	30-34	M	74
Northern Areas (DC)	35-39	F	73
Northern Areas (DC)	35-39	M	84
Northern Areas (DC)	40-44	F	85
Northern Areas (DC)	40-44	M	76
Northern Areas (DC)	45-49	F	85
Northern Areas (DC)	45-49	M	80
Northern Areas (DC)	50-54	F	112
Northern Areas (DC)	50-54	M	98
Northern Areas (DC)	55-59	F	111
Northern Areas (DC)	55-59	M	115
Northern Areas (DC)	60-64	F	83
Northern Areas (DC)	60-64	M	89
Northern Areas (DC)	65-69	F	44
Northern Areas (DC)	65-69	M	65
Northern Areas (DC)	70-74	F	14
Northern Areas (DC)	70-74	M	37
Northern Areas (DC)	75+	F	12
Northern Areas (DC)	75+	M	28
Norwood Payneham St Peters (C)	15-19	F	764
Norwood Payneham St Peters (C)	15-19	M	495
Norwood Payneham St Peters (C)	20-24	F	1317
Norwood Payneham St Peters (C)	20-24	M	1181
Norwood Payneham St Peters (C)	25-29	F	1314
Norwood Payneham St Peters (C)	25-29	M	1286
Norwood Payneham St Peters (C)	30-34	F	1261
Norwood Payneham St Peters (C)	30-34	M	1223
Norwood Payneham St Peters (C)	35-39	F	1161
Norwood Payneham St Peters (C)	35-39	M	1114
Norwood Payneham St Peters (C)	40-44	F	1285
Norwood Payneham St Peters (C)	40-44	M	1150
Norwood Payneham St Peters (C)	45-49	F	1343
Norwood Payneham St Peters (C)	45-49	M	1193
Norwood Payneham St Peters (C)	50-54	F	1321
Norwood Payneham St Peters (C)	50-54	M	1017
Norwood Payneham St Peters (C)	55-59	F	1155
Norwood Payneham St Peters (C)	55-59	M	947
Norwood Payneham St Peters (C)	60-64	F	760
Norwood Payneham St Peters (C)	60-64	M	696
Norwood Payneham St Peters (C)	65-69	F	296
Norwood Payneham St Peters (C)	65-69	M	367
Norwood Payneham St Peters (C)	70-74	F	100
Norwood Payneham St Peters (C)	70-74	M	157
Norwood Payneham St Peters (C)	75+	F	50
Norwood Payneham St Peters (C)	75+	M	86
Onkaparinga (C)	15-19	F	1680
