LGA_NAME16	IncomeTotPersonal.max	Sex	workers
No usual address (NSW)		F	819
No usual address (NSW)		F	728
No usual address (NSW)		M	1883
No usual address (NSW)		M	3281
No usual address (NSW)		M	4935
No usual address (NSW)		M	6963
No usual address (NSW)		M	10467
No usual address (NSW)		M	12253
No usual address (NSW)		M	15532
No usual address (NSW)		M	17178
No usual address (NSW)		M	11506
No usual address (NSW)		M	8877
No usual address (NSW)		M	5029
No usual address (NSW)		M	5834
No usual address (NSW)		M	2185
No usual address (NSW)	0	F	472
No usual address (NSW)	0	M	849
No usual address (NSW)	Inf	F	479
No usual address (NSW)	Inf	M	2457
Migratory - Offshore - Shipping (NSW)		F	3
Migratory - Offshore - Shipping (NSW)		M	3
Migratory - Offshore - Shipping (NSW)		M	3
Migratory - Offshore - Shipping (NSW)		M	3
Migratory - Offshore - Shipping (NSW)		M	6
Migratory - Offshore - Shipping (NSW)		M	8
Migratory - Offshore - Shipping (NSW)		M	11
Migratory - Offshore - Shipping (NSW)		M	4
Migratory - Offshore - Shipping (NSW)		M	9
Migratory - Offshore - Shipping (NSW)		M	11
Migratory - Offshore - Shipping (NSW)	Inf	M	14
Alpine (S)		F	162
Alpine (S)		F	143
Alpine (S)		F	192
Alpine (S)		F	222
Alpine (S)		F	351
Alpine (S)		F	356
Alpine (S)		F	281
Alpine (S)		F	189
Alpine (S)		F	135
Alpine (S)		F	87
Alpine (S)		F	43
Alpine (S)		F	40
Alpine (S)		F	42
Alpine (S)		M	104
Alpine (S)		M	76
Alpine (S)		M	136
Alpine (S)		M	141
Alpine (S)		M	203
Alpine (S)		M	258
Alpine (S)		M	346
Alpine (S)		M	329
Alpine (S)		M	209
Alpine (S)		M	160
Alpine (S)		M	113
Alpine (S)		M	127
Alpine (S)		M	46
Alpine (S)	0	F	27
Alpine (S)	0	M	28
Alpine (S)	Inf	F	24
Alpine (S)	Inf	M	49
Ararat (RC)		F	103
Ararat (RC)		F	144
Ararat (RC)		F	151
Ararat (RC)		F	192
Ararat (RC)		F	303
Ararat (RC)		F	332
Ararat (RC)		F	315
Ararat (RC)		F	247
Ararat (RC)		F	143
Ararat (RC)		F	105
Ararat (RC)		F	65
Ararat (RC)		F	41
Ararat (RC)		F	46
Ararat (RC)		M	87
Ararat (RC)		M	88
Ararat (RC)		M	93
Ararat (RC)		M	136
Ararat (RC)		M	215
Ararat (RC)		M	326
Ararat (RC)		M	334
Ararat (RC)		M	409
Ararat (RC)		M	248
Ararat (RC)		M	210
Ararat (RC)		M	154
Ararat (RC)		M	166
Ararat (RC)		M	51
Ararat (RC)	0	F	29
Ararat (RC)	0	M	44
Ararat (RC)	Inf	F	22
Ararat (RC)	Inf	M	65
Ballarat (C)		F	1276
Ballarat (C)		F	1424
Ballarat (C)		F	1557
Ballarat (C)		F	1907
Ballarat (C)		F	2910
Ballarat (C)		F	3203
Ballarat (C)		F	3246
Ballarat (C)		F	2894
Ballarat (C)		F	1814
Ballarat (C)		F	1308
Ballarat (C)		F	778
Ballarat (C)		F	680
Ballarat (C)		F	357
Ballarat (C)		M	759
Ballarat (C)		M	703
Ballarat (C)		M	711
Ballarat (C)		M	994
Ballarat (C)		M	1524
Ballarat (C)		M	2391
Ballarat (C)		M	3174
Ballarat (C)		M	3290
Ballarat (C)		M	2253
Ballarat (C)		M	1883
Ballarat (C)		M	1304
Ballarat (C)		M	1626
Ballarat (C)		M	374
Ballarat (C)	0	F	183
Ballarat (C)	0	M	141
Ballarat (C)	Inf	F	275
Ballarat (C)	Inf	M	837
Banyule (C)		F	1203
Banyule (C)		F	1404
Banyule (C)		F	1287
Banyule (C)		F	1529
Banyule (C)		F	2391
Banyule (C)		F	2750
Banyule (C)		F	3018
Banyule (C)		F	3097
Banyule (C)		F	2099
Banyule (C)		F	1620
Banyule (C)		F	902
Banyule (C)		F	818
Banyule (C)		F	393
Banyule (C)		M	690
Banyule (C)		M	624
Banyule (C)		M	615
Banyule (C)		M	717
Banyule (C)		M	1083
Banyule (C)		M	1664
Banyule (C)		M	2085
Banyule (C)		M	2451
Banyule (C)		M	1856
Banyule (C)		M	1609
Banyule (C)		M	1182
Banyule (C)		M	1306
Banyule (C)		M	308
Banyule (C)	0	F	162
Banyule (C)	0	M	131
Banyule (C)	Inf	F	400
Banyule (C)	Inf	M	961
Bass Coast (S)		F	328
Bass Coast (S)		F	391
Bass Coast (S)		F	493
Bass Coast (S)		F	561
Bass Coast (S)		F	882
Bass Coast (S)		F	765
Bass Coast (S)		F	643
Bass Coast (S)		F	484
Bass Coast (S)		F	278
Bass Coast (S)		F	212
Bass Coast (S)		F	106
Bass Coast (S)		F	106
Bass Coast (S)		F	104
Bass Coast (S)		M	200
Bass Coast (S)		M	165
Bass Coast (S)		M	238
Bass Coast (S)		M	296
Bass Coast (S)		M	455
Bass Coast (S)		M	629
Bass Coast (S)		M	678
Bass Coast (S)		M	682
Bass Coast (S)		M	377
Bass Coast (S)		M	307
Bass Coast (S)		M	199
Bass Coast (S)		M	256
Bass Coast (S)		M	121
Bass Coast (S)	0	F	45
Bass Coast (S)	0	M	69
Bass Coast (S)	Inf	F	52
Bass Coast (S)	Inf	M	148
Baw Baw (S)		F	547
Baw Baw (S)		F	615
Baw Baw (S)		F	638
Baw Baw (S)		F	755
Baw Baw (S)		F	1176
Baw Baw (S)		F	1136
Baw Baw (S)		F	1007
Baw Baw (S)		F	765
Baw Baw (S)		F	495
Baw Baw (S)		F	349
Baw Baw (S)		F	234
Baw Baw (S)		F	171
Baw Baw (S)		F	184
Baw Baw (S)		M	296
Baw Baw (S)		M	271
Baw Baw (S)		M	293
Baw Baw (S)		M	462
Baw Baw (S)		M	567
Baw Baw (S)		M	895
Baw Baw (S)		M	1104
Baw Baw (S)		M	1044
Baw Baw (S)		M	706
Baw Baw (S)		M	543
Baw Baw (S)		M	377
Baw Baw (S)		M	428
Baw Baw (S)		M	191
Baw Baw (S)	0	F	120
Baw Baw (S)	0	M	102
Baw Baw (S)	Inf	F	85
Baw Baw (S)	Inf	M	234
Bayside (C)		F	936
Bayside (C)		F	1038
Bayside (C)		F	964
Bayside (C)		F	1080
Bayside (C)		F	1583
Bayside (C)		F	1813
Bayside (C)		F	2019
Bayside (C)		F	1957
Bayside (C)		F	1254
Bayside (C)		F	1039
Bayside (C)		F	654
Bayside (C)		F	748
Bayside (C)		F	245
Bayside (C)		M	624
Bayside (C)		M	516
Bayside (C)		M	542
Bayside (C)		M	582
Bayside (C)		M	815
Bayside (C)		M	1065
Bayside (C)		M	1478
Bayside (C)		M	1775
Bayside (C)		M	1290
Bayside (C)		M	1215
Bayside (C)		M	819
Bayside (C)		M	1323
Bayside (C)		M	238
Bayside (C)	0	F	165
Bayside (C)	0	M	106
Bayside (C)	Inf	F	468
Bayside (C)	Inf	M	1179
Benalla (RC)		F	129
Benalla (RC)		F	161
Benalla (RC)		F	181
Benalla (RC)		F	248
Benalla (RC)		F	323
Benalla (RC)		F	339
Benalla (RC)		F	297
Benalla (RC)		F	273
Benalla (RC)		F	179
Benalla (RC)		F	120
Benalla (RC)		F	64
Benalla (RC)		F	52
Benalla (RC)		F	55
Benalla (RC)		M	74
Benalla (RC)		M	90
Benalla (RC)		M	104
Benalla (RC)		M	146
Benalla (RC)		M	203
Benalla (RC)		M	342
Benalla (RC)		M	397
Benalla (RC)		M	365
Benalla (RC)		M	263
Benalla (RC)		M	205
Benalla (RC)		M	133
Benalla (RC)		M	151
Benalla (RC)		M	53
Benalla (RC)	0	F	39
Benalla (RC)	0	M	28
Benalla (RC)	Inf	F	25
Benalla (RC)	Inf	M	65
Boroondara (C)		F	1840
Boroondara (C)		F	2109
Boroondara (C)		F	2081
Boroondara (C)		F	2195
Boroondara (C)		F	3280
Boroondara (C)		F	3754
Boroondara (C)		F	4503
Boroondara (C)		F	4985
Boroondara (C)		F	3686
Boroondara (C)		F	3096
Boroondara (C)		F	1933
Boroondara (C)		F	2619
Boroondara (C)		F	615
Boroondara (C)		M	1088
Boroondara (C)		M	1133
Boroondara (C)		M	1100
Boroondara (C)		M	1250
Boroondara (C)		M	1711
Boroondara (C)		M	2159
Boroondara (C)		M	3039
Boroondara (C)		M	3739
Boroondara (C)		M	3010
Boroondara (C)		M	3111
Boroondara (C)		M	2420
Boroondara (C)		M	4573
Boroondara (C)		M	532
Boroondara (C)	0	F	307
Boroondara (C)	0	M	274
Boroondara (C)	Inf	F	1401
Boroondara (C)	Inf	M	3832
Brimbank (C)		F	1338
Brimbank (C)		F	1678
Brimbank (C)		F	1716
Brimbank (C)		F	1980
Brimbank (C)		F	3055
Brimbank (C)		F	3813
Brimbank (C)		F	3939
Brimbank (C)		F	3760
Brimbank (C)		F	2303
Brimbank (C)		F	1662
Brimbank (C)		F	952
Brimbank (C)		F	743
Brimbank (C)		F	565
Brimbank (C)		M	904
Brimbank (C)		M	1045
Brimbank (C)		M	1225
Brimbank (C)		M	1424
Brimbank (C)		M	2616
Brimbank (C)		M	4340
Brimbank (C)		M	5946
Brimbank (C)		M	6330
Brimbank (C)		M	4324
Brimbank (C)		M	3188
Brimbank (C)		M	2126
Brimbank (C)		M	2696
Brimbank (C)		M	745
Brimbank (C)	0	F	228
Brimbank (C)	0	M	267
Brimbank (C)	Inf	F	304
Brimbank (C)	Inf	M	1279
Buloke (S)		F	72
Buloke (S)		F	83
Buloke (S)		F	99
Buloke (S)		F	99
Buloke (S)		F	159
Buloke (S)		F	137
Buloke (S)		F	107
Buloke (S)		F	111
Buloke (S)		F	66
Buloke (S)		F	58
Buloke (S)		F	24
Buloke (S)		F	12
Buloke (S)		F	16
Buloke (S)		M	64
Buloke (S)		M	64
Buloke (S)		M	53
Buloke (S)		M	104
Buloke (S)		M	121
Buloke (S)		M	132
Buloke (S)		M	217
Buloke (S)		M	193
Buloke (S)		M	92
Buloke (S)		M	84
Buloke (S)		M	49
Buloke (S)		M	56
Buloke (S)		M	25
Buloke (S)	0	F	41
Buloke (S)	0	M	68
Buloke (S)	Inf	F	6
Buloke (S)	Inf	M	30
Campaspe (S)		F	436
Campaspe (S)		F	429
Campaspe (S)		F	565
Campaspe (S)		F	653
Campaspe (S)		F	1039
Campaspe (S)		F	1111
Campaspe (S)		F	1033
Campaspe (S)		F	861
Campaspe (S)		F	439
Campaspe (S)		F	316
Campaspe (S)		F	169
Campaspe (S)		F	138
Campaspe (S)		F	138
Campaspe (S)		M	274
Campaspe (S)		M	227
Campaspe (S)		M	319
Campaspe (S)		M	380
Campaspe (S)		M	630
Campaspe (S)		M	859
Campaspe (S)		M	1204
Campaspe (S)		M	1225
Campaspe (S)		M	697
Campaspe (S)		M	584
Campaspe (S)		M	419
Campaspe (S)		M	465
Campaspe (S)		M	173
Campaspe (S)	0	F	103
Campaspe (S)	0	M	129
Campaspe (S)	Inf	F	77
Campaspe (S)	Inf	M	203
Cardinia (S)		F	869
Cardinia (S)		F	970
Cardinia (S)		F	911
Cardinia (S)		F	1074
Cardinia (S)		F	1607
Cardinia (S)		F	1566
Cardinia (S)		F	1425
Cardinia (S)		F	1178
Cardinia (S)		F	686
Cardinia (S)		F	505
Cardinia (S)		F	293
Cardinia (S)		F	216
Cardinia (S)		F	227
Cardinia (S)		M	551
Cardinia (S)		M	388
Cardinia (S)		M	398
Cardinia (S)		M	534
Cardinia (S)		M	863
Cardinia (S)		M	1281
Cardinia (S)		M	1699
Cardinia (S)		M	1687
Cardinia (S)		M	1179
Cardinia (S)		M	854
Cardinia (S)		M	596
Cardinia (S)		M	645
Cardinia (S)		M	253
Cardinia (S)	0	F	145
Cardinia (S)	0	M	118
Cardinia (S)	Inf	F	112
Cardinia (S)	Inf	M	311
Casey (C)		F	2406
Casey (C)		F	2703
Casey (C)		F	2521
Casey (C)		F	2872
Casey (C)		F	4423
Casey (C)		F	4565
Casey (C)		F	4309
Casey (C)		F	3622
Casey (C)		F	2313
Casey (C)		F	1485
Casey (C)		F	1010
Casey (C)		F	735
Casey (C)		F	582
Casey (C)		M	1419
Casey (C)		M	1242
Casey (C)		M	1190
Casey (C)		M	1442
Casey (C)		M	2197
Casey (C)		M	3158
Casey (C)		M	4253
Casey (C)		M	4422
Casey (C)		M	3025
Casey (C)		M	2358
Casey (C)		M	1581
Casey (C)		M	1869
Casey (C)		M	609
Casey (C)	0	F	347
Casey (C)	0	M	261
Casey (C)	Inf	F	333
Casey (C)	Inf	M	989
Central Goldfields (S)		F	110
Central Goldfields (S)		F	148
Central Goldfields (S)		F	173
Central Goldfields (S)		F	193
Central Goldfields (S)		F	365
Central Goldfields (S)		F	337
Central Goldfields (S)		F	282
Central Goldfields (S)		F	199
Central Goldfields (S)		F	99
Central Goldfields (S)		F	87
Central Goldfields (S)		F	42
Central Goldfields (S)		F	42
Central Goldfields (S)		F	42
Central Goldfields (S)		M	87
Central Goldfields (S)		M	102
Central Goldfields (S)		M	102
Central Goldfields (S)		M	111
Central Goldfields (S)		M	199
Central Goldfields (S)		M	305
Central Goldfields (S)		M	323
Central Goldfields (S)		M	279
Central Goldfields (S)		M	129
Central Goldfields (S)		M	109
Central Goldfields (S)		M	65
Central Goldfields (S)		M	69
Central Goldfields (S)		M	41
Central Goldfields (S)	0	F	12
Central Goldfields (S)	0	M	28
Central Goldfields (S)	Inf	F	11
Central Goldfields (S)	Inf	M	32
Colac-Otway (S)		F	271
Colac-Otway (S)		F	296
Colac-Otway (S)		F	345
Colac-Otway (S)		F	442
Colac-Otway (S)		F	661
Colac-Otway (S)		F	630
Colac-Otway (S)		F	580
Colac-Otway (S)		F	487
Colac-Otway (S)		F	258
Colac-Otway (S)		F	164
Colac-Otway (S)		F	78
Colac-Otway (S)		F	86
Colac-Otway (S)		F	99
Colac-Otway (S)		M	178
Colac-Otway (S)		M	141
Colac-Otway (S)		M	180
Colac-Otway (S)		M	257
Colac-Otway (S)		M	389
Colac-Otway (S)		M	579
Colac-Otway (S)		M	854
Colac-Otway (S)		M	793
Colac-Otway (S)		M	468
Colac-Otway (S)		M	321
Colac-Otway (S)		M	226
Colac-Otway (S)		M	198
Colac-Otway (S)		M	106
Colac-Otway (S)	0	F	68
Colac-Otway (S)	0	M	79
Colac-Otway (S)	Inf	F	49
Colac-Otway (S)	Inf	M	110
Corangamite (S)		F	230
Corangamite (S)		F	250
Corangamite (S)		F	277
Corangamite (S)		F	304
Corangamite (S)		F	422
Corangamite (S)		F	379
Corangamite (S)		F	383
Corangamite (S)		F	294
Corangamite (S)		F	205
Corangamite (S)		F	127
Corangamite (S)		F	74
Corangamite (S)		F	72
Corangamite (S)		F	76
Corangamite (S)		M	155
Corangamite (S)		M	116
Corangamite (S)		M	156
Corangamite (S)		M	189
Corangamite (S)		M	307
Corangamite (S)		M	339
Corangamite (S)		M	533
Corangamite (S)		M	573
Corangamite (S)		M	347
Corangamite (S)		M	296
Corangamite (S)		M	201
Corangamite (S)		M	218
Corangamite (S)		M	113
Corangamite (S)	0	F	76
Corangamite (S)	0	M	108
Corangamite (S)	Inf	F	62
Corangamite (S)	Inf	M	196
Darebin (C)		F	1297
Darebin (C)		F	1646
Darebin (C)		F	1615
Darebin (C)		F	1841
Darebin (C)		F	2712
Darebin (C)		F	3012
Darebin (C)		F	3094
Darebin (C)		F	2959
Darebin (C)		F	1913
Darebin (C)		F	1403
Darebin (C)		F	852
Darebin (C)		F	796
Darebin (C)		F	363
Darebin (C)		M	734
Darebin (C)		M	899
Darebin (C)		M	977
Darebin (C)		M	1145
Darebin (C)		M	1668
Darebin (C)		M	2481
Darebin (C)		M	3208
Darebin (C)		M	3319
Darebin (C)		M	2353
Darebin (C)		M	2054
Darebin (C)		M	1406
Darebin (C)		M	1817
Darebin (C)		M	433
Darebin (C)	0	F	202
Darebin (C)	0	M	200
Darebin (C)	Inf	F	351
Darebin (C)	Inf	M	963
East Gippsland (S)		F	408
East Gippsland (S)		F	501
East Gippsland (S)		F	632
East Gippsland (S)		F	804
East Gippsland (S)		F	1192
East Gippsland (S)		F	1178
East Gippsland (S)		F	983
East Gippsland (S)		F	858
East Gippsland (S)		F	492
East Gippsland (S)		F	337
East Gippsland (S)		F	180
East Gippsland (S)		F	147
East Gippsland (S)		F	170
East Gippsland (S)		M	281
East Gippsland (S)		M	231
East Gippsland (S)		M	348
East Gippsland (S)		M	436
East Gippsland (S)		M	740
East Gippsland (S)		M	986
East Gippsland (S)		M	1209
East Gippsland (S)		M	1138
East Gippsland (S)		M	645
East Gippsland (S)		M	545
East Gippsland (S)		M	295
East Gippsland (S)		M	355
East Gippsland (S)		M	158
East Gippsland (S)	0	F	94
East Gippsland (S)	0	M	87
East Gippsland (S)	Inf	F	70
East Gippsland (S)	Inf	M	171
Frankston (C)		F	1338
Frankston (C)		F	1458
Frankston (C)		F	1477
Frankston (C)		F	1747
Frankston (C)		F	2817
Frankston (C)		F	3201
Frankston (C)		F	3107
Frankston (C)		F	2798
Frankston (C)		F	1744
Frankston (C)		F	1313
Frankston (C)		F	713
Frankston (C)		F	589
Frankston (C)		F	415
Frankston (C)		M	824
Frankston (C)		M	641
Frankston (C)		M	695
Frankston (C)		M	813
Frankston (C)		M	1425
Frankston (C)		M	1976
Frankston (C)		M	2742
Frankston (C)		M	2956
Frankston (C)		M	2143
Frankston (C)		M	1650
Frankston (C)		M	1127
Frankston (C)		M	1322
Frankston (C)		M	440
Frankston (C)	0	F	162
Frankston (C)	0	M	161
Frankston (C)	Inf	F	264
Frankston (C)	Inf	M	839
Gannawarra (S)		F	126
Gannawarra (S)		F	107
Gannawarra (S)		F	144
Gannawarra (S)		F	181
Gannawarra (S)		F	286
Gannawarra (S)		F	262
Gannawarra (S)		F	225
Gannawarra (S)		F	201
Gannawarra (S)		F	83
Gannawarra (S)		F	73
Gannawarra (S)		F	27
Gannawarra (S)		F	32
Gannawarra (S)		F	31
Gannawarra (S)		M	69
Gannawarra (S)		M	86
Gannawarra (S)		M	96
Gannawarra (S)		M	122
Gannawarra (S)		M	212
Gannawarra (S)		M	291
Gannawarra (S)		M	340
Gannawarra (S)		M	291
Gannawarra (S)		M	161
Gannawarra (S)		M	108
Gannawarra (S)		M	74
Gannawarra (S)		M	92
Gannawarra (S)		M	44
Gannawarra (S)	0	F	36
Gannawarra (S)	0	M	55
Gannawarra (S)	Inf	F	21
Gannawarra (S)	Inf	M	53
Glen Eira (C)		F	1093
Glen Eira (C)		F	1332
Glen Eira (C)		F	1213
Glen Eira (C)		F	1409
Glen Eira (C)		F	2021
Glen Eira (C)		F	2342
Glen Eira (C)		F	2666
Glen Eira (C)		F	2591
Glen Eira (C)		F	1717
Glen Eira (C)		F	1392
Glen Eira (C)		F	787
Glen Eira (C)		F	944
Glen Eira (C)		F	385
Glen Eira (C)		M	641
Glen Eira (C)		M	713
Glen Eira (C)		M	742
Glen Eira (C)		M	808
Glen Eira (C)		M	1108
Glen Eira (C)		M	1505
Glen Eira (C)		M	1777
Glen Eira (C)		M	2174
Glen Eira (C)		M	1659
Glen Eira (C)		M	1420
Glen Eira (C)		M	1026
Glen Eira (C)		M	1492
Glen Eira (C)		M	332
Glen Eira (C)	0	F	180
Glen Eira (C)	0	M	165
Glen Eira (C)	Inf	F	447
Glen Eira (C)	Inf	M	1093
Glenelg (S)		F	246
Glenelg (S)		F	250
Glenelg (S)		F	302
Glenelg (S)		F	323
Glenelg (S)		F	523
Glenelg (S)		F	527
Glenelg (S)		F	392
Glenelg (S)		F	370
Glenelg (S)		F	216
Glenelg (S)		F	153
Glenelg (S)		F	104
Glenelg (S)		F	80
Glenelg (S)		F	86
Glenelg (S)		M	145
Glenelg (S)		M	122
Glenelg (S)		M	143
Glenelg (S)		M	190
Glenelg (S)		M	271
Glenelg (S)		M	365
Glenelg (S)		M	494
Glenelg (S)		M	613
Glenelg (S)		M	373
Glenelg (S)		M	380
Glenelg (S)		M	315
Glenelg (S)		M	442
Glenelg (S)		M	87
Glenelg (S)	0	F	40
Glenelg (S)	0	M	38
Glenelg (S)	Inf	F	40
Glenelg (S)	Inf	M	146
Golden Plains (S)		F	83
Golden Plains (S)		F	146
Golden Plains (S)		F	143
Golden Plains (S)		F	167
Golden Plains (S)		F	217
Golden Plains (S)		F	197
Golden Plains (S)		F	160
Golden Plains (S)		F	133
Golden Plains (S)		F	80
Golden Plains (S)		F	62
Golden Plains (S)		F	38
Golden Plains (S)		F	27
Golden Plains (S)		F	28
Golden Plains (S)		M	51
Golden Plains (S)		M	65
Golden Plains (S)		M	80
Golden Plains (S)		M	104
Golden Plains (S)		M	166
Golden Plains (S)		M	213
Golden Plains (S)		M	231
Golden Plains (S)		M	274
Golden Plains (S)		M	164
Golden Plains (S)		M	140
Golden Plains (S)		M	66
Golden Plains (S)		M	93
Golden Plains (S)		M	38
Golden Plains (S)	0	F	33
Golden Plains (S)	0	M	35
Golden Plains (S)	Inf	F	24
Golden Plains (S)	Inf	M	62
Greater Bendigo (C)		F	1216
Greater Bendigo (C)		F	1362
Greater Bendigo (C)		F	1456
Greater Bendigo (C)		F	1806
Greater Bendigo (C)		F	2869
Greater Bendigo (C)		F	3382
Greater Bendigo (C)		F	3144
Greater Bendigo (C)		F	2720
Greater Bendigo (C)		F	1801
Greater Bendigo (C)		F	1228
Greater Bendigo (C)		F	701
Greater Bendigo (C)		F	574
Greater Bendigo (C)		F	345
Greater Bendigo (C)		M	830
Greater Bendigo (C)		M	619
Greater Bendigo (C)		M	738
Greater Bendigo (C)		M	953
Greater Bendigo (C)		M	1581
Greater Bendigo (C)		M	2491
Greater Bendigo (C)		M	3167
Greater Bendigo (C)		M	3093
Greater Bendigo (C)		M	2304
Greater Bendigo (C)		M	1911
Greater Bendigo (C)		M	1266
Greater Bendigo (C)		M	1793
Greater Bendigo (C)		M	395
Greater Bendigo (C)	0	F	155
Greater Bendigo (C)	0	M	131
Greater Bendigo (C)	Inf	F	257
Greater Bendigo (C)	Inf	M	765
Greater Dandenong (C)		F	1253
Greater Dandenong (C)		F	1697
Greater Dandenong (C)		F	1857
Greater Dandenong (C)		F	2154
Greater Dandenong (C)		F	3788
Greater Dandenong (C)		F	5351
Greater Dandenong (C)		F	6044
Greater Dandenong (C)		F	5641
Greater Dandenong (C)		F	3338
Greater Dandenong (C)		F	2210
Greater Dandenong (C)		F	1182
Greater Dandenong (C)		F	1187
Greater Dandenong (C)		F	715
Greater Dandenong (C)		M	833
Greater Dandenong (C)		M	1182
Greater Dandenong (C)		M	1429
Greater Dandenong (C)		M	1822
Greater Dandenong (C)		M	3383
Greater Dandenong (C)		M	6960
Greater Dandenong (C)		M	10147
Greater Dandenong (C)		M	10462
Greater Dandenong (C)		M	6574
Greater Dandenong (C)		M	5186
Greater Dandenong (C)		M	3416
Greater Dandenong (C)		M	4492
Greater Dandenong (C)		M	1081
Greater Dandenong (C)	0	F	280
Greater Dandenong (C)	0	M	366
Greater Dandenong (C)	Inf	F	501
Greater Dandenong (C)	Inf	M	2151
Greater Geelong (C)		F	2771
Greater Geelong (C)		F	3028
Greater Geelong (C)		F	3324
Greater Geelong (C)		F	3920
Greater Geelong (C)		F	5965
Greater Geelong (C)		F	6415
Greater Geelong (C)		F	6419
Greater Geelong (C)		F	5896
Greater Geelong (C)		F	3914
Greater Geelong (C)		F	2862
Greater Geelong (C)		F	1719
Greater Geelong (C)		F	1581
Greater Geelong (C)		F	792
Greater Geelong (C)		M	1748
Greater Geelong (C)		M	1420
Greater Geelong (C)		M	1558
Greater Geelong (C)		M	1868
Greater Geelong (C)		M	2951
Greater Geelong (C)		M	4256
Greater Geelong (C)		M	5955
Greater Geelong (C)		M	6657
Greater Geelong (C)		M	4689
Greater Geelong (C)		M	4143
Greater Geelong (C)		M	2966
Greater Geelong (C)		M	4047
Greater Geelong (C)		M	824
Greater Geelong (C)	0	F	364
Greater Geelong (C)	0	M	296
Greater Geelong (C)	Inf	F	655
Greater Geelong (C)	Inf	M	2059
Greater Shepparton (C)		F	703
Greater Shepparton (C)		F	689
Greater Shepparton (C)		F	828
Greater Shepparton (C)		F	1037
Greater Shepparton (C)		F	1765
Greater Shepparton (C)		F	2054
Greater Shepparton (C)		F	1977
Greater Shepparton (C)		F	1720
Greater Shepparton (C)		F	1077
Greater Shepparton (C)		F	726
Greater Shepparton (C)		F	384
Greater Shepparton (C)		F	339
Greater Shepparton (C)		F	271
Greater Shepparton (C)		M	465
Greater Shepparton (C)		M	336
Greater Shepparton (C)		M	456
Greater Shepparton (C)		M	650
Greater Shepparton (C)		M	1012
Greater Shepparton (C)		M	1617
Greater Shepparton (C)		M	2167
Greater Shepparton (C)		M	2347
Greater Shepparton (C)		M	1476
Greater Shepparton (C)		M	1150
Greater Shepparton (C)		M	708
Greater Shepparton (C)		M	888
Greater Shepparton (C)		M	295
Greater Shepparton (C)	0	F	138
Greater Shepparton (C)	0	M	134
Greater Shepparton (C)	Inf	F	155
Greater Shepparton (C)	Inf	M	446
Hepburn (S)		F	148
Hepburn (S)		F	188
Hepburn (S)		F	253
Hepburn (S)		F	278
Hepburn (S)		F	368
Hepburn (S)		F	390
Hepburn (S)		F	280
Hepburn (S)		F	201
Hepburn (S)		F	141
Hepburn (S)		F	87
Hepburn (S)		F	59
Hepburn (S)		F	41
Hepburn (S)		F	43
Hepburn (S)		M	70
Hepburn (S)		M	115
Hepburn (S)		M	119
Hepburn (S)		M	146
Hepburn (S)		M	225
Hepburn (S)		M	263
Hepburn (S)		M	323
Hepburn (S)		M	283
Hepburn (S)		M	161
Hepburn (S)		M	108
Hepburn (S)		M	77
Hepburn (S)		M	100
Hepburn (S)		M	44
Hepburn (S)	0	F	42
Hepburn (S)	0	M	32
Hepburn (S)	Inf	F	19
Hepburn (S)	Inf	M	45
Hindmarsh (S)		F	43
Hindmarsh (S)		F	61
Hindmarsh (S)		F	55
Hindmarsh (S)		F	81
Hindmarsh (S)		F	155
Hindmarsh (S)		F	150
Hindmarsh (S)		F	150
Hindmarsh (S)		F	122
Hindmarsh (S)		F	61
Hindmarsh (S)		F	48
Hindmarsh (S)		F	23
Hindmarsh (S)		F	18
Hindmarsh (S)		F	20
Hindmarsh (S)		M	39
Hindmarsh (S)		M	33
Hindmarsh (S)		M	54
Hindmarsh (S)		M	72
Hindmarsh (S)		M	118
Hindmarsh (S)		M	167
Hindmarsh (S)		M	182
Hindmarsh (S)		M	146
Hindmarsh (S)		M	88
Hindmarsh (S)		M	59
Hindmarsh (S)		M	51
Hindmarsh (S)		M	62
Hindmarsh (S)		M	21
Hindmarsh (S)	0	F	19
Hindmarsh (S)	0	M	36
Hindmarsh (S)	Inf	F	12
Hindmarsh (S)	Inf	M	26
Hobsons Bay (C)		F	670
Hobsons Bay (C)		F	769
Hobsons Bay (C)		F	773
Hobsons Bay (C)		F	916
Hobsons Bay (C)		F	1500
Hobsons Bay (C)		F	1870
Hobsons Bay (C)		F	1779
Hobsons Bay (C)		F	1738
Hobsons Bay (C)		F	1049
Hobsons Bay (C)		F	734
Hobsons Bay (C)		F	466
Hobsons Bay (C)		F	443
Hobsons Bay (C)		F	220
Hobsons Bay (C)		M	487
Hobsons Bay (C)		M	451
Hobsons Bay (C)		M	496
Hobsons Bay (C)		M	579
Hobsons Bay (C)		M	1068
Hobsons Bay (C)		M	1806
Hobsons Bay (C)		M	2808
Hobsons Bay (C)		M	3487
Hobsons Bay (C)		M	2610
Hobsons Bay (C)		M	2159
Hobsons Bay (C)		M	1633
Hobsons Bay (C)		M	2511
Hobsons Bay (C)		M	422
Hobsons Bay (C)	0	F	149
Hobsons Bay (C)	0	M	120
Hobsons Bay (C)	Inf	F	184
Hobsons Bay (C)	Inf	M	1091
Horsham (RC)		F	260
Horsham (RC)		F	255
Horsham (RC)		F	303
Horsham (RC)		F	375
Horsham (RC)		F	582
Horsham (RC)		F	645
Horsham (RC)		F	636
Horsham (RC)		F	503
