LGA_NAME16	IncomeTotPersonal.max	workers
Swan (C)	105000	3556
Swan (C)	157500	4512
Swan (C)	Inf	1770
Tammin (S)		10
Tammin (S)	0	5
Tammin (S)	15750	4
Tammin (S)	21000	8
Tammin (S)	26250	12
Tammin (S)	34125	22
Tammin (S)	42000	26
Tammin (S)	52500	23
Tammin (S)	65625	26
Tammin (S)	78750	12
Tammin (S)	91875	16
Tammin (S)	105000	7
Tammin (S)	157500	9
Tammin (S)	Inf	9
Three Springs (S)		8
Three Springs (S)	0	15
Three Springs (S)	7875	3
Three Springs (S)	15750	15
Three Springs (S)	21000	13
Three Springs (S)	26250	15
Three Springs (S)	34125	22
Three Springs (S)	42000	23
Three Springs (S)	52500	40
Three Springs (S)	65625	32
Three Springs (S)	78750	25
Three Springs (S)	91875	24
Three Springs (S)	105000	24
Three Springs (S)	157500	21
Three Springs (S)	Inf	16
Toodyay (S)		25
Toodyay (S)	0	28
Toodyay (S)	7875	53
Toodyay (S)	15750	56
Toodyay (S)	21000	51
Toodyay (S)	26250	84
Toodyay (S)	34125	84
Toodyay (S)	42000	92
Toodyay (S)	52500	93
Toodyay (S)	65625	99
Toodyay (S)	78750	69
Toodyay (S)	91875	45
Toodyay (S)	105000	24
Toodyay (S)	157500	34
Toodyay (S)	Inf	23
Trayning (S)		6
Trayning (S)	7875	3
Trayning (S)	15750	9
Trayning (S)	21000	6
Trayning (S)	26250	8
Trayning (S)	34125	18
Trayning (S)	42000	11
Trayning (S)	52500	12
Trayning (S)	65625	18
Trayning (S)	78750	24
Trayning (S)	91875	18
Trayning (S)	105000	3
Trayning (S)	157500	12
Trayning (S)	Inf	6
Upper Gascoyne (S)		5
Upper Gascoyne (S)	0	3
Upper Gascoyne (S)	15750	3
Upper Gascoyne (S)	34125	10
Upper Gascoyne (S)	42000	7
Upper Gascoyne (S)	52500	7
Upper Gascoyne (S)	65625	6
Upper Gascoyne (S)	78750	8
Upper Gascoyne (S)	91875	4
Upper Gascoyne (S)	105000	3
Upper Gascoyne (S)	157500	9
Upper Gascoyne (S)	Inf	6
Victoria Park (T)		317
Victoria Park (T)	0	168
Victoria Park (T)	7875	637
Victoria Park (T)	15750	969
Victoria Park (T)	21000	1083
Victoria Park (T)	26250	1371
Victoria Park (T)	34125	2082
Victoria Park (T)	42000	2413
Victoria Park (T)	52500	3158
Victoria Park (T)	65625	3962
Victoria Park (T)	78750	2981
Victoria Park (T)	91875	2604
Victoria Park (T)	105000	1903
Victoria Park (T)	157500	2885
Victoria Park (T)	Inf	1464
Victoria Plains (S)		12
Victoria Plains (S)	0	18
Victoria Plains (S)	7875	13
Victoria Plains (S)	15750	15
Victoria Plains (S)	21000	22
Victoria Plains (S)	26250	22
Victoria Plains (S)	34125	34
Victoria Plains (S)	42000	46
Victoria Plains (S)	52500	73
Victoria Plains (S)	65625	74
Victoria Plains (S)	78750	35
Victoria Plains (S)	91875	43
Victoria Plains (S)	105000	30
Victoria Plains (S)	157500	24
Victoria Plains (S)	Inf	19
Vincent (C)		231
Vincent (C)	0	167
Vincent (C)	7875	610
Vincent (C)	15750	900
Vincent (C)	21000	919
Vincent (C)	26250	1033
Vincent (C)	34125	1507
Vincent (C)	42000	1828
Vincent (C)	52500	2193
Vincent (C)	65625	2751
Vincent (C)	78750	1959
Vincent (C)	91875	1779
Vincent (C)	105000	1250
Vincent (C)	157500	2301
Vincent (C)	Inf	1232
Wagin (S)		15
Wagin (S)	0	11
Wagin (S)	7875	26
Wagin (S)	15750	23
Wagin (S)	21000	38
Wagin (S)	26250	44
Wagin (S)	34125	64
Wagin (S)	42000	81
Wagin (S)	52500	97
Wagin (S)	65625	102
Wagin (S)	78750	52
Wagin (S)	91875	46
Wagin (S)	105000	36
Wagin (S)	157500	42
Wagin (S)	Inf	21
Wandering (S)		6
Wandering (S)	0	13
Wandering (S)	15750	12
Wandering (S)	21000	7
Wandering (S)	26250	5
Wandering (S)	34125	12
Wandering (S)	42000	18
Wandering (S)	52500	20
Wandering (S)	65625	24
Wandering (S)	78750	18
Wandering (S)	91875	7
Wandering (S)	105000	3
Wandering (S)	157500	11
Wandering (S)	Inf	3
Wanneroo (C)		689
Wanneroo (C)	0	437
Wanneroo (C)	7875	2226
Wanneroo (C)	15750	2243
Wanneroo (C)	21000	2219
Wanneroo (C)	26250	2487
Wanneroo (C)	34125	3861
Wanneroo (C)	42000	4622
Wanneroo (C)	52500	5557
Wanneroo (C)	65625	5891
Wanneroo (C)	78750	4062
Wanneroo (C)	91875	3460
Wanneroo (C)	105000	2333
Wanneroo (C)	157500	2749
Wanneroo (C)	Inf	1171
Waroona (S)		45
Waroona (S)	0	8
Waroona (S)	7875	44
Waroona (S)	15750	64
Waroona (S)	21000	63
Waroona (S)	26250	85
Waroona (S)	34125	111
Waroona (S)	42000	143
Waroona (S)	52500	129
Waroona (S)	65625	151
Waroona (S)	78750	143
Waroona (S)	91875	212
Waroona (S)	105000	245
Waroona (S)	157500	587
Waroona (S)	Inf	144
West Arthur (S)		5
West Arthur (S)	0	12
West Arthur (S)	7875	12
West Arthur (S)	15750	27
West Arthur (S)	21000	26
West Arthur (S)	26250	20
West Arthur (S)	34125	38
West Arthur (S)	42000	40
West Arthur (S)	52500	37
West Arthur (S)	65625	55
West Arthur (S)	78750	26
West Arthur (S)	91875	18
West Arthur (S)	105000	20
West Arthur (S)	157500	21
West Arthur (S)	Inf	8
Westonia (S)		3
Westonia (S)	0	3
Westonia (S)	15750	3
Westonia (S)	21000	4
Westonia (S)	26250	5
Westonia (S)	34125	5
Westonia (S)	42000	10
Westonia (S)	52500	18
Westonia (S)	65625	23
Westonia (S)	78750	25
Westonia (S)	91875	29
Westonia (S)	105000	37
Westonia (S)	157500	80
Westonia (S)	Inf	30
Wickepin (S)		11
Wickepin (S)	0	5
Wickepin (S)	7875	10
Wickepin (S)	15750	9
Wickepin (S)	21000	22
Wickepin (S)	26250	23
Wickepin (S)	34125	26
Wickepin (S)	42000	30
Wickepin (S)	52500	48
Wickepin (S)	65625	28
Wickepin (S)	78750	25
Wickepin (S)	91875	21
Wickepin (S)	105000	13
Wickepin (S)	157500	13
Wickepin (S)	Inf	9
Williams (S)		14
Williams (S)	0	4
Williams (S)	7875	12
Williams (S)	15750	14
Williams (S)	21000	22
Williams (S)	26250	23
Williams (S)	34125	43
Williams (S)	42000	62
Williams (S)	52500	58
Williams (S)	65625	65
Williams (S)	78750	44
Williams (S)	91875	29
Williams (S)	105000	31
Williams (S)	157500	21
Williams (S)	Inf	8
Wiluna (S)		27
Wiluna (S)	0	5
Wiluna (S)	7875	12
Wiluna (S)	15750	4
Wiluna (S)	21000	9
Wiluna (S)	26250	8
Wiluna (S)	34125	25
Wiluna (S)	42000	24
Wiluna (S)	52500	24
Wiluna (S)	65625	70
Wiluna (S)	78750	105
Wiluna (S)	91875	143
Wiluna (S)	105000	137
Wiluna (S)	157500	400
Wiluna (S)	Inf	159
Wongan-Ballidu (S)		14
Wongan-Ballidu (S)	0	10
Wongan-Ballidu (S)	7875	13
Wongan-Ballidu (S)	15750	25
Wongan-Ballidu (S)	21000	40
Wongan-Ballidu (S)	26250	41
Wongan-Ballidu (S)	34125	54
Wongan-Ballidu (S)	42000	63
Wongan-Ballidu (S)	52500	86
Wongan-Ballidu (S)	65625	93
Wongan-Ballidu (S)	78750	86
Wongan-Ballidu (S)	91875	54
Wongan-Ballidu (S)	105000	42
Wongan-Ballidu (S)	157500	47
Wongan-Ballidu (S)	Inf	20
Woodanilling (S)	0	3
Woodanilling (S)	7875	3
Woodanilling (S)	21000	8
Woodanilling (S)	26250	11
Woodanilling (S)	34125	11
Woodanilling (S)	42000	29
Woodanilling (S)	52500	23
Woodanilling (S)	65625	22
Woodanilling (S)	78750	21
Woodanilling (S)	91875	11
Woodanilling (S)	105000	21
Woodanilling (S)	157500	12
Woodanilling (S)	Inf	6
Wyalkatchem (S)		11
Wyalkatchem (S)	0	3
Wyalkatchem (S)	7875	9
Wyalkatchem (S)	15750	6
Wyalkatchem (S)	21000	8
Wyalkatchem (S)	26250	25
Wyalkatchem (S)	34125	24
Wyalkatchem (S)	42000	10
Wyalkatchem (S)	52500	34
Wyalkatchem (S)	65625	31
Wyalkatchem (S)	78750	18
Wyalkatchem (S)	91875	9
Wyalkatchem (S)	105000	9
Wyalkatchem (S)	157500	12
Wyalkatchem (S)	Inf	9
Wyndham-East Kimberley (S)		74
Wyndham-East Kimberley (S)	0	27
Wyndham-East Kimberley (S)	7875	53
Wyndham-East Kimberley (S)	15750	98
Wyndham-East Kimberley (S)	21000	91
Wyndham-East Kimberley (S)	26250	132
Wyndham-East Kimberley (S)	34125	208
Wyndham-East Kimberley (S)	42000	326
Wyndham-East Kimberley (S)	52500	473
Wyndham-East Kimberley (S)	65625	499
Wyndham-East Kimberley (S)	78750	410
Wyndham-East Kimberley (S)	91875	352
Wyndham-East Kimberley (S)	105000	284
Wyndham-East Kimberley (S)	157500	494
Wyndham-East Kimberley (S)	Inf	177
Yalgoo (S)		13
Yalgoo (S)	0	6
Yalgoo (S)	7875	5
Yalgoo (S)	15750	11
Yalgoo (S)	21000	6
Yalgoo (S)	26250	3
Yalgoo (S)	34125	9
Yalgoo (S)	42000	8
Yalgoo (S)	52500	30
Yalgoo (S)	65625	48
Yalgoo (S)	78750	51
Yalgoo (S)	91875	72
Yalgoo (S)	105000	85
Yalgoo (S)	157500	258
Yalgoo (S)	Inf	116
Yilgarn (S)		29
Yilgarn (S)	0	21
Yilgarn (S)	7875	6
Yilgarn (S)	15750	24
Yilgarn (S)	21000	14
Yilgarn (S)	26250	25
Yilgarn (S)	34125	56
Yilgarn (S)	42000	63
Yilgarn (S)	52500	49
Yilgarn (S)	65625	95
Yilgarn (S)	78750	99
Yilgarn (S)	91875	115
Yilgarn (S)	105000	122
Yilgarn (S)	157500	406
Yilgarn (S)	Inf	182
York (S)		21
York (S)	0	20
York (S)	7875	46
York (S)	15750	45
York (S)	21000	77
York (S)	26250	86
York (S)	34125	109
York (S)	42000	130
York (S)	52500	116
York (S)	65625	116
York (S)	78750	72
York (S)	91875	65
York (S)	105000	56
York (S)	157500	54
York (S)	Inf	22
No usual address (WA)		983
No usual address (WA)	0	492
No usual address (WA)	7875	1492
No usual address (WA)	15750	2352
No usual address (WA)	21000	2629
No usual address (WA)	26250	3165
No usual address (WA)	34125	4506
No usual address (WA)	42000	4883
No usual address (WA)	52500	6020
No usual address (WA)	65625	7117
No usual address (WA)	78750	5571
No usual address (WA)	91875	4591
No usual address (WA)	105000	3185
No usual address (WA)	157500	4908
No usual address (WA)	Inf	2483
Migratory - Offshore - Shipping (WA)		32
Migratory - Offshore - Shipping (WA)	0	7
Migratory - Offshore - Shipping (WA)	7875	5
Migratory - Offshore - Shipping (WA)	15750	3
Migratory - Offshore - Shipping (WA)	21000	5
Migratory - Offshore - Shipping (WA)	26250	9
Migratory - Offshore - Shipping (WA)	34125	11
Migratory - Offshore - Shipping (WA)	42000	19
Migratory - Offshore - Shipping (WA)	52500	21
Migratory - Offshore - Shipping (WA)	65625	44
Migratory - Offshore - Shipping (WA)	78750	32
Migratory - Offshore - Shipping (WA)	91875	57
Migratory - Offshore - Shipping (WA)	105000	79
Migratory - Offshore - Shipping (WA)	157500	447
Migratory - Offshore - Shipping (WA)	Inf	837
Break O'Day (M)		22
Break O'Day (M)	0	27
Break O'Day (M)	7875	92
Break O'Day (M)	15750	130
Break O'Day (M)	21000	141
Break O'Day (M)	26250	176
Break O'Day (M)	34125	224
Break O'Day (M)	42000	227
Break O'Day (M)	52500	210
Break O'Day (M)	65625	151
Break O'Day (M)	78750	98
Break O'Day (M)	91875	69
Break O'Day (M)	105000	50
Break O'Day (M)	157500	65
Break O'Day (M)	Inf	29
Brighton (M)		43
Brighton (M)	0	17
Brighton (M)	7875	129
Brighton (M)	15750	123
Brighton (M)	21000	132
Brighton (M)	26250	154
Brighton (M)	34125	299
Brighton (M)	42000	416
Brighton (M)	52500	443
Brighton (M)	65625	421
Brighton (M)	78750	232
Brighton (M)	91875	187
Brighton (M)	105000	102
Brighton (M)	157500	80
Brighton (M)	Inf	29
Burnie (C)		129
Burnie (C)	0	67
Burnie (C)	7875	429
Burnie (C)	15750	400
Burnie (C)	21000	489
Burnie (C)	26250	611
Burnie (C)	34125	984
Burnie (C)	42000	1363
Burnie (C)	52500	1401
Burnie (C)	65625	1499
Burnie (C)	78750	927
Burnie (C)	91875	780
Burnie (C)	105000	536
Burnie (C)	157500	482
Burnie (C)	Inf	190
Central Coast (M) (Tas.)		98
Central Coast (M) (Tas.)	0	44
Central Coast (M) (Tas.)	7875	250
Central Coast (M) (Tas.)	15750	341
Central Coast (M) (Tas.)	21000	367
Central Coast (M) (Tas.)	26250	471
Central Coast (M) (Tas.)	34125	717
Central Coast (M) (Tas.)	42000	735
Central Coast (M) (Tas.)	52500	759
Central Coast (M) (Tas.)	65625	684
Central Coast (M) (Tas.)	78750	413
Central Coast (M) (Tas.)	91875	343
Central Coast (M) (Tas.)	105000	219
Central Coast (M) (Tas.)	157500	194
Central Coast (M) (Tas.)	Inf	88
Central Highlands (M) (Tas.)		20
Central Highlands (M) (Tas.)	0	18
Central Highlands (M) (Tas.)	7875	15
Central Highlands (M) (Tas.)	15750	33
Central Highlands (M) (Tas.)	21000	37
Central Highlands (M) (Tas.)	26250	56
Central Highlands (M) (Tas.)	34125	71
Central Highlands (M) (Tas.)	42000	84
Central Highlands (M) (Tas.)	52500	98
Central Highlands (M) (Tas.)	65625	80
Central Highlands (M) (Tas.)	78750	48
Central Highlands (M) (Tas.)	91875	36
Central Highlands (M) (Tas.)	105000	30
Central Highlands (M) (Tas.)	157500	37
Central Highlands (M) (Tas.)	Inf	16
Circular Head (M)		79
Circular Head (M)	0	46
Circular Head (M)	7875	117
Circular Head (M)	15750	160
Circular Head (M)	21000	181
Circular Head (M)	26250	251
Circular Head (M)	34125	388
Circular Head (M)	42000	506
Circular Head (M)	52500	558
Circular Head (M)	65625	525
Circular Head (M)	78750	274
Circular Head (M)	91875	214
Circular Head (M)	105000	129
Circular Head (M)	157500	129
Circular Head (M)	Inf	63
Clarence (C)		190
Clarence (C)	0	103
Clarence (C)	7875	710
Clarence (C)	15750	687
Clarence (C)	21000	748
Clarence (C)	26250	956
Clarence (C)	34125	1617
Clarence (C)	42000	1877
Clarence (C)	52500	2235
Clarence (C)	65625	1999
Clarence (C)	78750	1258
Clarence (C)	91875	1129
Clarence (C)	105000	801
Clarence (C)	157500	775
Clarence (C)	Inf	317
Derwent Valley (M)		35
Derwent Valley (M)	0	20
Derwent Valley (M)	7875	99
Derwent Valley (M)	15750	109
Derwent Valley (M)	21000	156
Derwent Valley (M)	26250	164
Derwent Valley (M)	34125	262
Derwent Valley (M)	42000	278
Derwent Valley (M)	52500	280
Derwent Valley (M)	65625	285
Derwent Valley (M)	78750	176
Derwent Valley (M)	91875	206
Derwent Valley (M)	105000	134
Derwent Valley (M)	157500	101
Derwent Valley (M)	Inf	39
Devonport (C)		163
Devonport (C)	0	67
Devonport (C)	7875	481
Devonport (C)	15750	503
Devonport (C)	21000	581
Devonport (C)	26250	899
Devonport (C)	34125	1341
Devonport (C)	42000	1555
Devonport (C)	52500	1665
Devonport (C)	65625	1554
Devonport (C)	78750	923
Devonport (C)	91875	735
Devonport (C)	105000	512
Devonport (C)	157500	452
Devonport (C)	Inf	167
Dorset (M)		35
Dorset (M)	0	32
Dorset (M)	7875	105
Dorset (M)	15750	125
Dorset (M)	21000	175
Dorset (M)	26250	160
Dorset (M)	34125	308
Dorset (M)	42000	316
Dorset (M)	52500	302
Dorset (M)	65625	269
Dorset (M)	78750	147
Dorset (M)	91875	124
Dorset (M)	105000	65
Dorset (M)	157500	55
Dorset (M)	Inf	30
Flinders (M) (Tas.)		7
Flinders (M) (Tas.)	0	9
Flinders (M) (Tas.)	7875	17
Flinders (M) (Tas.)	15750	16
Flinders (M) (Tas.)	21000	23
Flinders (M) (Tas.)	26250	29
Flinders (M) (Tas.)	34125	45
Flinders (M) (Tas.)	42000	46
Flinders (M) (Tas.)	52500	50
Flinders (M) (Tas.)	65625	68
Flinders (M) (Tas.)	78750	32
Flinders (M) (Tas.)	91875	26
Flinders (M) (Tas.)	105000	13
Flinders (M) (Tas.)	157500	25
Flinders (M) (Tas.)	Inf	14
George Town (M)		30
George Town (M)	0	16
George Town (M)	7875	55
George Town (M)	15750	89
George Town (M)	21000	111
George Town (M)	26250	139
George Town (M)	34125	195
George Town (M)	42000	238
George Town (M)	52500	270
George Town (M)	65625	277
George Town (M)	78750	262
George Town (M)	91875	295
George Town (M)	105000	241
George Town (M)	157500	187
George Town (M)	Inf	56
Glamorgan/Spring Bay (M)		25
Glamorgan/Spring Bay (M)	0	16
Glamorgan/Spring Bay (M)	7875	46
Glamorgan/Spring Bay (M)	15750	85
Glamorgan/Spring Bay (M)	21000	107
Glamorgan/Spring Bay (M)	26250	142
Glamorgan/Spring Bay (M)	34125	197
Glamorgan/Spring Bay (M)	42000	228
Glamorgan/Spring Bay (M)	52500	215
Glamorgan/Spring Bay (M)	65625	167
Glamorgan/Spring Bay (M)	78750	79
Glamorgan/Spring Bay (M)	91875	59
Glamorgan/Spring Bay (M)	105000	34
Glamorgan/Spring Bay (M)	157500	49
Glamorgan/Spring Bay (M)	Inf	27
Glenorchy (C)		240
Glenorchy (C)	0	83
Glenorchy (C)	7875	615
Glenorchy (C)	15750	706
Glenorchy (C)	21000	860
Glenorchy (C)	26250	1125
Glenorchy (C)	34125	1886
Glenorchy (C)	42000	2450
Glenorchy (C)	52500	3044
Glenorchy (C)	65625	2882
Glenorchy (C)	78750	1729
Glenorchy (C)	91875	1368
Glenorchy (C)	105000	736
Glenorchy (C)	157500	707
Glenorchy (C)	Inf	277
Hobart (C)		530
Hobart (C)	0	204
Hobart (C)	7875	1423
Hobart (C)	15750	1762
Hobart (C)	21000	1862
Hobart (C)	26250	2412
Hobart (C)	34125	3948
Hobart (C)	42000	4869
Hobart (C)	52500	6102
Hobart (C)	65625	7341
Hobart (C)	78750	5554
Hobart (C)	91875	4666
Hobart (C)	105000	3277
Hobart (C)	157500	4255
Hobart (C)	Inf	1974
Huon Valley (M)		80
Huon Valley (M)	0	61
Huon Valley (M)	7875	174
Huon Valley (M)	15750	243
Huon Valley (M)	21000	294
Huon Valley (M)	26250	363
Huon Valley (M)	34125	500
Huon Valley (M)	42000	606
Huon Valley (M)	52500	541
Huon Valley (M)	65625	540
Huon Valley (M)	78750	322
Huon Valley (M)	91875	209
Huon Valley (M)	105000	110
Huon Valley (M)	157500	147
Huon Valley (M)	Inf	62
Kentish (M)		30
Kentish (M)	0	26
Kentish (M)	7875	56
Kentish (M)	15750	86
Kentish (M)	21000	109
Kentish (M)	26250	108
Kentish (M)	34125	149
Kentish (M)	42000	154
Kentish (M)	52500	173
Kentish (M)	65625	143
Kentish (M)	78750	85
Kentish (M)	91875	82
Kentish (M)	105000	49
Kentish (M)	157500	79
Kentish (M)	Inf	19
King Island (M)		18
King Island (M)	0	3
King Island (M)	7875	4
King Island (M)	15750	35
King Island (M)	21000	35
King Island (M)	26250	41
King Island (M)	34125	84
King Island (M)	42000	112
King Island (M)	52500	110
King Island (M)	65625	101
King Island (M)	78750	68
King Island (M)	91875	59
King Island (M)	105000	33
King Island (M)	157500	38
King Island (M)	Inf	20
Kingborough (M)		100
Kingborough (M)	0	74
Kingborough (M)	7875	523
Kingborough (M)	15750	509
Kingborough (M)	21000	460
Kingborough (M)	26250	628
Kingborough (M)	34125	935
Kingborough (M)	42000	1069
Kingborough (M)	52500	1066
Kingborough (M)	65625	1017
Kingborough (M)	78750	669
Kingborough (M)	91875	552
Kingborough (M)	105000	321
Kingborough (M)	157500	380
Kingborough (M)	Inf	162
Latrobe (M) (Tas.)		49
Latrobe (M) (Tas.)	0	29
Latrobe (M) (Tas.)	7875	98
Latrobe (M) (Tas.)	15750	174
Latrobe (M) (Tas.)	21000	184
Latrobe (M) (Tas.)	26250	233
Latrobe (M) (Tas.)	34125	408
Latrobe (M) (Tas.)	42000	491
Latrobe (M) (Tas.)	52500	483
Latrobe (M) (Tas.)	65625	459
Latrobe (M) (Tas.)	78750	274
Latrobe (M) (Tas.)	91875	215
Latrobe (M) (Tas.)	105000	105
Latrobe (M) (Tas.)	157500	85
Latrobe (M) (Tas.)	Inf	63
Launceston (C)		457
Launceston (C)	0	160
Launceston (C)	7875	1300
Launceston (C)	15750	1545
Launceston (C)	21000	1668
Launceston (C)	26250	2236
Launceston (C)	34125	3560
Launceston (C)	42000	4411
Launceston (C)	52500	4887
Launceston (C)	65625	4808
Launceston (C)	78750	3015
Launceston (C)	91875	2394
Launceston (C)	105000	1549
Launceston (C)	157500	1513
Launceston (C)	Inf	769
Meander Valley (M)		90
Meander Valley (M)	0	62
Meander Valley (M)	7875	219
Meander Valley (M)	15750	296
Meander Valley (M)	21000	355
Meander Valley (M)	26250	398
Meander Valley (M)	34125	671
Meander Valley (M)	42000	728
Meander Valley (M)	52500	715
Meander Valley (M)	65625	702
Meander Valley (M)	78750	417
Meander Valley (M)	91875	339
Meander Valley (M)	105000	223
Meander Valley (M)	157500	202
Meander Valley (M)	Inf	81
Northern Midlands (M)		96
Northern Midlands (M)	0	49
Northern Midlands (M)	7875	143
Northern Midlands (M)	15750	166
Northern Midlands (M)	21000	234
Northern Midlands (M)	26250	264
Northern Midlands (M)	34125	528
Northern Midlands (M)	42000	772
Northern Midlands (M)	52500	792
Northern Midlands (M)	65625	646
Northern Midlands (M)	78750	397
Northern Midlands (M)	91875	260
Northern Midlands (M)	105000	149
Northern Midlands (M)	157500	170
Northern Midlands (M)	Inf	92
Sorell (M)		35
Sorell (M)	0	26
Sorell (M)	7875	127
Sorell (M)	15750	190
Sorell (M)	21000	159
Sorell (M)	26250	221
Sorell (M)	34125	330
Sorell (M)	42000	382
Sorell (M)	52500	345
Sorell (M)	65625	261
Sorell (M)	78750	143
Sorell (M)	91875	125
Sorell (M)	105000	75
Sorell (M)	157500	74
Sorell (M)	Inf	26
Southern Midlands (M)		13
Southern Midlands (M)	0	33
Southern Midlands (M)	7875	46
Southern Midlands (M)	15750	69
Southern Midlands (M)	21000	78
Southern Midlands (M)	26250	80
Southern Midlands (M)	34125	139
Southern Midlands (M)	42000	142
Southern Midlands (M)	52500	142
Southern Midlands (M)	65625	120
Southern Midlands (M)	78750	70
Southern Midlands (M)	91875	66
Southern Midlands (M)	105000	32
Southern Midlands (M)	157500	30
Southern Midlands (M)	Inf	25
Tasman (M)		20
Tasman (M)	0	11
Tasman (M)	7875	26
Tasman (M)	15750	54
Tasman (M)	21000	63
Tasman (M)	26250	66
Tasman (M)	34125	93
Tasman (M)	42000	95
Tasman (M)	52500	79
Tasman (M)	65625	76
Tasman (M)	78750	42
Tasman (M)	91875	34
Tasman (M)	105000	20
Tasman (M)	157500	20
Tasman (M)	Inf	19
Waratah/Wynyard (M)		67
Waratah/Wynyard (M)	0	47
Waratah/Wynyard (M)	7875	175
Waratah/Wynyard (M)	15750	185
Waratah/Wynyard (M)	21000	232
Waratah/Wynyard (M)	26250	270
Waratah/Wynyard (M)	34125	408
Waratah/Wynyard (M)	42000	483
Waratah/Wynyard (M)	52500	488
Waratah/Wynyard (M)	65625	418
Waratah/Wynyard (M)	78750	314
Waratah/Wynyard (M)	91875	312
Waratah/Wynyard (M)	105000	191
Waratah/Wynyard (M)	157500	145
Waratah/Wynyard (M)	Inf	66
West Coast (M)		33
West Coast (M)	0	16
West Coast (M)	7875	59
West Coast (M)	15750	84
West Coast (M)	21000	87
West Coast (M)	26250	104
West Coast (M)	34125	123
West Coast (M)	42000	139
West Coast (M)	52500	190
West Coast (M)	65625	199
West Coast (M)	78750	190
West Coast (M)	91875	178
West Coast (M)	105000	153
West Coast (M)	157500	298
West Coast (M)	Inf	78
West Tamar (M)		66
West Tamar (M)	0	42
West Tamar (M)	7875	197
West Tamar (M)	15750	270
West Tamar (M)	21000	286
West Tamar (M)	26250	352
West Tamar (M)	34125	451
West Tamar (M)	42000	480
West Tamar (M)	52500	501
West Tamar (M)	65625	380
West Tamar (M)	78750	235
West Tamar (M)	91875	186
West Tamar (M)	105000	124
West Tamar (M)	157500	135
West Tamar (M)	Inf	64
No usual address (Tas.)		186
No usual address (Tas.)	0	78
No usual address (Tas.)	7875	223
No usual address (Tas.)	15750	545
No usual address (Tas.)	21000	609
No usual address (Tas.)	26250	771
No usual address (Tas.)	34125	1100
No usual address (Tas.)	42000	1124
No usual address (Tas.)	52500	1271
No usual address (Tas.)	65625	1245
No usual address (Tas.)	78750	777
No usual address (Tas.)	91875	525
No usual address (Tas.)	105000	251
No usual address (Tas.)	157500	280
No usual address (Tas.)	Inf	158
Migratory - Offshore - Shipping (Tas.)	42000	6
Migratory - Offshore - Shipping (Tas.)	52500	3
Migratory - Offshore - Shipping (Tas.)	65625	6
Migratory - Offshore - Shipping (Tas.)	78750	3
Migratory - Offshore - Shipping (Tas.)	91875	4
Migratory - Offshore - Shipping (Tas.)	105000	11
Migratory - Offshore - Shipping (Tas.)	157500	15
Migratory - Offshore - Shipping (Tas.)	Inf	9
Alice Springs (T)		196
Alice Springs (T)	0	68
Alice Springs (T)	7875	277
Alice Springs (T)	15750	236
Alice Springs (T)	21000	250
Alice Springs (T)	26250	321
Alice Springs (T)	34125	634
Alice Springs (T)	42000	1020
Alice Springs (T)	52500	1530
Alice Springs (T)	65625	2059
Alice Springs (T)	78750	1509
Alice Springs (T)	91875	1312
Alice Springs (T)	105000	968
Alice Springs (T)	157500	1134
Alice Springs (T)	Inf	373
Barkly (R)		71
Barkly (R)	0	26
Barkly (R)	7875	40
Barkly (R)	15750	119
Barkly (R)	21000	79
Barkly (R)	26250	91
Barkly (R)	34125	193
Barkly (R)	42000	233
Barkly (R)	52500	258
Barkly (R)	65625	269
Barkly (R)	78750	196
Barkly (R)	91875	172
Barkly (R)	105000	130
Barkly (R)	157500	159
Barkly (R)	Inf	59
Belyuen (S)	15750	4
Belyuen (S)	21000	3
Belyuen (S)	26250	5
Belyuen (S)	34125	3
Belyuen (S)	65625	3
Belyuen (S)	78750	4
Belyuen (S)	157500	3
Central Desert (R)		43
Central Desert (R)	0	8
Central Desert (R)	7875	13
Central Desert (R)	15750	88
Central Desert (R)	21000	61
Central Desert (R)	26250	72
Central Desert (R)	34125	91
