SA2_MAINCODE_2016,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
120031395,7,0,0,0,0,4,50,4,4,0,0,59,98,3,7,0,0,110,109,23,12,0,3,143,85,21,9,0,0,119,87,33,13,0,3,139,79,38,13,3,0,131,70,33,26,3,3,138,65,23,20,3,0,110,38,20,19,5,0,74,12,5,3,0,0,26,3,4,0,0,0,9,0,0,0,0,0,3,707,205,131,17,14,1071,55,0,0,0,0,52,68,0,0,0,0,66,45,0,5,0,0,51,35,0,9,0,0,42,17,0,5,0,0,21,17,0,10,0,0,30,24,9,8,3,0,41,12,0,5,0,0,20,19,6,10,0,0,35,18,4,20,0,0,46,15,10,8,3,0,25,4,0,5,0,0,17,3,3,0,0,0,7,319,41,87,7,4,459,15,3,3,0,0,21,19,0,3,0,5,30,1057,246,227,27,25,1581,3,0,0,0,0,5,62,0,0,3,0,59,112,0
120031396,67,0,0,0,3,72,326,6,3,0,3,342,514,27,11,0,7,552,657,42,27,0,5,732,631,58,29,0,8,731,586,63,25,11,5,689,514,80,36,3,6,639,517,72,36,0,4,626,363,62,17,3,7,456,228,37,15,0,0,287,92,16,12,0,0,118,17,14,6,0,0,37,7,8,3,0,0,14,4519,483,218,18,43,5289,90,0,0,0,0,88,280,0,6,0,4,292,176,5,6,3,0,191,109,10,18,4,0,140,74,13,6,4,0,103,64,8,8,0,0,87,52,5,18,0,0,76,56,9,19,4,3,97,51,6,8,0,0,72,72,9,15,0,0,93,28,12,10,0,0,50,8,3,6,0,0,20,15,10,7,0,0,21,1076,95,129,20,9,1329,97,4,4,0,0,110,119,12,10,7,16,164,5813,599,361,50,74,6897,7,0,0,0,0,9,194,0,0,0,3,205,340,4
120031575,18,0,0,0,0,18,109,0,3,0,0,123,201,15,16,0,0,229,256,33,10,0,0,295,197,46,20,0,3,263,202,42,21,0,0,275,219,62,29,3,4,313,208,61,26,4,3,290,227,43,25,8,3,305,150,24,9,3,0,190,50,9,10,0,0,62,14,12,0,3,0,29,6,3,0,0,0,6,1868,333,163,20,21,2409,62,0,0,0,3,68,128,3,3,0,0,134,108,6,4,0,3,121,56,5,7,0,0,77,43,10,10,0,0,67,34,7,7,0,0,52,34,8,16,4,0,59,34,9,24,3,0,76,38,16,7,0,3,67,45,16,9,3,3,74,23,7,7,3,0,51,18,8,11,0,0,33,6,3,6,0,0,19,652,100,111,25,15,904,75,3,12,8,0,98,54,11,5,0,12,79,2647,447,289,60,48,3489,12,0,0,0,0,8,107,0,5,0,0,114,268,0
120031576,8,0,0,0,0,8,76,4,0,0,0,77,139,8,4,0,0,152,148,18,4,0,0,172,141,29,9,0,0,182,157,18,12,0,0,191,170,31,9,0,0,207,174,18,10,0,0,202,154,11,11,0,0,176,86,18,10,0,0,108,29,3,3,0,3,38,4,3,0,0,0,7,0,0,0,0,0,3,1293,160,65,9,7,1531,17,4,0,0,0,23,45,0,0,0,0,45,30,3,5,0,3,42,28,3,0,0,0,34,23,0,5,0,0,25,21,3,3,0,0,28,16,0,5,0,0,18,18,5,4,0,0,24,24,0,3,0,0,29,22,3,5,0,0,24,7,7,3,0,0,18,0,0,0,0,0,3,0,0,0,0,0,3,241,26,31,12,12,323,38,0,0,0,0,35,40,4,0,0,0,46,1609,188,97,17,16,1934,6,0,0,0,0,6,35,0,0,0,0,35,61,0
121011398,80,0,0,0,0,81,477,6,13,3,0,497,1159,42,26,3,6,1243,1561,107,36,9,7,1719,1427,135,48,4,5,1622,1211,194,46,5,4,1456,935,164,53,16,10,1176,802,156,54,5,8,1033,620,150,60,0,3,834,323,99,45,3,4,472,123,50,23,4,3,197,21,19,17,4,0,57,9,8,10,0,0,24,8767,1129,425,50,54,10427,395,0,3,0,3,405,757,5,16,9,6,781,355,6,5,0,7,381,184,14,17,7,3,226,133,15,21,0,0,165,116,29,18,8,0,167,98,22,18,5,0,149,73,16,22,10,3,117,98,19,16,3,0,136,101,34,31,7,0,172,65,37,31,4,0,134,42,17,13,6,0,71,23,6,9,3,0,39,2438,210,212,61,20,2947,198,16,20,6,0,231,187,17,10,9,30,256,11583,1370,660,133,105,13855,59,0,0,0,0,59,617,3,5,3,3,628,1201,13
121011399,13,0,0,0,0,13,56,0,6,0,0,61,106,11,3,0,0,126,134,14,5,0,0,156,114,23,12,0,0,146,96,20,8,0,0,133,89,24,13,0,0,126,95,25,9,0,0,130,73,29,5,5,0,113,36,17,3,0,0,59,17,8,6,0,0,32,0,8,0,0,0,11,3,0,0,0,0,3,834,175,81,9,5,1101,28,0,3,0,0,32,45,0,0,0,0,49,30,4,8,0,0,36,19,0,9,3,0,34,19,4,7,0,0,31,10,3,4,0,0,22,10,7,10,3,0,32,9,9,7,0,0,22,22,8,15,0,0,42,16,4,15,4,0,43,10,15,9,0,0,32,3,4,0,0,0,12,3,0,5,0,0,11,218,63,97,8,3,397,16,3,8,0,0,25,13,3,8,0,0,25,1078,243,191,22,7,1543,4,0,0,0,0,8,55,0,0,0,0,55,94,3
121011400,32,0,0,0,0,33,258,0,5,0,3,262,492,18,13,0,0,523,717,41,23,0,3,778,574,57,30,4,3,670,549,84,27,7,0,671,454,104,42,7,3,615,394,81,35,3,3,525,307,87,48,5,3,446,156,43,22,4,3,228,59,27,14,0,0,99,25,16,3,0,0,45,3,4,4,0,0,12,4016,568,264,28,20,4895,138,0,0,3,0,142,265,0,7,0,0,277,129,0,11,0,4,146,83,3,15,0,0,110,53,10,6,0,0,73,55,9,17,0,0,83,33,19,20,0,0,71,34,12,23,3,0,84,29,21,21,4,3,80,39,12,24,3,0,88,32,38,21,7,0,100,19,16,21,4,0,59,9,12,4,4,0,33,926,160,206,40,9,1338,88,15,3,0,0,107,72,7,3,3,13,110,5105,748,482,72,44,6457,16,0,0,0,0,21,199,3,0,0,0,204,452,4
121011401,103,0,0,0,0,106,732,5,8,0,8,753,1657,31,20,0,11,1723,2006,66,27,4,3,2111,1859,114,39,3,6,2022,1600,148,52,0,5,1800,1317,150,52,4,7,1523,1094,130,36,3,6,1268,814,140,41,3,3,1002,494,62,29,6,3,585,208,53,16,0,0,272,36,18,3,0,0,57,8,12,4,0,0,20,11916,923,338,25,49,13250,112,0,3,0,0,115,337,0,3,0,4,343,230,7,4,0,0,237,149,3,5,0,0,159,107,10,16,0,0,142,84,12,10,0,0,111,79,10,8,3,0,99,88,15,11,0,0,114,95,22,12,0,0,128,106,7,20,8,3,140,79,24,7,7,0,118,47,8,9,3,0,71,23,8,9,0,0,38,1534,126,121,23,7,1810,235,16,9,0,0,265,189,22,10,4,22,256,13872,1087,481,53,86,15584,40,0,0,0,0,42,718,0,0,0,4,726,1763,0
121011402,25,0,0,0,0,28,135,3,3,0,0,141,238,17,17,3,0,274,238,29,19,0,0,297,215,59,28,3,0,300,180,65,31,4,0,280,176,67,32,3,0,279,177,91,38,5,0,307,151,77,28,3,4,266,87,46,15,0,3,153,31,28,13,0,3,82,6,5,8,0,0,23,0,8,3,3,0,13,1671,486,241,24,14,2439,125,0,5,0,0,132,183,0,12,3,0,197,88,5,7,0,0,100,45,6,5,0,0,60,28,4,10,0,0,49,17,11,9,0,0,35,26,8,13,0,0,55,20,18,16,3,0,66,27,18,27,3,0,75,22,18,17,7,0,67,24,22,28,9,0,83,22,15,12,3,0,52,8,17,8,0,0,33,639,146,175,35,4,993,56,5,10,3,0,77,44,11,6,0,4,68,2420,648,431,58,25,3583,15,0,0,0,0,15,150,0,0,0,4,153,212,0
121021403,43,0,0,0,0,42,124,0,0,0,0,124,165,8,8,0,3,185,192,12,12,3,0,222,178,22,8,0,3,215,210,33,22,0,0,273,212,43,24,3,0,286,200,37,34,4,0,277,204,37,23,7,0,273,94,35,9,0,0,136,35,9,10,0,0,55,3,9,3,0,0,12,0,0,0,0,0,7,1664,260,158,19,16,2109,99,0,0,0,0,103,87,0,3,4,3,96,25,0,3,0,0,29,24,0,0,0,0,26,14,3,10,0,0,24,19,7,18,6,0,44,16,3,19,3,0,36,16,5,11,0,0,36,17,0,9,0,0,37,26,14,18,3,0,53,20,9,14,0,0,45,13,5,3,0,0,23,10,3,4,3,0,12,379,46,112,27,6,563,55,3,8,0,3,73,40,4,4,3,0,49,2137,309,277,47,21,2793,10,0,0,0,0,10,57,0,0,0,0,61,87,0
121021404,9,0,0,0,0,7,32,0,0,0,0,34,35,3,3,0,0,40,34,14,10,0,0,56,36,11,5,0,0,57,38,22,11,0,0,73,30,16,11,3,3,67,29,15,21,0,0,71,17,10,17,0,3,48,15,13,12,0,0,43,4,9,3,0,0,12,0,3,0,0,0,9,0,0,0,0,0,0,292,119,97,10,8,522,37,0,0,0,0,37,47,0,4,0,0,51,11,0,0,0,0,11,5,0,4,0,0,10,9,0,3,0,0,12,3,3,12,0,0,13,5,0,12,0,0,14,4,5,3,0,0,22,5,3,12,0,0,19,7,4,4,0,0,18,6,4,10,3,0,23,3,0,3,0,0,3,0,0,0,3,0,4,145,27,63,9,0,246,14,0,0,0,0,22,8,0,0,0,3,16,463,148,163,15,15,808,6,0,0,0,0,9,38,0,0,0,0,38,31,0
121021406,44,0,0,0,0,44,128,3,0,0,3,135,217,7,14,0,0,234,198,14,8,0,3,221,194,26,10,0,0,234,160,38,19,3,4,236,171,50,15,4,0,240,118,49,19,0,0,187,114,49,15,3,0,184,65,30,18,3,0,117,22,15,4,0,0,41,4,8,0,0,0,15,0,3,4,0,0,7,1438,294,132,13,16,1889,183,0,5,0,3,191,114,0,7,0,0,123,43,0,3,0,0,47,42,5,3,0,0,45,16,0,4,0,0,25,17,10,5,0,0,32,25,9,14,3,0,48,31,9,8,3,0,47,24,10,10,0,0,38,36,20,15,4,0,69,31,4,9,0,0,50,10,7,9,4,0,32,14,4,5,0,0,21,574,67,95,20,7,768,45,7,3,0,3,64,28,7,3,0,5,41,2087,371,236,35,29,2759,13,0,0,0,0,16,108,0,0,0,0,105,109,0
121021577,66,0,0,0,0,66,252,3,0,0,0,260,334,16,19,0,0,367,370,26,22,0,3,421,304,36,13,0,0,351,317,67,25,0,4,408,267,52,40,0,4,363,235,78,19,0,0,337,235,74,33,0,4,353,121,38,16,0,0,180,47,21,10,3,0,85,8,14,0,0,0,27,0,9,0,0,0,12,2563,437,202,17,20,3239,240,0,0,0,0,240,300,0,6,0,3,308,124,0,4,0,3,129,72,4,7,0,3,81,51,3,4,0,0,62,59,3,8,0,0,66,43,7,15,0,0,62,44,6,10,0,3,69,22,8,13,3,0,46,59,15,8,0,0,85,48,14,6,3,0,66,24,3,3,0,0,32,5,3,3,3,0,11,1080,69,89,14,14,1268,102,7,4,0,3,116,69,11,3,0,10,93,3816,520,296,31,45,4716,36,0,0,0,0,33,206,0,0,0,5,213,295,7
121021578,10,0,0,0,0,10,41,0,0,0,0,41,78,0,3,0,0,87,87,5,3,0,0,95,77,13,7,0,0,100,94,18,7,3,0,129,75,16,15,0,0,103,84,17,4,4,0,107,77,21,8,0,0,111,50,11,10,0,0,72,17,3,3,0,0,22,3,0,0,0,0,4,0,0,0,0,0,3,707,107,67,7,5,887,38,0,0,0,0,42,72,0,0,0,0,74,25,0,9,0,0,40,9,3,4,0,0,17,16,0,4,3,0,21,19,3,7,0,0,26,12,3,5,0,0,25,11,0,11,0,0,24,15,3,3,0,0,29,16,8,9,0,0,30,16,3,6,4,0,28,11,5,7,0,0,20,0,0,3,0,0,6,266,27,64,12,4,382,22,0,3,3,0,35,16,0,3,3,3,24,1009,141,140,30,7,1325,7,0,0,0,0,7,47,0,0,0,0,50,77,0
121021579,25,0,0,0,0,22,95,3,0,0,0,99,93,7,0,0,0,99,85,8,8,0,0,102,73,9,9,0,0,91,83,11,6,0,0,105,72,19,8,0,0,101,61,10,5,0,3,74,48,3,4,0,0,57,37,4,7,0,0,48,5,9,3,0,0,16,3,3,0,0,0,7,0,0,0,3,0,4,682,80,49,7,8,825,63,0,3,0,0,67,52,0,0,0,0,49,20,0,3,0,0,21,11,6,0,0,0,17,12,5,0,0,0,18,9,7,5,0,0,20,6,3,4,0,0,15,14,5,7,0,0,24,5,6,3,4,0,17,9,3,3,0,0,16,8,4,9,0,0,19,5,0,0,0,0,9,0,3,4,0,0,4,223,33,37,6,3,306,24,0,5,0,0,24,19,0,0,0,0,19,944,119,91,19,13,1181,11,0,0,0,0,11,46,0,0,0,0,49,64,0
121031407,18,0,0,0,0,18,63,7,0,0,0,63,142,9,7,0,0,155,164,19,7,4,0,194,129,33,6,3,0,180,128,49,7,0,3,190,143,51,18,6,0,220,122,68,23,7,0,219,93,54,16,4,0,175,56,22,16,0,0,93,20,19,10,0,0,44,6,11,7,3,0,25,3,11,0,0,0,10,1084,350,130,25,11,1599,96,0,3,0,0,99,111,3,8,0,0,120,66,0,3,0,0,69,47,8,3,3,0,60,31,7,5,0,0,45,16,3,11,4,0,34,13,9,13,8,0,39,18,12,12,3,0,45,30,22,10,0,0,57,22,11,10,3,0,57,28,22,16,3,0,67,10,15,11,0,0,45,13,7,5,5,3,27,493,115,117,33,6,762,46,9,3,0,0,55,19,5,10,3,9,43,1640,477,255,59,27,2460,9,0,0,0,0,9,91,3,0,0,0,94,135,3
121031408,8,0,0,0,0,11,81,3,3,0,0,83,90,15,12,0,0,113,129,16,14,0,0,160,93,28,13,3,0,140,87,41,24,0,0,150,107,50,13,5,0,172,100,79,20,5,0,200,83,50,23,5,0,155,28,29,12,0,0,72,23,21,7,0,0,46,4,9,6,0,0,17,0,0,0,0,0,7,824,335,141,18,3,1321,98,0,5,0,0,106,123,3,6,0,0,128,45,3,6,0,0,49,23,3,11,0,0,36,14,3,9,0,0,24,25,9,10,3,0,44,9,17,8,8,0,39,11,12,13,4,0,38,23,11,16,0,0,51,16,22,15,6,0,62,19,24,20,8,0,66,7,10,7,5,0,31,8,4,6,3,0,34,420,124,130,34,3,713,24,7,3,0,0,30,25,6,3,0,3,35,1289,470,276,56,13,2108,5,0,0,0,0,5,51,0,0,0,0,51,115,7
121031409,11,0,0,0,0,11,104,0,0,0,0,103,180,9,4,0,0,198,198,14,17,0,3,233,167,29,3,0,3,206,183,44,21,0,0,247,179,42,14,3,0,247,163,48,15,0,0,229,112,43,16,4,3,180,75,28,16,0,0,121,24,19,3,3,0,59,6,10,3,0,0,16,3,3,0,0,0,7,1406,288,123,17,10,1851,61,0,3,0,0,63,105,3,3,0,0,115,46,0,7,0,0,46,21,4,6,0,0,31,13,0,4,0,0,23,18,4,4,3,0,33,14,9,5,0,0,22,14,8,9,5,0,34,17,16,8,0,0,41,20,18,12,3,0,55,20,19,10,0,0,54,12,11,7,4,0,32,10,9,7,3,0,23,370,93,86,26,0,581,34,3,12,3,0,54,30,8,3,3,5,50,1847,388,227,50,19,2530,9,0,0,0,0,9,101,0,0,0,0,103,204,3
121031410,13,0,0,0,0,13,47,0,8,0,0,53,88,7,5,0,0,93,78,8,4,3,0,100,78,25,8,3,0,121,56,47,19,0,0,122,63,39,24,0,0,127,50,56,24,0,0,133,41,39,17,0,0,101,32,24,18,0,0,66,12,14,5,3,0,37,0,13,3,0,0,17,0,3,4,0,0,11,557,272,146,15,7,997,140,0,0,0,0,143,112,5,6,0,0,127,32,3,0,0,0,37,30,4,3,0,0,39,16,12,8,0,0,31,16,7,7,3,0,39,5,10,3,3,0,32,7,11,9,3,0,31,15,8,14,0,0,36,19,15,19,0,0,53,22,16,9,7,0,61,12,8,17,3,0,43,3,16,15,6,0,41,444,119,113,30,0,705,19,4,4,3,0,36,10,3,3,4,3,26,1035,401,266,51,9,1762,19,0,0,0,0,19,54,0,0,0,0,55,82,0
121031411,24,0,0,0,0,23,56,0,0,0,0,59,76,9,15,0,0,95,70,9,9,0,0,91,57,22,10,0,0,91,57,29,10,0,0,96,66,43,19,6,0,132,52,52,33,0,3,134,40,38,13,0,0,92,27,25,10,0,0,64,12,20,6,0,0,47,5,7,0,0,0,9,3,4,0,0,0,6,548,250,128,10,4,945,90,0,3,0,0,93,80,0,0,0,0,81,51,0,3,0,0,61,27,0,5,0,0,33,17,0,3,0,0,17,12,5,3,0,0,24,16,10,7,3,0,31,17,6,11,3,0,37,11,7,8,3,0,37,30,16,15,3,0,59,29,19,21,0,0,67,12,15,12,0,0,37,12,11,15,3,0,33,399,93,105,24,3,624,22,3,3,0,0,29,20,4,5,0,5,39,993,356,239,39,12,1634,12,0,0,0,0,12,62,3,0,0,0,62,98,0
121031412,13,0,0,0,0,13,54,0,0,0,0,52,127,5,6,0,0,139,126,9,11,0,0,151,114,21,16,0,3,154,118,41,23,0,0,177,129,38,18,3,3,188,148,43,26,3,0,220,86,45,29,0,0,170,62,26,14,5,0,108,20,16,9,0,0,50,9,3,3,0,0,16,0,3,5,0,0,9,998,257,161,17,7,1440,91,0,3,3,0,97,129,0,0,0,0,134,50,0,3,0,0,52,21,0,3,0,0,20,27,4,5,0,0,32,21,5,3,4,0,31,21,6,0,3,0,38,17,13,12,0,0,40,24,13,11,4,0,58,29,15,12,6,0,62,29,19,10,3,0,68,13,17,16,3,0,47,10,8,12,3,5,39,479,101,100,31,4,713,40,3,3,0,0,59,34,4,5,0,3,47,1556,360,274,47,19,2259,13,0,0,0,0,13,110,0,0,0,0,110,198,4
121041413,13,0,0,0,0,16,52,3,3,0,0,52,80,4,14,0,0,103,80,20,18,5,0,126,66,27,22,0,0,116,55,38,17,3,0,113,70,39,17,3,0,129,44,47,20,0,0,110,42,32,11,0,0,87,24,29,17,3,0,70,17,21,4,0,3,42,4,0,3,0,0,6,3,5,0,0,0,8,556,269,134,13,12,981,90,0,0,0,0,94,116,0,5,0,0,118,52,0,3,0,0,54,25,3,10,0,4,38,21,6,10,0,0,29,8,5,8,0,0,27,9,10,4,0,0,29,11,8,13,0,0,31,13,9,12,4,0,32,13,14,19,3,0,48,8,24,17,3,0,57,5,15,17,4,0,41,7,4,5,7,0,26,379,103,118,19,6,625,21,7,5,0,0,34,22,5,0,0,0,32,981,381,260,41,17,1679,8,0,0,0,0,8,65,0,0,0,0,65,103,0
121041414,18,0,0,0,0,22,199,3,7,0,0,203,394,20,14,3,3,428,447,42,31,0,0,513,346,80,24,6,0,453,286,87,39,3,0,417,231,90,37,0,0,360,190,101,25,4,0,319,135,82,30,3,3,253,87,47,23,0,3,155,36,36,8,4,0,85,8,18,3,3,0,26,9,3,3,0,3,14,2381,614,237,29,9,3267,97,3,0,0,0,108,196,0,0,0,0,202,98,3,6,0,3,110,55,7,11,0,0,71,31,12,3,0,0,47,33,6,12,3,0,51,28,15,13,4,0,63,14,19,11,3,0,43,34,16,31,3,0,84,34,17,16,3,0,68,29,33,11,3,0,83,13,18,9,3,0,45,9,11,5,3,0,30,672,160,130,37,8,1010,65,13,4,0,0,84,58,12,8,0,8,87,3173,796,379,69,25,4442,28,0,0,0,0,28,210,0,0,0,0,211,385,8
121041415,28,0,0,0,0,29,153,3,4,0,0,157,281,27,25,0,0,334,269,44,28,0,0,346,233,61,29,4,4,329,189,83,43,3,4,318,174,99,35,4,0,314,167,95,46,11,4,321,101,85,41,3,3,235,65,42,23,4,0,135,35,41,22,3,0,100,7,16,9,3,0,35,3,9,3,5,0,23,1693,612,311,44,21,2672,124,0,0,0,0,123,225,0,3,3,3,237,93,6,9,0,0,113,68,4,16,0,0,88,52,15,18,0,0,82,30,12,17,0,0,62,30,19,13,3,0,63,27,13,24,6,0,75,32,29,20,3,0,84,41,37,32,3,3,115,37,34,30,11,0,113,13,26,18,14,0,75,13,18,16,11,0,57,792,220,215,57,19,1298,45,10,7,7,0,73,38,16,7,0,3,71,2568,851,544,110,45,4112,16,0,0,0,0,16,166,0,5,0,0,170,310,9
121041416,17,0,0,0,0,17,110,0,3,0,0,115,270,20,15,0,0,308,319,50,17,0,3,392,247,65,31,0,0,351,206,61,20,0,3,289,156,57,24,0,3,245,152,60,26,6,0,239,119,54,29,4,3,199,62,39,22,3,0,122,30,29,16,0,0,73,8,10,5,0,0,32,0,0,0,0,0,6,1699,450,205,18,19,2388,75,0,0,0,3,79,178,0,4,0,3,185,94,0,9,4,0,107,61,6,7,0,0,80,28,6,9,0,0,47,27,3,14,0,0,43,15,4,5,0,0,29,19,13,5,0,0,40,20,15,13,9,0,54,17,24,15,0,0,51,20,20,11,3,0,59,13,17,11,3,0,44,0,11,7,7,0,27,569,122,110,28,4,835,50,3,9,4,3,70,40,7,3,3,6,58,2363,580,325,49,27,3347,13,0,0,0,0,13,130,0,0,0,0,138,252,13
121041417,60,0,3,0,3,64,1039,10,15,0,3,1067,2843,53,21,0,5,2924,4125,127,46,3,14,4308,4122,199,49,8,19,4393,3385,250,57,9,8,3709,2580,256,45,6,12,2910,1921,241,54,8,5,2225,1261,176,47,0,7,1491,587,104,26,0,6,728,211,63,21,4,0,293,37,22,4,0,0,63,11,11,3,4,0,28,22180,1511,395,45,74,24212,176,0,0,0,0,182,559,4,11,5,3,589,311,7,15,3,4,334,240,8,8,3,0,263,170,10,8,3,0,186,131,23,16,0,0,166,112,21,10,7,0,150,93,25,10,4,0,133,84,20,20,4,0,133,121,43,20,4,7,195,97,37,22,3,3,160,51,18,15,4,3,90,24,14,10,3,0,46,2157,231,155,50,29,2623,364,11,11,3,3,387,323,26,23,9,59,437,25026,1780,589,100,161,27667,62,0,0,0,3,66,1158,3,6,0,3,1167,2794,20
