SA2_MAINCODE_2016,OM_IEs_45_49_HW_0,OM_IEs_45_49_HW_1_15,OM_IEs_45_49_HW_16_24,OM_IEs_45_49_HW_25_34,OM_IEs_45_49_HW_35_39,OM_IEs_45_49_HW_40,OM_IEs_45_49_HW_41_48,OM_IEs_45_49_HW_49mor,OM_IEs_45_49_HW_NS,OM_IEs_45_49_Tot,OM_IEs_50_54_HW_0,OM_IEs_50_54_HW_1_15,OM_IEs_50_54_HW_16_24,OM_IEs_50_54_HW_25_34,OM_IEs_50_54_HW_35_39,OM_IEs_50_54_HW_40,OM_IEs_50_54_HW_41_48,OM_IEs_50_54_HW_49mor,OM_IEs_50_54_HW_NS,OM_IEs_50_54_Tot,OM_IEs_55_59_HW_0,OM_IEs_55_59_HW_1_15,OM_IEs_55_59_HW_16_24,OM_IEs_55_59_HW_25_34,OM_IEs_55_59_HW_35_39,OM_IEs_55_59_HW_40,OM_IEs_55_59_HW_41_48,OM_IEs_55_59_HW_49mor,OM_IEs_55_59_HW_NS,OM_IEs_55_59_Tot,OM_IEs_60_64_HW_0,OM_IEs_60_64_HW_1_15,OM_IEs_60_64_HW_16_24,OM_IEs_60_64_HW_25_34,OM_IEs_60_64_HW_35_39,OM_IEs_60_64_HW_40,OM_IEs_60_64_HW_41_48,OM_IEs_60_64_HW_49mor,OM_IEs_60_64_HW_NS,OM_IEs_60_64_Tot,OM_IEs_65_69_HW_0,OM_IEs_65_69_HW_1_15,OM_IEs_65_69_HW_16_24,OM_IEs_65_69_HW_25_34,OM_IEs_65_69_HW_35_39,OM_IEs_65_69_HW_40,OM_IEs_65_69_HW_41_48,OM_IEs_65_69_HW_49mor,OM_IEs_65_69_HW_NS,OM_IEs_65_69_Tot,OM_IEs_70_74_HW_0,OM_IEs_70_74_HW_1_15,OM_IEs_70_74_HW_16_24,OM_IEs_70_74_HW_25_34,OM_IEs_70_74_HW_35_39,OM_IEs_70_74_HW_40,OM_IEs_70_74_HW_41_48,OM_IEs_70_74_HW_49mor,OM_IEs_70_74_HW_NS,OM_IEs_70_74_Tot,OM_IEs_75ov_HW_0,OM_IEs_75ov_HW_1_15,OM_IEs_75ov_HW_16_24,OM_IEs_75ov_HW_25_34,OM_IEs_75ov_HW_35_39,OM_IEs_75ov_HW_40,OM_IEs_75ov_HW_41_48,OM_IEs_75ov_HW_49mor,OM_IEs_75ov_HW_NS,OM_IEs_75ov_Tot,OM_IEs_Tot_HW_0,OM_IEs_Tot_HW_1_15,OM_IEs_Tot_HW_16_24,OM_IEs_Tot_HW_25_34,OM_IEs_Tot_HW_35_39,OM_IEs_Tot_HW_40,OM_IEs_Tot_HW_41_48,OM_IEs_Tot_HW_49mor,OM_IEs_Tot_HW_NS,OM_IEs_Tot_Tot,OM_UIE_15_19_HW_0,OM_UIE_15_19_HW_1_15,OM_UIE_15_19_HW_16_24,OM_UIE_15_19_HW_25_34,OM_UIE_15_19_HW_35_39,OM_UIE_15_19_HW_40,OM_UIE_15_19_HW_41_48,OM_UIE_15_19_HW_49mor,OM_UIE_15_19_HW_NS,OM_UIE_15_19_Tot,OM_UIE_20_24_HW_0,OM_UIE_20_24_HW_1_15,OM_UIE_20_24_HW_16_24,OM_UIE_20_24_HW_25_34,OM_UIE_20_24_HW_35_39,OM_UIE_20_24_HW_40,OM_UIE_20_24_HW_41_48,OM_UIE_20_24_HW_49mor,OM_UIE_20_24_HW_NS,OM_UIE_20_24_Tot,OM_UIE_25_29_HW_0,OM_UIE_25_29_HW_1_15,OM_UIE_25_29_HW_16_24,OM_UIE_25_29_HW_25_34,OM_UIE_25_29_HW_35_39,OM_UIE_25_29_HW_40,OM_UIE_25_29_HW_41_48,OM_UIE_25_29_HW_49mor,OM_UIE_25_29_HW_NS,OM_UIE_25_29_Tot,OM_UIE_30_34_HW_0,OM_UIE_30_34_HW_1_15,OM_UIE_30_34_HW_16_24,OM_UIE_30_34_HW_25_34,OM_UIE_30_34_HW_35_39,OM_UIE_30_34_HW_40,OM_UIE_30_34_HW_41_48,OM_UIE_30_34_HW_49mor,OM_UIE_30_34_HW_NS,OM_UIE_30_34_Tot,OM_UIE_35_39_HW_0,OM_UIE_35_39_HW_1_15,OM_UIE_35_39_HW_16_24,OM_UIE_35_39_HW_25_34,OM_UIE_35_39_HW_35_39,OM_UIE_35_39_HW_40,OM_UIE_35_39_HW_41_48,OM_UIE_35_39_HW_49mor,OM_UIE_35_39_HW_NS,OM_UIE_35_39_Tot,OM_UIE_40_44_HW_0,OM_UIE_40_44_HW_1_15,OM_UIE_40_44_HW_16_24,OM_UIE_40_44_HW_25_34,OM_UIE_40_44_HW_35_39,OM_UIE_40_44_HW_40,OM_UIE_40_44_HW_41_48,OM_UIE_40_44_HW_49mor,OM_UIE_40_44_HW_NS,OM_UIE_40_44_Tot,OM_UIE_45_49_HW_0,OM_UIE_45_49_HW_1_15,OM_UIE_45_49_HW_16_24,OM_UIE_45_49_HW_25_34,OM_UIE_45_49_HW_35_39,OM_UIE_45_49_HW_40,OM_UIE_45_49_HW_41_48,OM_UIE_45_49_HW_49mor,OM_UIE_45_49_HW_NS,OM_UIE_45_49_Tot,OM_UIE_50_54_HW_0,OM_UIE_50_54_HW_1_15,OM_UIE_50_54_HW_16_24,OM_UIE_50_54_HW_25_34,OM_UIE_50_54_HW_35_39,OM_UIE_50_54_HW_40,OM_UIE_50_54_HW_41_48,OM_UIE_50_54_HW_49mor,OM_UIE_50_54_HW_NS,OM_UIE_50_54_Tot,OM_UIE_55_59_HW_0,OM_UIE_55_59_HW_1_15,OM_UIE_55_59_HW_16_24,OM_UIE_55_59_HW_25_34,OM_UIE_55_59_HW_35_39,OM_UIE_55_59_HW_40,OM_UIE_55_59_HW_41_48,OM_UIE_55_59_HW_49mor,OM_UIE_55_59_HW_NS,OM_UIE_55_59_Tot,OM_UIE_60_64_HW_0,OM_UIE_60_64_HW_1_15,OM_UIE_60_64_HW_16_24,OM_UIE_60_64_HW_25_34,OM_UIE_60_64_HW_35_39,OM_UIE_60_64_HW_40,OM_UIE_60_64_HW_41_48,OM_UIE_60_64_HW_49mor,OM_UIE_60_64_HW_NS,OM_UIE_60_64_Tot,OM_UIE_65_69_HW_0,OM_UIE_65_69_HW_1_15,OM_UIE_65_69_HW_16_24,OM_UIE_65_69_HW_25_34,OM_UIE_65_69_HW_35_39,OM_UIE_65_69_HW_40,OM_UIE_65_69_HW_41_48,OM_UIE_65_69_HW_49mor,OM_UIE_65_69_HW_NS,OM_UIE_65_69_Tot,OM_UIE_70_74_HW_0,OM_UIE_70_74_HW_1_15,OM_UIE_70_74_HW_16_24,OM_UIE_70_74_HW_25_34,OM_UIE_70_74_HW_35_39,OM_UIE_70_74_HW_40,OM_UIE_70_74_HW_41_48,OM_UIE_70_74_HW_49mor,OM_UIE_70_74_HW_NS,OM_UIE_70_74_Tot
101061544,0,0,3,0,0,9,0,14,0,29,0,0,0,3,0,0,0,10,0,19,0,0,0,3,0,0,0,14,0,19,0,0,3,0,0,3,3,15,0,28,0,0,0,3,0,3,5,3,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,5,11,16,7,28,11,91,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,18,0,3,0,6,0,4,3,0,0,13,0,0,0,0,0,0,3,8,0,20,0,5,0,0,0,6,0,14,0,23,0,5,0,3,0,10,4,23,0,43,0,3,5,3,0,8,3,21,0,44,0,3,0,6,0,11,9,23,7,56,0,4,0,5,3,8,6,21,0,57,6,3,9,9,3,12,3,28,0,70,0,3,3,3,0,4,6,23,0,45,3,5,5,6,0,5,0,16,0,38
102011028,0,0,0,3,3,16,3,12,0,45,0,3,0,0,0,0,3,9,0,17,3,8,0,4,3,8,0,9,0,30,0,0,0,0,0,0,0,3,0,8,0,0,3,0,0,0,0,3,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,9,15,8,18,9,45,10,58,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,3,0,14,0,6,0,0,0,6,0,7,0,29,0,8,5,4,4,9,0,3,0,28,0,10,9,5,0,11,0,8,0,39,0,6,8,4,7,7,3,3,0,42,0,3,3,8,3,4,4,4,0,34,0,7,0,8,7,7,3,8,0,43,0,4,3,3,3,4,0,3,0,23,0,3,6,3,4,0,0,0,0,11,0,3,0,0,0,0,0,0,0,4
102011029,0,6,3,5,0,15,0,8,0,37,0,0,0,4,3,3,3,10,0,35,0,3,0,14,4,8,0,6,0,35,0,4,3,4,0,7,0,10,0,32,0,3,5,6,0,0,0,3,0,16,0,6,0,0,0,3,0,0,0,8,0,0,0,4,0,0,0,0,0,3,4,29,25,35,16,53,4,60,0,220,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,3,0,3,0,14,6,4,0,7,4,10,0,3,0,31,0,6,3,0,0,4,3,7,0,27,3,7,5,7,3,9,0,3,0,43,0,9,5,3,4,12,6,6,0,41,3,9,4,4,3,6,8,11,0,45,3,9,3,8,12,8,5,6,0,57,0,11,6,4,3,3,0,3,0,34,0,12,5,4,0,0,0,5,0,29,3,5,0,0,0,0,0,0,0,15
102011030,0,3,3,0,3,9,5,12,0,43,0,4,4,0,11,16,7,28,3,68,0,8,4,3,4,8,3,24,0,53,0,0,3,0,0,10,3,13,0,31,0,0,4,0,3,3,3,9,0,22,0,0,0,0,3,7,0,0,0,11,0,0,3,0,0,0,0,0,0,9,4,19,25,21,35,79,39,141,9,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,8,0,15,0,5,0,0,0,0,3,4,3,23,3,7,6,6,0,3,0,5,0,26,0,6,3,3,0,8,0,13,0,38,0,8,9,7,3,10,3,27,0,70,0,5,5,3,5,10,3,24,0,51,0,6,4,0,5,11,3,17,0,44,0,3,3,0,0,3,3,11,3,35,3,3,5,3,0,7,0,8,0,24,0,3,0,3,0,3,0,7,0,21
102011031,0,4,9,12,9,24,14,39,0,113,3,0,9,15,9,23,9,47,0,117,0,6,3,12,8,14,3,32,0,77,0,8,9,4,6,12,0,30,3,74,3,7,5,0,3,6,0,5,0,34,3,7,0,6,0,0,0,3,0,20,0,0,3,0,0,0,0,0,0,3,19,45,51,74,61,141,58,238,7,683,0,3,0,0,0,0,0,0,0,3,0,4,0,3,0,7,5,0,0,20,0,3,0,7,4,0,4,3,0,30,0,7,4,4,0,10,0,5,0,31,0,8,11,14,3,6,7,16,0,61,0,10,14,7,4,13,3,16,0,73,3,16,12,15,10,16,3,17,0,88,0,12,3,12,5,18,8,24,0,87,3,18,11,14,9,12,3,22,0,90,0,10,3,7,9,8,0,11,0,50,0,10,9,3,0,4,3,7,0,32,0,3,3,0,0,0,0,3,0,8
102011032,0,5,6,13,11,32,15,70,0,153,0,8,8,14,13,36,10,64,3,152,3,9,8,18,14,25,10,45,0,119,6,9,10,3,13,15,3,37,0,102,0,5,6,5,7,15,8,16,0,69,3,5,4,6,9,0,0,6,0,29,0,4,0,5,0,0,0,0,0,11,12,65,66,85,90,201,74,370,18,982,0,3,0,0,0,0,0,0,0,3,0,0,6,6,3,7,3,0,0,22,0,6,0,7,7,5,3,10,0,46,5,12,12,11,9,10,3,20,0,72,0,15,11,14,13,16,8,20,6,96,0,18,9,6,15,20,12,35,0,111,0,18,11,22,10,12,7,30,5,113,0,7,8,17,14,14,16,39,0,116,0,22,13,8,3,15,15,33,4,114,3,16,15,20,8,13,9,17,3,99,3,12,3,10,5,7,4,12,4,59,0,8,3,5,0,3,0,4,0,24
102011033,0,0,0,0,0,3,0,3,0,5,0,0,4,0,0,4,0,4,0,11,0,0,3,0,0,5,0,3,0,13,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,5,19,10,19,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,11,3,4,0,0,0,3,0,3,0,12,0,5,3,3,0,3,0,4,0,17,0,3,0,4,0,4,0,4,0,16,0,0,0,0,0,0,0,0,0,5,0,3,0,5,0,0,0,6,0,15,0,0,0,0,0,0,0,3,0,10,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3
102011034,0,0,3,0,0,15,0,8,0,27,0,0,3,0,6,7,0,9,0,26,0,0,3,3,0,3,3,10,0,27,0,0,7,3,0,0,0,3,0,6,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,8,23,13,13,43,6,44,3,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,0,11,0,3,5,0,0,4,3,3,0,14,0,3,9,0,4,0,0,3,0,19,0,4,3,3,0,6,0,3,0,29,3,5,3,3,7,3,4,12,0,39,0,3,6,0,5,8,0,9,0,28,0,3,0,6,3,4,3,3,0,29,0,3,0,4,0,3,0,3,0,16,0,9,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3
102011035,0,3,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,4,0,7,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,9,4,7,8,0,20,0,52,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,6,0,3,0,3,0,4,0,0,0,13,0,3,0,3,0,0,0,0,0,8,0,3,3,4,0,3,0,3,0,13,0,4,0,3,0,0,3,0,0,9,0,0,0,0,0,3,0,3,0,11,0,3,3,5,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
102011036,0,0,3,4,0,4,3,14,0,31,0,0,0,0,0,4,0,4,0,15,0,0,0,0,0,0,4,9,0,13,0,4,3,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,13,16,12,24,15,36,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,3,0,5,0,14,0,3,0,3,0,0,0,3,0,10,0,7,0,5,3,0,0,6,0,19,0,4,0,3,3,0,3,3,3,19,3,3,7,9,0,9,4,0,0,29,0,7,6,3,3,0,0,8,0,27,0,3,0,0,0,9,0,6,0,22,0,7,3,0,3,0,0,0,0,15,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0
102011037,0,0,5,0,0,0,0,3,0,13,0,3,0,0,0,3,0,3,0,14,3,0,0,3,3,0,3,4,0,16,0,3,0,0,0,4,0,0,0,12,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,10,9,6,14,13,19,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,7,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,6,0,3,0,12,0,5,3,3,3,0,0,0,0,22,0,4,3,3,0,3,0,4,0,19,0,4,3,5,0,4,0,3,0,22,3,3,0,3,0,4,0,0,0,15,0,0,0,3,0,0,0,0,0,13,0,3,0,0,0,3,0,0,0,5,0,3,3,0,0,0,0,0,0,5
102011038,0,0,4,3,0,3,0,0,0,13,0,3,0,0,0,3,0,4,0,15,0,0,0,0,0,0,4,5,0,13,0,3,6,3,0,0,0,3,0,15,0,0,0,5,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,11,12,6,22,8,36,5,117,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,4,0,0,0,7,0,4,0,0,0,0,0,3,0,17,3,4,0,7,3,5,4,0,0,26,0,4,8,8,0,4,3,7,0,28,0,3,4,9,0,3,0,4,0,30,0,9,5,4,3,7,0,0,0,26,0,6,0,3,0,0,0,3,0,9,0,6,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3
102011039,3,4,4,7,4,14,6,22,0,60,0,5,3,3,6,17,3,13,0,56,3,10,5,8,3,7,4,5,0,44,4,3,0,0,0,3,3,10,0,24,0,6,5,7,4,3,3,7,0,37,0,0,3,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,12,45,37,39,29,78,20,98,3,364,0,0,0,0,0,0,0,0,0,4,0,4,0,6,0,0,0,0,0,20,0,5,3,3,0,9,0,4,0,27,0,9,5,6,4,7,5,3,0,48,0,18,3,5,4,10,0,10,0,54,0,3,7,7,3,16,4,12,0,56,0,18,6,7,6,15,6,4,0,57,0,12,12,5,9,10,3,8,0,58,0,15,7,6,3,10,5,0,0,55,3,14,3,4,6,4,0,7,0,45,0,12,3,0,3,3,0,0,0,21,3,11,3,3,0,0,0,0,0,15
102011040,0,3,3,3,4,6,0,10,0,31,0,3,3,3,3,9,0,15,0,47,0,7,3,0,3,11,0,15,0,42,0,9,9,6,0,9,3,12,0,43,0,12,7,5,0,5,0,0,0,34,0,0,0,0,0,5,0,0,0,8,0,3,0,0,0,0,0,0,0,8,14,40,38,29,29,61,7,104,0,325,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,16,5,6,0,3,0,3,0,4,0,29,8,15,9,4,3,6,4,8,4,58,0,16,13,14,6,10,5,10,0,76,0,12,8,18,5,10,5,11,0,74,3,16,5,17,3,9,5,23,0,84,4,12,13,13,3,10,8,14,0,71,0,18,8,9,6,3,3,20,0,64,0,8,12,10,0,12,0,12,0,56,3,12,8,10,0,3,0,5,0,41,0,3,5,0,0,0,0,0,0,9
102011041,0,3,3,3,7,10,4,9,0,36,0,3,0,10,5,9,7,15,0,41,4,0,3,6,0,3,4,12,0,29,0,0,0,3,0,3,3,6,0,21,0,6,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,24,15,29,11,39,19,59,3,208,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,3,3,7,0,14,0,5,3,6,8,4,0,3,3,32,0,4,3,3,3,6,4,4,0,31,3,15,7,8,0,7,3,4,0,49,3,10,9,8,5,10,0,8,0,48,0,4,0,10,4,5,0,3,0,33,0,5,0,3,3,3,0,11,0,30,0,8,4,3,0,3,3,3,0,22,0,0,0,3,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0
102011042,3,3,0,7,0,7,4,12,3,39,0,0,0,8,4,4,3,9,0,34,0,0,5,0,4,6,0,10,0,31,3,0,4,3,3,0,0,5,0,22,0,3,0,5,0,0,0,3,0,10,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,3,20,25,29,20,51,13,71,3,231,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,7,0,6,3,7,0,19,0,5,3,6,3,4,0,0,0,20,4,4,13,0,4,0,3,11,0,42,0,6,7,9,0,3,0,3,3,30,3,9,5,12,3,10,3,11,0,44,0,3,7,8,3,6,3,6,0,33,0,10,8,8,0,7,5,16,0,52,0,5,6,0,0,3,3,9,0,33,0,3,9,0,0,3,0,4,0,18,0,4,0,0,0,0,0,0,0,11
102011043,0,0,0,3,0,6,0,5,0,20,0,0,3,0,0,3,3,7,0,20,0,0,0,0,0,3,0,3,0,7,0,0,3,0,0,0,0,5,0,12,0,0,0,5,0,4,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,8,10,25,8,32,3,121,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,4,0,5,0,19,0,3,3,4,0,5,0,3,0,24,3,7,3,3,0,0,0,7,0,28,0,10,4,3,0,5,0,3,0,35,0,3,0,7,0,5,4,5,0,29,0,0,3,4,5,3,0,0,0,22,3,4,3,9,0,3,0,4,0,31,0,5,3,0,0,6,0,0,0,24,0,4,0,3,0,0,0,3,0,14,0,4,0,3,4,0,0,0,0,9
102021044,0,3,0,0,7,11,0,12,0,26,0,3,0,3,5,7,3,7,0,35,0,3,3,5,6,3,3,12,0,45,0,4,3,7,3,5,0,5,0,31,0,0,0,0,4,3,0,0,0,14,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,7,21,24,37,35,60,21,80,3,285,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,12,0,3,4,6,0,8,3,3,0,22,3,12,3,5,3,8,3,4,0,50,0,6,3,8,0,8,0,8,0,39,0,13,8,6,9,11,0,5,0,52,3,9,6,6,6,7,3,4,3,53,0,14,3,11,6,8,3,14,0,61,5,7,12,0,7,8,4,10,3,56,0,11,4,7,3,10,5,4,0,44,0,6,3,7,0,0,3,3,0,27,0,4,0,0,0,3,0,0,0,7
102021045,0,0,0,0,0,7,0,3,0,12,0,0,0,0,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,7,17,9,19,0,61,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,14,0,0,3,0,0,3,0,3,0,11,0,0,0,3,3,0,0,3,0,12,0,3,3,5,0,3,0,0,0,12,0,3,3,0,0,3,3,4,0,20,0,0,0,3,4,0,4,8,0,26,0,3,0,3,0,6,4,3,0,17,0,4,0,7,0,3,0,0,0,13,0,3,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
102021046,0,0,0,0,0,4,0,3,0,13,0,0,0,0,0,4,0,4,3,7,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,8,12,7,19,7,15,5,89,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,0,11,0,3,0,6,0,0,0,7,0,16,0,0,0,0,3,3,0,0,0,15,0,4,3,0,0,4,0,4,0,23,0,3,3,3,3,0,0,0,0,13,0,7,0,0,3,4,0,0,0,20,0,3,4,3,0,7,3,3,0,22,0,7,7,9,0,3,0,3,0,23,0,0,0,0,0,3,0,0,0,10,0,3,0,0,0,0,0,0,0,0
102021047,0,8,4,3,9,14,6,19,0,56,3,3,0,4,4,15,0,18,0,55,0,3,8,3,0,13,4,21,0,57,0,3,3,3,0,3,0,11,0,24,0,0,0,0,0,0,0,3,0,13,0,0,3,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,7,26,28,25,27,80,26,137,4,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,9,5,9,3,3,0,35,0,3,5,4,4,0,6,8,0,35,3,8,0,8,6,11,6,9,0,48,0,12,4,12,11,11,12,10,0,67,0,6,4,8,3,10,12,11,0,61,0,12,13,11,4,10,3,13,0,68,0,10,5,3,3,5,6,11,0,37,0,6,10,6,3,3,0,9,0,35,0,6,4,4,0,3,0,4,0,23,0,3,0,0,0,0,0,0,0,3
102021048,0,3,3,3,7,7,4,7,0,33,0,3,4,3,0,6,5,8,0,32,0,3,3,3,0,3,3,8,0,24,0,0,5,3,0,4,0,9,0,17,0,4,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,3,0,4,0,3,0,3,0,0,0,0,0,3,3,25,21,20,25,45,22,61,0,218,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,10,0,3,3,3,3,6,0,8,0,34,0,3,9,3,0,3,4,3,0,24,0,6,5,4,0,3,0,13,0,38,0,3,0,10,3,3,3,6,0,29,0,10,4,3,5,6,7,19,0,56,3,14,5,4,7,8,4,6,0,51,0,5,3,5,6,8,0,6,0,34,0,8,8,4,3,3,0,3,0,32,0,4,0,0,0,0,0,0,0,15,0,6,0,3,0,0,0,0,0,3
102021049,0,0,0,6,0,4,0,3,0,20,0,0,3,6,3,0,0,6,0,19,0,5,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,18,9,9,25,5,15,3,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,4,0,0,0,9,0,3,3,0,0,3,0,3,0,11,0,3,0,3,0,0,0,0,0,13,0,3,3,0,0,5,0,7,0,17,0,4,5,3,0,0,0,0,0,15,0,3,3,3,5,0,3,3,0,18,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3
102021050,0,0,0,0,4,3,3,4,0,20,0,0,0,0,0,3,3,6,0,16,0,0,0,3,0,3,3,5,0,19,0,0,7,0,0,0,3,0,0,11,0,4,0,3,3,0,0,6,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,10,19,18,15,13,31,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,3,0,14,0,0,3,0,0,3,4,0,0,13,0,0,0,7,0,3,0,4,0,10,0,3,3,3,0,3,3,0,0,22,0,3,4,0,0,0,0,3,0,13,0,4,3,0,3,3,0,10,0,27,0,5,4,7,0,0,0,5,0,22,0,3,6,0,0,0,0,0,0,13,0,3,0,0,0,0,3,0,0,13,0,0,0,3,0,0,0,0,0,4
102021051,0,0,0,3,4,4,3,8,0,18,0,4,0,3,5,6,0,15,0,34,0,3,0,3,0,5,3,6,0,19,0,0,0,0,4,9,0,3,0,17,0,0,0,0,0,3,0,5,0,16,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,12,4,13,14,35,9,50,0,150,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0,7,0,6,0,0,5,0,0,3,0,14,0,0,3,3,4,7,3,3,0,18,0,4,0,0,3,0,3,0,0,17,0,3,0,4,3,5,4,6,0,23,0,0,8,0,0,3,0,3,0,17,0,5,5,5,0,0,3,0,0,18,0,3,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3
102021052,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,3,0,3,0,16,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,7,9,17,11,15,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,12,0,3,3,0,0,5,0,3,0,19,0,0,0,3,0,3,0,4,0,14,0,4,4,4,0,3,0,0,0,16,0,3,3,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
