SA2_MAINCODE_2016,P_40_44_OM_UIE,P_40_44_CFW,P_40_44_ES_NS,P_40_44_Total,P_45_49_E,P_45_49_OM_IE,P_45_49_OM_UIE,P_45_49_CFW,P_45_49_ES_NS,P_45_49_Total,P_50_54_E,P_50_54_OM_IE,P_50_54_OM_UIE,P_50_54_CFW,P_50_54_ES_NS,P_50_54_Total,P_55_59_E,P_55_59_OM_IE,P_55_59_OM_UIE,P_55_59_CFW,P_55_59_ES_NS,P_55_59_Total,P_60_64_E,P_60_64_OM_IE,P_60_64_OM_UIE,P_60_64_CFW,P_60_64_ES_NS,P_60_64_Total,P_65_69_E,P_65_69_OM_IE,P_65_69_OM_UIE,P_65_69_CFW,P_65_69_ES_NS,P_65_69_Total,P_70_74_E,P_70_74_OM_IE,P_70_74_OM_UIE,P_70_74_CFW,P_70_74_ES_NS,P_70_74_Total,P_75ov_E,P_75ov_OM_IE,P_75ov_OM_UIE,P_75ov_CFW,P_75ov_ES_NS,P_75ov_Total,P_Total_E,P_Total_OM_IE,P_Total_OM_UIE,P_Total_CFW,P_Total_ES_NS,P_Total_Total
205051100,22,7,4,287,266,8,13,6,0,295,306,9,23,5,4,349,247,6,29,14,3,306,142,8,24,8,6,187,38,10,25,6,3,76,3,3,12,8,0,20,7,0,11,9,0,25,2363,74,190,59,28,2718
205051101,69,12,11,360,296,31,51,12,0,396,289,46,66,14,10,424,309,33,78,22,9,449,208,25,93,32,5,359,71,21,54,32,3,180,25,9,24,32,3,91,4,4,26,13,6,55,2815,255,590,198,82,3940
205051102,28,12,3,124,105,10,19,4,0,137,86,12,25,6,4,129,76,3,42,15,3,137,71,7,34,15,3,128,27,9,33,15,0,81,6,0,10,9,0,33,3,3,11,7,0,24,841,85,253,102,17,1300
205051103,45,6,16,726,659,48,47,12,9,774,694,48,49,6,6,802,679,55,63,8,12,815,441,53,47,14,3,559,135,25,33,4,3,197,43,8,8,0,0,65,20,6,4,3,0,36,6260,363,443,76,82,7225
205051104,27,7,0,159,142,17,49,9,3,209,144,18,41,7,0,210,154,11,43,23,0,228,131,7,43,15,4,204,50,11,39,20,0,129,8,8,26,4,0,48,4,0,17,14,0,43,1228,109,338,122,24,1814
206011105,161,17,10,1174,861,142,118,29,8,1159,850,116,109,17,15,1103,635,103,82,15,6,841,467,71,65,9,8,614,177,62,46,15,3,299,61,12,21,6,3,106,18,14,9,4,3,54,9023,940,1101,184,107,11353
206011106,43,4,3,267,175,35,41,8,4,262,142,28,36,3,3,216,117,36,24,7,3,178,111,21,21,0,3,159,24,14,14,3,3,58,6,4,3,6,0,24,5,3,6,3,0,19,1887,334,363,52,37,2668
206011107,36,3,5,157,90,31,43,3,7,166,87,14,40,5,0,144,74,19,25,0,0,118,48,11,11,0,4,78,17,9,11,0,0,43,5,0,6,4,0,12,0,0,0,0,0,7,956,162,287,27,21,1460
206011108,112,15,13,853,630,74,99,14,5,828,591,97,87,9,8,794,577,59,65,9,11,713,353,37,66,6,9,471,164,31,20,5,3,220,37,14,8,4,4,60,28,3,3,5,3,39,6165,559,752,117,78,7677
206011109,29,0,0,127,62,31,14,3,0,110,62,25,14,9,3,113,50,27,19,0,0,99,20,3,10,0,0,40,18,3,9,3,0,34,3,0,0,0,3,8,5,0,3,0,0,7,684,140,158,19,17,1018
206021110,46,0,4,409,308,76,45,9,10,458,269,63,44,0,0,379,230,54,47,10,0,348,149,41,25,3,3,218,57,24,18,10,0,107,19,10,5,4,0,44,0,3,4,3,0,13,2926,415,350,64,35,3794
206021111,139,6,8,677,427,105,146,7,10,691,304,95,86,16,8,511,305,63,80,10,6,472,196,36,66,3,5,308,72,20,34,7,6,138,23,10,14,3,0,49,7,8,6,4,0,29,4444,585,931,98,68,6130
206021112,74,9,0,488,355,59,71,12,9,505,330,75,58,3,3,471,292,54,53,10,9,416,198,42,39,4,7,287,71,20,10,0,3,111,17,9,8,3,0,34,11,8,10,0,0,28,3264,418,535,59,53,4332
206031113,50,7,4,250,139,44,41,7,0,236,123,41,32,4,3,201,110,37,23,3,8,179,89,29,35,3,3,157,32,12,14,0,0,54,13,3,3,0,0,21,8,3,3,0,3,15,1631,293,324,39,28,2312
206031114,91,14,6,758,548,140,78,21,10,800,513,131,73,13,12,738,410,118,94,12,5,643,325,95,72,12,8,517,142,37,42,9,4,235,29,13,14,4,6,63,12,6,15,4,0,44,5954,866,706,140,88,7750
206031115,23,8,5,251,211,28,31,7,4,277,185,25,20,4,0,233,174,26,13,4,0,217,114,10,12,3,5,142,51,11,3,0,0,70,24,3,4,0,0,26,6,4,0,3,0,11,2073,196,184,41,31,2523
206031116,60,18,5,902,715,93,48,11,13,885,620,94,57,15,8,793,492,70,49,17,7,636,258,48,45,6,8,365,108,30,22,11,3,172,28,7,7,0,4,50,15,6,13,3,3,41,6612,591,476,107,70,7866
206041117,50,8,5,1706,1426,125,75,10,13,1649,1241,99,62,12,20,1439,1002,83,43,9,3,1144,623,63,41,7,5,740,328,46,32,4,0,407,81,17,20,6,3,123,27,11,21,0,3,66,14145,760,544,104,99,15656
206041118,61,18,31,7662,6008,180,78,9,22,6304,4477,154,56,23,32,4740,3120,142,56,18,14,3349,1431,56,26,11,18,1540,474,45,12,5,11,542,131,11,9,6,3,153,43,5,7,4,9,66,55367,1207,520,150,309,57550
206041119,77,11,16,2348,1857,76,60,6,8,2017,1660,71,61,6,7,1821,1503,75,55,8,13,1661,985,58,62,4,3,1112,442,51,41,7,5,543,154,22,17,6,6,212,56,9,14,0,3,84,18617,550,542,78,119,19909
206041120,3,0,0,149,118,3,10,0,0,134,131,4,0,0,0,140,90,6,0,4,0,106,47,3,3,0,0,56,39,3,0,3,0,45,27,3,0,0,0,32,18,0,0,0,0,19,1368,42,32,18,5,1467
206041121,32,0,6,488,370,55,40,8,3,473,332,47,28,5,7,413,273,31,21,8,3,333,177,18,21,0,0,220,76,12,8,5,4,105,18,6,8,0,0,40,4,3,0,0,0,9,3624,336,301,49,33,4334
206041122,819,75,138,26395,19919,1245,883,66,129,22241,15210,1082,709,59,108,17165,11317,771,628,53,123,12892,6631,555,506,40,73,7807,2604,359,355,32,35,3379,702,158,145,33,28,1069,278,65,93,30,50,519,205049,7911,6040,717,1427,221142
206041123,121,10,6,1704,1247,170,92,19,14,1549,1088,161,85,15,12,1370,878,116,68,10,6,1084,596,87,50,8,3,741,215,60,42,4,8,331,72,22,15,10,0,117,35,9,10,3,0,69,13105,1078,817,121,140,15259
206041124,36,5,17,3300,2768,38,25,10,15,2847,2459,23,39,9,11,2538,2128,37,27,3,16,2219,1307,34,16,3,12,1379,563,15,19,3,6,602,141,8,10,5,6,172,60,3,4,6,6,86,27419,258,298,52,177,28210
206041125,34,4,4,1928,1595,70,34,5,10,1720,1255,56,43,9,5,1372,936,44,44,5,5,1035,619,36,39,10,6,708,234,31,25,7,7,302,76,21,8,3,0,106,29,12,23,7,0,67,15208,410,360,64,86,16132
206041126,92,15,28,4413,3511,121,94,16,22,3754,2664,128,71,11,19,2896,1909,103,53,10,21,2098,1053,86,22,8,16,1179,392,39,27,6,5,478,113,17,7,4,0,146,41,3,9,4,14,65,36797,940,659,117,267,38774
206041127,9,0,9,499,544,19,0,0,5,572,495,17,12,0,3,524,418,17,5,3,0,446,261,14,5,0,5,282,94,6,0,6,3,109,18,10,0,0,0,28,8,3,0,0,3,15,3778,118,61,18,41,4023
206051128,95,17,12,1855,1344,209,91,13,16,1676,925,203,101,15,22,1269,718,159,72,22,14,982,437,113,74,12,3,638,192,90,50,15,0,355,66,40,32,12,8,148,26,23,10,11,4,75,14047,1405,774,161,132,16520
206051129,62,3,0,246,135,67,66,3,0,266,93,50,53,3,0,197,68,45,35,7,3,165,56,34,39,5,0,136,49,27,18,4,0,96,10,4,7,0,0,26,3,7,6,0,0,20,1376,383,449,48,12,2269
206051130,58,6,7,488,278,99,57,8,0,446,216,91,53,3,0,364,202,73,52,3,0,334,133,71,32,8,0,243,59,46,23,6,0,133,23,22,13,8,4,62,3,8,3,3,0,26,3334,678,449,66,39,4569
206051131,55,12,20,3052,2497,173,56,8,23,2748,2116,154,48,4,11,2338,1615,133,35,11,16,1806,931,79,41,7,18,1071,329,54,20,3,3,408,53,18,4,0,7,87,23,3,3,7,0,45,21016,1105,418,62,189,22784
206051132,129,22,15,3032,2055,287,133,26,17,2515,1637,266,100,9,10,2017,1221,213,100,23,15,1566,709,174,49,20,5,955,292,90,50,14,10,461,79,34,15,3,3,138,35,12,6,8,3,65,22832,1887,945,197,154,26019
206051133,135,14,9,1593,1131,204,100,15,13,1465,900,177,138,21,10,1230,708,128,76,13,7,928,503,102,63,19,7,695,241,49,40,10,4,353,68,25,18,10,0,120,26,15,12,3,0,52,12399,1185,970,163,122,14832
206051134,68,6,0,343,149,70,66,10,3,301,113,60,60,8,4,247,100,33,53,4,3,193,79,25,33,7,6,150,41,20,14,0,3,82,18,5,3,0,0,28,9,12,7,3,0,29,2093,403,504,62,26,3084
206061135,48,11,9,567,450,91,68,16,8,623,389,83,56,8,5,543,323,71,44,16,6,462,261,72,43,5,3,386,118,41,30,6,8,198,45,16,17,9,0,90,12,17,14,0,3,43,4826,610,468,99,56,6059
206061136,117,11,4,967,563,171,99,15,7,861,500,135,103,11,10,758,353,126,75,10,8,570,284,68,52,16,8,421,124,45,43,13,3,230,39,13,18,3,0,70,23,3,6,8,0,41,8037,1073,887,128,92,10219
206061137,90,19,10,1222,747,190,85,18,14,1053,566,158,82,17,12,831,425,148,77,11,9,667,249,105,47,18,3,417,117,96,49,9,0,273,47,44,16,7,6,120,27,23,16,11,6,69,10371,1292,803,166,104,12741
206061138,54,12,0,418,307,84,48,14,0,453,319,78,60,8,4,472,264,77,65,15,6,424,190,58,45,16,4,313,112,71,54,11,5,251,47,47,26,11,5,134,19,31,16,20,6,91,3350,622,491,127,38,4638
206071139,57,6,7,1155,886,98,51,8,10,1050,667,63,45,12,9,800,535,61,35,4,5,647,336,44,19,5,6,417,117,28,17,4,4,164,28,9,12,3,0,50,14,3,4,3,0,26,8747,587,401,67,60,9866
206071140,35,3,3,190,94,38,37,3,4,179,94,33,38,5,0,177,89,39,41,5,0,181,80,24,19,3,0,128,24,23,33,0,0,75,10,12,21,0,0,47,0,0,10,0,0,14,1382,250,353,39,17,2047
206071141,75,16,8,1258,834,139,86,4,17,1077,709,104,64,10,3,883,488,97,43,7,11,647,350,71,30,4,5,463,150,41,21,10,4,229,39,26,3,5,3,83,18,8,4,3,0,27,9673,1055,678,85,100,11592
206071142,98,13,16,1409,1111,121,91,16,7,1341,922,101,71,10,16,1120,802,97,55,22,8,977,546,55,42,9,10,669,253,40,29,4,4,329,76,16,21,3,0,122,25,10,13,3,3,63,12398,839,721,123,125,14207
206071143,74,9,0,352,240,64,60,11,7,378,212,56,42,9,3,323,181,45,49,3,0,287,126,33,32,6,4,206,62,30,33,0,0,122,29,19,7,4,3,62,3,0,3,3,0,12,2657,376,505,58,35,3630
206071144,208,28,16,3948,2711,354,222,36,21,3341,2046,298,146,18,17,2534,1570,244,150,26,18,2007,975,176,112,28,19,1306,414,125,83,19,12,653,127,50,34,9,0,222,56,23,24,10,8,115,32161,2437,1724,252,271,36842
206071145,37,6,3,341,282,40,44,3,3,375,260,32,28,3,3,329,232,30,41,7,0,307,171,30,23,3,0,232,65,15,43,3,0,121,14,6,14,0,0,41,10,5,4,0,0,18,2577,232,332,36,29,3206
207011146,45,4,8,243,151,46,36,4,7,243,124,35,30,7,0,197,114,26,20,6,3,173,84,15,20,3,0,124,38,20,12,3,0,73,22,8,10,4,0,42,6,0,6,0,0,18,1563,244,230,45,24,2103
207011147,57,15,0,451,341,113,52,10,7,526,300,107,72,22,4,497,299,97,50,16,3,467,193,63,40,18,0,315,96,53,29,4,3,185,39,23,6,10,0,77,10,11,22,0,0,47,3620,674,459,144,45,4942
207011148,45,19,0,346,202,87,64,20,9,376,196,82,71,13,7,375,168,81,65,6,4,325,137,40,36,5,3,217,73,22,30,4,0,132,31,20,20,8,0,83,12,14,10,4,0,39,2096,558,447,99,30,3234
207011149,49,22,3,883,705,132,84,22,11,951,584,131,81,16,7,807,548,111,84,16,7,773,386,70,51,22,6,534,172,63,55,14,0,301,60,22,29,4,0,120,21,15,24,9,6,64,6957,805,621,157,59,8596
207011150,37,4,4,853,522,90,53,5,4,681,439,102,49,5,8,604,326,69,40,9,3,450,183,64,40,8,0,292,82,51,37,13,3,183,28,11,15,4,0,64,12,11,6,7,0,34,5509,589,395,82,47,6621
207011151,84,23,16,1629,1278,188,94,24,7,1598,1070,157,99,17,9,1353,940,134,77,12,16,1176,647,109,78,14,0,847,309,71,44,20,8,453,96,26,22,15,6,170,48,19,26,8,3,101,13273,1134,776,166,106,15458
207011152,64,20,3,1139,871,145,51,18,3,1092,727,153,61,8,5,958,575,119,58,13,6,776,347,74,50,4,5,476,198,54,62,13,3,328,59,36,20,10,3,131,19,14,7,4,3,45,8431,928,562,113,69,10110
207011153,85,30,6,1353,1128,165,91,32,13,1428,1106,144,113,16,10,1388,986,144,94,16,9,1251,674,107,78,16,4,882,335,76,55,15,3,481,108,39,38,10,12,197,31,32,17,9,6,95,10377,1024,808,186,102,12491
207011154,31,7,0,243,145,45,15,6,0,216,142,43,27,0,0,209,153,37,30,3,0,225,112,24,21,6,0,164,33,20,16,6,0,85,13,23,3,3,0,34,8,3,3,3,0,16,1582,285,191,48,10,2113
207011155,59,10,9,579,478,126,71,19,5,697,428,130,62,14,5,638,368,88,66,14,5,539,257,86,58,7,3,417,127,59,60,7,7,249,40,31,22,7,0,106,13,17,9,8,7,46,4318,713,517,123,54,5718
207021156,35,3,3,306,237,44,49,4,0,339,203,38,41,6,3,295,148,47,33,5,3,240,122,37,25,9,3,195,58,24,9,0,4,92,31,13,4,0,4,51,10,11,6,0,0,26,2016,349,266,60,27,2709
207021157,40,12,11,793,667,73,66,17,6,828,670,83,62,19,3,835,537,81,40,6,7,665,316,34,36,6,8,399,153,21,36,12,3,223,46,8,18,4,4,81,31,12,18,8,0,67,8376,568,463,130,69,9615
207021159,27,5,0,226,165,72,38,14,3,289,168,75,54,9,0,309,147,44,47,11,0,250,121,37,44,6,0,203,58,28,21,12,6,124,20,34,11,4,0,68,5,8,7,3,0,28,1718,426,342,93,24,2599
207021160,27,6,3,306,276,41,37,9,0,357,252,34,44,8,3,333,231,31,30,5,0,303,156,26,23,4,0,209,66,15,14,3,0,101,11,18,14,6,0,45,7,4,8,6,3,34,2386,251,285,53,17,2997
207021424,29,8,0,219,153,47,33,5,0,235,182,44,36,10,7,279,158,50,41,7,3,259,114,25,18,6,0,172,44,18,18,3,0,81,19,5,8,3,0,35,5,10,6,0,0,19,1681,321,243,66,24,2329
207021425,43,9,4,397,321,69,46,5,4,441,331,67,46,6,5,452,275,47,35,4,6,378,200,36,30,7,3,280,92,33,15,4,0,148,30,15,18,4,3,69,6,17,10,0,0,31,3170,469,326,69,32,4074
207031161,82,13,6,867,786,131,91,17,4,1026,607,116,82,16,5,824,612,102,66,3,5,784,342,66,42,9,6,464,149,43,34,15,3,238,59,22,13,6,5,98,17,5,14,7,4,45,6851,742,567,124,59,8340
207031162,28,3,0,155,133,30,37,4,3,207,123,23,25,3,0,178,95,15,37,3,0,155,85,21,23,3,0,132,44,15,10,5,0,70,13,3,8,0,0,28,3,0,7,3,0,10,1134,175,228,35,13,1587
207031163,77,18,17,2043,1812,161,87,30,16,2101,1878,132,86,16,18,2135,1511,137,85,10,16,1759,925,82,65,7,10,1095,352,46,42,5,4,441,103,16,22,3,4,155,39,4,9,0,5,63,16974,993,676,171,140,18958
207031164,39,8,0,262,136,54,40,9,3,237,165,40,37,9,0,249,145,35,40,15,6,232,111,22,32,4,0,173,37,21,25,3,0,82,20,11,13,0,0,46,11,4,6,0,0,13,1418,332,337,64,24,2173
207031165,17,9,4,769,703,68,26,10,3,812,646,55,33,6,0,745,601,48,21,8,9,684,352,23,25,3,3,409,149,8,4,0,0,161,49,10,5,0,0,68,11,9,10,0,0,26,6695,363,218,71,40,7388
207031166,34,10,9,703,605,37,34,8,3,681,476,27,31,0,0,542,422,25,32,5,3,483,271,12,18,3,3,307,92,6,17,6,3,121,36,0,10,3,0,47,9,0,3,0,0,13,5097,222,240,39,31,5633
207031167,38,5,3,245,219,48,30,9,3,305,224,51,22,7,0,301,195,20,42,3,0,264,138,35,26,4,5,213,66,29,12,0,3,106,21,4,14,0,0,42,4,12,3,8,0,25,1936,271,252,56,20,2536
208011168,58,12,0,262,151,65,53,11,3,280,115,57,59,3,0,236,106,65,52,3,4,231,71,62,35,11,3,183,41,40,17,12,0,111,11,18,12,5,0,38,6,10,5,11,0,31,1362,423,379,76,18,2256
208011169,110,18,14,869,712,177,121,25,8,1035,664,187,119,23,6,1004,529,164,139,25,5,860,346,134,92,21,12,604,226,96,88,16,3,424,73,52,40,19,4,189,17,23,17,18,6,82,7085,1183,959,198,90,9511
208011170,53,10,3,298,214,79,49,10,3,358,245,58,61,8,0,371,201,80,51,9,0,339,121,47,56,8,3,223,57,35,31,3,0,115,25,19,18,7,0,63,11,16,8,4,0,37,2034,448,415,78,21,2982
208011171,59,6,0,644,475,97,54,7,6,647,475,95,54,4,4,633,319,89,63,6,3,476,223,58,33,4,3,326,102,44,15,6,0,164,26,18,3,3,0,47,9,4,0,4,3,26,4412,619,412,53,42,5541
208011172,66,12,3,424,299,107,85,14,3,506,261,98,89,12,0,462,226,78,73,11,4,387,147,57,44,11,3,267,88,31,27,4,0,152,25,18,20,7,0,69,3,9,17,0,0,27,2821,573,550,86,36,4066
208011173,60,14,3,584,434,95,65,21,3,619,448,99,67,7,8,626,339,74,54,9,8,489,236,65,57,13,3,373,127,32,50,13,4,236,33,19,16,7,0,77,18,7,7,4,0,42,3932,571,512,119,48,5179
208021174,92,9,3,675,432,103,105,14,3,661,408,100,101,10,3,621,344,73,100,14,11,539,248,66,69,4,3,397,106,39,29,8,4,184,34,13,10,4,3,68,15,0,13,7,3,38,4261,637,694,99,59,5747
208021176,54,13,3,364,214,48,59,13,3,335,184,46,43,17,0,291,184,43,48,4,0,283,107,40,46,0,0,195,45,12,19,3,0,80,9,4,11,4,0,28,6,3,3,0,0,16,2499,382,382,80,22,3371
208021177,66,5,3,763,570,88,92,12,7,768,515,63,73,6,0,662,430,84,68,15,3,592,339,86,70,22,5,521,167,75,59,18,8,324,61,24,19,5,0,112,36,31,18,11,0,87,5614,654,689,116,53,7133
208021178,73,12,4,621,470,103,72,14,5,666,478,79,62,8,4,634,454,67,57,15,12,601,335,55,64,4,4,464,155,47,54,12,3,273,64,27,25,4,5,131,21,6,9,0,3,39,4514,578,592,73,52,5804
208021179,45,3,0,459,361,79,65,10,3,523,280,89,50,11,4,438,302,58,44,9,4,413,189,39,39,3,3,272,110,30,31,3,3,176,37,11,15,0,0,69,19,6,8,0,3,34,3655,492,425,61,34,4666
208021180,14,5,0,170,132,19,18,3,5,178,123,17,21,4,0,160,107,24,14,0,3,145,65,14,22,0,0,96,19,8,8,0,0,40,9,3,3,3,0,13,5,0,0,0,0,9,1116,140,147,20,12,1436
208021181,20,6,0,135,88,31,22,7,3,148,75,25,29,0,0,136,60,31,25,7,0,121,55,3,14,4,0,71,18,15,13,3,0,50,12,6,5,0,0,19,5,4,3,0,0,9,928,181,199,30,12,1355
208021182,37,14,3,238,157,48,50,3,3,261,131,49,42,10,0,233,125,41,34,6,3,200,90,38,38,11,4,176,40,14,14,3,3,70,23,7,9,0,0,41,4,0,7,4,0,15,1782,326,315,68,27,2520
208021426,43,13,6,546,409,59,56,6,3,536,377,59,56,7,4,505,293,33,40,4,0,373,223,29,31,4,0,295,62,23,25,3,0,105,25,7,11,0,3,45,11,3,0,0,3,20,3837,373,373,66,34,4688
208021427,33,7,0,199,146,45,39,4,0,236,138,29,26,3,0,194,126,36,41,3,4,211,84,24,15,0,0,126,46,16,9,9,3,80,8,8,4,4,0,28,5,0,3,0,0,13,1335,245,255,40,10,1888
208031183,17,3,0,106,89,27,28,5,0,144,63,25,20,0,0,102,40,14,14,3,0,71,27,5,8,0,0,48,15,8,8,0,0,22,0,4,4,0,0,11,0,0,0,0,0,6,721,125,122,28,12,1006
208031184,28,7,9,1488,1452,155,40,6,6,1673,1322,151,38,14,19,1539,1025,120,38,10,9,1201,691,98,22,5,11,836,271,66,18,6,3,366,62,21,9,9,0,101,13,16,3,10,3,39,10776,887,293,98,109,12166
208031185,25,8,0,174,117,37,36,5,5,199,100,30,22,8,0,161,112,29,34,3,3,180,74,29,26,4,0,128,24,27,19,4,4,74,11,8,4,3,5,30,6,3,0,0,0,13,1311,227,237,47,34,1855
208031186,37,6,3,249,153,25,41,4,3,228,153,33,28,3,3,220,146,22,20,4,4,192,92,18,16,3,3,137,39,4,15,3,0,67,7,6,4,0,3,21,3,3,3,0,0,12,1542,247,270,49,30,2144
208031187,17,3,0,192,129,21,15,4,0,174,99,20,15,0,0,141,104,16,14,3,0,141,66,3,5,3,0,86,22,9,0,0,0,34,0,0,0,0,0,5,0,0,0,0,0,3,1281,130,130,18,10,1560
208031188,109,28,12,1308,1047,179,116,30,9,1379,974,181,98,16,15,1290,830,149,78,14,12,1086,518,128,76,7,6,737,234,51,43,5,9,349,91,29,17,9,4,145,31,18,16,4,4,74,11351,1146,792,179,115,13590
208031189,41,8,3,216,151,37,47,10,0,253,112,29,43,3,0,188,124,30,24,3,3,188,63,19,28,3,3,116,22,11,22,4,0,65,13,11,3,3,0,26,7,3,0,0,0,15,1226,229,286,58,22,1825
208031190,46,10,0,472,432,77,38,10,0,554,406,69,51,14,7,539,368,52,46,7,3,476,260,35,28,5,4,338,116,34,24,0,7,173,39,14,7,0,0,64,6,10,8,9,4,39,4088,424,351,57,38,4959
208031191,98,8,17,1842,1605,205,80,11,21,1920,1380,191,85,17,18,1694,1207,164,56,16,19,1461,777,130,58,11,8,981,373,70,32,23,0,494,87,34,12,10,3,144,33,21,5,9,0,63,13231,1231,588,147,135,15331
208031192,6,0,0,292,254,11,3,3,0,270,229,3,3,0,3,243,190,16,4,4,0,212,115,12,3,0,0,126,31,0,3,0,3,37,12,0,4,0,0,10,4,4,0,0,0,9,2370,64,31,8,14,2496
208031193,78,8,4,691,551,117,91,15,12,789,474,95,80,11,9,666,388,84,65,15,3,551,254,74,53,11,4,399,100,41,31,9,4,185,27,35,14,7,0,85,21,5,4,3,3,34,4725,683,595,106,73,6181
208041194,99,23,15,1072,910,164,114,22,4,1209,833,147,108,21,7,1123,736,114,89,10,7,960,528,89,80,9,4,712,258,71,68,14,4,416,82,43,29,8,0,161,27,22,13,13,7,82,8494,960,812,141,93,10502
208041195,61,14,4,919,725,101,80,17,12,934,572,111,79,15,14,791,504,93,74,13,3,688,312,86,43,9,7,458,120,41,31,13,0,209,47,24,20,4,4,92,31,8,8,3,3,55,9311,696,572,144,91,10811
209011196,36,4,3,259,169,36,29,4,3,248,176,27,19,13,4,236,152,16,29,3,0,197,111,10,14,4,5,145,48,8,6,0,0,67,16,3,8,3,0,28,4,3,3,0,0,14,1641,211,192,39,30,2117
209011197,55,6,6,587,489,80,49,15,8,640,418,86,50,10,3,560,416,73,56,6,7,552,258,59,39,9,6,369,105,27,24,11,3,162,20,14,15,0,4,51,11,3,3,3,0,22,5065,535,417,91,57,6160
209011198,71,9,9,1488,1432,77,71,12,13,1602,1300,71,50,7,8,1440,1220,59,59,3,8,1353,889,56,56,6,14,1022,331,29,30,9,4,405,56,15,11,9,3,99,18,5,12,4,3,41,12420,483,482,85,97,13566
209011199,53,8,7,750,656,86,53,7,10,812,636,96,54,8,13,810,581,85,41,6,10,725,387,62,35,4,3,494,147,29,27,10,4,221,33,25,4,8,0,73,19,13,0,4,3,44,5483,631,417,83,70,6684
209011200,42,3,4,351,319,56,61,3,0,440,301,63,38,4,4,404,255,61,59,4,0,374,197,30,44,3,3,285,75,21,34,3,7,145,18,8,14,3,3,45,10,9,5,3,0,34,2988,387,375,57,37,3848
209011201,28,5,0,139,79,35,21,6,0,140,67,54,25,10,0,147,68,33,26,4,0,134,48,25,27,4,0,104,21,18,23,5,0,70,13,7,17,0,0,39,3,0,3,0,0,13,834,246,209,45,7,1340
209011202,57,4,7,288,188,55,54,5,0,302,198,47,45,5,0,296,171,51,32,9,0,258,97,37,33,9,4,180,46,36,25,5,3,112,8,9,17,0,0,42,3,8,3,0,0,13,1794,385,383,58,35,2646
209011203,35,3,0,285,242,27,30,3,3,312,196,25,36,4,7,263,185,29,27,7,0,246,126,19,23,3,0,173,51,14,15,0,0,85,24,4,4,4,0,36,7,3,10,0,0,19,2197,207,262,28,22,2719
209011204,28,0,0,146,101,22,24,3,3,153,89,20,20,0,0,138,83,16,17,0,0,118,50,14,8,3,0,77,24,6,8,3,0,38,0,4,3,3,0,10,3,0,3,0,0,6,936,141,158,26,15,1273
209021205,32,4,3,761,607,35,21,3,9,676,609,36,26,5,0,673,547,29,24,0,9,609,390,16,11,0,3,418,119,5,3,0,3,134,36,9,9,0,0,47,7,3,4,0,0,21,5740,198,178,38,61,6210
209021207,47,10,6,348,244,42,50,8,0,340,223,35,36,6,4,306,188,28,33,3,0,256,120,17,23,8,3,164,58,15,21,3,0,97,14,7,3,6,0,30,8,0,3,0,0,13,2338,275,373,59,44,3086
209021208,65,5,10,567,507,73,56,13,9,655,460,65,46,0,7,590,424,66,33,13,3,545,311,36,25,4,13,389,90,27,18,9,4,147,25,11,3,5,0,46,11,9,0,3,3,25,4117,490,404,82,76,5173
209021428,100,22,13,1770,1567,157,102,25,19,1869,1402,149,94,23,19,1687,1201,132,99,12,9,1452,701,77,60,11,18,866,278,49,27,11,8,379,64,18,13,3,0,100,39,9,7,5,0,68,14787,1017,762,178,182,16922
209021429,36,5,3,205,162,26,38,9,3,235,166,15,32,5,3,220,148,5,18,0,0,176,108,7,21,0,0,145,34,7,9,0,4,46,10,3,3,0,0,16,6,0,3,0,0,10,1586,141,248,38,28,2039
209031209,96,15,5,654,434,138,106,15,5,694,391,125,101,6,5,625,383,123,88,15,3,614,264,108,53,16,5,446,118,44,55,6,3,232,31,33,16,3,0,81,5,13,12,3,0,29,4520,802,721,109,53,6211
209031210,16,0,0,69,18,10,14,0,3,52,24,21,17,3,0,68,40,9,13,0,0,65,32,9,8,0,0,52,6,7,7,0,0,20,0,3,0,0,0,7,4,0,3,0,0,3,338,88,121,18,8,580
209031211,11,4,0,90,43,29,12,6,3,92,56,30,15,6,0,109,41,20,15,6,0,80,23,6,8,4,0,48,6,8,7,0,0,21,6,3,0,3,0,9,6,0,4,0,0,13,441,108,102,36,8,699
209031212,23,3,3,103,76,32,30,0,0,138,62,23,27,7,0,119,64,34,22,6,0,124,45,22,20,10,0,95,18,9,22,5,0,54,3,11,8,11,0,31,3,4,3,4,0,11,567,165,185,48,17,977
209031213,20,4,3,220,180,46,18,8,0,255,144,39,27,6,0,220,105,41,22,3,0,178,80,32,19,5,4,143,29,19,13,4,0,65,13,6,7,9,0,36,6,6,4,0,0,15,1408,255,198,54,23,1930
209031214,22,4,0,135,79,37,19,3,0,138,77,51,29,9,0,160,76,47,25,7,0,153,38,25,17,6,0,86,18,22,20,8,0,71,11,9,8,7,0,27,3,0,3,4,0,10,698,266,191,47,7,1215
209031215,38,9,3,228,152,43,31,0,0,220,148,42,44,6,6,242,135,51,42,8,3,237,98,27,23,7,3,159,50,13,10,8,3,81,25,9,6,4,0,41,3,0,0,3,0,5,1728,301,284,52,32,2403
209041216,23,3,4,434,359,33,11,6,5,415,337,32,16,10,7,394,302,32,9,5,3,357,169,10,18,0,3,203,59,8,0,0,0,68,23,3,0,0,0,24,4,0,0,0,0,4,3271,237,128,38,47,3720
