SA2_MAINCODE_2016,Pro_650_799_A_25_34,Pro_650_799_A_35_44,Pro_650_799_A_45_54,Pro_650_799_A_55_64,Pro_650_799_A_65_74,Pro_650_799_A_75ov,Pro_650_799_Tot,Pro_800_999_A_15_19,Pro_800_999_A_20_24,Pro_800_999_A_25_34,Pro_800_999_A_35_44,Pro_800_999_A_45_54,Pro_800_999_A_55_64,Pro_800_999_A_65_74,Pro_800_999_A_75ov,Pro_800_999_Tot,Pro_1000_1249_A_15_19,Pro_1000_1249_A_20_24,Pro_1000_1249_A_25_34,Pro_1000_1249_A_35_44,Pro_1000_1249_A_45_54,Pro_1000_1249_A_55_64,Pro_1000_1249_A_65_74,Pro_1000_1249_A_75ov,Pro_1000_1249_Tot,Pro_1250_1499_A_15_19,Pro_1250_1499_A_20_24,Pro_1250_1499_A_25_34,Pro_1250_1499_A_35_44,Pro_1250_1499_A_45_54,Pro_1250_1499_A_55_64,Pro_1250_1499_A_65_74,Pro_1250_1499_A_75ov,Pro_1250_1499_Tot,Pro_1500_1749_A_15_19,Pro_1500_1749_A_20_24,Pro_1500_1749_A_25_34,Pro_1500_1749_A_35_44,Pro_1500_1749_A_45_54,Pro_1500_1749_A_55_64,Pro_1500_1749_A_65_74,Pro_1500_1749_A_75ov,Pro_1500_1749_Tot,Pro_1750_1999_A_15_19,Pro_1750_1999_A_20_24,Pro_1750_1999_A_25_34,Pro_1750_1999_A_35_44,Pro_1750_1999_A_45_54,Pro_1750_1999_A_55_64,Pro_1750_1999_A_65_74,Pro_1750_1999_A_75ov,Pro_1750_1999_Tot,Pro_2000_2999_A_15_19,Pro_2000_2999_A_20_24,Pro_2000_2999_A_25_34,Pro_2000_2999_A_35_44,Pro_2000_2999_A_45_54,Pro_2000_2999_A_55_64,Pro_2000_2999_A_65_74,Pro_2000_2999_A_75ov,Pro_2000_2999_Tot,Pro_3000mo_A_15_19,Pro_3000mo_A_20_24,Pro_3000mo_A_25_34,Pro_3000mo_A_35_44,Pro_3000mo_A_45_54,Pro_3000mo_A_55_64,Pro_3000mo_A_65_74,Pro_3000mo_A_75ov,Pro_3000mo_Tot,Pro_PINS_A_15_19,Pro_PINS_A_20_24,Pro_PINS_A_25_34,Pro_PINS_A_35_44,Pro_PINS_A_45_54,Pro_PINS_A_55_64,Pro_PINS_A_65_74,Pro_PINS_A_75ov,Pro_PINS_Tot,Pro_Tot_A_15_19,Pro_Tot_A_20_24,Pro_Tot_A_25_34,Pro_Tot_A_35_44,Pro_Tot_A_45_54,Pro_Tot_A_55_64,Pro_Tot_A_65_74,Pro_Tot_A_75ov,Pro_Tot_Tot,TaTW_NNI_A_15_19,TaTW_NNI_A_20_24,TaTW_NNI_A_25_34,TaTW_NNI_A_35_44,TaTW_NNI_A_45_54,TaTW_NNI_A_55_64,TaTW_NNI_A_65_74,TaTW_NNI_A_75ov,TaTW_NNI_Tot,TaTW_1_149_A_15_19,TaTW_1_149_A_20_24,TaTW_1_149_A_25_34,TaTW_1_149_A_35_44,TaTW_1_149_A_45_54,TaTW_1_149_A_55_64,TaTW_1_149_A_65_74,TaTW_1_149_A_75ov,TaTW_1_149_Tot,TaTW_150_299_A_15_19,TaTW_150_299_A_20_24,TaTW_150_299_A_25_34,TaTW_150_299_A_35_44,TaTW_150_299_A_45_54,TaTW_150_299_A_55_64,TaTW_150_299_A_65_74,TaTW_150_299_A_75ov,TaTW_150_299_Tot,TaTW_300_399_A_15_19,TaTW_300_399_A_20_24,TaTW_300_399_A_25_34,TaTW_300_399_A_35_44,TaTW_300_399_A_45_54,TaTW_300_399_A_55_64,TaTW_300_399_A_65_74,TaTW_300_399_A_75ov,TaTW_300_399_Tot,TaTW_400_499_A_15_19,TaTW_400_499_A_20_24,TaTW_400_499_A_25_34,TaTW_400_499_A_35_44,TaTW_400_499_A_45_54,TaTW_400_499_A_55_64,TaTW_400_499_A_65_74,TaTW_400_499_A_75ov,TaTW_400_499_Tot,TaTW_500_649_A_15_19,TaTW_500_649_A_20_24,TaTW_500_649_A_25_34,TaTW_500_649_A_35_44,TaTW_500_649_A_45_54,TaTW_500_649_A_55_64,TaTW_500_649_A_65_74,TaTW_500_649_A_75ov,TaTW_500_649_Tot,TaTW_650_799_A_15_19,TaTW_650_799_A_20_24,TaTW_650_799_A_25_34,TaTW_650_799_A_35_44,TaTW_650_799_A_45_54,TaTW_650_799_A_55_64,TaTW_650_799_A_65_74,TaTW_650_799_A_75ov,TaTW_650_799_Tot,TaTW_800_999_A_15_19,TaTW_800_999_A_20_24,TaTW_800_999_A_25_34,TaTW_800_999_A_35_44,TaTW_800_999_A_45_54,TaTW_800_999_A_55_64,TaTW_800_999_A_65_74,TaTW_800_999_A_75ov,TaTW_800_999_Tot,TaTW_1000_1249_A_15_19,TaTW_1000_1249_A_20_24,TaTW_1000_1249_A_25_34,TaTW_1000_1249_A_35_44,TaTW_1000_1249_A_45_54,TaTW_1000_1249_A_55_64,TaTW_1000_1249_A_65_74,TaTW_1000_1249_A_75ov,TaTW_1000_1249_Tot,TaTW_1250_1499_A_15_19,TaTW_1250_1499_A_20_24,TaTW_1250_1499_A_25_34,TaTW_1250_1499_A_35_44,TaTW_1250_1499_A_45_54,TaTW_1250_1499_A_55_64,TaTW_1250_1499_A_65_74,TaTW_1250_1499_A_75ov,TaTW_1250_1499_Tot,TaTW_1500_1749_A_15_19,TaTW_1500_1749_A_20_24,TaTW_1500_1749_A_25_34,TaTW_1500_1749_A_35_44,TaTW_1500_1749_A_45_54,TaTW_1500_1749_A_55_64,TaTW_1500_1749_A_65_74,TaTW_1500_1749_A_75ov,TaTW_1500_1749_Tot,TaTW_1750_1999_A_15_19,TaTW_1750_1999_A_20_24,TaTW_1750_1999_A_25_34,TaTW_1750_1999_A_35_44,TaTW_1750_1999_A_45_54,TaTW_1750_1999_A_55_64,TaTW_1750_1999_A_65_74,TaTW_1750_1999_A_75ov,TaTW_1750_1999_Tot,TaTW_2000_2999_A_15_19,TaTW_2000_2999_A_20_24,TaTW_2000_2999_A_25_34,TaTW_2000_2999_A_35_44
307011174,0,3,3,0,3,0,14,0,0,3,0,0,8,0,0,11,0,0,0,3,4,0,0,0,10,0,0,3,0,9,4,0,0,18,0,0,0,8,6,9,0,0,26,0,0,0,0,0,6,0,0,6,0,0,0,3,3,0,0,0,5,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,14,28,29,29,7,0,106,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,3,0,0,3,0,0,9,0,0,0,3,0,0,0,0,7,0,3,0,0,5,3,0,0,8,0,4,4,0,0,3,0,0,9,0,6,3,6,4,3,0,0,18,0,0,5,3,6,3,0,0,24,0,0,4,0,3,0,0,0,10,0,0,0,0,0,3,0,0,3,0,0,0,0
307011175,3,0,6,0,0,0,15,0,6,8,3,3,3,0,0,15,0,8,4,6,3,0,0,0,28,0,0,10,5,4,3,0,0,26,0,7,14,7,11,4,4,0,46,0,3,7,11,9,7,0,0,41,0,0,42,23,17,13,0,0,86,0,0,20,18,18,8,0,0,58,0,0,0,0,0,0,0,0,3,0,25,113,80,76,33,11,0,343,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,0,5,7,0,0,0,0,0,0,0,8,3,4,5,0,4,0,0,0,15,3,7,7,6,0,3,0,0,25,0,11,12,8,3,7,0,0,33,0,4,14,15,10,8,3,0,47,0,3,11,11,18,7,0,0,51,0,0,19,14,17,3,0,0,50,0,3,29,20,12,8,0,0,75,0,9,80,75
307011176,16,9,4,3,0,0,37,0,3,18,13,11,7,0,0,54,0,22,39,30,12,11,0,0,114,0,12,54,18,20,12,0,0,118,0,3,41,27,27,17,0,0,123,0,4,27,23,19,10,0,0,77,0,0,42,26,31,14,3,0,115,0,0,8,10,7,4,4,0,39,0,0,0,0,3,0,0,0,3,6,46,261,166,136,102,14,3,733,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,8,3,0,3,4,0,0,0,0,8,3,0,0,3,0,0,0,0,8,16,4,0,0,3,0,0,0,25,18,7,5,3,3,0,0,0,41,5,20,16,5,6,3,0,0,55,0,14,36,11,11,7,0,0,82,3,16,41,19,16,16,0,0,102,0,9,27,22,10,6,0,0,72,0,3,27,17,12,4,0,0,66,0,6,7,25,10,0,0,0,50,0,3,43,26
307011177,3,4,3,0,0,0,10,0,3,6,7,3,3,0,0,23,0,3,10,0,7,3,0,0,30,0,6,14,5,4,0,0,0,29,0,0,10,4,4,4,0,0,22,0,3,11,4,3,3,0,0,20,0,0,11,3,9,5,0,0,21,0,0,3,3,7,3,0,0,18,0,0,0,0,0,0,0,0,4,4,15,63,45,45,29,7,0,206,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,4,3,0,5,0,0,0,0,0,12,3,3,3,0,3,0,0,0,17,0,8,3,3,5,3,0,0,24,3,3,3,0,3,9,0,0,27,0,5,6,4,11,8,0,0,27,0,0,8,9,3,5,0,0,26,0,0,6,5,6,6,0,0,25,0,0,11,8,7,8,0,0,33,0,0,37,33
307011178,3,0,3,0,0,0,9,0,0,0,3,0,3,3,0,8,0,5,4,4,3,0,0,0,21,0,6,11,0,0,0,0,0,17,0,0,0,3,0,4,0,0,7,0,0,8,0,0,3,0,0,7,0,0,0,6,0,4,0,0,10,0,0,0,3,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,15,27,22,20,22,5,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,7,0,3,3,3,3,7,0,0,17,0,0,0,3,4,3,0,0,14,0,0,0,0,5,3,0,0,12,0,4,7,3,0,3,0,0,14,0,0,5,0,5,0,0,0,7,0,3,0,0,0,0,0,0,8,0,0,4,3
307021179,10,4,4,3,0,0,18,0,3,8,0,4,6,0,0,23,0,3,6,4,3,8,0,0,16,0,0,15,6,5,9,3,0,30,0,0,4,7,12,11,0,0,34,0,0,3,3,15,6,0,0,25,0,0,4,3,8,0,0,0,19,0,0,3,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8,50,39,60,49,15,0,221,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,3,0,0,0,3,0,0,0,9,3,3,7,3,8,4,0,0,22,3,0,0,0,4,0,0,0,12,4,7,3,3,7,3,0,3,25,0,3,3,6,3,9,3,0,31,0,4,8,15,6,5,0,0,40,0,6,15,12,10,12,0,0,50,0,3,9,8,7,8,0,0,42,0,0,3,9,5,0,0,0,24,0,0,0,11,6,4,0,0,19,0,0,9,20
307021180,3,9,3,5,0,5,24,0,4,22,6,6,5,0,0,55,0,6,17,9,18,9,0,0,57,0,8,21,14,11,8,3,0,68,0,6,32,16,27,17,0,0,96,0,3,21,23,15,13,3,0,76,0,0,25,35,34,12,0,0,107,0,0,6,17,19,8,0,0,52,0,0,0,0,0,4,0,0,5,3,34,149,138,147,90,14,3,586,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,3,3,0,0,0,0,12,0,0,3,0,0,0,0,0,7,12,0,7,0,0,0,3,0,21,8,9,8,3,4,0,0,0,29,7,10,5,9,7,11,0,0,52,3,20,31,13,14,11,0,0,90,0,24,29,24,25,15,0,0,115,0,18,24,26,19,13,0,0,107,0,7,39,31,13,16,0,0,100,0,0,29,10,21,13,3,0,78,0,0,13,25
307021181,3,4,3,4,0,0,17,0,0,3,0,0,3,0,0,7,0,3,4,7,5,3,0,0,14,0,0,8,7,3,3,3,0,18,0,0,3,7,7,3,0,0,25,0,0,3,0,4,4,0,0,9,0,0,3,0,6,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,27,22,26,27,3,0,120,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,0,0,3,3,3,0,0,13,0,0,0,0,0,0,0,0,4,0,3,5,0,3,0,0,0,20,3,7,0,7,4,5,0,0,27,0,3,5,7,5,4,0,0,29,0,0,5,3,3,5,0,0,24,0,0,3,4,0,3,0,0,11,0,0,5,6,0,0,0,0,16,0,0,8,10
307021182,4,8,4,3,0,0,16,0,0,5,0,4,7,0,0,16,0,11,11,7,4,0,3,0,31,0,0,7,9,10,3,0,0,25,0,0,7,9,15,10,3,0,47,0,0,0,4,8,4,0,0,20,0,0,0,6,4,3,0,0,13,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,13,42,43,59,42,13,0,215,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,11,0,0,0,3,0,3,0,0,7,4,0,4,0,0,5,0,0,13,13,0,0,4,3,3,3,0,25,0,3,3,3,3,9,0,0,32,11,11,11,3,7,4,4,0,50,4,17,12,5,13,7,0,0,55,0,6,11,10,10,6,0,0,49,0,3,8,13,11,4,0,0,39,0,0,6,4,4,3,0,0,22,0,0,3,3,8,4,0,0,17,0,0,3,5
307021183,18,11,13,10,4,0,56,0,18,26,18,24,11,3,0,98,0,29,57,39,32,21,3,0,178,0,14,67,33,17,20,8,0,157,0,4,33,59,50,36,4,0,190,0,0,11,22,31,17,0,0,84,0,0,29,34,32,13,4,0,111,0,0,13,27,11,15,0,0,56,0,0,0,0,0,0,0,0,11,11,80,267,276,221,156,39,0,1052,0,3,0,0,3,3,0,0,6,9,0,3,0,0,0,0,0,15,17,3,6,8,4,8,0,0,38,6,3,3,3,5,4,3,0,33,31,4,12,9,3,9,3,0,72,30,20,11,12,14,11,0,0,98,11,44,22,20,17,15,6,0,136,6,49,53,39,27,26,7,0,213,3,40,63,50,43,25,3,0,231,0,12,39,28,26,19,3,0,124,0,6,30,29,23,28,0,0,112,0,3,25,29,16,6,0,0,84,0,7,52,44
307031184,0,3,3,4,0,0,16,0,0,5,4,0,4,3,0,19,0,0,4,0,3,3,0,0,15,0,3,6,5,3,5,4,0,31,0,0,0,5,3,3,0,0,12,0,0,0,3,4,8,0,0,14,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,19,38,28,29,17,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,11,0,0,0,0,3,0,3,0,10,3,0,3,3,3,3,0,0,21,3,0,6,0,3,6,0,0,28,0,3,10,3,3,0,0,0,23,0,3,9,8,8,3,0,0,27,0,3,3,7,0,0,0,0,17,0,0,5,0,0,0,0,0,9,0,0,3,0,3,0,0,0,5,0,0,0,0
307031185,0,0,3,4,0,0,8,0,0,0,0,4,3,0,0,8,0,0,6,4,0,6,0,0,21,0,0,0,0,3,3,0,0,4,0,0,0,3,5,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,14,17,23,4,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,5,0,0,0,9,0,0,0,4,0,0,0,0,8,0,0,5,0,0,0,3,0,10,3,5,0,3,4,7,0,0,15,0,5,7,3,5,4,0,0,26,0,3,7,4,3,3,3,0,23,0,3,3,7,5,6,0,0,19,0,0,0,5,0,0,0,0,7,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0
307031186,0,0,4,5,3,0,16,0,0,4,3,0,0,3,0,10,0,0,0,0,3,3,5,0,11,0,0,3,3,3,5,0,0,13,0,0,0,3,6,7,0,0,16,0,0,0,0,8,0,0,0,11,0,0,0,0,5,0,0,0,6,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,16,12,30,31,8,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,11,6,3,0,6,0,3,0,0,16,0,3,9,5,3,3,0,0,23,0,6,3,4,9,5,0,0,27,0,4,6,3,10,4,3,0,30,0,0,3,7,5,3,0,0,20,0,3,3,3,4,0,0,0,13,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
307031187,11,10,11,13,3,0,47,0,4,4,7,8,5,0,0,37,0,5,12,3,8,10,0,0,44,0,0,9,13,10,8,0,3,46,0,0,11,24,33,15,3,0,86,0,0,3,5,10,14,3,0,36,0,0,7,10,6,3,0,0,25,0,3,3,3,3,5,0,0,24,0,0,0,0,0,0,0,0,3,3,17,64,85,104,89,14,3,391,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,11,3,0,3,0,3,3,0,0,20,7,0,3,5,5,7,0,0,29,6,12,6,9,10,10,0,0,53,0,6,7,4,3,4,3,0,32,3,7,17,15,16,13,0,0,71,0,0,5,13,10,11,0,0,39,0,5,3,3,10,3,0,0,20,0,0,3,7,0,0,0,0,13,0,0,3,3,0,3,0,0,6,0,0,3,0
307031188,0,4,3,0,3,0,10,0,3,0,3,5,0,5,0,15,0,0,0,5,6,3,0,0,19,0,0,0,8,4,5,0,0,17,0,0,0,9,4,3,4,0,21,0,0,0,0,5,3,0,0,12,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,34,33,23,16,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,4,0,0,0,3,3,4,3,0,17,4,3,9,3,5,3,0,0,22,0,5,5,7,3,3,0,0,20,0,0,6,3,3,0,0,0,18,0,0,9,8,6,7,0,0,26,0,0,4,0,3,0,0,0,9,0,0,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0
307031189,10,21,9,19,3,0,76,0,14,20,25,24,16,5,0,102,0,16,42,18,29,20,3,0,131,0,9,34,30,47,24,3,0,140,0,5,22,36,72,28,5,0,168,0,0,9,19,30,14,0,0,70,0,0,8,21,22,22,3,0,74,0,0,11,7,9,13,3,0,53,0,0,0,0,7,0,0,0,6,7,52,188,211,269,190,43,3,966,3,0,3,0,3,0,0,0,13,13,0,3,0,7,3,0,0,27,6,0,3,7,3,6,0,0,18,7,10,3,0,6,0,3,0,34,12,4,3,11,11,7,3,0,64,30,22,14,16,14,7,9,0,111,8,47,28,20,25,13,4,0,145,3,23,50,39,20,19,3,0,163,0,22,37,31,31,25,5,0,160,0,7,15,22,24,11,0,0,75,0,3,13,3,12,4,0,0,36,0,0,6,10,6,4,0,0,32,0,0,3,6
308011190,5,3,5,0,0,0,16,0,5,3,6,0,3,0,0,17,0,13,10,4,10,9,0,0,49,0,7,14,6,10,0,0,0,46,0,3,13,7,9,0,0,0,42,0,0,10,3,0,0,0,0,25,0,4,39,23,13,9,0,0,102,0,0,22,19,11,5,0,0,58,0,0,0,0,0,0,0,0,6,3,45,134,86,66,39,4,0,379,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,10,0,0,5,3,0,0,0,0,7,0,3,3,0,0,0,0,0,16,0,0,0,3,0,3,0,0,11,3,3,3,3,3,3,0,0,18,3,8,6,7,3,4,3,0,35,3,4,9,8,3,4,0,0,40,4,17,31,19,13,14,3,0,97,0,14,27,26,19,17,0,0,99,0,16,45,43,21,13,0,0,135,0,19,59,40,37,22,3,0,171,0,18,156,180
308011191,3,3,4,3,0,0,13,0,5,8,11,4,0,0,0,26,0,12,14,4,4,0,0,0,42,0,3,14,10,9,6,0,0,38,0,0,6,3,9,3,0,0,21,0,0,5,9,6,6,0,0,28,0,11,37,23,16,5,0,0,84,0,0,20,16,13,13,0,0,62,0,0,0,0,4,0,0,0,11,0,35,118,88,75,43,6,0,367,3,0,0,3,0,0,0,0,9,3,0,0,3,0,0,0,0,13,0,0,4,3,0,3,0,0,13,0,0,3,3,4,3,0,0,13,4,3,3,3,0,0,3,0,24,5,3,3,3,9,3,0,0,33,0,5,6,11,9,3,3,0,34,11,5,17,10,14,4,3,0,59,0,6,24,18,8,6,0,0,73,0,9,11,20,16,5,0,0,64,0,5,21,24,21,12,3,0,74,0,4,27,29,28,12,0,0,104,0,13,98,101
308011192,14,12,6,0,0,0,33,0,3,29,18,18,8,0,0,78,0,31,52,33,17,14,0,0,148,0,12,76,35,26,16,3,0,166,0,4,52,31,30,28,3,0,144,0,0,21,24,27,9,0,0,87,0,3,23,28,27,9,3,0,92,0,0,17,10,20,3,0,3,54,0,0,0,3,3,3,0,0,7,3,64,312,228,192,105,20,3,924,0,0,3,3,0,0,0,0,6,19,0,0,0,0,0,0,0,24,10,0,6,0,3,3,0,0,19,12,3,3,0,0,0,0,0,21,7,10,4,0,6,0,0,0,27,10,13,6,14,0,0,3,0,56,8,21,14,11,7,9,0,0,72,3,27,28,17,9,6,0,0,89,0,27,55,18,17,8,7,0,135,0,5,34,22,30,11,0,0,109,0,15,29,21,8,5,0,0,80,0,3,12,13,3,9,0,0,50,0,0,44,32
308031205,9,11,6,3,0,0,46,0,5,21,11,14,11,3,0,64,0,6,27,28,17,14,0,0,101,0,3,24,16,18,10,3,0,77,0,0,20,20,16,14,0,0,66,0,0,3,11,6,11,0,0,35,0,0,11,12,15,14,3,0,49,0,0,0,5,13,3,3,0,26,0,0,0,0,0,0,0,0,6,9,41,129,126,118,88,24,7,531,0,0,0,3,0,0,0,0,3,7,0,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,12,3,0,3,6,0,3,0,0,23,11,3,0,9,3,0,0,0,22,8,17,10,11,3,3,3,0,61,3,29,23,10,9,7,0,0,77,0,13,17,21,15,5,0,0,78,0,8,25,25,19,12,3,0,92,0,0,14,14,5,3,0,0,47,0,4,4,10,3,3,0,0,26,0,0,3,3,0,3,0,0,11,0,0,3,4
308031206,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,7,0,0,0,0
308031207,3,3,0,4,0,0,12,0,0,3,5,0,0,0,0,12,0,0,8,3,6,3,0,0,16,0,0,5,4,5,0,0,0,12,0,0,4,0,7,3,0,0,13,0,0,0,0,3,5,0,0,9,0,0,0,3,0,0,0,0,10,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,23,31,24,22,12,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,7,0,0,3,0,0,0,0,0,7,0,0,0,3,6,3,0,0,15,0,3,7,0,3,0,3,0,17,0,0,11,3,3,0,0,0,16,0,0,5,0,3,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0
308031208,3,0,5,0,0,0,15,0,3,5,3,4,0,0,0,19,0,0,10,12,6,5,0,0,33,0,4,8,15,15,3,0,0,39,0,0,10,13,15,9,0,0,45,0,0,0,5,12,8,0,0,26,0,0,3,9,9,3,0,0,16,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,5,0,11,57,64,68,41,13,0,247,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,3,4,0,0,0,0,13,0,4,5,0,0,3,0,0,8,0,0,3,0,3,3,0,0,10,3,0,0,3,3,0,0,0,13,5,6,6,6,6,0,0,0,26,0,4,3,5,10,0,0,0,27,0,7,9,7,7,0,0,0,31,0,0,0,3,0,0,0,0,8,0,0,0,7,0,3,0,0,10,0,0,0,0,3,0,0,0,3,0,0,0,0
308031209,0,0,0,0,0,0,4,0,4,3,0,0,0,3,0,13,0,0,6,4,6,5,0,0,25,0,0,5,8,8,5,3,0,28,0,0,4,7,10,5,0,0,26,0,0,0,3,6,0,0,0,16,0,0,0,10,5,5,0,0,27,0,0,0,0,0,4,4,0,9,0,0,0,0,0,0,0,0,0,0,7,34,38,37,28,9,0,164,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,7,0,6,3,0,5,6,0,0,21,0,3,0,0,3,0,0,0,7,0,0,11,0,0,0,0,0,18,0,3,10,6,3,4,0,0,25,0,0,0,4,0,0,0,0,7,0,0,7,11,5,3,0,0,17,0,0,0,3,0,0,0,0,3,0,0,0,0
308031210,6,0,4,4,0,0,15,0,0,3,0,3,3,0,0,15,0,7,9,6,8,0,0,0,26,0,3,10,9,3,0,0,0,20,0,0,7,8,3,7,0,0,33,0,0,3,8,3,4,0,0,20,0,0,0,3,3,9,0,0,12,0,0,3,3,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,14,58,40,42,29,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,8,0,0,0,3,3,0,0,0,14,11,0,0,4,0,3,0,0,19,4,5,4,5,0,0,0,0,14,3,10,9,9,4,0,0,0,34,0,4,10,4,12,10,0,0,41,0,6,21,9,8,5,0,0,50,0,3,6,4,11,5,0,0,32,0,0,8,4,4,4,0,0,20,0,0,3,4,3,4,0,0,17,0,0,13,9
308031211,4,0,3,0,0,0,10,0,3,3,4,0,3,0,0,14,0,3,8,10,8,5,0,0,32,0,0,8,3,3,3,0,0,23,0,0,4,7,11,6,0,0,24,0,0,0,3,4,4,0,0,13,0,0,0,3,0,0,0,0,13,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,30,43,30,29,4,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,4,0,3,0,3,3,0,0,11,0,3,0,3,0,7,0,0,16,0,3,9,0,8,3,0,0,19,0,0,11,6,8,0,0,0,22,0,3,3,3,3,0,0,0,10,0,0,5,0,3,0,0,0,4,0,0,4,3,0,3,0,0,9,0,0,0,0
308031212,0,3,0,0,0,0,8,0,0,0,0,3,4,3,0,7,0,0,5,6,0,0,0,0,12,0,0,4,0,0,0,0,0,7,0,0,4,3,3,0,0,0,10,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,18,16,12,8,0,77,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,3,0,3,0,0,10,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0
