SA2_MAINCODE_2016,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000mo_A_15_19,Mng_3000mo_A_20_24,Mng_3000mo_A_25_34,Mng_3000mo_A_35_44,Mng_3000mo_A_45_54,Mng_3000mo_A_55_64,Mng_3000mo_A_65_74,Mng_3000mo_A_75ov,Mng_3000mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24,Pro_500_649_A_25_34,Pro_500_649_A_35_44,Pro_500_649_A_45_54,Pro_500_649_A_55_64,Pro_500_649_A_65_74,Pro_500_649_A_75ov,Pro_500_649_Tot,Pro_650_799_A_15_19,Pro_650_799_A_20_24
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,5,0,0,0,0,3,0,4,0,8,0,0,0,6,4,3,0,0,17,0,0,0,8,7,8,0,0,28,0,0,0,3,0,5,0,0,14,0,0,0,0,0,3,4,0,13,0,0,0,0,3,3,0,0,4,0,0,0,0,0,6,0,0,7,0,0,0,0,4,5,0,0,13,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,9,25,34,39,12,3,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,14,0,0,0,3,0,3,3,0,12,0,0
101041024,0,0,0,3,0,0,3,0,3,0,0,0,0,0,3,0,0,6,0,0,0,3,3,3,3,0,17,0,0,0,3,0,6,7,0,11,0,0,0,6,3,0,0,0,13,0,0,0,5,8,0,5,0,24,0,4,3,4,5,15,3,0,27,0,3,3,9,6,4,0,0,23,0,0,0,3,4,5,4,0,20,0,0,0,3,9,4,3,0,13,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,9,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,5,7,36,48,48,28,9,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,4,0,0
101041025,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,5,0,0,0,0,12,8,0,0,19,0,0,0,0,0,8,0,0,11,0,3,0,6,7,3,5,0,20,0,3,3,9,10,17,8,0,45,0,7,7,8,11,12,7,0,49,0,0,9,8,16,13,8,0,54,0,0,8,13,36,12,3,0,76,0,0,6,16,12,6,4,0,44,0,0,7,5,15,16,4,0,40,0,0,0,3,10,0,6,0,23,0,0,3,4,8,8,3,0,25,0,0,0,0,5,3,0,0,10,0,0,0,0,3,3,3,0,7,0,18,39,87,136,113,50,3,439,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,3,3,3,3,0,0,12,0,0,0,3,4,0,0,0,11,0,0,0,3,3,3,3,0,15,0,5,7,12,8,14,3,0,42,3,0
101041026,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,5,0,0,0,5,4,0,3,0,13,0,0,0,7,3,4,0,0,13,0,0,0,3,4,10,0,0,16,0,0,3,8,9,7,0,0,28,0,0,12,9,11,9,0,0,45,0,0,7,3,14,14,3,0,55,0,0,0,8,11,13,3,0,39,0,0,3,9,15,4,3,0,33,0,0,0,10,7,6,0,0,27,0,0,0,8,18,15,0,0,44,0,0,0,4,3,4,0,0,15,0,0,0,3,0,5,0,0,9,0,3,36,74,102,106,16,7,346,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0,4,4,3,0,15,0,0,0,3,3,3,0,0,9,0,0,0,3,3,3,3,0,15,0,0,5,10,9,11,8,0,40,0,3
101041027,0,0,0,0,0,3,0,0,10,0,0,0,0,0,3,0,0,11,0,0,0,0,3,3,3,0,12,0,0,0,3,3,9,5,0,23,0,0,3,0,5,4,7,0,24,0,0,3,5,14,17,7,0,41,0,0,4,5,14,8,3,0,37,0,0,7,10,10,18,0,0,48,0,0,3,8,11,8,6,0,46,0,0,3,0,4,8,6,0,29,0,0,3,6,6,12,4,0,27,0,0,0,0,7,6,0,0,9,0,0,0,0,8,7,3,3,27,0,0,0,0,0,3,0,0,6,0,0,0,0,4,0,0,0,8,0,3,32,47,88,112,46,7,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,3,0,4,0,0,11,0,0,0,4,0,8,4,0,17,0,0,5,4,3,4,3,0,24,0,0,4,8,7,5,0,3,29,0,0
101051539,0,0,4,0,0,0,0,0,9,0,0,0,0,8,0,0,0,8,0,3,3,3,3,5,0,0,19,3,0,0,0,3,5,3,0,22,0,0,0,6,8,9,3,3,28,0,3,6,7,7,10,8,0,40,0,11,15,12,16,16,3,0,68,0,17,36,25,30,20,9,3,129,0,9,47,32,36,17,6,0,139,0,0,23,26,32,20,8,0,118,0,3,18,28,23,19,3,0,90,0,0,6,16,24,10,0,0,69,0,4,11,31,39,39,3,0,131,0,0,3,10,18,14,3,0,48,0,3,0,4,0,3,0,0,13,10,45,177,206,254,188,47,13,937,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,15,0,5,0,9,3,3,0,0,20,5,0,4,3,4,3,0,0,28,0,3,7,12,9,3,3,0,42,0,3,17,20,21,11,8,0,78,0,5
101051540,0,0,3,10,4,15,18,6,54,0,0,0,0,0,8,3,0,17,0,0,3,7,12,15,17,0,52,0,3,0,3,7,15,19,6,53,0,0,3,5,4,8,24,3,59,0,0,4,8,23,27,34,19,116,0,4,10,9,16,34,21,13,104,0,3,13,15,13,35,21,13,111,0,3,19,18,29,32,27,3,138,0,0,9,17,16,19,12,7,77,0,0,8,10,17,10,8,0,60,0,0,0,6,9,10,4,0,35,0,0,5,13,24,21,24,6,86,0,0,3,10,7,25,15,12,68,0,0,0,0,6,8,3,10,26,0,15,83,135,188,290,248,95,1059,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,5,0,12,0,0,0,3,5,3,0,0,12,0,0,0,3,3,3,0,3,11,0,0,5,4,7,0,3,3,23,0,3
101061541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,3,0,3,3,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,9,0,3,0,0,7,3,8,3,28,0,4,8,7,3,3,0,0,29,0,0,3,6,9,7,5,0,31,0,0,3,13,14,13,3,3,42,0,0,4,13,8,7,0,0,30,0,0,3,6,3,3,3,0,21,0,0,8,6,3,3,0,0,20,0,0,0,7,9,8,3,0,32,0,0,0,4,3,11,0,0,18,0,0,0,3,3,0,0,0,8,4,11,33,70,61,62,26,12,272,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,3,0,0,0,0,7,0,0,4,4,0,0,0,0,9,0,0,3,3,0,4,0,0,17,0,4,7,4,0,5,0,0,21,0,0
101061542,0,0,0,3,4,6,3,4,26,3,0,0,0,3,4,6,0,14,0,0,3,0,5,9,7,4,28,0,0,0,0,9,9,13,5,37,0,0,3,6,7,13,16,4,53,3,0,3,8,9,23,24,3,78,0,3,0,5,15,11,16,4,59,0,0,12,8,21,21,25,3,79,0,0,11,14,16,24,16,9,93,0,0,5,5,10,23,7,3,55,0,0,3,11,16,23,9,0,66,0,0,3,10,6,12,14,0,45,0,0,3,9,7,8,11,11,45,0,0,3,7,13,9,9,6,50,0,0,0,4,0,0,4,3,18,3,8,60,102,142,193,182,68,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,3,0,0,0,12,0,0,0,0,0,8,3,0,12,0,0,0,3,0,0,3,0,9,0,0,3,3,3,3,0,0,15,0,0
101061543,0,0,0,3,5,0,0,0,14,0,0,0,0,0,4,3,0,11,0,0,3,3,0,0,5,3,17,0,3,0,3,7,4,6,0,27,0,0,3,0,5,4,8,0,15,0,0,4,18,18,9,7,3,67,3,6,6,18,17,13,7,0,74,0,3,17,18,12,9,12,0,74,0,3,19,27,22,26,6,0,96,0,0,6,8,13,7,4,3,52,3,0,4,10,12,7,0,3,42,0,0,3,12,3,5,7,0,38,0,0,4,18,24,10,0,0,53,0,0,0,7,15,12,3,0,37,0,0,0,7,3,0,3,0,10,10,20,70,155,155,121,78,12,621,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,3,0,0,8,0,0,6,6,3,0,4,0,16,0,0,3,3,6,3,3,0,19,0,0,14,17,13,5,4,0,49,0,3
101061544,0,0,0,10,9,8,8,3,33,0,0,0,0,3,9,6,0,17,0,0,0,3,0,6,10,3,33,0,0,0,3,4,8,6,0,27,0,3,4,3,8,16,11,3,57,0,0,5,10,15,17,8,3,56,0,4,3,8,13,21,21,0,71,0,3,17,12,19,27,16,4,94,0,7,10,11,13,23,16,13,89,0,0,13,18,28,19,8,5,76,0,0,6,22,18,20,9,5,77,0,0,4,10,5,4,5,0,37,0,0,4,12,26,13,11,6,74,0,0,0,4,21,11,14,6,56,0,0,0,4,4,5,9,3,24,0,17,58,124,186,213,151,54,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,3,0,3,0,0,3,5,3,3,3,0,20,0,0
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,6,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,3,0,10,0,0,0,0,3,0,0,0,9,0,0,0,4,4,0,3,0,14,0,0,3,6,3,4,0,0,19,0,0,0,5,8,3,0,0,22,0,0,0,3,8,6,0,0,17,0,0,0,0,3,0,0,0,7,0,0,0,6,8,3,3,0,20,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,15,31,41,37,11,0,141,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,5,0,8,0,0,21,0,0,3,3,3,4,0,0,16,0,0,3,0,3,0,4,0,13,0,0,0,7,0,3,0,0,15,0,0
102011029,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,5,0,0,0,0,4,0,0,0,12,0,0,0,4,0,3,0,0,11,0,0,3,0,3,7,0,0,8,0,0,0,3,3,0,0,0,7,0,0,3,3,8,5,0,0,18,0,0,8,7,6,4,0,0,30,0,0,5,3,7,3,0,0,26,0,0,0,5,3,6,3,0,15,0,0,3,9,7,3,0,0,18,0,0,3,3,9,6,0,3,24,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,6,26,44,51,52,11,3,194,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,9,7,0,0,0,18,0,0,4,0,0,4,3,0,11,0,0,3,3,9,7,5,0,24,0,0,0,4,3,9,0,0,19,0,3
102011030,0,0,0,3,8,0,3,0,15,0,0,0,3,0,0,0,0,10,0,0,0,3,3,3,0,0,13,0,0,3,3,6,5,0,3,24,0,0,6,0,7,4,0,0,21,3,3,3,9,13,7,3,5,43,0,7,16,13,20,20,0,3,74,0,9,20,22,32,16,17,3,110,0,3,28,34,37,18,5,0,133,0,3,8,29,35,15,9,0,107,0,0,15,36,32,16,4,0,100,0,0,5,22,27,6,6,0,68,0,0,15,25,49,33,5,3,141,0,0,5,21,32,29,7,3,98,0,0,0,3,5,3,6,7,26,7,29,132,236,295,179,68,32,971,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,5,0,0,0,0,4,5,0,0,15,0,4
102011031,0,0,0,5,11,4,0,0,17,0,0,0,5,0,0,0,0,8,0,3,3,0,0,0,0,0,8,3,0,3,0,8,3,0,0,20,0,7,0,3,8,4,0,0,26,5,7,12,14,8,6,7,0,57,3,20,28,22,31,9,0,0,112,0,21,46,25,42,25,3,0,170,0,13,55,40,49,26,9,0,187,0,0,28,32,29,10,0,0,108,0,0,8,32,27,13,3,0,92,0,0,4,18,25,10,3,0,63,0,0,6,31,53,13,3,0,117,0,0,5,17,22,21,4,0,67,0,3,7,3,4,0,0,0,17,14,74,207,248,307,156,44,5,1060,0,0,0,0,0,0,0,0,3,3,9,0,3,4,3,0,0,19,5,9,10,6,4,0,0,0,36,3,11,4,9,10,6,3,0,40,3,6,13,8,14,19,0,0,58,0,14,24,27,26,29,3,0,115,3,18
102011032,0,0,0,3,0,3,0,0,12,0,0,0,3,4,0,0,0,7,0,3,3,4,4,4,0,0,19,3,4,5,4,4,5,0,3,33,3,3,8,0,6,10,3,0,32,0,0,12,17,12,13,3,0,65,0,8,31,17,17,11,10,3,96,0,10,59,49,41,44,11,0,214,0,21,61,49,62,32,8,0,226,0,4,42,53,64,40,15,0,214,0,3,36,61,65,39,11,0,207,0,0,17,36,57,37,0,0,157,0,0,20,101,113,73,10,0,320,0,0,6,44,67,38,4,0,156,0,0,0,7,9,0,0,0,23,6,56,300,451,529,348,76,19,1780,0,0,10,0,3,3,0,0,13,5,9,9,3,3,9,0,0,37,9,10,16,8,8,6,4,0,54,0,14,8,19,12,12,9,0,75,0,15,24,17,18,10,6,0,90,3,17,49,45,35,25,13,3,191,0,35
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,13,0,0,0,0,8,0,0,0,10,0,0,4,3,0,0,0,0,7,0,0,0,0,0,3,0,0,11,0,0,0,3,4,6,4,0,11,0,0,0,3,5,4,0,0,10,0,0,0,3,3,3,0,0,14,0,0,4,12,10,6,3,0,33,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,7,3,0,17,33,36,31,9,0,123,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,6,0,3,4,3,3,0,0,0,14,0,3
102011034,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,3,0,5,0,0,17,0,3,7,4,4,5,3,0,23,0,0,0,3,3,3,0,0,21,0,3,9,7,18,4,0,0,40,0,3,4,3,0,3,0,0,14,0,0,3,3,3,0,0,0,12,0,0,0,7,6,3,0,0,20,0,0,0,9,7,6,0,0,23,0,0,0,0,8,7,0,0,17,0,0,0,3,0,0,0,0,4,3,9,24,48,60,46,8,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,3,0,0,14,0,0,3,5,0,0,0,0,8,0,3,5,9,3,0,4,0,23,0,0,3,3,8,9,0,0,29,0,0
102011035,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,3,0,4,0,0,12,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,12,12,13,8,0,56,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,9,0,0,0,3,0,3,0,0,12,0,0,3,0,0,4,0,0,10,0,0,0,0,0,0,0,0,4,0,0,4,6,4,3,0,0,20,0,0
102011036,0,0,0,0,0,3,0,0,3,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,4,0,0,0,11,0,0,0,0,4,0,0,0,3,0,0,4,3,4,3,3,0,18,0,3,5,7,5,6,4,0,25,0,0,10,4,10,9,0,0,31,0,0,7,13,12,3,0,0,41,0,0,5,9,14,0,0,0,36,0,0,5,7,11,7,0,0,27,0,0,9,10,13,9,0,0,44,0,0,0,5,8,6,0,0,29,0,0,0,0,4,4,0,0,7,0,7,49,66,87,55,9,0,282,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,0,3,0,4,0,0,3,0,0,4,0,0,0,0,0,4,0,0,3,3,0,8,0,0,19,0,3,0,3,7,11,0,0,22,0,3
102011037,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,10,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,8,0,0,0,0,3,0,0,0,4,0,0,0,0,7,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,22,19,5,5,66,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,3,5,0,0,0,11,0,0,4,0,3,3,0,0,14,0,0,0,3,7,10,0,0,20,0,0
102011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,3,6,0,0,0,0,9,0,0,3,0,3,3,0,0,14,0,0,3,0,0,3,0,0,10,0,0,0,3,0,7,0,0,11,0,0,4,3,0,0,0,0,9,0,0,0,3,6,0,0,0,11,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,14,30,22,19,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,9,0,0,0,0,4,0,3,0,7,0,0
102011039,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,8,0,3,0,3,0,3,0,0,14,0,3,3,3,3,0,0,0,14,0,3,4,11,3,5,7,0,30,0,0,13,8,5,4,4,0,33,0,9,11,13,8,17,0,3,58,0,8,16,4,21,5,3,0,51,0,0,4,11,13,5,4,0,34,0,0,3,11,5,0,0,0,27,0,0,4,8,5,5,0,0,31,0,0,6,8,8,5,0,0,27,0,0,0,7,14,6,3,0,30,0,0,0,0,0,0,0,0,3,0,20,62,92,91,62,19,6,356,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,12,0,0,0,0,4,4,0,0,11,0,0,5,4,0,3,0,0,21,0,0,5,7,6,8,3,0,28,0,0,10,3,8,3,3,0,27,0,3
102011040,0,0,0,0,0,0,0,0,6,3,0,0,3,7,4,0,0,13,3,3,0,0,3,3,0,0,16,0,0,0,4,3,3,4,0,20,0,0,3,3,4,10,3,0,21,0,0,3,3,0,12,3,0,21,0,3,7,8,9,4,7,0,30,0,3,4,10,13,11,3,0,44,0,8,16,14,16,12,3,0,70,0,0,3,15,13,4,0,0,43,0,0,8,9,11,3,0,0,32,0,0,3,3,3,4,0,0,15,0,0,5,21,13,3,5,0,49,0,0,0,6,0,9,3,0,16,0,0,0,3,0,0,0,0,3,7,15,57,102,91,78,28,3,390,0,0,0,0,0,0,0,0,7,4,0,5,3,3,0,0,0,17,0,0,3,3,6,6,0,0,17,0,3,3,3,3,0,3,0,13,0,5,5,5,9,4,4,0,37,0,3,6,11,11,10,9,0,50,0,3
102011041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,11,0,0,0,0,3,0,0,0,10,0,0,5,5,0,4,0,0,12,0,0,0,0,3,3,0,0,9,0,0,4,8,10,8,0,0,31,0,0,0,0,7,4,3,0,18,0,0,8,9,9,3,0,0,17,0,0,0,0,5,3,0,0,11,0,0,0,4,10,9,0,0,24,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,24,42,51,27,7,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,0,0,0,18,0,0,3,3,0,4,0,0,13,0,0,5,4,0,0,0,0,11,0,0,0,7,3,4,0,0,14,0,5
102011042,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,3,0,8,0,0,0,8,0,0,0,0,3,0,3,0,8,0,5,7,10,4,3,0,3,28,0,3,3,9,3,12,0,0,23,0,3,20,0,15,4,3,0,48,0,5,14,10,14,9,0,0,52,0,3,9,5,15,0,4,0,35,0,0,3,3,8,15,3,0,27,0,0,0,5,3,0,0,0,13,0,0,4,9,7,13,3,0,38,0,0,0,4,5,4,0,0,13,0,0,3,0,3,4,0,0,9,0,26,60,63,85,70,16,0,328,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,7,3,0,3,5,6,0,0,0,19,0,5,7,4,5,0,7,0,32,5,3,3,10,8,3,0,0,32,0,3,8,12,15,15,3,0,48,0,7
