SA2_MAINCODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
506031126,342,3,4,0,0,349,27,3,3,0,0,28,120,19,5,0,0,143,326,19,9,0,0,360,108,4,3,0,3,117,61,0,0,0,0,57,7,0,0,0,0,7,1404,82,40,5,12,1550,30,0,0,0,0,34,100,4,12,0,0,121,90,4,3,0,3,106,857,31,19,3,16,920,150,9,0,3,5,168,13252,749,358,82,126,14565
506031127,196,9,4,0,0,208,18,4,0,0,0,21,97,8,0,0,0,109,121,6,3,0,3,132,63,6,4,0,0,70,33,0,3,0,0,33,4,10,0,0,0,16,739,37,37,6,3,811,28,0,0,0,0,31,74,8,10,0,0,89,66,0,0,0,0,63,605,40,42,13,14,705,67,3,3,3,0,82,8302,423,410,83,72,9294
506031128,39,0,0,0,0,39,0,0,0,0,0,0,26,0,12,0,0,36,22,0,6,0,0,30,15,0,4,0,0,15,0,0,3,0,0,3,12,0,0,0,0,12,94,11,24,3,0,134,8,0,0,0,0,8,10,0,0,0,0,15,8,0,3,0,0,15,71,9,11,0,0,90,4,3,0,0,0,8,1135,97,196,27,9,1471
506031129,46,0,3,0,0,46,4,0,3,3,0,7,34,8,3,0,0,48,27,5,10,0,0,40,21,4,3,0,0,25,0,3,0,0,0,3,0,0,0,0,0,3,155,22,29,3,0,214,3,0,4,0,0,6,18,0,8,3,0,22,6,0,0,0,0,11,104,8,14,0,0,128,15,0,3,0,0,19,1845,217,264,54,10,2392
506031130,312,0,0,0,0,317,34,0,3,0,0,39,108,10,4,0,0,124,379,12,9,0,6,400,107,4,3,0,0,112,35,0,0,0,0,31,6,0,0,0,0,9,1703,114,41,7,11,1874,60,7,0,0,0,67,137,8,24,6,0,179,109,9,5,0,0,129,888,36,36,5,8,970,172,3,4,0,8,188,15527,939,489,82,119,17155
506031131,44,0,0,0,0,45,12,0,3,0,0,9,70,12,10,0,0,100,98,8,4,0,3,115,26,7,3,0,0,40,5,0,0,0,0,8,0,0,0,0,0,3,352,54,48,0,3,459,17,0,3,0,0,14,23,4,7,0,0,30,23,3,5,0,0,32,185,22,27,8,3,238,35,3,7,0,3,47,3648,437,458,84,35,4654
506041132,47,0,8,0,0,55,5,0,4,0,0,8,42,0,4,3,0,45,62,6,5,0,0,68,19,0,6,0,0,30,4,0,7,0,0,13,0,4,0,0,0,10,270,20,39,3,0,340,10,0,0,0,0,17,10,3,8,0,0,23,10,0,0,0,0,8,161,18,38,4,3,223,37,3,9,3,0,50,2888,295,398,73,40,3687
506041133,50,3,3,0,0,54,3,0,3,0,0,7,37,10,8,3,0,64,102,7,7,0,0,114,25,5,9,0,0,36,0,0,0,0,0,3,0,0,0,0,0,0,420,30,39,6,3,500,13,0,0,0,0,19,12,0,8,0,0,15,14,8,0,0,0,24,196,27,31,4,3,263,31,3,3,0,0,37,3174,299,364,83,27,3949
506041134,80,3,0,0,0,83,5,0,0,0,0,6,13,3,3,0,0,25,38,0,3,3,0,47,25,3,3,4,0,37,8,0,0,0,0,13,3,0,4,0,0,4,258,19,41,3,3,323,6,0,0,0,0,3,13,0,3,0,0,14,22,0,0,0,0,22,183,7,19,6,6,226,33,3,5,0,3,41,2480,153,301,57,28,3009
506041135,22,0,6,4,0,36,0,0,3,0,0,5,13,3,13,0,0,31,51,3,13,0,0,62,10,0,5,0,0,18,4,0,0,0,0,6,0,0,0,0,0,0,126,20,47,8,0,207,4,0,0,0,0,5,19,0,8,0,0,28,6,0,0,0,0,6,67,23,26,3,3,125,8,0,3,0,0,13,1323,164,330,63,13,1896
506041136,176,0,4,5,0,186,11,0,0,0,0,15,45,0,3,0,0,51,112,3,8,3,0,129,70,4,3,0,0,89,37,4,0,0,0,39,10,0,0,0,0,8,769,79,68,6,9,932,15,0,0,0,0,17,37,6,15,0,0,61,34,7,0,0,0,41,436,42,40,7,3,532,90,10,11,3,3,116,7541,611,524,114,74,8862
506041137,36,0,0,0,3,40,0,0,0,0,0,3,27,7,5,0,0,40,34,0,3,0,0,40,11,0,3,0,0,18,7,0,3,0,0,13,0,0,0,0,0,3,221,33,54,3,0,302,10,0,5,0,0,15,8,0,3,4,0,17,8,0,3,0,0,11,124,17,28,0,3,173,15,0,3,0,0,28,2220,197,401,45,26,2897
506051138,131,0,4,0,0,142,13,0,0,0,0,16,40,5,5,0,0,47,85,3,5,3,0,98,26,0,5,0,0,34,18,0,0,0,0,20,0,0,5,0,0,8,540,34,42,6,3,620,22,0,0,0,0,19,39,3,8,0,3,57,40,3,0,0,0,45,316,14,31,3,8,366,58,0,10,0,3,71,5615,345,413,69,44,6492
506051139,28,3,3,0,0,26,5,0,0,0,0,5,10,3,0,0,0,11,17,4,0,0,0,26,0,0,0,0,0,3,12,0,3,0,0,11,0,0,0,0,0,0,124,18,27,3,0,175,3,3,0,0,0,11,14,0,11,0,0,24,3,0,0,0,0,9,56,6,7,0,0,70,17,3,5,0,0,24,1588,177,242,47,13,2065
506051140,36,0,0,0,0,40,3,0,0,0,0,10,9,3,0,0,0,8,26,13,7,0,0,45,11,0,0,0,0,12,8,0,0,0,0,6,0,3,3,0,0,3,326,56,71,14,5,474,10,0,0,0,0,17,11,0,3,0,0,12,20,8,3,0,0,29,70,14,22,7,3,109,31,0,5,3,0,37,2462,350,434,80,33,3363
506051141,12,0,0,0,0,12,4,3,0,0,0,3,5,0,0,0,0,6,32,3,9,0,0,46,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,199,39,67,11,3,319,9,0,3,0,0,10,3,0,3,0,0,7,14,0,3,0,0,18,75,10,17,0,0,102,9,0,5,0,0,17,1852,254,339,79,29,2558
506061142,18,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,12,26,3,5,0,0,38,3,0,0,0,0,8,6,0,0,0,0,8,0,0,0,0,0,0,139,20,40,5,0,214,8,0,0,0,0,11,6,0,0,0,0,10,10,0,3,0,0,15,41,3,16,0,0,58,21,0,5,3,4,30,1350,158,329,54,18,1908
506061143,14,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,5,25,4,0,0,0,33,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,122,21,29,8,0,182,3,0,0,0,0,6,5,0,0,0,0,6,0,0,0,0,0,3,55,3,0,0,0,60,15,0,3,3,0,23,1098,194,198,85,21,1596
506061144,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,10,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,93,16,11,4,0,123,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,3,19,3,3,3,3,34,17,5,7,3,0,25,744,103,169,51,15,1077
506071145,24,0,0,0,0,28,4,0,5,0,0,12,14,0,8,0,0,22,34,4,8,0,0,44,15,0,0,0,0,14,11,0,0,0,0,16,0,0,0,0,0,0,176,24,41,3,0,241,13,0,3,0,0,12,6,0,3,0,0,12,16,0,0,0,0,20,175,16,25,0,0,214,13,3,4,0,0,18,2074,290,324,46,25,2762
506071146,50,0,0,0,0,52,9,0,3,0,0,10,18,7,4,0,0,31,33,3,5,0,0,48,10,0,0,0,0,9,8,0,0,0,0,8,0,3,3,0,0,5,134,16,20,5,0,176,0,5,0,0,0,5,16,0,0,0,0,20,24,0,0,0,0,27,167,18,13,4,3,206,7,0,0,0,0,13,1975,222,216,61,20,2493
506071147,87,4,0,0,0,95,6,0,3,3,0,9,49,5,5,4,0,61,130,22,13,8,0,168,23,0,0,0,0,26,33,0,5,0,3,37,3,4,5,3,0,12,640,73,52,11,4,777,39,0,0,0,0,38,34,4,16,0,0,56,49,3,3,0,3,56,498,19,35,7,5,561,40,9,8,0,3,56,6550,623,541,111,53,7870
507011148,53,0,0,0,0,49,7,0,4,0,0,15,17,3,3,0,0,28,24,8,14,3,0,43,8,0,3,0,0,12,12,0,0,0,0,13,0,0,0,0,0,0,159,22,49,5,3,243,6,0,0,0,0,5,6,0,0,0,0,6,4,0,0,0,0,5,70,9,15,0,3,101,18,0,3,3,3,25,1494,199,320,66,22,2098
507011150,263,0,3,0,3,271,28,0,0,0,0,27,43,5,0,0,0,47,177,19,10,3,0,207,38,0,0,0,0,37,14,0,0,0,0,13,4,0,0,0,0,4,934,76,44,11,7,1066,22,0,0,0,0,23,22,6,6,0,0,37,46,7,0,0,0,56,442,38,16,0,0,500,72,9,0,0,6,86,7871,680,293,76,69,8994
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
507011152,7,0,3,0,0,5,0,0,0,0,0,4,5,0,0,0,0,5,15,0,3,0,0,19,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,80,16,25,0,0,120,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,4,42,8,17,0,3,69,12,0,7,0,0,15,740,123,176,33,18,1085
507011153,3,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,4,6,3,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,35,7,19,0,0,61,3,0,3,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,27,4,14,3,0,50,7,0,3,0,0,10,365,73,152,20,13,626
507011154,47,0,0,0,0,47,3,0,0,0,0,7,4,3,0,0,0,11,14,3,7,0,0,19,0,0,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,4,108,15,27,4,0,160,8,0,6,0,0,15,3,3,7,0,0,13,9,0,0,0,0,12,114,12,15,0,0,145,11,3,5,0,0,17,1223,165,286,41,16,1724
507011155,329,0,0,0,5,336,9,0,0,0,0,9,37,0,0,0,0,38,138,3,4,0,0,139,28,0,0,0,0,29,4,0,0,0,0,4,3,0,0,0,0,3,703,7,4,3,4,727,24,0,0,0,0,27,11,0,0,0,0,12,28,0,0,0,0,32,219,3,4,0,0,226,59,0,0,0,5,65,5427,137,70,25,41,5708
507011158,10,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,3,7,3,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40,11,10,0,0,62,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,49,6,4,0,0,59,6,0,0,0,0,6,422,59,59,9,6,552
507011159,108,0,0,0,0,108,6,0,0,0,0,11,42,3,4,0,0,49,99,7,11,0,0,117,22,3,0,0,0,26,5,0,0,0,0,8,0,0,0,0,0,5,460,32,41,7,3,537,11,0,0,0,0,17,14,6,0,0,0,24,23,0,3,0,0,29,202,28,23,5,0,258,39,3,4,0,0,48,4278,374,319,68,38,5071
507011160,123,0,0,0,0,119,0,0,0,0,0,4,10,0,0,0,0,10,38,0,3,0,0,40,9,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,174,16,26,0,0,215,10,0,0,0,0,10,5,0,6,0,0,12,16,0,0,0,0,24,150,9,20,3,0,180,23,0,3,0,3,27,2044,116,198,26,19,2403
507011161,65,0,0,0,0,66,7,0,0,0,0,7,28,0,3,0,0,33,65,0,4,0,0,74,9,0,0,0,0,9,3,0,0,0,0,9,0,0,0,0,0,0,248,12,31,0,3,294,6,3,0,0,0,13,19,0,0,0,0,21,13,0,3,0,0,11,139,18,19,0,0,179,18,3,3,0,0,28,2605,172,243,41,14,3074
507011163,19,0,0,0,0,19,4,0,0,0,0,4,10,0,0,0,0,12,18,3,4,0,0,19,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,67,13,14,0,0,87,3,0,0,0,0,3,0,0,5,0,0,7,4,4,0,0,0,10,34,14,15,0,0,67,14,0,0,0,0,14,695,106,181,23,9,1012
507011259,55,0,3,0,0,58,0,0,3,0,0,3,12,0,0,0,0,12,33,7,9,0,0,46,6,0,0,0,0,6,9,0,0,0,0,11,0,0,0,0,0,0,141,14,19,7,0,179,3,0,0,0,0,5,3,0,0,0,0,11,3,0,0,0,0,5,62,8,19,3,0,93,13,0,5,0,0,15,1391,117,195,25,21,1746
507011260,189,3,0,0,4,194,14,0,0,0,0,14,50,0,0,0,0,56,202,11,4,3,0,221,21,0,0,0,0,20,7,0,0,0,0,7,3,0,0,0,0,3,918,31,26,9,6,988,34,0,0,0,0,38,14,0,3,0,0,21,53,3,3,0,0,57,320,16,7,7,0,355,54,4,3,0,3,62,6624,290,183,54,53,7204
507021164,19,0,3,0,0,22,3,0,0,0,0,9,8,0,0,0,0,12,18,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,20,33,0,0,181,6,3,0,0,0,8,3,0,0,3,0,11,7,0,5,0,0,7,73,6,3,0,0,86,6,0,3,0,0,15,1296,194,247,36,16,1797
507021165,187,6,3,0,0,195,25,0,3,3,0,37,122,6,5,3,4,142,236,11,23,7,3,274,67,0,0,3,0,71,72,3,3,0,0,76,7,4,0,0,0,11,1612,85,146,22,13,1879,86,7,9,0,0,108,44,3,17,4,0,72,84,3,8,0,0,90,926,38,55,20,6,1047,127,7,5,0,5,152,14233,912,1103,220,125,16590
507021166,103,0,0,0,0,105,10,0,0,0,0,15,27,3,3,0,0,35,44,8,3,0,0,54,14,0,3,0,0,13,24,3,0,0,0,24,0,0,3,0,0,4,310,27,74,3,0,411,11,10,0,0,0,18,11,0,0,0,0,14,16,3,0,3,0,21,199,11,40,6,7,249,34,3,9,0,0,49,3268,327,495,77,39,4207
507021167,81,0,0,0,0,84,6,0,0,0,0,7,27,0,0,0,0,27,67,7,0,0,0,77,15,0,0,0,0,15,9,0,0,0,0,9,0,0,0,0,0,4,395,37,17,0,4,450,12,0,0,0,0,18,12,0,8,0,0,25,20,0,3,0,0,20,261,14,12,0,3,294,36,3,0,3,7,46,3630,408,228,39,35,4337
507031169,20,0,0,3,0,24,3,0,0,0,0,3,6,0,0,0,0,8,36,0,0,0,0,32,3,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,3,125,14,26,8,0,170,3,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,0,14,38,0,5,3,0,51,13,0,0,0,0,11,1060,86,179,39,12,1370
507031170,18,0,0,0,0,18,3,0,0,0,0,3,4,5,0,0,0,8,23,0,0,0,0,24,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,151,9,14,0,3,177,0,0,0,0,0,3,3,0,0,0,0,4,7,0,0,0,0,9,48,4,6,0,0,58,14,0,5,0,0,18,1021,68,103,11,12,1213
507031172,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,53,3,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,19,0,0,0,0,18,7,0,0,0,0,7,486,35,14,0,3,538
507031173,126,0,0,0,0,126,13,0,0,0,0,8,12,0,0,0,0,12,130,6,0,0,0,135,24,3,0,0,0,24,9,0,0,0,0,9,0,0,0,0,0,0,849,16,11,0,6,886,15,0,0,0,0,15,12,0,0,0,0,11,27,0,0,0,0,31,195,4,4,0,3,201,72,3,0,0,3,76,5365,142,73,18,33,5628
507031174,43,0,0,0,0,46,3,0,0,0,0,3,8,0,0,0,0,8,48,0,3,0,0,50,9,0,0,0,0,10,4,0,0,0,0,3,0,0,0,0,0,0,290,3,16,3,0,318,7,0,0,0,0,7,7,0,3,3,0,15,8,0,0,0,0,8,75,5,8,3,0,93,27,0,0,0,0,27,2303,73,146,24,16,2559
507031261,20,0,0,0,0,21,3,0,0,0,0,3,8,0,0,0,0,5,15,0,0,0,0,16,0,0,0,0,0,3,26,0,0,0,0,26,0,0,0,0,0,0,183,13,22,0,0,212,7,0,0,0,0,7,3,4,4,0,0,18,7,0,0,0,0,8,48,8,5,0,0,68,13,5,0,0,0,19,1067,122,131,18,17,1353
507041175,54,0,3,0,0,53,4,0,3,0,0,12,34,3,10,0,0,46,77,12,5,3,0,101,8,3,3,0,0,17,22,3,3,0,0,30,0,0,0,0,0,0,286,44,34,7,6,372,15,0,0,0,0,17,17,3,3,3,0,24,29,4,0,0,0,39,189,22,30,9,0,244,20,7,3,0,3,34,3204,520,376,87,30,4209
507041176,11,0,0,0,0,11,0,0,0,0,0,0,9,0,7,0,0,14,13,0,0,0,0,13,3,0,0,0,0,3,5,0,0,0,0,9,0,0,0,0,0,0,51,4,8,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,24,3,0,0,0,27,3,0,0,0,0,3,471,44,68,14,3,596
507041177,82,0,0,0,4,82,5,0,0,0,0,12,24,4,0,3,0,33,35,0,8,3,0,39,36,0,0,0,0,33,9,0,0,0,0,11,0,0,0,0,0,0,202,35,45,10,3,295,9,0,3,0,0,9,17,0,6,0,0,24,16,3,0,0,0,17,181,20,18,0,4,221,18,0,3,0,0,25,2352,247,357,55,31,3045
507041178,120,3,0,0,3,124,16,0,0,0,0,12,86,15,11,0,0,108,134,11,12,0,0,162,37,0,0,0,0,36,15,0,0,0,0,18,0,0,3,0,0,7,539,65,45,11,8,668,28,3,3,0,0,35,29,0,6,0,0,38,25,0,7,0,0,30,342,28,19,3,0,399,48,0,10,0,3,65,6011,541,410,91,57,7110
507041179,35,0,0,0,0,41,5,0,0,0,0,5,20,0,0,0,0,20,31,0,3,0,0,35,17,0,3,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,128,12,17,0,0,158,12,0,0,0,0,10,12,0,3,0,0,18,15,0,0,0,0,14,79,3,7,4,3,93,14,0,0,0,0,13,1467,112,162,39,8,1785
507041180,3,0,0,0,0,3,0,0,0,0,0,0,18,4,9,0,0,35,21,4,3,0,0,26,3,3,3,0,0,13,3,0,0,0,0,5,0,0,0,0,0,0,85,29,35,8,0,159,3,0,0,0,0,4,3,0,3,0,0,9,10,0,3,0,0,14,40,9,4,0,0,50,11,0,0,0,0,11,1002,163,260,36,10,1461
507041181,131,0,0,0,0,128,15,0,3,0,0,18,70,15,3,3,0,84,118,15,12,4,0,147,37,6,3,0,0,42,47,0,0,0,0,45,3,0,0,0,0,3,500,67,68,9,4,652,25,5,3,0,0,29,21,0,11,3,0,33,34,0,0,0,0,39,319,29,26,3,5,381,56,8,3,0,3,71,5618,578,549,99,54,6904
507041182,324,3,0,0,3,332,35,0,0,0,0,36,220,6,4,0,0,235,311,7,12,0,0,341,93,3,0,0,0,95,37,0,0,0,0,39,6,0,0,0,0,3,1593,34,30,3,15,1675,86,0,0,0,0,84,34,4,6,0,0,47,133,4,0,0,0,138,830,16,15,8,5,881,104,0,3,0,6,116,12821,314,344,61,79,13618
507041183,14,0,0,0,0,9,0,0,0,0,0,3,9,0,0,0,0,7,9,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,66,0,14,0,0,82,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,10,45,4,6,0,0,53,8,0,0,0,3,12,606,56,99,11,7,777
507041184,3,0,0,0,0,8,0,0,0,0,0,0,8,0,4,3,0,18,4,4,0,0,0,14,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,38,14,7,0,0,55,0,0,0,0,0,3,0,0,0,3,0,3,3,0,3,0,0,3,19,6,3,0,0,33,3,0,0,0,0,4,442,101,120,31,3,694
507051185,71,0,0,0,0,74,0,0,3,0,0,4,11,0,0,0,0,10,77,5,19,3,0,99,3,0,0,0,0,3,17,0,4,0,0,16,0,0,0,0,0,4,571,46,118,16,7,757,17,0,0,0,0,22,15,0,0,5,0,20,22,0,0,3,0,27,106,5,16,4,0,130,42,6,3,3,0,55,3596,259,553,107,38,4556
507051186,38,0,3,0,0,45,3,0,0,0,0,3,12,0,0,0,0,12,45,0,4,0,0,47,7,0,0,0,0,7,13,0,3,0,0,14,0,0,0,0,0,0,503,7,19,3,0,528,0,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,17,77,0,3,0,0,86,26,0,0,0,0,30,1901,36,107,18,15,2076
507051187,23,0,0,0,0,26,3,0,0,0,0,5,6,0,0,0,0,8,42,7,14,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,40,79,7,5,579,10,0,0,0,0,12,0,0,5,0,0,4,21,3,0,0,0,26,41,5,15,0,0,66,30,4,6,0,0,40,2217,189,287,68,20,2776
507051188,186,3,8,0,0,192,20,0,0,0,0,17,39,3,5,0,0,39,214,14,12,3,3,244,17,0,0,0,0,13,35,0,3,0,0,43,0,0,3,0,0,3,1935,88,129,19,18,2186,46,0,0,0,0,50,44,3,6,4,4,62,54,0,3,0,0,56,301,23,38,5,3,363,116,4,12,0,5,145,12578,518,576,132,106,13914
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,11
507051190,19,0,0,0,0,19,4,0,0,0,0,4,3,0,0,0,0,3,22,3,3,0,0,32,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,182,17,46,4,0,246,0,0,0,0,0,4,3,0,0,0,0,8,8,0,0,0,0,6,31,7,17,0,0,54,13,0,3,0,0,19,1058,114,212,31,8,1421
507051191,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,34,3,3,6,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,46,112,13,3,449,4,0,4,0,0,9,0,0,0,0,0,5,6,0,0,0,0,6,19,4,8,0,0,38,22,0,0,0,0,23,1440,168,374,55,11,2059
507051192,14,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,50,0,3,3,0,58,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,151,4,42,5,3,214,9,0,0,0,0,6,3,3,3,0,0,9,8,0,0,0,0,8,24,0,4,0,0,35,9,0,0,0,0,9,1008,50,166,26,7,1258
507051193,16,0,0,0,0,16,0,0,0,0,0,3,4,0,3,0,0,8,31,0,0,0,0,34,3,0,4,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,318,11,45,7,0,387,19,0,0,0,0,19,5,0,5,0,0,13,3,0,0,0,0,7,44,7,6,0,0,55,20,0,0,0,3,21,1704,69,163,34,11,1985
509011225,176,0,0,3,0,178,11,0,0,0,0,11,9,0,0,0,0,14,125,10,18,0,0,158,6,0,0,0,0,7,20,0,0,0,0,21,0,0,0,0,0,0,766,33,88,15,11,903,41,3,0,0,0,45,3,0,4,4,0,10,27,4,6,0,0,43,146,8,15,0,0,170,124,8,14,3,9,155,8188,464,747,136,93,9627
509011226,13,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,20,3,0,3,0,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,69,8,19,19,0,122,0,0,0,0,0,7,3,0,0,0,0,3,9,0,0,0,0,9,21,3,4,0,0,28,12,3,5,3,0,30,987,117,267,143,28,1548
509011227,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,8,0,0,36,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,7,300,27,73,17,0,413
509011228,3,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,12,6,12,0,0,34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,140,11,68,13,4,238,9,3,3,0,0,14,3,0,0,0,0,7,3,0,4,6,0,10,27,0,12,6,0,50,19,3,7,3,3,34,1221,119,410,126,29,1901
509011229,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,10,8,0,55,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,4,0,22,13,4,14,0,0,35,765,193,334,171,36,1505
509011230,24,0,0,0,0,24,0,0,0,0,0,0,4,0,0,0,0,4,31,0,0,0,0,33,8,0,0,0,0,12,22,0,0,0,0,22,0,0,0,0,0,0,73,3,6,3,0,89,5,0,0,0,0,4,0,0,3,0,0,3,4,0,0,0,0,9,158,0,3,0,5,169,37,5,5,0,0,51,1575,124,208,82,33,2012
509011231,19,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,56,5,22,6,0,94,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,15,0,4,0,0,29,24,3,8,14,0,46,906,191,430,256,25,1810
509011232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,13,5,0,65,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,10,3,3,0,0,14,10,0,0,0,0,6,456,42,121,42,6,666
509011233,13,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,33,3,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,3,21,0,0,177,8,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,9,28,0,0,0,0,32,26,0,5,0,5,37,2059,157,270,51,31,2570
