SA2_MAINCODE_2016,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000mo_Mng,CIII_IV_3000mo_Pro,CIII_IV_3000mo_TecTW,CIII_IV_3000mo_CoPSW,CIII_IV_3000mo_ClAW,CIII_IV_3000mo_SWks,CIII_IV_3000mo_MaOpDv,CIII_IV_3000mo_Lab,CIII_IV_3000mo_IDNS,CIII_IV_3000mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
101041017,23,7,53,16,43,14,13,9,3,184,15,4,27,12,11,8,8,4,3,85,9,4,23,0,3,3,3,0,0,49,5,0,5,4,5,0,0,0,0,20,6,0,3,4,4,3,0,0,0,27,4,0,0,0,0,3,0,0,0,5,3,0,5,0,3,0,3,7,0,17,112,43,344,161,149,136,69,89,22,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,6,3,0,0,3,0,11,0,0,0,0,0,3,0,3,0,12,0,0,0,3,5,3,0,3,0,19,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
101041018,4,3,10,3,3,0,3,0,0,34,0,0,12,3,0,0,0,0,0,16,3,0,4,3,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,32,25,101,73,13,23,7,21,4,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041019,19,14,64,20,32,6,20,59,4,228,15,3,44,4,8,3,20,17,0,117,13,0,37,3,9,0,8,10,0,79,3,0,21,3,4,0,3,13,0,51,4,3,26,3,5,3,3,0,0,48,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,3,0,4,0,17,124,58,383,158,136,95,78,215,11,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,0,0,0,0,11,0,0,0,0,3,3,0,0,0,9,0,0,3,0,3,3,0,0,0,16,0,0,0,0,4,4,0,0,0,11,0,0,0,0,5,0,0,5,0,15,0,4,0,5,9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041020,11,0,10,3,0,0,6,8,3,40,8,0,16,0,3,0,3,5,0,36,3,0,5,0,0,0,0,0,0,9,3,0,4,0,0,0,3,0,0,8,4,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,0,6,115,7,127,32,28,5,17,53,12,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041021,0,0,3,9,0,0,0,3,0,21,3,0,12,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,23,4,79,50,12,9,3,21,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,8,0,23,4,3,0,12,5,0,54,3,0,8,0,0,3,3,3,0,24,3,0,8,0,0,0,6,3,0,19,3,0,5,0,0,0,0,0,0,11,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,33,13,113,53,21,24,36,28,4,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,9,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041024,5,0,3,0,8,0,3,3,0,22,7,0,8,0,0,0,0,3,0,18,4,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,47,4,61,17,18,13,9,21,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041025,19,3,61,5,11,14,10,6,4,142,11,3,33,4,3,3,11,3,0,66,14,3,16,3,3,6,3,0,0,40,0,0,7,0,0,0,0,0,0,18,8,0,10,0,0,4,0,0,0,22,3,0,0,3,0,0,0,0,0,6,0,0,3,0,3,4,0,0,0,14,109,34,338,137,74,106,68,78,11,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,9,3,0,0,0,0,4,0,0,0,7,0,0,0,0,3,3,3,0,0,8,0,0,0,0,3,3,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,4,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
101041026,18,7,47,13,25,9,17,16,3,151,6,12,34,0,8,5,10,5,0,78,10,3,12,0,3,3,0,3,0,34,5,0,6,0,0,0,0,0,0,19,11,0,5,3,0,0,0,0,0,19,3,0,3,0,0,0,0,0,0,3,0,0,8,0,0,0,0,3,0,10,83,57,285,117,119,59,79,93,8,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,12,0,0,0,3,0,7,0,0,0,12,0,0,3,0,4,3,0,0,0,8,0,0,0,0,3,0,0,3,0,12,0,0,0,0,4,4,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041027,19,3,37,3,4,6,3,6,0,78,12,0,16,3,4,0,5,3,0,43,4,0,12,0,0,3,3,0,0,23,3,0,7,3,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,8,103,33,237,101,52,62,32,68,8,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,9,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,3,0,11,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101051539,49,15,148,83,65,20,40,29,3,449,27,15,75,50,20,4,34,17,3,255,32,8,52,56,19,7,18,10,3,214,13,0,26,39,12,6,12,0,0,101,16,3,16,23,6,5,20,3,0,100,12,3,7,3,0,0,0,0,0,29,0,0,12,5,0,3,3,3,3,46,259,110,705,574,293,183,195,202,35,2554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,3,0,4,0,0,0,10,0,0,4,3,6,4,0,0,0,20,0,0,0,7,7,6,3,3,0,25,4,0,3,5,3,4,0,10,0,30,0,0,3,9,9,3,4,9,0,33,0,0,0,0,3,0,3,0,0,14,0,0,3,7,6,3,0,4,0,16,0,0,4,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
101051540,44,0,39,4,7,0,13,11,4,126,17,3,21,0,3,0,20,3,0,74,16,0,27,0,3,0,17,5,0,71,6,3,16,0,7,0,29,0,3,63,19,7,32,0,7,0,11,4,0,75,6,0,7,0,0,0,0,0,0,22,9,0,3,0,0,0,6,0,3,22,236,27,292,68,70,25,124,88,22,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,9,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,8,3,0,0,0,3,0,0,0,0,8,3,0,0,0,3,0,0,0,0,4,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
101061541,12,0,42,8,13,0,9,9,0,94,7,0,10,0,0,0,3,3,0,31,8,3,7,0,3,0,8,4,0,27,3,0,6,0,0,3,4,0,0,16,6,0,12,0,3,0,3,0,0,23,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,5,67,19,149,89,55,33,46,50,5,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101061542,18,3,21,4,5,3,9,10,4,75,5,0,22,0,0,0,10,0,0,39,26,0,13,0,3,0,3,0,0,46,6,0,3,0,0,0,0,0,3,19,3,5,3,0,0,0,0,0,0,14,10,0,0,0,0,0,3,0,0,12,3,0,3,0,0,0,0,3,0,13,139,10,146,31,29,12,35,68,7,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101061543,36,11,67,13,17,7,7,13,3,165,13,8,34,4,16,5,7,3,3,83,11,0,14,0,3,3,3,3,0,42,6,3,23,4,0,0,3,0,0,42,6,3,7,0,0,3,3,0,0,25,3,0,3,0,0,0,0,0,0,7,3,0,5,0,3,0,0,0,0,20,161,63,391,157,124,103,69,118,9,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,3,4,3,0,5,0,13,3,0,0,3,0,4,0,3,0,14,0,3,0,0,7,3,0,4,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
101061544,16,6,27,3,11,0,14,4,0,70,15,0,4,3,3,0,7,5,0,46,16,0,4,3,5,0,4,0,0,30,5,0,6,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,8,4,0,3,0,0,0,0,0,0,7,133,13,132,52,38,14,47,86,4,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,0,0,0,3,0,0,4,0,9,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
102011028,3,0,21,0,0,0,0,0,0,28,4,0,21,0,0,3,0,0,0,37,10,0,13,0,0,0,3,0,0,23,0,0,8,0,3,0,0,3,0,14,3,0,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,34,13,124,16,20,17,3,17,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
102011029,10,3,40,0,4,3,3,6,0,64,9,3,20,0,0,0,0,0,0,36,3,0,19,0,0,0,0,0,0,23,4,3,7,0,0,0,0,0,0,16,3,3,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,17,188,32,22,12,9,27,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011030,39,9,115,3,24,10,66,27,3,288,27,10,99,3,11,8,44,13,0,207,38,6,60,5,17,8,33,12,3,173,20,3,44,0,10,3,17,0,3,102,34,11,35,0,9,0,17,0,0,103,13,0,3,0,0,0,3,0,0,26,3,0,6,0,3,0,5,3,0,25,236,47,590,33,155,45,284,184,22,1592,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,3,0,7,0,0,0,0,0,0,3,5,0,13,3,0,3,0,5,0,0,5,0,17,0,0,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3
102011031,38,17,117,22,44,17,8,22,8,294,20,9,54,11,13,7,4,6,0,129,23,11,40,3,12,4,3,5,3,116,14,3,22,3,4,3,0,3,4,51,19,7,21,0,3,7,0,0,0,58,12,0,3,0,3,0,0,0,0,17,5,5,9,0,3,3,0,0,0,30,210,142,599,367,236,244,72,142,29,2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,5,0,3,0,3,0,12,0,0,0,0,6,6,0,3,0,19,0,0,0,0,3,10,0,3,0,21,0,0,0,3,6,8,0,4,0,29,5,0,3,5,6,7,0,3,0,22,3,0,0,0,10,3,0,0,0,24,9,3,0,0,5,3,0,0,0,24,3,0,0,0,4,3,0,0,0,11,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0
102011032,55,57,269,94,151,39,52,42,4,765,64,35,134,29,65,24,18,20,7,395,55,26,84,15,55,12,8,12,5,263,34,10,51,11,19,5,7,9,4,162,39,24,51,3,21,12,12,3,3,161,18,4,12,0,3,0,0,0,3,43,5,3,16,7,4,3,3,8,7,49,394,268,1184,525,778,335,194,283,60,4013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,6,8,4,0,4,0,20,0,0,3,3,3,0,0,6,0,18,0,0,0,4,8,8,3,0,0,29,0,3,3,4,14,8,3,8,0,38,0,0,0,3,21,5,0,3,0,40,6,5,5,3,20,3,0,0,0,40,3,0,0,0,3,3,0,0,0,9,0,0,0,0,5,3,0,3,0,16,0,0,0,0,0,0,0,0,0,3
102011033,0,0,12,21,9,3,4,0,0,40,4,4,13,22,5,3,3,0,0,52,0,4,5,42,0,0,3,0,0,51,4,0,7,9,0,0,0,0,0,21,3,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,22,26,70,146,44,12,15,21,3,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011034,10,3,33,3,4,5,21,10,0,94,4,5,20,3,0,0,13,0,0,52,4,3,12,9,0,0,5,3,0,36,7,0,3,0,0,0,0,0,0,11,7,0,8,4,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,10,50,27,186,85,33,34,70,52,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011035,0,0,3,5,0,0,0,0,0,18,0,0,3,3,0,0,0,0,0,5,3,0,5,0,0,0,0,0,0,13,4,0,6,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,9,42,52,19,4,4,12,3,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,9,0,55,5,12,7,15,13,3,120,10,4,36,0,13,7,0,6,0,72,17,3,19,0,7,0,3,3,0,46,5,0,7,0,0,0,0,0,0,18,5,3,14,0,0,7,0,0,0,32,6,0,3,0,0,0,3,0,0,11,3,0,3,0,3,0,0,0,0,13,76,37,224,51,68,39,66,86,9,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
