SA2_MAINCODE_2016,ClAW_150_299_A_65_74,ClAW_150_299_A_75ov,ClAW_150_299_Tot,ClAW_300_399_A_15_19,ClAW_300_399_A_20_24,ClAW_300_399_A_25_34,ClAW_300_399_A_35_44,ClAW_300_399_A_45_54,ClAW_300_399_A_55_64,ClAW_300_399_A_65_74,ClAW_300_399_A_75ov,ClAW_300_399_Tot,ClAW_400_499_A_15_19,ClAW_400_499_A_20_24,ClAW_400_499_A_25_34,ClAW_400_499_A_35_44,ClAW_400_499_A_45_54,ClAW_400_499_A_55_64,ClAW_400_499_A_65_74,ClAW_400_499_A_75ov,ClAW_400_499_Tot,ClAW_500_649_A_15_19,ClAW_500_649_A_20_24,ClAW_500_649_A_25_34,ClAW_500_649_A_35_44,ClAW_500_649_A_45_54,ClAW_500_649_A_55_64,ClAW_500_649_A_65_74,ClAW_500_649_A_75ov,ClAW_500_649_Tot,ClAW_650_799_A_15_19,ClAW_650_799_A_20_24,ClAW_650_799_A_25_34,ClAW_650_799_A_35_44,ClAW_650_799_A_45_54,ClAW_650_799_A_55_64,ClAW_650_799_A_65_74,ClAW_650_799_A_75ov,ClAW_650_799_Tot,ClAW_800_999_A_15_19,ClAW_800_999_A_20_24,ClAW_800_999_A_25_34,ClAW_800_999_A_35_44,ClAW_800_999_A_45_54,ClAW_800_999_A_55_64,ClAW_800_999_A_65_74,ClAW_800_999_A_75ov,ClAW_800_999_Tot,ClAW_1000_1249_A_15_19,ClAW_1000_1249_A_20_24,ClAW_1000_1249_A_25_34,ClAW_1000_1249_A_35_44,ClAW_1000_1249_A_45_54,ClAW_1000_1249_A_55_64,ClAW_1000_1249_A_65_74,ClAW_1000_1249_A_75ov,ClAW_1000_1249_Tot,ClAW_1250_1499_A_15_19,ClAW_1250_1499_A_20_24,ClAW_1250_1499_A_25_34,ClAW_1250_1499_A_35_44,ClAW_1250_1499_A_45_54,ClAW_1250_1499_A_55_64,ClAW_1250_1499_A_65_74,ClAW_1250_1499_A_75ov,ClAW_1250_1499_Tot,ClAW_1500_1749_A_15_19,ClAW_1500_1749_A_20_24,ClAW_1500_1749_A_25_34,ClAW_1500_1749_A_35_44,ClAW_1500_1749_A_45_54,ClAW_1500_1749_A_55_64,ClAW_1500_1749_A_65_74,ClAW_1500_1749_A_75ov,ClAW_1500_1749_Tot,ClAW_1750_1999_A_15_19,ClAW_1750_1999_A_20_24,ClAW_1750_1999_A_25_34,ClAW_1750_1999_A_35_44,ClAW_1750_1999_A_45_54,ClAW_1750_1999_A_55_64,ClAW_1750_1999_A_65_74,ClAW_1750_1999_A_75ov,ClAW_1750_1999_Tot,ClAW_2000_2999_A_15_19,ClAW_2000_2999_A_20_24,ClAW_2000_2999_A_25_34,ClAW_2000_2999_A_35_44,ClAW_2000_2999_A_45_54,ClAW_2000_2999_A_55_64,ClAW_2000_2999_A_65_74,ClAW_2000_2999_A_75ov,ClAW_2000_2999_Tot,ClAW_3000mo_A_15_19,ClAW_3000mo_A_20_24,ClAW_3000mo_A_25_34,ClAW_3000mo_A_35_44,ClAW_3000mo_A_45_54,ClAW_3000mo_A_55_64,ClAW_3000mo_A_65_74,ClAW_3000mo_A_75ov,ClAW_3000mo_Tot,ClAW_PINS_A_15_19,ClAW_PINS_A_20_24,ClAW_PINS_A_25_34,ClAW_PINS_A_35_44,ClAW_PINS_A_45_54,ClAW_PINS_A_55_64,ClAW_PINS_A_65_74,ClAW_PINS_A_75ov,ClAW_PINS_Tot,ClAW_Tot_A_15_19,ClAW_Tot_A_20_24,ClAW_Tot_A_25_34,ClAW_Tot_A_35_44,ClAW_Tot_A_45_54,ClAW_Tot_A_55_64,ClAW_Tot_A_65_74,ClAW_Tot_A_75ov,ClAW_Tot_Tot,SW_NNI_A_15_19,SW_NNI_A_20_24,SW_NNI_A_25_34,SW_NNI_A_35_44,SW_NNI_A_45_54,SW_NNI_A_55_64,SW_NNI_A_65_74,SW_NNI_A_75ov,SW_NNI_Tot,SW_1_149_A_15_19,SW_1_149_A_20_24,SW_1_149_A_25_34,SW_1_149_A_35_44,SW_1_149_A_45_54,SW_1_149_A_55_64,SW_1_149_A_65_74,SW_1_149_A_75ov,SW_1_149_Tot,SW_150_299_A_15_19,SW_150_299_A_20_24,SW_150_299_A_25_34,SW_150_299_A_35_44,SW_150_299_A_45_54,SW_150_299_A_55_64,SW_150_299_A_65_74,SW_150_299_A_75ov,SW_150_299_Tot,SW_300_399_A_15_19,SW_300_399_A_20_24,SW_300_399_A_25_34,SW_300_399_A_35_44,SW_300_399_A_45_54,SW_300_399_A_55_64,SW_300_399_A_65_74,SW_300_399_A_75ov,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov
101041027,0,0,10,0,0,0,8,3,6,3,0,25,0,0,0,3,3,7,3,0,20,0,4,4,7,22,13,15,0,57,0,3,10,5,10,18,0,0,50,0,3,0,5,15,10,0,0,39,0,0,0,6,6,7,3,0,25,0,0,3,3,3,11,0,0,15,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,0,6,0,10,27,44,66,99,31,0,271,0,0,0,0,0,0,0,0,0,31,0,0,3,0,6,0,0,34,8,3,4,3,0,3,3,0,21,4,0,5,5,4,6,3,0,34,5,3,0,3,10,8,0,0,31,3,5,6,11,11,18,7,0,56,0,4,11,8,12,10,0,0,43,0,0,11,5,14,12,0,0,41,0,0,0,4,6,10,0,0
101051539,3,0,32,0,0,3,6,9,11,3,0,41,5,3,18,16,14,13,4,0,72,11,12,37,28,37,24,8,3,162,4,15,56,38,42,41,7,0,201,0,15,40,50,67,46,7,0,234,0,7,36,57,85,35,9,0,224,0,7,11,27,36,25,0,0,110,0,0,17,19,29,12,0,0,74,0,0,3,12,11,13,0,0,33,0,0,0,8,10,4,0,0,25,0,0,0,3,6,3,0,0,11,0,0,0,0,3,0,0,0,12,34,68,229,266,344,245,57,7,1252,11,0,3,0,0,0,0,0,15,153,3,3,5,3,4,3,0,173,58,13,18,6,6,9,0,0,108,24,19,13,11,15,6,0,0,89,12,20,12,22,18,9,3,0,106,9,38,36,30,22,26,7,0,165,3,22,44,37,31,25,9,0,174,0,19,21,19,28,21,4,0,121,0,5,17,15,17,15,6,0
101051540,5,0,19,0,0,3,6,5,3,5,0,21,0,0,3,5,9,8,0,0,29,0,3,8,3,15,13,0,0,37,0,0,6,9,11,10,3,0,35,0,0,11,14,22,7,3,0,57,0,0,3,8,11,6,0,0,36,0,0,6,0,7,0,3,0,21,0,0,0,0,3,3,0,0,10,0,0,3,4,0,0,0,0,12,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,4,47,62,94,66,31,4,312,0,0,0,0,0,0,0,0,4,25,0,0,0,4,0,0,0,26,4,0,0,3,3,0,0,0,12,0,3,0,4,3,6,0,0,17,3,3,3,5,3,0,0,0,26,3,0,7,3,4,3,0,0,20,0,0,3,3,8,10,0,0,27,0,0,9,0,3,3,0,0,20,0,0,4,4,3,3,0,0
101061541,3,0,17,0,0,3,5,9,3,0,0,17,0,0,7,4,3,0,0,0,20,0,3,3,7,9,0,0,0,23,0,7,3,10,7,18,0,0,42,0,3,5,6,8,5,0,0,32,0,3,3,13,15,11,0,0,48,0,0,0,0,11,8,4,0,19,0,0,3,0,6,6,3,0,19,0,0,0,3,3,0,0,0,9,0,0,0,3,0,3,3,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,20,33,49,86,60,16,0,270,3,0,0,0,0,0,0,0,5,47,3,0,3,0,0,0,0,48,15,0,0,0,0,0,0,0,22,4,5,7,3,3,0,0,0,23,0,3,3,5,4,0,0,0,18,4,3,3,10,10,9,0,0,38,0,9,11,10,14,3,0,0,44,0,3,8,5,11,3,0,0,33,0,0,5,3,3,4,4,0
101061542,0,0,8,0,3,5,4,6,0,0,0,18,0,0,0,3,4,0,3,0,14,0,0,3,8,3,3,3,0,18,0,3,5,0,4,4,3,0,25,0,0,6,5,4,4,0,0,20,0,0,3,8,5,8,0,0,23,0,0,0,3,3,3,3,0,12,0,0,3,4,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,3,0,13,27,41,40,34,18,3,173,0,0,0,0,0,0,0,0,3,13,4,0,0,0,0,0,0,19,7,6,0,0,0,3,0,0,17,4,3,4,0,8,4,3,0,24,0,0,7,0,8,0,0,0,17,0,8,3,3,3,0,0,0,17,0,0,0,5,4,0,0,0,13,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0
101061543,0,0,26,3,4,0,12,10,3,3,0,31,7,0,3,8,11,8,5,0,39,8,5,9,13,20,21,4,0,86,3,11,11,12,32,18,6,0,98,0,7,19,22,30,19,3,0,102,0,3,7,14,31,15,0,0,67,0,0,3,10,17,12,3,0,38,0,0,8,3,12,6,3,0,36,0,0,0,3,0,3,0,0,4,0,0,7,3,3,0,0,0,9,0,0,0,0,3,0,0,0,3,0,0,3,3,3,4,0,0,9,25,33,67,124,166,114,32,3,558,4,0,0,0,0,0,0,0,5,69,0,0,0,3,3,0,0,80,11,10,3,9,4,4,0,0,34,10,3,5,6,9,8,0,0,47,4,7,13,11,11,9,0,0,57,11,11,16,15,22,16,3,0,92,0,19,14,17,21,13,0,0,96,0,4,15,11,9,16,0,0,58,0,3,11,11,7,12,0,0
101061544,0,0,9,0,0,0,3,4,3,3,0,14,0,0,0,4,3,4,0,0,9,0,0,0,3,4,7,0,0,24,0,0,0,5,11,5,0,0,25,0,0,5,4,14,6,3,0,33,0,4,4,0,14,7,4,0,39,0,0,3,5,5,0,0,0,17,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,20,31,71,44,17,5,197,0,0,0,0,0,3,0,0,3,8,0,3,0,0,3,0,0,12,0,0,3,0,0,0,0,0,12,3,0,0,3,0,3,0,0,7,0,3,0,0,0,0,0,0,5,0,0,5,3,0,0,3,0,16,0,3,3,3,3,5,0,0,22,0,0,4,0,3,3,0,0,13,0,0,0,3,3,3,0,0
102011028,0,0,10,0,0,0,8,0,0,0,0,14,0,0,0,3,3,0,0,0,8,0,0,3,7,4,0,0,0,19,0,0,0,8,8,3,0,0,17,0,0,3,3,3,0,0,0,12,0,0,0,4,11,3,0,0,24,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,4,3,3,8,43,39,28,4,0,131,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,13,0,4,3,0,3,3,0,0,14,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,4,3,5,3,3,0,0,21,0,0,3,3,3,4,0,0,8,0,0,3,3,0,0,0,0,11,0,0,0,0,3,4,0,0
102011029,0,0,18,0,0,0,3,8,0,0,0,14,0,0,0,3,6,0,6,0,13,0,0,0,9,10,7,3,0,27,0,0,0,4,3,5,0,0,16,0,4,3,0,3,9,0,0,15,0,0,0,0,6,4,3,0,15,0,0,0,3,7,0,0,0,8,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,31,51,33,13,0,153,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,4,0,6,0,0,0,5,4,4,0,0,7,0,0,0,0,0,3,0,0,4,0,0,0,3,0,3,0,0
102011030,0,0,16,3,0,4,8,9,3,0,0,24,3,0,3,3,8,6,0,0,21,0,6,12,10,13,11,3,0,69,4,8,16,24,21,15,7,0,91,0,13,22,38,36,24,3,0,141,0,4,9,23,30,22,3,0,100,0,0,14,13,25,14,0,0,65,0,3,5,8,20,10,0,0,42,0,0,0,5,10,7,0,0,19,0,0,3,8,9,8,0,0,23,0,0,0,0,3,0,0,0,3,0,0,0,8,0,3,0,0,8,13,35,97,150,184,125,32,0,642,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,17,7,0,0,3,0,0,0,0,10,3,4,0,0,0,0,0,0,10,0,0,3,0,0,3,0,0,7,3,0,0,0,3,0,0,0,15,0,3,8,10,3,0,0,0,24,0,3,3,3,4,4,0,0,17,0,0,12,4,6,0,0,0
102011031,3,0,45,8,5,11,17,19,11,6,0,76,3,4,18,26,21,10,15,0,89,7,12,30,30,41,38,7,0,160,0,10,16,52,44,37,5,0,175,3,18,39,28,65,38,10,0,200,0,7,30,48,47,35,6,0,165,0,3,9,12,33,11,4,0,76,0,0,3,21,17,7,0,0,44,0,0,0,6,10,5,0,0,17,0,0,3,18,18,8,0,0,46,0,0,0,3,3,8,0,0,15,0,0,0,0,5,0,0,0,15,40,72,168,277,341,212,57,3,1166,10,3,0,0,0,0,0,0,16,290,27,11,7,11,10,0,0,355,158,79,23,18,18,21,0,0,318,46,67,16,12,30,38,6,0,210,26,68,37,26,31,42,11,0,243,22,60,63,40,55,47,19,0,294,9,41,62,41,65,42,11,0,274,0,19,37,32,47,36,9,0,180,0,10,28,15,16,16,0,0
102011032,4,0,75,5,11,13,28,26,30,11,0,126,10,16,21,45,36,35,16,0,174,6,38,40,108,105,84,26,0,413,7,39,76,106,133,90,25,0,472,3,48,109,138,167,142,18,0,628,0,17,119,143,186,177,16,0,666,0,11,45,85,96,68,9,0,310,0,0,39,62,81,61,3,0,249,0,0,13,44,48,21,0,0,127,0,0,16,34,44,29,6,0,125,0,0,0,10,9,12,0,0,30,0,3,10,11,14,15,0,0,40,61,190,524,823,961,778,143,10,3488,0,0,0,0,4,3,0,0,14,158,20,3,3,0,3,0,0,188,53,30,13,5,20,19,5,0,141,24,33,20,13,18,12,3,0,126,20,17,23,16,27,27,7,0,141,16,55,41,40,36,36,9,0,227,6,46,65,29,45,44,16,3,245,3,27,58,50,47,44,6,0,237,0,11,34,33,43,32,6,0
102011033,0,0,9,0,0,0,6,3,3,0,0,13,0,0,3,3,4,0,0,0,11,0,0,4,6,4,0,0,0,20,0,0,5,4,8,9,0,0,30,0,0,5,8,3,0,0,0,17,0,0,3,3,5,3,0,0,21,0,0,0,4,3,4,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,27,36,47,30,4,0,150,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,9,0,4,0,0,3,0,0,0,7,0,0,0,0,4,3,0,0,5,0,0,3,0,5,0,0,0,11,0,0,0,0,0,0,0,0
102011034,0,0,14,0,0,4,3,3,3,6,0,22,0,3,3,0,8,3,3,3,20,0,0,0,6,12,4,6,0,27,0,0,3,14,13,14,5,0,48,0,0,3,4,10,9,3,0,37,0,0,3,3,12,5,0,0,28,0,0,0,0,3,0,0,0,10,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,3,17,47,63,56,21,5,220,3,0,0,0,0,0,0,0,3,59,11,0,0,0,0,0,0,63,12,4,4,3,0,4,0,0,37,9,5,4,4,4,5,0,0,30,6,6,3,4,3,0,6,0,23,3,0,7,3,4,5,0,0,28,0,3,7,3,12,5,0,0,29,0,3,9,7,11,3,0,0,32,0,0,0,8,7,7,0,0
102011035,0,0,9,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,0,0,11,0,0,0,3,0,0,0,0,8,0,0,0,0,3,3,0,0,9,0,0,0,3,8,0,0,0,16,0,0,0,0,4,0,0,0,12,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,10,22,27,5,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
102011036,0,0,8,0,0,0,0,7,4,0,0,19,0,4,3,3,11,7,0,3,25,0,3,3,9,13,13,3,0,44,0,3,6,10,9,9,5,0,41,0,3,4,12,24,19,3,0,78,0,0,7,19,29,20,0,0,75,0,0,4,3,16,11,0,0,33,0,0,0,3,8,10,0,0,21,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,5,17,34,73,114,101,12,3,360,3,0,0,0,0,0,0,0,3,43,0,0,3,0,0,3,0,50,21,5,0,5,4,0,0,0,31,4,6,3,0,0,0,0,0,17,8,3,4,0,0,3,0,0,24,0,5,12,3,10,3,0,0,31,0,8,6,3,0,10,0,0,24,0,3,3,3,12,3,0,0,23,0,0,3,9,8,3,0,0
102011037,0,0,3,0,0,0,0,5,0,0,0,7,0,0,0,0,0,3,0,0,4,0,0,4,3,4,3,3,0,14,0,0,0,4,0,4,0,0,7,0,0,3,0,6,3,3,0,18,0,0,0,0,5,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,27,17,12,0,80,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,0,3,0,0,0,3,0,0,12,0,0,0,4,6,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0
102011038,0,0,12,0,0,0,0,4,4,0,0,12,0,0,0,0,0,0,0,0,7,0,0,3,3,3,0,3,0,10,0,0,0,5,0,4,0,0,10,0,0,3,0,6,4,0,0,14,0,0,0,0,6,3,0,0,5,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,33,16,7,0,94,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,7,0,0,0,0,4,5,0,0,6,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0
102011039,3,0,16,3,3,3,6,0,3,6,0,18,3,3,4,5,9,7,9,0,36,0,0,6,10,15,12,4,0,45,0,5,9,12,12,12,3,0,57,0,0,10,5,24,15,3,0,60,0,0,4,10,14,10,3,0,35,0,0,0,7,10,8,0,0,21,0,0,0,3,7,3,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,8,3,3,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,14,46,71,91,81,40,0,343,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,30,3,3,0,3,3,3,0,0,12,4,8,3,0,3,3,0,0,18,0,4,3,8,0,4,0,0,23,0,11,3,0,4,5,0,0,21,0,6,5,8,3,3,0,0,26,0,3,3,0,4,3,6,0,23,0,3,3,4,4,3,0,0
102011040,0,0,24,0,0,9,7,8,6,6,0,37,0,0,11,5,7,13,0,0,43,0,10,8,16,22,19,9,0,75,0,3,12,14,14,14,0,0,58,0,8,12,13,17,21,3,0,75,0,0,16,9,17,9,3,0,56,0,0,5,3,9,4,0,0,21,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,3,0,5,0,0,0,0,0,5,0,0,3,4,24,70,91,104,95,33,0,430,3,0,0,0,0,0,0,0,4,54,4,0,0,0,0,0,0,63,28,10,6,5,3,8,0,0,58,14,7,10,5,10,12,3,0,61,12,8,4,5,17,13,3,0,54,6,10,7,16,17,13,8,0,75,3,12,7,14,17,8,9,0,71,0,4,10,18,7,13,4,0,57,0,0,7,3,14,0,0,0
102011041,0,0,13,0,3,0,0,11,4,0,0,22,0,0,0,0,3,0,0,0,14,0,0,3,9,3,7,3,0,28,0,0,0,7,11,8,3,0,32,0,0,0,5,11,5,0,0,21,0,0,0,8,3,7,0,0,19,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,9,0,0,3,0,0,3,0,0,6,0,0,0,8,4,3,0,0,13,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,4,6,17,51,60,39,14,0,200,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,4,0,6,4,0,0,3,0,0,14,0,0,0,0,3,0,0,0,8,0,5,4,0,3,3,4,0,20,0,3,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0
102011042,3,0,19,0,0,5,9,8,9,3,0,25,0,5,3,5,11,11,3,0,32,0,3,7,16,22,15,4,0,63,0,5,7,5,19,16,4,0,59,0,3,10,10,25,19,7,0,84,0,0,7,14,24,23,0,0,71,0,0,0,0,7,4,0,0,24,0,0,0,4,3,3,0,0,13,0,0,0,3,3,0,0,0,7,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,3,4,0,0,0,10,9,15,40,79,125,118,31,4,427,6,0,0,0,0,0,0,0,5,109,11,0,0,0,4,0,0,122,40,15,8,9,6,3,0,0,79,9,14,6,14,7,4,0,0,59,7,10,6,3,14,9,0,4,55,3,13,9,12,21,18,4,0,85,0,13,30,18,13,11,3,0,86,0,3,11,17,7,13,0,0,51,0,0,9,3,7,14,0,0
102011043,0,0,15,3,0,0,5,0,7,0,0,21,0,0,3,8,8,3,3,0,19,3,3,10,0,6,9,3,0,36,0,10,7,9,17,12,3,0,50,0,0,16,8,11,10,3,0,51,0,3,7,8,9,8,3,0,37,0,0,0,3,8,3,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,8,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,16,45,54,69,61,19,0,268,3,0,0,0,0,0,0,0,7,60,4,0,0,0,0,0,0,70,19,5,3,0,0,4,0,0,29,6,0,4,0,3,4,0,0,20,4,11,3,0,3,6,0,0,32,3,5,9,3,8,15,0,0,40,0,14,16,7,5,5,0,0,48,0,4,10,10,8,3,0,0,37,0,5,3,6,3,3,3,0
102021044,0,0,15,0,0,0,8,3,12,5,0,30,0,0,9,7,6,7,0,0,27,0,6,11,12,20,13,10,0,68,0,4,4,6,8,20,3,0,55,0,0,8,17,14,22,3,0,59,0,0,5,7,15,17,0,0,42,0,0,0,3,3,3,0,0,13,0,0,0,0,3,6,0,0,9,0,0,0,3,0,3,0,0,5,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,9,42,64,86,106,26,3,346,10,0,0,0,0,0,0,0,9,150,6,3,0,3,0,0,0,169,47,29,10,6,12,6,0,0,115,13,18,12,13,9,5,3,0,72,7,21,14,6,11,22,3,0,91,7,19,18,19,20,24,14,0,122,4,16,25,12,20,22,0,0,101,0,10,21,13,12,4,0,0,69,0,0,9,8,9,5,0,0
102021045,0,0,4,0,0,3,3,0,0,0,0,10,0,0,3,0,4,0,0,0,13,0,0,3,0,3,0,0,0,12,0,0,3,3,6,3,0,0,19,0,0,3,4,3,8,0,0,14,0,0,3,6,0,8,0,0,15,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,28,27,7,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,6,4,0,3,4,0,0,0,17,0,3,0,3,0,0,0,0,6,3,0,0,3,6,0,0,0,14,0,3,4,3,4,0,0,0,15,0,4,4,6,0,0,0,0,15,0,0,0,0,6,0,0,0
102021046,0,0,5,0,3,3,8,0,4,0,0,14,0,0,5,3,0,0,0,0,10,0,0,8,3,3,9,0,0,19,0,0,0,0,8,3,0,0,21,0,0,0,3,10,4,0,0,24,0,0,0,0,0,3,0,0,9,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,22,26,30,29,5,0,112,0,0,0,0,0,0,0,0,6,21,0,0,0,0,0,0,0,22,9,4,3,0,4,0,0,0,19,3,0,3,3,3,4,0,0,12,0,0,0,0,5,3,0,0,10,0,0,0,3,5,10,0,0,26,0,3,5,3,3,0,0,0,14,0,0,0,0,3,0,0,0,12,0,0,3,3,0,3,0,0
102021047,0,0,30,0,3,9,6,3,10,0,0,31,0,5,4,4,12,10,5,0,40,0,4,6,13,18,12,7,0,58,0,8,5,25,30,18,5,0,83,0,4,14,29,29,19,0,0,88,0,0,12,27,38,15,6,0,99,0,0,3,14,20,11,0,0,51,0,0,6,3,18,6,0,0,32,0,0,0,4,3,4,0,0,12,0,0,0,6,3,3,0,0,18,0,0,0,4,6,0,0,0,9,0,0,0,5,0,3,0,0,5,4,28,66,151,189,111,26,0,578,0,0,0,0,0,0,0,0,0,51,3,3,0,0,0,0,0,56,26,5,3,0,5,3,0,0,40,8,0,4,4,4,7,0,0,22,4,11,0,8,3,3,0,0,24,5,13,8,0,9,3,0,0,33,0,4,8,13,3,8,3,0,33,0,0,12,0,5,6,0,0,26,0,0,4,10,8,0,0,0
