SA2_MAINCODE_2016,OIDNS_500_649_A_35_44,OIDNS_500_649_A_45_54,OIDNS_500_649_A_55_64,OIDNS_500_649_A_65_74,OIDNS_500_649_A_75ov,OIDNS_500_649_T,OIDNS_650_799_A_15_19,OIDNS_650_799_A_20_24,OIDNS_650_799_A_25_34,OIDNS_650_799_A_35_44,OIDNS_650_799_A_45_54,OIDNS_650_799_A_55_64,OIDNS_650_799_A_65_74,OIDNS_650_799_A_75ov,OIDNS_650_799_T,OIDNS_800_999_A_15_19,OIDNS_800_999_A_20_24,OIDNS_800_999_A_25_34,OIDNS_800_999_A_35_44,OIDNS_800_999_A_45_54,OIDNS_800_999_A_55_64,OIDNS_800_999_A_65_74,OIDNS_800_999_A_75ov,OIDNS_800_999_T,OIDNS_1000_1249_A_15_19,OIDNS_1000_1249_A_20_24,OIDNS_1000_1249_A_25_34,OIDNS_1000_1249_A_35_44,OIDNS_1000_1249_A_45_54,OIDNS_1000_1249_A_55_64,OIDNS_1000_1249_A_65_74,OIDNS_1000_1249_A_75ov,OIDNS_1000_1249_T,OIDNS_1250_1499_A_15_19,OIDNS_1250_1499_A_20_24,OIDNS_1250_1499_A_25_34,OIDNS_1250_1499_A_35_44,OIDNS_1250_1499_A_45_54,OIDNS_1250_1499_A_55_64,OIDNS_1250_1499_A_65_74,OIDNS_1250_1499_A_75ov,OIDNS_1250_1499_T,OIDNS_1500_1749_A_15_19,OIDNS_1500_1749_A_20_24,OIDNS_1500_1749_A_25_34,OIDNS_1500_1749_A_35_44,OIDNS_1500_1749_A_45_54,OIDNS_1500_1749_A_55_64,OIDNS_1500_1749_A_65_74,OIDNS_1500_1749_A_75ov,OIDNS_1500_1749_T,OIDNS_1750_1999_A_15_19,OIDNS_1750_1999_A_20_24,OIDNS_1750_1999_A_25_34,OIDNS_1750_1999_A_35_44,OIDNS_1750_1999_A_45_54,OIDNS_1750_1999_A_55_64,OIDNS_1750_1999_A_65_74,OIDNS_1750_1999_A_75ov,OIDNS_1750_1999_T,OIDNS_2000_2999_A_15_19,OIDNS_2000_2999_A_20_24,OIDNS_2000_2999_A_25_34,OIDNS_2000_2999_A_35_44,OIDNS_2000_2999_A_45_54,OIDNS_2000_2999_A_55_64,OIDNS_2000_2999_A_65_74,OIDNS_2000_2999_A_75ov,OIDNS_2000_2999_T,OIDNS_3000mo_A_15_19,OIDNS_3000mo_A_20_24,OIDNS_3000mo_A_25_34,OIDNS_3000mo_A_35_44,OIDNS_3000mo_A_45_54,OIDNS_3000mo_A_55_64,OIDNS_3000mo_A_65_74,OIDNS_3000mo_A_75ov,OIDNS_3000mo_T,OIDNS_PINS_A_15_19,OIDNS_PINS_A_20_24,OIDNS_PINS_A_25_34,OIDNS_PINS_A_35_44,OIDNS_PINS_A_45_54,OIDNS_PINS_A_55_64,OIDNS_PINS_A_65_74,OIDNS_PINS_A_75ov,OIDNS_PINS_T,OIDNS_Tot_A_15_19,OIDNS_Tot_A_20_24,OIDNS_Tot_A_25_34,OIDNS_Tot_A_35_44,OIDNS_Tot_A_45_54,OIDNS_Tot_A_55_64,OIDNS_Tot_A_65_74,OIDNS_Tot_A_75ov,OIDNS_Tot_Tot,Tot_NNI_A_15_19,Tot_NNI_A_20_24,Tot_NNI_A_25_34,Tot_NNI_A_35_44,Tot_NNI_A_45_54,Tot_NNI_A_55_64,Tot_NNI_A_65_74,Tot_NNI_A_75ov,Tot_NNI_Tot,Tot_1_149_A_15_19,Tot_1_149_A_20_24,Tot_1_149_A_25_34,Tot_1_149_A_35_44,Tot_1_149_A_45_54,Tot_1_149_A_55_64,Tot_1_149_A_65_74,Tot_1_149_A_75ov,Tot_1_149_Tot,Tot_150_299_A_15_19,Tot_150_299_A_20_24,Tot_150_299_A_25_34,Tot_150_299_A_35_44,Tot_150_299_A_45_54,Tot_150_299_A_55_64,Tot_150_299_A_65_74,Tot_150_299_A_75ov,Tot_150_299_Tot,Tot_300_399_A_15_19,Tot_300_399_A_20_24,Tot_300_399_A_25_34,Tot_300_399_A_35_44,Tot_300_399_A_45_54,Tot_300_399_A_55_64,Tot_300_399_A_65_74,Tot_300_399_A_75ov,Tot_300_399_Tot,Tot_400_499_A_15_19,Tot_400_499_A_20_24,Tot_400_499_A_25_34,Tot_400_499_A_35_44,Tot_400_499_A_45_54,Tot_400_499_A_55_64,Tot_400_499_A_65_74,Tot_400_499_A_75ov,Tot_400_499_Tot,Tot_500_649_A_15_19,Tot_500_649_A_20_24,Tot_500_649_A_25_34,Tot_500_649_A_35_44,Tot_500_649_A_45_54,Tot_500_649_A_55_64,Tot_500_649_A_65_74,Tot_500_649_A_75ov,Tot_500_649_Tot,Tot_650_799_A_15_19,Tot_650_799_A_20_24,Tot_650_799_A_25_34,Tot_650_799_A_35_44,Tot_650_799_A_45_54,Tot_650_799_A_55_64,Tot_650_799_A_65_74,Tot_650_799_A_75ov,Tot_650_799_Tot,Tot_800_999_A_15_19,Tot_800_999_A_20_24,Tot_800_999_A_25_34,Tot_800_999_A_35_44,Tot_800_999_A_45_54,Tot_800_999_A_55_64,Tot_800_999_A_65_74,Tot_800_999_A_75ov,Tot_800_999_Tot,Tot_1000_1249_A_15_19,Tot_1000_1249_A_20_24,Tot_1000_1249_A_25_34,Tot_1000_1249_A_35_44,Tot_1000_1249_A_45_54,Tot_1000_1249_A_55_64,Tot_1000_1249_A_65_74,Tot_1000_1249_A_75ov,Tot_1000_1249_Tot,Tot_1250_1499_A_15_19,Tot_1250_1499_A_20_24,Tot_1250_1499_A_25_34,Tot_1250_1499_A_35_44,Tot_1250_1499_A_45_54,Tot_1250_1499_A_55_64,Tot_1250_1499_A_65_74,Tot_1250_1499_A_75ov,Tot_1250_1499_Tot,Tot_1500_1749_A_15_19,Tot_1500_1749_A_20_24,Tot_1500_1749_A_25_34,Tot_1500_1749_A_35_44,Tot_1500_1749_A_45_54,Tot_1500_1749_A_55_64,Tot_1500_1749_A_65_74,Tot_1500_1749_A_75ov,Tot_1500_1749_Tot,Tot_1750_1999_A_15_19,Tot_1750_1999_A_20_24,Tot_1750_1999_A_25_34,Tot_1750_1999_A_35_44,Tot_1750_1999_A_45_54
101041017,0,0,0,0,0,7,0,0,0,3,0,0,0,0,5,0,0,5,0,0,3,0,0,5,0,0,0,3,0,0,0,0,6,0,0,0,5,0,6,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,11,9,5,8,22,11,19,4,3,78,9,3,6,6,0,3,0,0,32,162,12,7,5,12,16,4,0,216,66,19,20,21,21,26,13,0,179,28,26,25,41,42,46,13,0,224,38,48,48,45,63,69,14,8,335,25,63,83,85,125,93,27,0,497,14,49,120,121,134,120,28,3,587,3,38,126,124,185,156,17,0,654,3,11,94,128,153,123,22,4,537,0,8,44,80,79,66,10,0,280,0,5,26,39,54,56,7,0,191,0,0,12,44,38
101041018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,3,3,6,3,0,19,6,0,0,0,3,0,3,0,12,33,0,3,0,6,3,3,0,48,6,4,3,10,11,15,4,0,55,3,3,5,7,22,13,8,0,64,3,3,12,17,28,28,6,3,105,3,14,21,28,40,37,3,4,145,0,17,18,27,52,43,15,0,175,4,8,29,29,33,50,7,3,163,0,0,13,26,24,33,11,0,110,0,0,18,13,16,30,6,0,74,0,0,0,18,19,18,3,0,65,0,0,3,7,13
101041019,3,0,3,0,0,12,0,3,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,7,8,4,21,14,15,8,3,81,12,0,0,0,3,7,6,0,32,142,10,12,11,11,16,3,0,201,40,17,32,37,20,32,17,0,185,25,22,21,35,49,46,13,4,209,33,27,38,48,71,92,23,3,335,13,53,78,85,123,101,32,9,496,13,70,97,107,151,125,28,0,605,11,61,119,142,224,177,22,3,761,9,37,137,125,234,181,31,0,751,0,18,67,120,143,122,14,3,482,0,3,51,90,116,84,12,3,358,0,7,38,52,76
101041020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,5,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,9,3,0,24,5,0,0,7,8,12,10,0,40,10,3,8,7,12,20,5,3,63,3,9,10,15,24,36,24,4,116,3,5,7,22,25,46,25,12,147,10,3,8,12,28,20,21,4,113,4,11,10,27,40,47,27,8,167,7,11,24,28,43,51,14,3,174,0,8,24,38,37,37,15,4,167,0,3,23,19,28,52,9,3,145,0,0,17,19,16,27,11,0,84,0,0,6,3,20,16,0,6,54,0,0,8,7,11
101041021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,12,27,0,0,0,0,0,0,0,30,5,3,3,3,6,7,0,0,24,3,5,4,10,7,9,0,0,34,5,9,9,8,21,11,4,0,61,5,7,4,18,25,9,0,0,81,0,14,19,23,25,18,0,0,99,0,8,12,24,24,19,0,0,92,0,3,11,25,20,19,0,0,75,0,0,16,18,22,9,0,0,58,0,0,3,14,14,8,3,0,36,0,0,3,9,18
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,4,0,0,21,3,0,0,0,0,0,0,0,6,19,3,5,5,3,3,3,0,48,11,6,0,3,19,13,6,0,64,0,3,8,20,12,26,8,3,77,11,7,12,24,25,35,4,0,125,6,10,24,32,41,54,16,4,185,3,15,40,37,54,38,13,4,198,3,11,30,34,50,45,11,0,184,0,3,27,29,41,37,10,0,157,0,4,19,18,31,31,3,0,107,0,3,9,15,19,12,0,0,52,0,0,0,14,20
101041024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,9,3,0,0,3,0,3,3,0,15,14,0,0,3,0,9,3,0,34,3,3,0,14,18,17,13,0,60,5,0,7,11,15,8,10,0,54,3,9,8,12,15,12,14,0,68,0,10,12,15,23,24,17,3,107,0,9,15,24,28,31,10,0,123,0,5,18,20,24,17,3,0,85,0,0,7,15,20,19,5,0,67,0,3,9,8,11,14,4,3,57,0,0,0,8,4,11,3,0,26,0,0,0,0,0
101041025,0,0,0,0,0,4,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,4,0,0,0,3,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,3,3,10,13,10,3,52,11,0,3,0,4,4,3,0,22,139,5,3,9,12,19,8,0,196,33,18,23,19,44,52,12,3,198,21,23,28,29,42,55,17,0,219,39,39,34,50,65,73,27,0,330,25,48,57,84,109,117,40,6,476,11,53,83,93,135,124,25,10,532,3,29,79,90,133,141,32,0,509,0,10,64,87,132,80,15,0,386,0,4,29,44,59,43,12,0,200,0,3,22,35,57,42,12,0,167,0,0,13,30,48
101041026,5,0,0,0,0,7,0,3,0,3,3,0,0,0,9,0,0,0,0,3,0,0,0,3,0,0,0,0,4,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,11,4,4,7,13,11,16,3,3,53,7,0,3,0,4,7,0,0,22,91,6,6,3,11,12,0,0,128,23,17,15,14,28,43,8,3,152,18,14,21,35,34,49,22,0,188,24,25,30,38,62,47,11,6,238,17,55,39,66,74,85,24,4,364,10,51,64,84,117,101,29,3,465,4,27,86,111,135,122,13,0,498,0,18,65,83,122,128,17,3,430,0,6,42,55,83,79,6,0,268,0,3,27,36,65,47,3,3,193,0,0,10,28,55
101041027,0,3,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,10,12,3,0,34,3,0,0,4,6,5,0,0,20,54,0,7,9,6,29,3,0,105,17,3,12,19,23,40,10,3,134,18,8,23,26,40,67,24,0,208,11,17,31,29,45,73,30,3,240,17,25,45,55,96,105,44,4,393,5,34,71,59,102,80,23,0,375,0,19,48,60,81,88,14,0,319,0,6,28,59,55,58,13,3,230,0,3,30,20,30,43,7,0,135,0,0,10,16,33,36,9,0,109,0,0,10,13,17
101051539,5,0,4,0,0,16,0,3,0,4,5,0,0,0,13,0,0,6,0,3,5,0,0,18,0,0,4,6,4,4,0,0,20,0,4,4,0,3,4,0,0,9,0,0,3,0,0,0,0,0,12,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,4,3,3,3,0,0,3,0,22,8,16,26,32,33,30,11,8,162,21,6,7,11,12,11,4,0,72,266,18,13,15,31,18,9,0,375,112,51,49,54,48,45,21,0,377,83,54,51,66,71,66,29,4,422,82,78,94,105,104,97,29,10,592,64,172,210,158,186,157,61,5,1012,35,170,277,232,286,200,55,0,1253,24,164,319,248,348,235,48,7,1390,9,93,339,287,344,243,44,4,1362,0,47,194,217,242,170,28,0,897,0,5,129,205,193,158,29,0,726,0,5,79,159,172
101051540,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,9,0,4,17,12,11,9,9,4,63,10,3,11,9,16,19,18,6,85,72,5,12,7,21,20,12,0,143,24,10,19,20,29,48,31,3,183,13,17,15,19,42,43,36,8,189,14,12,30,30,48,47,38,10,233,13,24,41,49,82,72,49,28,347,8,40,67,50,68,86,41,16,374,6,29,85,74,96,84,34,13,429,3,27,76,79,89,90,44,11,411,0,11,49,51,51,58,19,9,248,0,10,42,50,54,42,17,4,218,0,3,30,37,35
101061541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,10,6,9,4,3,0,36,7,0,0,3,0,3,0,0,19,98,3,4,10,4,3,5,0,131,44,7,14,16,13,11,11,3,111,11,22,25,19,20,17,5,0,120,8,16,20,29,36,29,16,0,148,13,48,31,34,52,43,21,3,242,18,50,55,55,55,57,7,0,299,10,29,59,58,66,54,15,3,286,3,23,51,67,78,56,10,5,288,0,6,49,33,48,26,6,0,165,0,3,23,31,33,33,6,0,131,0,0,18,29,25
101061542,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,8,0,4,10,7,11,7,3,0,47,3,0,5,6,7,9,10,4,45,53,14,11,11,12,5,4,3,114,23,20,13,11,23,19,11,12,141,12,22,14,13,39,36,28,4,164,9,20,20,19,25,30,28,9,162,18,28,19,38,48,45,38,8,239,6,23,32,33,48,29,28,8,214,3,30,43,33,60,70,38,7,270,0,17,44,65,49,50,29,7,261,0,4,34,28,39,40,19,5,169,0,3,19,33,35,36,27,7,155,0,0,8,24,20
101061543,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,11,7,6,13,6,6,11,0,3,52,5,0,4,6,16,6,5,0,40,128,4,13,8,9,13,3,0,181,36,17,22,32,26,33,14,8,186,30,25,27,42,47,36,21,3,236,37,27,42,51,61,48,20,6,303,37,76,89,120,122,106,32,8,587,17,86,124,125,166,111,26,3,669,5,61,132,158,165,114,31,4,665,0,47,103,121,119,91,20,0,505,0,13,60,65,59,48,19,4,268,3,9,41,56,59,41,11,4,214,0,0,23,48,43
101061544,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,8,6,9,6,33,3,0,0,8,10,14,11,3,54,23,3,8,5,17,12,8,3,82,11,9,11,15,17,28,15,8,104,8,9,9,13,16,32,17,8,124,17,15,15,17,37,36,28,3,154,11,28,26,38,55,50,29,9,242,12,46,44,47,80,71,31,3,337,5,24,70,47,76,89,31,4,336,0,20,44,43,80,54,27,15,278,0,4,35,38,55,33,8,6,181,0,3,21,37,37,39,10,3,150,0,0,10,27,19
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,0,7,0,0,0,3,7,0,0,0,9,62,3,3,3,6,0,0,0,79,20,10,10,13,10,17,0,0,80,10,18,11,17,10,19,5,0,84,7,9,8,15,14,11,7,0,61,10,16,17,34,26,15,3,3,127,0,10,14,23,22,20,0,0,96,0,9,12,28,27,11,4,0,93,0,7,26,27,32,23,4,0,122,0,0,24,23,24,21,3,0,93,0,0,13,20,33,18,3,0,85,0,0,12,9,14
102011029,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,7,3,3,29,3,0,3,9,10,4,4,0,23,37,3,7,3,10,7,0,0,66,10,12,6,25,20,9,10,0,89,10,19,15,10,24,16,14,0,97,14,13,13,18,34,15,16,3,120,10,15,20,26,43,32,13,0,164,8,24,16,21,28,38,12,0,143,0,15,36,26,33,37,7,0,149,0,7,33,32,35,35,8,3,157,0,3,23,21,24,8,3,0,87,0,0,13,12,16,20,12,3,83,0,0,10,14,23
102011030,0,4,0,0,0,3,0,3,0,3,3,0,3,0,10,0,0,3,3,3,0,0,0,14,0,0,8,3,6,4,0,0,17,0,0,0,7,0,3,0,0,7,0,0,0,3,3,3,0,0,7,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,8,29,23,16,11,3,4,99,4,3,3,9,11,7,3,3,41,38,11,9,13,10,3,4,0,81,20,21,14,20,27,13,3,0,123,19,31,25,26,34,28,5,4,164,27,27,27,24,36,25,16,4,189,46,59,67,51,97,70,25,5,417,20,115,158,139,142,113,25,3,723,8,106,210,196,210,119,38,3,891,5,49,191,177,195,141,20,3,785,0,28,110,126,174,70,20,0,537,0,14,86,114,132,59,21,0,432,0,3,47,78,86
102011031,3,0,0,0,0,6,0,0,3,0,4,3,0,0,12,0,0,3,0,3,0,0,0,12,0,0,3,8,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,8,0,0,0,5,0,3,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,3,4,0,0,5,3,3,0,0,16,7,8,14,28,26,17,3,8,106,24,3,4,10,20,8,0,0,69,508,69,25,20,20,19,3,0,677,249,169,70,66,51,50,4,3,661,98,146,69,82,88,79,30,7,601,71,142,120,108,114,114,35,8,704,62,186,201,179,204,179,56,3,1072,21,203,271,224,268,197,42,0,1233,12,138,293,237,305,221,36,7,1248,6,73,249,234,257,187,33,5,1034,0,11,131,161,154,86,9,4,567,0,7,89,165,118,85,5,0,478,0,3,41,97,107
102011032,0,6,3,0,0,14,6,0,4,12,7,3,4,0,37,0,0,3,5,14,4,0,0,39,0,0,8,7,11,3,0,0,36,0,0,9,7,4,4,0,0,26,0,0,5,8,3,3,0,0,21,0,0,4,4,3,4,0,0,17,0,0,0,10,3,0,0,0,11,0,0,3,0,3,3,0,0,7,3,5,3,11,14,4,6,0,50,21,25,47,65,84,50,17,3,310,18,3,16,17,21,17,8,0,98,332,54,37,28,27,24,3,0,507,140,104,76,65,71,64,21,3,545,84,112,93,115,120,111,39,7,678,86,150,149,157,181,150,63,7,937,60,253,256,326,326,300,85,12,1617,33,261,460,396,471,344,112,11,2093,17,251,587,575,592,494,78,3,2604,6,179,657,616,680,541,80,4,2765,0,56,499,435,484,324,56,3,1865,0,18,397,419,439,312,42,0,1628,0,11,216,332,373
102011033,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,5,0,0,22,0,0,3,0,0,0,0,0,8,28,3,0,4,4,0,0,0,46,7,6,9,5,7,9,0,0,41,5,7,7,17,5,7,3,0,55,12,6,10,12,10,13,0,0,70,6,17,25,26,26,13,3,0,115,0,15,27,28,39,27,5,0,149,0,15,39,34,39,21,5,0,149,0,11,31,34,37,33,3,0,141,0,3,31,44,46,33,3,0,157,0,0,28,37,57,32,6,0,165,0,0,10,24,25
102011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,10,3,0,0,31,3,0,0,5,3,0,0,0,18,127,21,3,8,3,9,3,0,181,35,31,12,21,21,25,3,0,150,19,14,17,28,27,21,5,0,137,16,28,18,27,34,22,12,4,156,3,27,38,38,44,49,15,0,215,9,30,56,60,70,53,23,3,294,0,17,45,62,81,63,9,4,286,0,10,45,45,71,71,9,0,260,0,3,27,33,40,32,3,0,142,0,0,21,25,45,30,4,0,117,0,0,8,17,29
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,0,10,0,0,0,0,0,0,0,0,6,3,3,3,3,0,3,0,0,22,3,0,3,12,7,13,5,0,48,4,3,6,4,14,9,3,0,38,0,3,8,9,12,13,0,0,48,0,8,11,14,19,26,10,0,84,0,3,23,21,18,15,4,0,87,0,9,23,19,20,24,0,0,93,0,3,19,19,20,12,5,0,77,0,4,11,14,19,13,0,0,49,0,4,17,10,19,17,3,0,68,0,0,8,17,19
102011036,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,7,0,0,0,9,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,5,15,3,0,0,37,7,0,0,7,0,3,0,0,15,91,8,3,11,8,7,3,0,136,35,28,8,26,11,5,3,0,118,11,14,15,16,17,18,3,0,101,20,30,31,21,24,37,3,3,158,8,37,32,47,71,65,7,0,274,7,47,83,81,81,74,10,0,390,0,33,87,91,124,83,10,0,426,0,15,69,87,106,100,13,0,392,0,10,50,56,58,39,5,0,214,0,4,28,37,45,23,3,0,144,0,0,5,36,40
