SA2_MAINCODE_2016,Tot_1750_1999_A_55_64,Tot_1750_1999_A_65_74,Tot_1750_1999_A_75ov,Tot_1750_1999_Tot,Tot_2000_2999_A_15_19,Tot_2000_2999_A_20_24,Tot_2000_2999_A_25_34,Tot_2000_2999_A_35_44,Tot_2000_2999_A_45_54,Tot_2000_2999_A_55_64,Tot_2000_2999_A_65_74,Tot_2000_2999_A_75ov,Tot_2000_2999_Tot,Tot_3000mo_A_15_19,Tot_3000mo_A_20_24,Tot_3000mo_A_25_34,Tot_3000mo_A_35_44,Tot_3000mo_A_45_54,Tot_3000mo_A_55_64,Tot_3000mo_A_65_74,Tot_3000mo_A_75ov,Tot_3000mo_Tot,Tot_PINS_A_15_19,Tot_PINS_A_20_24,Tot_PINS_A_25_34,Tot_PINS_A_35_44,Tot_PINS_A_45_54,Tot_PINS_A_55_64,Tot_PINS_A_65_74,Tot_PINS_A_75ov,Tot_PINS_Tot,Tot_Tot_A_15_19,Tot_Tot_A_20_24,Tot_Tot_A_25_34,Tot_Tot_A_35_44,Tot_Tot_A_45_54,Tot_Tot_A_55_64,Tot_Tot_A_65_74,Tot_Tot_A_75ov,Tot_Tot_Tot
107041148,26,6,0,98,0,0,26,28,43,22,3,0,124,0,0,6,29,31,12,6,0,90,5,4,9,8,5,6,0,0,44,219,246,409,524,474,379,90,9,2345
107041150,50,3,0,173,0,0,22,61,59,42,6,0,193,0,0,8,23,25,24,6,0,80,9,8,3,17,8,10,3,0,54,301,374,622,731,800,617,115,20,3572
107041548,210,30,0,1084,0,5,208,487,457,292,38,3,1487,0,6,54,202,204,148,32,0,648,21,34,51,50,61,38,4,7,259,1189,2589,4592,4569,4247,2750,453,54,20449
107041549,113,17,0,533,0,0,107,205,203,116,21,0,655,0,0,31,119,125,66,17,3,370,3,4,11,16,23,25,4,4,95,143,581,1616,1729,1846,1277,246,27,7475
108011151,17,6,0,64,0,3,13,32,36,13,3,4,104,0,0,0,10,9,5,3,3,29,3,0,0,3,8,4,5,0,21,71,64,151,241,354,289,102,31,1300
108011152,51,8,0,147,0,0,7,45,46,37,9,0,149,0,0,3,7,13,18,5,0,58,6,4,6,18,25,26,0,0,84,374,303,636,818,1014,898,223,22,4284
108011153,4,3,0,34,0,0,11,6,6,11,0,0,34,0,0,5,3,4,6,0,0,15,0,0,0,4,3,7,3,0,22,61,65,128,197,284,249,90,14,1086
108011154,20,4,0,77,0,0,10,24,14,28,9,4,88,0,0,3,14,14,21,3,0,55,12,8,6,7,12,7,3,4,51,111,157,344,433,552,577,124,19,2322
108021155,87,8,0,320,0,0,30,77,100,65,8,0,282,0,4,9,21,18,24,6,0,85,5,10,25,17,31,24,12,3,121,434,474,1030,1263,1602,1393,302,37,6538
108021156,8,0,0,83,0,0,12,22,22,16,3,0,72,0,0,4,15,15,10,11,0,55,0,3,3,4,7,0,4,0,26,66,97,248,338,403,383,171,50,1754
108021157,23,0,0,106,0,3,13,33,24,17,0,0,89,0,0,5,13,18,9,3,0,53,9,3,9,13,5,10,6,0,43,138,200,382,481,569,532,132,12,2430
108021158,23,3,0,69,0,0,7,16,12,15,0,0,54,0,0,3,5,4,9,3,0,25,3,3,9,3,11,9,3,0,41,143,131,277,349,440,473,75,17,1900
108021159,5,0,0,42,0,0,7,22,15,15,5,0,61,0,0,3,17,10,7,3,0,41,0,3,3,0,3,12,5,0,20,39,83,151,221,276,262,120,43,1201
108021160,7,0,0,20,0,0,0,8,5,3,3,0,23,0,0,0,3,5,3,0,0,18,5,0,0,6,3,8,0,0,17,95,74,140,175,251,244,64,6,1047
108031161,0,0,0,6,0,0,0,5,0,3,3,0,10,0,0,0,0,0,4,0,0,7,0,0,0,3,3,0,0,0,10,6,14,41,52,45,41,15,7,216
108041162,30,4,0,128,0,0,9,31,31,26,5,0,93,0,0,3,13,13,12,0,0,43,12,3,7,20,17,5,6,5,72,198,184,404,550,817,713,183,25,3076
108041163,76,14,0,399,0,0,55,149,166,88,13,7,484,0,0,17,69,90,58,15,0,256,20,13,14,28,36,24,6,0,134,650,612,1465,1869,2160,1556,357,42,8721
108041164,117,3,0,599,0,3,99,203,216,143,18,0,682,0,0,15,87,110,60,23,0,296,10,16,40,38,47,30,9,0,178,711,802,1932,2417,2839,2205,433,51,11392
108041165,11,0,0,41,0,0,13,16,21,18,0,0,67,0,0,7,9,5,11,0,0,40,3,0,0,0,9,11,0,0,28,43,62,186,183,256,294,113,43,1176
108041166,23,3,0,110,0,0,15,37,32,29,9,0,126,0,0,9,10,13,14,3,0,48,4,3,9,15,7,18,3,3,66,190,244,462,619,768,662,172,30,3148
108051167,11,5,0,47,0,0,3,24,17,15,11,0,70,0,0,4,6,13,8,0,0,38,3,0,0,12,11,5,0,5,42,91,112,211,288,433,388,181,38,1753
108051168,11,0,0,41,0,0,4,5,8,13,8,0,45,0,0,0,9,5,7,6,0,23,8,0,0,3,4,4,0,0,23,102,80,175,248,323,324,102,30,1384
108051169,140,9,0,459,0,3,45,92,120,108,10,0,388,0,4,8,42,55,57,18,3,179,21,14,16,24,44,38,12,3,177,679,798,1707,1989,2632,2282,438,57,10580
108051170,12,0,0,36,0,0,5,12,12,8,7,0,42,0,0,3,5,8,10,0,0,35,4,3,6,4,10,14,3,7,46,83,82,158,220,371,403,209,53,1576
108051171,18,3,0,47,0,0,4,5,8,13,4,0,42,0,0,0,3,5,3,0,0,14,3,6,0,4,6,10,0,3,35,85,118,231,261,382,319,72,11,1479
109011172,57,3,0,319,0,0,66,111,127,83,6,3,395,0,0,10,26,44,28,9,3,115,8,8,5,21,24,13,4,0,88,271,494,1256,1272,1314,984,229,25,5840
109011173,22,7,0,99,0,0,6,21,38,19,3,0,85,0,0,0,11,11,11,3,0,32,0,0,4,4,6,3,0,0,24,99,167,348,393,442,359,92,10,1898
109011174,106,21,0,537,0,3,78,203,232,146,23,0,672,0,3,22,71,103,83,26,0,306,24,25,40,41,40,39,11,4,219,962,1340,2542,2483,2705,2060,457,42,12590
109011175,54,6,7,201,0,0,23,47,79,55,9,3,204,0,0,7,14,39,33,10,0,107,0,0,9,13,13,18,12,3,76,190,205,550,633,911,805,301,98,3694
109011176,34,7,0,151,0,3,26,24,46,31,8,3,130,0,0,6,7,17,24,0,0,66,6,13,16,12,18,11,9,0,89,382,396,801,740,866,685,137,18,4037
109021177,12,0,0,40,0,0,3,16,21,17,7,5,69,0,0,3,5,9,12,4,0,40,5,3,3,4,4,4,3,3,37,81,111,196,204,328,279,95,23,1315
109021178,21,4,0,105,0,0,9,27,30,23,8,0,89,0,0,3,11,3,13,12,0,40,4,0,7,0,8,11,6,0,35,79,150,324,410,504,496,142,25,2132
109021179,15,0,0,98,0,3,24,39,30,15,3,0,111,0,0,3,7,16,16,3,0,51,4,3,5,8,10,12,3,7,47,53,121,273,340,396,374,88,31,1680
109031180,25,3,0,72,0,0,13,26,26,24,7,0,99,0,0,0,6,19,8,5,0,40,7,9,3,8,6,15,6,0,57,168,201,351,412,529,481,133,17,2292
109031181,22,0,0,94,0,0,5,35,40,23,3,3,115,0,0,3,7,9,15,9,4,52,7,0,9,14,18,18,9,3,74,115,187,469,497,622,549,180,47,2656
109031182,26,3,0,133,0,0,18,57,52,50,9,0,173,0,0,3,15,20,18,3,0,67,6,0,10,15,13,15,3,0,66,193,261,529,638,699,670,177,31,3206
109031183,27,8,4,93,0,0,6,12,35,24,6,0,85,0,0,3,4,14,14,7,0,50,3,3,9,4,12,22,14,9,69,127,193,360,420,639,696,248,77,2762
109031184,3,8,0,57,0,0,10,18,18,6,0,0,59,0,0,0,11,13,4,3,0,27,3,0,4,3,5,4,6,3,30,129,162,339,326,407,316,91,19,1792
109031185,24,3,0,104,0,0,13,30,30,36,7,0,117,0,0,3,14,10,15,9,6,59,4,6,8,5,13,14,7,4,66,171,205,501,546,687,792,270,66,3253
110011186,119,21,0,582,0,5,57,193,293,217,35,0,801,0,0,13,66,95,99,24,0,297,21,29,31,30,34,26,9,0,174,794,1185,2014,2015,2449,1963,456,64,10940
110011187,8,3,4,31,0,0,9,11,23,14,6,0,73,0,0,3,8,8,5,7,0,34,3,3,10,3,6,13,13,7,55,91,144,351,337,395,302,194,64,1874
110011188,15,3,3,49,0,0,3,12,22,20,7,0,62,0,0,0,0,10,4,6,3,18,0,0,7,4,7,3,4,3,28,53,86,175,222,307,292,136,57,1326
110011189,20,11,0,62,0,3,3,19,11,18,8,0,56,0,0,0,4,9,15,6,0,33,0,0,4,9,3,10,6,5,35,57,88,170,233,322,306,184,44,1418
110021190,23,10,3,95,0,3,21,33,35,25,10,0,132,0,0,3,5,13,16,10,4,51,0,3,3,4,17,15,13,8,64,183,219,416,548,677,662,278,78,3059
110021191,53,8,7,207,0,3,14,48,64,29,6,0,158,0,0,6,12,22,34,5,0,86,6,10,14,12,22,25,11,7,109,375,484,950,1030,1242,947,251,68,5353
110021192,10,5,3,34,0,0,4,12,16,13,0,0,49,0,0,0,0,4,4,5,0,23,0,0,0,0,6,5,3,5,16,32,53,114,184,216,265,119,55,1039
110021193,18,8,0,63,0,0,7,17,21,8,4,0,54,0,0,3,5,11,15,8,0,36,0,0,0,3,6,9,10,11,43,69,95,230,309,439,349,203,60,1751
110021194,16,7,3,68,0,0,9,19,12,24,7,0,80,0,0,3,5,3,13,9,0,35,3,0,3,7,13,13,13,3,56,95,105,258,374,445,573,226,63,2140
110031195,36,9,0,167,0,0,40,67,56,28,17,0,201,0,0,9,34,35,34,9,3,118,9,11,18,22,19,17,13,0,109,199,327,771,770,797,649,176,22,3712
110031196,20,12,0,107,0,3,13,27,35,20,13,0,112,0,0,4,16,39,34,11,6,115,0,7,4,3,11,17,9,6,58,63,164,378,396,515,441,188,62,2212
110031197,35,12,0,154,0,0,29,41,39,27,3,0,135,0,0,7,19,20,21,5,0,77,11,0,8,11,16,14,4,0,65,235,230,612,601,674,582,135,18,3097
110031198,19,6,0,98,0,0,43,47,43,27,5,4,179,0,0,36,48,39,27,4,0,147,0,4,4,0,9,11,9,0,57,64,119,376,406,420,389,179,51,2000
110041199,34,3,0,187,0,3,52,80,61,53,3,0,252,0,0,16,35,28,25,9,3,119,9,4,16,9,19,10,9,0,79,294,348,775,766,787,704,155,19,3841
110041200,34,8,0,200,0,11,128,98,88,35,4,0,369,0,0,21,39,27,25,10,3,123,0,3,4,4,7,15,5,3,40,58,150,472,476,473,397,137,58,2226
110041201,21,3,0,124,0,0,20,43,60,26,7,3,155,0,0,5,22,27,26,8,5,91,7,3,8,17,8,15,6,0,67,95,144,439,500,640,570,213,63,2654
110041202,78,7,0,300,0,0,29,87,102,81,4,0,309,0,0,12,28,24,15,3,0,90,12,6,17,26,16,21,4,6,109,451,523,1292,1169,1270,1024,227,38,6004
110041203,104,11,0,489,0,3,97,193,197,115,17,3,625,0,3,31,52,90,54,13,0,245,26,7,36,20,29,27,9,7,158,741,834,2050,2009,2166,1660,414,50,9917
110041204,41,6,0,218,0,0,53,78,81,57,7,3,279,3,3,11,19,35,25,3,0,103,8,8,18,18,19,16,5,3,100,274,546,1236,1136,1226,899,194,25,5531
110041205,27,3,0,110,0,0,15,27,38,27,9,9,124,0,0,4,11,16,16,12,0,61,3,5,3,8,16,22,15,4,73,151,191,507,632,816,809,369,115,3586
111011206,54,8,3,312,0,0,42,92,94,51,8,0,290,0,0,3,37,44,35,3,3,128,14,10,12,16,19,11,6,0,83,508,632,1012,1151,1332,948,171,23,5775
111011207,4,3,0,26,0,0,0,4,3,8,0,0,15,0,0,0,3,0,4,3,0,9,0,0,0,3,5,3,0,0,11,40,51,76,88,135,104,36,3,527
111011208,70,12,0,501,0,0,87,222,169,111,7,0,599,0,3,27,100,100,70,15,0,316,19,26,39,26,44,21,7,0,189,1042,1671,2818,2419,2296,1508,257,37,12046
111011209,82,8,0,410,0,3,66,133,144,82,21,0,447,0,0,18,67,58,34,13,8,195,16,14,31,22,43,17,0,3,151,848,1185,2127,2050,2158,1516,306,35,10225
111011210,11,4,0,42,0,0,5,10,8,12,0,0,33,0,0,3,5,5,8,0,0,23,4,3,5,6,0,0,0,0,15,147,192,291,273,314,229,43,7,1491
111011211,3,0,0,36,0,0,6,12,12,4,0,0,46,0,0,4,6,6,6,3,0,25,0,0,0,0,6,0,0,0,13,54,90,189,187,216,146,32,0,910
111011212,11,0,0,58,0,0,6,20,16,13,0,0,53,0,0,0,11,12,8,3,0,37,9,0,3,3,3,3,0,0,24,198,143,314,358,405,280,82,10,1788
111011213,21,4,0,46,0,0,9,15,23,13,3,0,61,0,0,0,10,17,8,3,0,40,0,0,3,0,4,0,3,0,16,49,79,147,251,270,218,78,4,1097
111011214,47,4,0,253,0,0,31,111,104,66,13,0,330,0,0,16,42,54,28,8,0,150,11,9,13,20,15,9,3,0,88,591,707,1201,1265,1310,911,198,24,6210
111021215,24,0,0,104,0,0,10,42,23,24,3,0,105,0,0,8,14,8,11,5,0,48,0,8,6,5,8,9,3,0,39,49,124,325,380,447,374,85,8,1789
111021216,5,5,0,27,0,3,13,8,13,7,3,0,41,0,0,0,0,3,0,3,0,12,3,4,0,0,5,0,0,0,17,51,71,145,170,185,150,61,6,844
111021217,26,0,0,108,0,3,23,32,46,18,4,0,124,0,0,6,19,12,5,0,0,39,3,8,5,8,3,11,4,0,45,143,284,570,557,592,430,68,3,2645
111021218,68,14,4,311,0,0,98,126,129,130,22,3,505,0,4,42,79,94,68,8,0,294,6,14,16,11,20,16,9,0,93,383,547,1067,1192,1375,1143,252,28,5984
111021219,42,6,0,161,0,4,21,45,49,48,10,0,174,0,0,11,32,37,32,10,3,123,7,5,13,7,7,13,4,3,58,320,409,782,836,867,736,192,31,4164
111021220,12,0,0,66,0,0,38,39,43,29,0,0,149,0,0,5,12,14,21,4,0,60,0,3,0,0,0,0,0,0,15,74,83,250,264,255,222,66,9,1213
111021221,17,3,0,62,0,0,3,15,10,10,3,0,47,0,0,3,7,10,16,0,0,39,0,3,3,7,4,3,3,0,21,20,78,187,199,214,211,39,0,956
111031222,39,0,0,187,0,3,39,80,75,57,5,0,259,0,0,8,20,34,18,3,0,89,17,7,22,17,8,10,3,3,90,830,1115,1398,1211,1188,825,147,26,6737
111031223,54,7,0,397,0,6,117,192,167,117,6,0,607,0,0,21,51,68,48,3,0,193,6,12,18,25,29,13,4,0,104,262,681,1580,1582,1579,949,122,9,6766
111031224,134,14,0,736,0,8,166,323,317,195,30,5,1041,4,0,39,155,170,123,21,8,521,12,19,36,44,29,25,0,3,168,629,1172,2589,2537,2720,1889,322,58,11917
111031225,116,16,5,659,0,4,188,233,227,141,19,0,802,0,0,38,165,157,112,27,0,504,11,9,27,32,28,28,5,3,143,263,821,2477,2341,2386,1759,305,39,10384
111031226,12,3,0,70,0,0,17,26,44,19,0,0,102,0,0,0,7,10,3,0,0,21,3,5,0,7,5,3,0,0,27,87,155,339,326,388,204,46,6,1554
111031227,83,13,0,498,0,7,112,242,208,107,9,3,695,0,9,32,72,106,59,5,3,284,5,18,27,17,21,21,6,0,111,390,776,1792,1817,1847,1252,196,28,8103
111031228,34,0,0,154,0,0,25,72,68,39,8,0,217,0,0,3,31,52,32,10,3,138,0,0,8,3,7,4,3,0,36,249,434,695,744,738,493,116,30,3501
111031229,208,22,0,1286,0,11,348,686,613,369,37,7,2066,0,0,90,342,302,216,36,4,991,12,22,50,43,56,16,12,0,216,750,1990,4742,4394,4127,2532,440,48,19020
111031230,111,6,0,433,0,15,155,276,319,177,11,0,955,0,0,22,115,148,73,10,0,368,0,3,14,3,12,8,4,0,49,45,167,755,1005,1206,806,94,6,4082
111031231,91,5,0,471,0,3,85,218,253,180,29,3,763,0,0,3,45,89,113,11,3,271,3,10,18,17,19,12,3,0,77,354,886,1623,1588,1630,1240,189,23,7529
111031232,24,3,0,69,0,0,3,17,24,26,0,0,73,0,0,0,6,3,11,10,0,29,0,0,0,8,5,4,0,0,23,56,140,253,293,418,440,87,10,1703
111031233,62,9,0,349,0,0,78,167,129,71,11,0,453,0,3,23,59,78,30,15,0,208,7,5,14,19,23,11,0,0,74,310,508,1141,1268,1249,885,170,19,5553
111031234,70,9,0,358,0,0,54,111,139,83,8,0,400,0,0,7,51,49,38,5,0,153,3,11,11,14,15,11,0,0,67,212,429,1060,1215,1320,970,161,27,5391
111031235,76,10,0,348,0,0,68,136,162,93,13,0,476,0,0,20,54,52,44,7,0,179,6,6,19,16,15,17,10,0,89,165,482,1290,1282,1300,930,220,16,5677
112011236,111,15,4,389,0,0,42,133,126,98,21,3,420,0,3,10,51,74,54,12,0,208,15,11,24,26,29,16,12,3,136,647,704,1361,1756,2097,1866,419,55,8911
112011237,54,15,3,188,0,4,13,42,52,58,21,4,192,0,0,6,15,38,23,15,5,102,3,6,17,11,12,14,10,0,75,220,272,605,851,1107,988,342,82,4464
112011238,14,3,0,64,0,0,9,32,28,21,5,0,104,0,0,3,17,20,15,8,0,59,3,0,4,11,4,5,4,0,32,101,98,305,455,543,423,108,29,2059
112011239,7,0,0,34,0,0,9,16,14,14,6,0,55,0,0,5,9,11,10,0,0,38,0,0,0,6,5,11,3,0,35,115,97,231,381,385,348,78,14,1658
112011240,45,9,0,206,0,0,29,84,76,45,17,0,244,3,3,21,52,44,33,15,0,167,12,13,29,32,26,18,3,0,133,283,450,1443,1432,1320,1070,227,23,6253
112011241,15,0,0,50,0,0,9,6,17,18,0,0,51,0,0,3,7,8,4,0,0,23,0,0,3,3,5,0,0,3,17,97,79,175,229,278,286,85,13,1234
112011242,22,6,0,76,0,0,8,25,26,14,6,0,82,0,0,0,22,16,9,8,0,67,0,3,0,14,4,6,4,0,34,118,92,217,380,355,261,78,7,1514
112011243,19,3,0,91,0,0,4,30,28,38,3,0,104,0,0,7,11,20,19,5,3,70,6,4,3,6,11,18,7,0,58,138,154,365,606,775,666,182,24,2917
112021244,43,0,0,167,0,0,21,38,45,25,10,3,142,0,0,8,15,17,22,4,0,64,8,3,12,15,16,13,3,0,69,335,399,757,920,1104,975,194,33,4715
112021245,9,0,0,28,0,0,3,5,11,10,5,0,42,0,0,3,3,7,7,3,0,22,0,0,7,0,6,8,3,0,23,60,78,150,227,332,364,163,64,1433
112021246,23,3,0,91,0,0,12,21,30,31,6,0,94,0,0,4,11,9,15,4,0,44,3,3,8,4,4,14,3,0,32,160,200,412,495,651,571,135,23,2644
112021247,19,4,0,67,0,0,4,13,19,26,4,3,75,0,0,6,13,20,6,4,0,53,4,3,3,7,11,6,5,0,40,131,121,308,357,552,566,167,47,2258
112021248,183,20,0,686,0,3,76,229,265,218,26,5,825,0,0,21,78,119,122,28,8,373,20,15,32,34,36,35,13,6,199,949,1106,2365,3025,3576,2974,633,66,14698
112021249,25,9,0,89,0,0,4,15,32,23,10,0,84,0,0,4,11,16,10,3,0,47,3,7,7,15,15,18,9,4,66,122,152,319,503,693,731,290,69,2880
112031250,39,6,3,184,0,0,22,54,54,34,8,0,168,0,0,9,37,45,24,3,0,125,3,11,16,11,10,12,6,3,69,343,389,698,879,863,726,154,35,4085
112031251,56,10,0,230,0,0,18,42,62,54,11,0,191,0,0,7,12,29,20,3,6,82,4,3,13,10,26,20,6,3,79,269,278,722,895,1288,1072,220,28,4769
112031252,18,12,0,58,0,0,4,10,22,15,9,3,63,0,0,0,0,8,12,9,0,27,3,3,3,7,19,8,0,3,48,82,79,200,325,414,431,169,43,1745
112031253,13,3,0,66,0,0,14,35,21,11,6,0,84,0,0,4,6,10,7,6,0,33,8,4,8,10,8,10,3,0,46,162,181,349,527,517,444,103,19,2304
112031254,65,13,0,302,0,4,59,83,103,77,10,3,341,0,0,24,48,52,34,8,3,174,10,12,16,23,26,29,3,0,120,296,466,1162,1324,1734,1627,374,46,7043
112031550,33,0,0,110,0,0,14,13,25,18,0,0,82,0,0,0,3,12,9,3,3,28,3,3,5,5,10,4,0,0,35,152,147,325,433,489,479,105,20,2161
112031551,12,4,0,47,0,0,0,8,15,10,0,0,37,0,0,0,6,3,3,4,0,15,0,0,0,0,0,0,0,0,3,14,24,69,114,137,115,23,3,500
112031552,39,4,0,169,0,0,24,54,61,26,6,0,180,0,0,6,25,30,21,3,3,91,9,10,13,13,14,13,0,0,86,493,564,1033,1159,1221,861,204,21,5559
113011256,68,13,0,358,0,6,71,115,141,91,9,3,437,0,4,14,47,62,55,9,3,193,17,18,31,30,46,26,5,0,181,735,800,1832,1643,1897,1398,350,42,8703
113011257,32,8,3,224,0,0,40,74,82,56,12,3,270,4,4,11,38,40,50,8,7,168,4,10,26,34,40,33,18,6,169,213,480,1271,1261,1339,1093,361,111,6133
113011258,42,3,0,205,0,0,30,49,71,36,6,0,190,0,0,4,15,26,20,0,0,64,9,7,13,10,17,16,0,0,70,234,367,775,810,1013,813,187,43,4247
113011259,21,3,0,84,0,0,9,17,20,22,5,3,83,0,0,3,9,13,15,9,0,48,0,3,4,9,12,15,7,0,42,97,159,323,386,503,459,161,41,2127
113021260,15,6,0,70,0,0,7,18,26,31,9,0,94,0,0,3,3,10,13,3,0,34,4,0,3,6,9,15,3,0,36,82,87,216,248,318,353,126,36,1461
113021261,34,8,0,174,0,0,31,59,78,43,4,0,210,0,8,6,11,23,17,3,0,69,6,4,11,9,13,12,7,4,55,183,236,562,640,781,624,133,25,3174
113021262,15,0,3,52,0,5,15,29,24,11,3,0,93,0,4,0,16,4,11,3,0,34,0,0,0,0,9,7,6,5,27,35,65,189,254,271,276,132,34,1259
113031263,30,6,0,119,0,0,19,34,38,31,3,0,132,0,0,4,16,18,18,12,3,70,0,4,5,8,14,14,5,4,58,119,202,409,532,646,583,163,47,2697
113031264,7,4,0,47,0,0,11,12,9,13,4,0,52,0,3,0,4,9,15,5,6,47,4,4,6,12,7,9,4,0,40,124,112,235,262,314,268,103,36,1442
113031265,15,3,3,69,0,0,22,32,39,29,8,0,120,0,0,6,4,8,14,4,0,35,3,3,6,0,3,14,0,0,28,87,137,400,325,389,341,117,26,1828
113031266,22,6,0,110,0,0,16,25,27,30,8,0,112,0,0,3,20,15,11,9,0,62,3,5,7,3,19,9,3,0,50,158,171,385,457,606,506,175,36,2491
113031267,51,7,0,280,0,0,45,97,60,44,12,0,262,0,0,10,40,47,24,6,3,127,10,10,20,14,9,13,4,3,89,444,732,1283,1204,1224,937,225,33,6080
113031268,41,3,0,199,0,0,22,78,73,58,9,0,238,0,0,3,10,26,19,4,0,57,0,3,3,15,11,5,0,0,47,68,269,649,749,583,431,57,9,2816
113031269,56,8,0,222,0,0,15,47,56,43,6,0,166,0,0,10,7,17,19,3,0,48,4,4,5,8,12,11,3,0,41,254,278,599,600,671,595,120,13,3138
113031270,123,19,4,803,0,7,186,315,285,192,20,0,999,0,0,36,121,147,122,29,0,457,26,31,52,44,45,39,20,8,253,1343,2044,3516,3020,2985,2264,495,64,15731
113031271,50,17,6,230,0,0,31,69,93,61,9,3,268,0,0,8,18,36,34,20,3,127,3,12,10,19,6,23,13,14,89,219,499,829,793,978,826,394,125,4673
114011272,27,5,3,103,0,0,20,49,42,19,5,0,142,0,0,15,24,34,21,9,0,98,6,8,8,8,14,4,7,0,47,225,230,484,500,556,545,229,32,2796
114011273,0,0,0,15,0,0,4,3,5,6,0,0,24,0,0,0,0,4,0,0,0,9,0,0,0,0,0,3,0,0,9,37,33,50,66,112,69,25,0,393
114011274,0,0,0,15,0,0,3,10,9,9,3,0,34,0,0,3,3,4,0,0,3,19,0,0,3,3,3,10,0,0,19,57,66,136,142,186,162,40,13,798
114011275,4,0,0,7,0,0,0,0,3,3,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,19,10,10,20,13,0,77
114011276,12,0,0,61,0,0,3,22,19,18,6,0,72,0,0,8,9,12,9,0,0,35,5,5,3,9,3,5,0,0,37,197,174,304,352,379,331,73,8,1830
114011277,62,4,3,211,0,3,24,61,72,57,7,0,228,0,0,7,11,18,19,7,0,65,10,4,16,12,20,13,4,0,75,310,369,712,778,940,804,186,26,4119
114011278,169,12,0,920,0,3,129,333,334,198,19,3,1022,0,0,42,94,123,93,14,3,374,20,21,31,31,61,42,13,5,227,818,1440,3061,3086,3523,2644,451,47,15061
114011279,14,0,0,44,0,0,4,5,11,10,0,0,37,0,0,3,3,0,7,3,0,18,0,6,0,6,11,4,0,0,25,104,117,234,270,355,353,79,11,1516
114011280,7,0,0,12,0,3,0,4,3,9,0,0,19,0,0,3,0,7,3,0,0,10,0,3,3,0,8,0,0,0,16,39,48,94,122,175,165,43,6,696
114011281,0,0,0,14,0,0,3,5,0,3,0,0,12,0,0,0,5,4,0,0,0,7,0,0,0,0,4,3,3,0,8,19,35,81,109,106,97,36,13,497
114011282,45,8,0,172,0,0,12,51,45,43,6,4,152,0,3,13,18,20,15,8,3,75,12,3,15,24,16,13,4,0,92,391,340,762,1001,1215,1092,260,34,5106
114011283,3,3,0,21,0,0,3,3,10,3,0,0,25,0,0,0,0,3,11,0,0,19,0,0,0,3,4,0,0,0,11,27,32,91,130,181,181,62,11,720
114021284,77,29,4,325,3,0,32,109,108,102,31,3,381,0,0,4,51,70,65,36,5,240,6,14,11,25,32,19,9,3,119,389,564,957,1152,1486,1212,448,88,6288
114021285,9,0,0,28,0,0,3,0,9,5,0,0,18,0,0,3,3,0,0,0,0,10,0,0,3,4,3,0,0,0,12,19,34,83,94,108,104,26,9,476
114021286,37,6,3,146,0,0,21,48,67,43,11,0,187,0,0,4,22,24,27,13,0,93,6,8,12,15,7,6,6,0,66,358,381,731,765,924,733,280,46,4214
114021287,62,10,0,265,0,0,41,78,128,82,16,5,344,0,0,6,19,46,28,13,3,110,3,6,15,14,19,12,6,0,86,292,353,770,809,1057,810,258,38,4385
114021288,6,3,0,33,0,0,3,10,23,11,9,0,60,0,0,0,5,3,7,6,8,31,0,0,6,3,7,6,0,0,27,59,57,134,154,206,184,93,37,932
114021289,17,10,3,60,0,0,5,11,12,15,9,8,52,0,0,0,8,20,20,11,3,61,5,0,5,8,11,8,6,3,35,207,110,209,253,350,300,176,42,1645
115011290,50,6,0,227,0,0,30,66,45,39,11,0,198,0,0,10,25,37,24,6,0,98,4,7,10,16,10,9,9,0,66,312,420,820,877,826,596,195,26,4071
115011291,210,31,3,1791,0,19,771,1335,867,377,59,0,3428,0,8,190,858,753,317,74,3,2200,13,32,77,75,72,36,8,0,321,715,1914,6031,6506,5045,2739,591,45,23580
115011294,4,7,0,37,0,4,3,16,15,16,0,0,53,0,0,3,8,15,15,4,3,43,0,0,3,4,0,0,0,0,17,52,93,109,170,217,150,66,8,866
115011296,34,10,3,272,0,0,70,172,177,124,24,0,559,0,0,23,76,113,70,19,0,297,0,3,3,9,3,12,0,0,28,53,156,441,650,713,513,149,8,2679
115011553,73,14,0,435,0,0,93,189,195,111,30,0,624,0,0,21,80,130,59,24,3,318,3,17,34,30,27,12,11,0,138,638,966,1812,1877,1838,1255,376,39,8804
115011554,15,3,0,71,0,0,12,32,36,28,0,0,108,0,0,0,6,8,7,0,0,23,3,3,8,3,6,0,0,0,21,68,112,241,253,325,236,58,7,1303
115011555,30,4,0,169,0,0,33,55,57,40,9,0,196,0,3,3,29,37,33,11,0,111,15,7,18,9,16,12,0,0,84,934,1051,917,819,883,640,211,35,5481
115011556,22,7,0,82,0,0,14,38,32,25,12,0,118,0,0,4,28,33,32,12,0,113,0,4,3,3,11,3,4,0,29,152,207,401,424,448,344,152,12,2145
115011557,8,0,0,38,0,0,0,6,15,9,3,0,34,0,0,0,11,11,6,0,0,33,0,0,0,3,0,0,0,0,7,29,26,51,125,132,79,30,0,469
115011558,35,3,0,122,0,0,11,32,50,42,8,0,134,0,0,3,16,17,28,11,0,85,3,3,5,3,4,3,0,0,24,204,238,308,406,546,503,178,23,2393
