SA2_MAINCODE_2016,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_M,Mnf_Food_pdt_F,Mnf_Food_pdt_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_lther_clthing_footw_M,Mnf_Tex_lther_clthing_footw_F,Mnf_Tex_lther_clthing_footw_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pulp_paper_cvertd_paper_M,Mnf_Pulp_paper_cvertd_paper_F,Mnf_Pulp_paper_cvertd_paper_P,Mnf_Print_inc_repdtn_RM_M,Mnf_Print_inc_repdtn_RM_F,Mnf_Print_inc_repdtn_RM_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Basic_chem_and_chem_p_m_M,Mnf_Basic_chem_and_chem_p_m_F,Mnf_Basic_chem_and_chem_p_m_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Prim_met_and_met_p_m_M,Mnf_Prim_met_and_met_p_m_F,Mnf_Prim_met_and_met_p_m_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
110021191,5,0,5,100,39,135,0,0,0,4,0,4,0,0,0,17,5,20,123,47,167,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,10,3,17,12,0,15,492,161,649,4,0,6,0,0,0,4,0,11,0,0,0,11,5,16,0,0,0,0,0,4,3,0,3,8,0,8,10,0,12,25,3,30,3,0,3,28,0,31,4,3,14,608,186,795,0,0,0,47,3,45,3,0,3,5,0,5,16,0,16,68,3,68,11,0,11,76,14,92,8,0,8,138,21,166,240,39,276,0,0,0,45,8,58,21,6,25,6,0,8,13,3,15,7,0,3,12,15,26,101,40,145,9,13,26,91,28,118,13,16,24,85,130,222,132,276,405,0,0,3,328,467,798,4,0,6,23,41,66,103,209,312,122,257,382,16,3,22,79,12,89,0,0,0,0,0,0,0,0,0,0,0
110021192,3,0,3,359,139,499,0,0,0,0,0,0,0,0,0,7,3,7,365,144,515,0,0,0,4,0,4,0,0,0,5,0,5,11,0,7,0,0,0,17,0,16,0,0,0,4,0,3,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,14,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,3,3,7,7,0,7,29,4,36,42,6,47,3,0,3,6,0,6,3,0,3,5,0,3,3,0,4,0,0,0,0,0,0,15,0,15,0,0,3,0,0,0,3,6,9,0,4,4,0,10,9,0,0,0,6,21,26,0,0,0,3,0,7,12,15,26,16,14,29,0,0,0,9,5,13,0,0,0,0,0,0,0,0,0,0,0
110021193,8,3,12,509,209,719,3,0,3,0,0,0,0,3,3,13,7,14,531,224,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,20,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,23,10,32,0,0,0,11,0,11,0,0,0,4,0,4,0,3,3,15,3,13,0,0,0,19,0,15,3,0,3,35,4,38,60,5,67,0,0,0,9,5,8,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,15,5,17,0,0,0,0,0,4,8,3,14,23,36,54,7,21,31,0,0,0,36,63,101,0,0,0,4,5,14,19,42,64,21,52,73,0,0,0,23,3,25,0,0,0,0,0,0,0,0,0,0,0
110021194,0,0,0,350,195,548,0,0,0,3,0,3,0,0,0,15,3,16,366,198,572,4,0,4,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,13,0,13,4,0,4,10,10,16,0,0,0,4,0,8,5,3,7,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,6,0,5,5,0,5,3,0,3,0,0,0,5,0,5,40,17,63,0,0,0,11,0,11,0,0,0,3,0,3,0,0,0,16,0,16,3,0,0,18,5,27,17,0,19,76,10,91,120,19,132,0,0,0,13,3,11,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,19,7,22,0,14,13,11,0,11,9,6,15,24,52,77,32,58,85,3,0,3,82,134,210,0,0,0,21,42,63,33,61,87,48,103,152,7,0,7,31,11,39,0,0,0,0,0,0,0,0,4,0,0
110031195,3,0,0,77,44,120,0,0,0,0,0,0,0,0,0,42,7,50,120,55,175,0,0,0,4,0,4,0,0,0,0,0,0,4,0,9,0,0,0,11,0,19,11,0,14,10,11,23,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,8,0,0,0,3,0,3,3,0,3,7,3,11,15,4,17,14,0,21,7,0,7,91,24,121,0,0,0,24,0,24,0,0,0,5,3,8,10,0,9,38,6,43,12,3,17,35,4,36,30,10,42,122,20,145,202,32,234,0,0,0,41,20,58,46,13,58,17,0,16,5,3,7,0,3,3,3,0,4,109,41,152,14,10,22,45,20,67,14,7,18,49,89,138,50,123,170,0,0,0,164,246,418,0,0,0,24,58,82,77,117,189,98,173,272,5,5,9,58,9,71,0,0,0,0,0,0,3,0,3,0,0
110031196,25,7,32,986,337,1325,0,0,0,0,0,0,0,0,0,103,28,132,1115,368,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,11,0,0,0,36,3,42,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,3,0,3,12,3,19,3,0,8,51,10,64,75,14,89,0,0,0,11,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,11,19,0,0,3,3,0,4,13,12,21,8,9,16,3,8,13,0,0,0,22,35,59,0,0,0,3,10,10,10,24,38,15,30,46,4,3,7,28,11,41,0,0,0,0,0,0,7,3,9,0,0
110031197,3,0,3,78,30,103,0,0,0,0,0,0,0,0,0,20,6,29,96,38,136,0,0,0,29,3,32,17,8,21,0,0,0,0,0,0,8,3,5,50,14,63,8,5,11,38,14,53,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,4,16,3,17,3,0,3,7,0,5,0,0,0,78,32,110,0,0,0,33,0,36,3,0,3,10,3,10,20,3,18,63,8,67,4,0,4,26,5,27,25,0,25,91,23,106,140,26,164,0,0,0,32,18,53,7,3,12,3,3,3,0,3,3,9,9,18,0,0,3,63,31,93,10,9,18,31,11,37,11,18,27,38,102,141,31,111,143,0,0,0,129,242,374,0,0,0,24,45,69,101,124,223,125,165,290,12,3,15,53,17,67,21,3,22,0,0,0,0,0,0,0,0
110031198,16,9,26,489,173,667,0,0,0,0,0,3,0,0,0,99,26,119,609,210,816,0,0,0,210,20,231,3,0,3,0,0,0,5,0,5,3,0,3,219,20,239,0,0,0,3,6,9,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,9,14,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,0,3,24,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,7,19,3,16,38,3,44,56,9,65,0,3,3,27,9,39,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,17,47,3,5,11,11,0,10,7,14,16,10,34,46,7,17,23,0,0,0,32,66,99,0,0,0,3,3,5,12,26,35,10,23,35,5,0,12,32,13,49,0,0,0,0,0,0,0,0,0,0,0
110041199,3,0,3,42,17,59,0,0,0,0,0,0,0,0,0,10,3,18,61,18,80,15,0,18,150,27,181,0,0,3,0,0,0,4,0,4,14,0,15,184,29,213,17,9,24,64,15,80,0,0,0,44,11,59,5,0,6,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,11,3,16,11,8,14,4,0,4,0,0,0,7,0,5,3,0,3,165,46,217,0,0,0,16,0,14,0,0,0,4,4,4,16,3,19,37,9,47,6,3,9,31,0,28,35,3,44,108,15,124,181,22,200,3,0,3,35,25,59,34,8,37,5,0,12,0,3,3,4,0,3,8,3,12,90,38,131,5,9,11,40,12,52,6,10,18,53,116,175,46,127,171,0,0,0,154,276,431,0,0,0,11,43,58,105,196,300,119,245,357,6,0,7,49,14,70,66,8,68,0,0,0,4,0,3,0,0
110041200,4,4,6,525,193,713,0,0,0,0,0,0,0,0,0,33,13,45,554,210,770,10,0,10,680,79,758,0,0,0,3,0,3,3,0,3,50,9,61,754,91,839,0,0,0,17,12,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,11,53,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,6,0,6,0,0,0,5,0,10,6,0,6,44,8,48,58,6,66,0,0,0,7,0,8,9,0,9,4,0,4,0,0,0,0,0,0,3,0,3,23,6,29,3,0,3,0,0,0,0,3,3,4,9,14,10,14,30,0,0,0,20,31,50,0,0,0,6,16,27,8,23,35,22,38,59,0,0,0,27,9,35,0,0,0,0,0,0,0,0,0,0,0
110041201,8,3,15,472,197,672,0,0,0,0,0,0,0,0,0,38,4,37,522,207,731,3,0,3,104,10,120,0,0,0,0,0,0,20,3,24,0,0,0,128,18,145,3,0,6,25,16,39,0,0,0,3,0,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,5,0,5,3,0,3,0,0,0,14,0,14,7,3,8,3,0,3,69,24,89,0,0,0,8,0,8,0,0,0,0,0,0,3,0,3,16,0,16,3,0,3,25,4,31,13,0,13,59,10,73,100,16,110,0,0,0,19,8,29,8,0,9,0,0,0,0,0,0,3,0,4,14,7,16,38,21,61,6,3,5,10,10,19,9,16,30,28,48,75,10,42,50,0,0,0,62,119,182,0,0,0,0,21,22,42,76,118,47,104,143,9,3,15,44,5,48,95,7,100,0,0,0,0,0,0,0,0
110041202,0,0,3,66,29,99,0,0,0,0,0,0,0,0,0,4,3,9,76,33,109,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,223,115,339,0,0,0,3,0,3,0,0,0,0,0,0,4,6,7,3,0,3,0,0,0,0,0,0,3,0,4,6,0,6,0,0,0,4,0,4,3,0,5,7,0,7,261,128,388,0,0,0,111,19,130,0,0,0,10,0,9,3,0,4,125,19,147,7,3,8,74,20,95,21,0,16,182,31,215,288,54,343,0,0,0,4,3,10,29,13,37,6,0,6,0,0,0,0,0,0,0,0,0,37,22,59,8,7,20,42,14,57,15,24,43,143,239,381,130,303,436,0,0,3,343,592,936,0,4,4,35,79,113,251,306,554,289,383,668,10,0,10,39,6,49,0,0,4,0,0,0,0,0,0,0,0
110041203,0,0,0,74,31,104,0,0,0,0,0,0,0,0,0,9,14,24,85,47,127,0,0,0,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,11,0,11,7,3,14,87,41,125,0,0,3,7,5,12,3,0,3,0,0,0,3,0,3,3,0,3,3,0,3,0,0,0,9,3,14,5,0,5,3,0,3,17,0,16,9,0,4,6,4,10,152,58,217,0,0,0,3,0,3,0,0,0,9,0,6,5,0,5,19,0,18,20,3,20,101,34,136,39,0,42,204,18,220,364,55,422,0,0,0,25,8,32,12,3,17,10,4,16,14,9,23,11,17,28,11,3,12,79,51,124,4,27,32,157,57,213,7,12,16,147,190,335,197,559,756,3,4,3,520,837,1362,0,4,3,43,123,161,273,418,684,311,544,854,10,6,17,102,18,120,9,4,14,0,0,0,5,0,5,0,0
110041204,0,0,0,116,33,152,0,0,0,0,0,0,0,0,0,8,4,14,130,44,167,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,6,0,6,59,16,67,461,136,600,16,0,11,0,0,0,54,8,59,0,0,0,13,7,19,0,0,0,3,0,3,20,0,20,47,3,46,44,17,59,49,20,62,74,7,82,65,12,77,28,3,32,917,224,1139,0,0,0,3,0,3,5,3,11,5,0,7,26,8,33,42,7,52,33,3,37,101,17,114,69,0,72,322,48,369,526,68,599,15,0,18,94,38,134,56,11,64,57,6,62,155,51,206,0,0,0,18,4,24,381,120,502,21,9,23,58,23,78,11,4,10,35,22,54,110,99,215,8,0,6,235,158,395,0,0,0,3,5,9,32,60,88,32,68,100,35,15,47,339,57,401,0,0,0,3,0,3,68,22,93,0,3
110041205,4,5,7,822,331,1160,0,0,0,3,0,3,0,0,0,40,14,53,874,352,1227,7,0,7,0,0,3,0,0,0,7,0,3,17,4,21,3,0,3,38,5,40,3,4,10,82,44,124,0,0,3,5,5,11,14,3,18,0,0,0,0,0,3,0,0,0,0,3,7,3,0,3,0,0,0,11,0,9,4,0,5,6,0,6,3,0,3,5,0,8,150,67,212,0,0,0,11,0,11,3,0,3,5,0,5,12,0,15,28,4,36,4,0,7,52,11,63,4,0,5,156,40,191,209,52,265,0,0,0,13,5,19,0,4,7,0,0,0,5,4,4,3,0,3,9,0,7,26,18,42,0,5,10,3,0,3,6,12,20,23,72,97,34,65,97,0,3,5,70,149,222,0,0,0,15,23,40,47,70,115,59,95,156,4,0,4,68,15,79,0,0,0,0,0,0,0,0,0,0,0
111011206,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,8,0,8,13,3,14,12,0,14,0,0,0,3,0,3,3,0,3,6,0,5,41,5,48,31,8,35,16,14,29,0,0,0,0,4,3,18,7,25,0,0,0,4,0,7,0,0,0,0,0,3,0,0,0,3,0,3,44,4,50,109,11,117,3,0,4,11,3,13,21,7,26,264,59,315,0,0,0,10,0,8,0,3,3,0,0,0,8,0,8,22,9,26,20,5,30,149,36,187,23,8,28,335,55,391,529,107,635,10,0,8,5,3,9,14,6,19,0,0,4,0,3,3,4,4,3,0,0,0,26,12,43,4,12,18,56,14,70,3,3,8,156,260,410,218,267,486,0,0,0,437,553,995,0,3,3,0,12,14,253,329,584,254,337,597,0,7,5,88,16,103,4,0,3,0,0,0,4,4,5,0,0
111011207,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,13,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,8,3,0,3,16,6,21,0,0,4,42,8,44,61,15,73,0,0,0,7,3,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,17,0,0,0,3,0,3,3,3,10,11,4,21,13,18,29,0,0,0,37,25,59,0,0,0,4,23,26,33,38,74,38,58,98,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
111011208,0,0,0,0,3,9,0,0,0,0,0,0,3,0,3,0,0,0,3,8,11,6,0,5,39,7,51,0,0,0,0,0,0,0,0,0,15,0,20,66,15,81,19,3,21,152,94,247,0,0,0,6,12,17,16,4,16,0,0,0,0,4,4,6,0,6,5,0,6,0,0,0,16,0,19,18,0,21,17,4,16,0,0,0,33,14,49,3,5,7,288,146,439,0,0,0,7,3,15,0,0,0,0,0,0,49,9,56,57,15,71,31,5,30,118,26,144,36,12,42,425,81,514,605,120,728,3,0,7,28,11,30,22,13,37,6,10,15,4,7,18,4,10,17,9,3,15,85,46,137,9,29,43,72,21,88,13,11,25,176,236,413,302,1113,1418,3,6,6,581,1415,1996,0,3,3,25,43,65,369,515,882,387,565,952,0,5,8,41,3,49,0,0,3,0,0,0,0,0,0,0,0
111011209,0,0,0,4,7,19,0,0,0,0,0,0,0,0,0,3,0,3,7,13,19,28,0,35,57,3,61,0,0,0,0,3,4,0,0,0,15,0,16,106,9,119,113,32,148,223,126,349,7,0,10,4,9,12,81,20,102,3,0,3,14,9,26,9,3,11,5,9,12,16,4,23,34,3,38,163,24,180,114,15,128,148,16,164,116,18,134,22,6,29,1068,288,1356,0,0,0,44,7,50,4,0,4,7,3,7,0,0,4,53,9,65,26,4,35,174,52,224,71,16,81,447,77,532,715,142,864,14,4,16,114,30,143,122,25,144,36,8,51,22,3,25,29,24,54,11,10,23,349,104,453,24,14,39,302,92,393,18,8,31,168,254,425,240,533,776,3,4,3,762,908,1669,3,0,3,14,24,38,314,418,733,332,441,774,20,7,24,216,39,257,17,0,17,0,0,0,3,0,3,0,3
111011210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,6,0,6,29,0,24,3,0,3,71,7,84,109,11,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,12,0,0,0,0,3,5,104,125,234,40,166,203,0,0,0,151,300,454,0,0,0,0,4,7,47,72,114,44,75,119,0,0,0,7,3,15,0,0,0,0,0,0,0,0,0,0,0
111011211,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,25,3,27,0,0,0,0,0,0,0,0,0,5,0,5,34,3,37,6,3,11,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,6,0,5,3,0,6,11,5,9,15,3,16,19,0,16,8,0,8,64,22,90,0,0,0,0,0,3,0,0,0,3,0,6,6,0,6,11,0,8,4,0,4,24,0,23,42,9,52,105,16,120,173,30,196,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,18,0,0,3,0,0,0,4,0,3,5,5,13,9,13,26,0,0,0,22,26,47,0,0,0,3,8,5,22,17,45,28,26,53,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0
111011212,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,5,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,0,3,7,0,0,0,0,7,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,3,3,3,9,9,0,11,0,0,0,26,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,10,43,4,49,10,0,17,108,14,123,172,25,191,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,3,7,0,0,3,3,0,3,0,4,3,63,130,189,21,55,70,0,0,3,88,191,276,0,0,0,26,39,63,119,175,289,141,214,356,3,0,3,12,4,10,3,0,3,0,0,0,0,0,0,0,0
111011213,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,3,3,8,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,17,7,25,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,11,0,11,32,5,40,6,0,7,120,23,140,164,31,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,0,0,0,3,7,6,0,5,9,7,20,16,23,35,0,0,3,32,35,73,0,0,0,0,0,0,21,20,40,23,21,42,0,0,0,9,3,14,0,0,0,0,0,0,0,0,0,0,0
111011214,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,0,3,10,7,20,0,0,0,0,0,0,0,0,0,3,0,3,23,7,33,24,9,33,20,17,40,0,0,0,8,12,17,16,3,23,0,0,0,3,4,8,0,0,0,0,0,0,3,3,7,9,0,9,31,6,36,56,11,66,10,3,14,18,3,26,12,0,17,216,76,294,0,0,0,0,0,0,0,0,0,0,0,0,13,5,16,13,8,17,22,4,21,73,29,97,37,9,43,234,39,276,372,78,446,0,3,3,42,15,53,16,7,21,0,0,0,32,7,45,18,22,38,0,0,0,115,59,169,6,8,17,31,10,40,6,5,10,78,103,179,239,304,541,0,0,4,366,428,795,0,0,0,7,16,28,282,349,635,294,364,660,0,0,3,22,11,31,0,0,0,0,0,0,0,0,0,3,0
111021215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,9,40,5,46,0,0,0,0,0,0,7,0,5,17,3,21,70,13,80,3,0,3,3,3,6,0,0,0,0,0,0,4,0,4,0,0,0,0,5,3,0,0,3,0,0,0,0,0,0,48,4,57,0,0,0,8,0,8,16,3,14,0,0,0,0,0,3,87,22,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,18,21,3,27,24,8,27,127,15,142,188,26,215,0,0,0,11,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,20,0,3,0,0,0,0,0,0,3,20,26,44,8,11,18,0,4,6,35,38,73,0,0,0,0,0,3,22,18,47,27,19,48,0,0,3,32,3,38,3,0,3,0,0,0,0,0,0,0,0
111021216,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,3,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,15,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,29,4,31,12,3,14,95,16,108,131,24,158,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,4,4,5,0,3,4,3,0,3,3,0,4,27,41,63,5,18,25,0,0,0,34,65,100,0,0,0,10,7,11,14,16,33,19,20,46,0,0,3,7,8,13,0,0,0,0,0,0,0,0,0,0,0
