SA2_MAINCODE_2016,P_1_149_OM_UIE,P_1_149_CFW,P_1_149_ES_NS,P_1_149_Tot,P_150_299_E,P_150_299_OM_IE,P_150_299_OM_UIE,P_150_299_CFW,P_150_299_ES_NS,P_150_299_Tot,P_300_399_E,P_300_399_OM_IE,P_300_399_OM_UIE,P_300_399_CFW,P_300_399_ES_NS,P_300_399_Tot,P_400_499_E,P_400_499_OM_IE,P_400_499_OM_UIE,P_400_499_CFW,P_400_499_ES_NS,P_400_499_Tot,P_500_649_E,P_500_649_OM_IE,P_500_649_OM_UIE,P_500_649_CFW,P_500_649_ES_NS,P_500_649_Tot,P_650_799_E,P_650_799_OM_IE,P_650_799_OM_UIE,P_650_799_CFW,P_650_799_ES_NS,P_650_799_Tot,P_800_999_E,P_800_999_OM_IE,P_800_999_OM_UIE,P_800_999_CFW,P_800_999_ES_NS,P_800_999_Tot,P_1000_1249_E,P_1000_1249_OM_IE,P_1000_1249_OM_UIE,P_1000_1249_CFW,P_1000_1249_ES_NS,P_1000_1249_Tot,P_1250_1499_E,P_1250_1499_OM_IE,P_1250_1499_OM_UIE,P_1250_1499_CFW,P_1250_1499_ES_NS,P_1250_1499_Tot,P_1500_1749_E,P_1500_1749_OM_IE,P_1500_1749_OM_UIE,P_1500_1749_CFW,P_1500_1749_ES_NS,P_1500_1749_Tot,P_1750_1999_E,P_1750_1999_OM_IE,P_1750_1999_OM_UIE,P_1750_1999_CFW,P_1750_1999_ES_NS,P_1750_1999_Tot,P_2000_2999_E,P_2000_2999_OM_IE,P_2000_2999_OM_UIE,P_2000_2999_CFW,P_2000_2999_ES_NS,P_2000_2999_Tot,P_3000mor_E,P_3000mor_OM_IE,P_3000mor_OM_UIE,P_3000mor_CFW,P_3000mor_ES_NS,P_3000mor_Tot,P_PersInc_NS_E,P_PersInc_NS_OM_IE,P_PersInc_NS_OM_UIE,P_PersInc_NS_CFW,P_PersInc_NS_ES_NS,P_PersInc_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
312021342,5,4,0,90,79,3,13,3,3,102,97,3,10,5,0,113,106,11,21,3,0,139,212,9,24,0,0,252,253,9,31,3,4,296,201,9,28,0,4,241,178,15,27,3,0,226,97,14,16,0,0,132,130,23,6,0,0,163,63,6,10,0,0,87,64,7,7,0,0,73,16,13,8,0,0,39,27,3,3,0,3,34,1605,121,218,36,26,2002
312021343,3,3,0,23,21,0,3,0,0,20,21,0,0,0,0,30,35,0,7,0,0,48,75,7,3,0,0,88,88,0,11,0,0,98,65,5,10,0,0,75,62,4,9,0,0,76,24,4,4,0,0,31,26,5,0,0,0,32,17,0,0,0,0,15,15,5,0,0,0,24,3,3,0,0,0,10,12,0,0,0,0,12,486,41,52,13,7,593
312021344,11,3,3,130,61,0,14,3,0,86,80,0,13,3,0,98,87,5,8,3,0,110,133,3,16,3,0,157,146,10,17,3,3,180,127,23,27,0,0,169,126,15,22,3,0,165,70,13,12,0,0,101,89,15,9,0,0,115,55,10,6,0,0,63,46,18,13,0,0,73,15,14,7,3,0,32,12,3,3,0,0,23,1168,133,172,37,14,1522
312021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
312021346,6,8,10,477,448,12,21,9,5,495,545,14,16,6,12,590,639,17,15,4,10,687,1046,32,36,8,7,1129,1228,45,36,5,17,1334,1422,38,42,3,9,1512,1253,58,38,0,7,1357,822,47,26,4,5,905,680,72,27,7,10,787,420,36,14,0,3,466,528,57,22,0,0,613,169,105,28,0,3,304,195,10,11,6,4,230,9890,549,342,80,101,10955
312021347,0,0,0,14,11,0,0,0,0,8,9,0,0,0,0,14,13,0,0,0,0,20,24,3,3,0,0,35,35,3,3,0,0,41,56,3,0,0,0,64,56,3,5,0,0,62,31,6,3,0,0,39,34,10,0,3,0,48,29,3,3,0,0,33,32,3,0,0,0,39,27,4,0,0,0,33,9,0,0,0,0,9,394,32,14,3,3,455
312021348,3,4,0,281,156,3,21,9,3,196,147,5,19,3,3,181,189,3,18,3,6,216,331,17,19,3,0,375,400,9,27,4,9,449,388,7,25,4,0,431,324,19,19,4,0,374,222,33,22,4,0,282,191,33,14,3,0,236,102,23,3,0,0,130,105,27,15,0,4,142,29,42,12,0,0,80,55,13,3,6,7,76,2917,242,217,54,39,3476
312021349,7,0,0,105,101,0,14,0,0,114,97,11,8,5,3,121,122,3,19,0,0,145,274,3,16,0,0,297,358,14,26,0,7,398,396,14,18,6,0,432,322,23,17,0,0,359,201,14,10,0,0,224,193,17,4,0,0,211,107,8,4,0,0,124,133,22,11,0,0,158,33,43,7,0,0,85,52,0,6,0,3,57,2483,172,170,26,21,2872
312021350,3,9,0,114,113,3,14,3,0,136,110,3,10,4,4,134,176,9,9,3,6,204,368,12,15,4,6,410,649,16,18,3,10,689,1156,26,30,4,11,1230,1419,45,25,7,17,1516,1052,30,6,3,4,1099,927,57,15,0,3,1007,719,30,7,0,3,766,1134,50,8,3,6,1201,252,57,8,0,0,319,137,21,4,3,6,176,8342,362,181,61,86,9030
312021351,6,14,0,87,66,3,26,10,3,109,72,4,9,9,3,100,84,5,17,12,3,117,151,10,27,14,4,206,130,13,26,15,4,183,153,12,27,17,3,208,129,17,31,8,7,190,96,12,11,12,3,136,78,13,18,3,0,108,47,6,4,6,0,72,41,0,5,0,0,52,14,6,6,8,0,34,18,5,11,5,7,48,1149,115,223,148,37,1673
312021352,10,17,3,141,91,3,20,8,3,127,129,8,22,3,3,174,133,9,17,15,3,170,218,13,39,11,15,288,252,14,34,7,6,317,298,22,48,13,4,382,341,15,50,6,3,413,294,23,15,5,3,337,288,28,19,3,0,334,226,9,5,0,3,242,681,21,17,3,5,728,207,35,13,7,3,268,57,3,8,10,9,87,3338,198,309,149,65,4063
312021353,10,5,3,58,42,4,19,18,0,83,43,10,19,10,3,85,57,7,22,9,4,107,82,19,16,9,7,130,93,19,39,9,3,169,79,13,30,8,4,135,84,26,25,9,3,149,48,15,33,3,3,105,43,18,11,0,0,78,32,8,6,3,0,49,32,15,11,0,0,58,12,19,3,7,3,40,10,3,11,17,3,48,702,192,271,165,38,1364
312021354,4,3,0,28,17,0,10,0,0,20,20,0,9,0,0,28,17,4,13,0,0,29,45,3,13,0,0,61,23,4,7,0,0,42,24,5,8,0,0,35,29,0,3,0,0,32,18,6,4,0,0,34,18,13,0,0,0,27,7,0,0,0,0,10,5,3,3,0,0,15,0,3,0,0,0,8,6,0,0,0,0,9,241,47,78,13,4,386
312021355,0,3,0,32,26,0,0,0,0,26,21,0,10,4,3,38,41,5,0,0,0,50,46,0,11,0,0,66,63,0,4,0,0,73,113,9,7,0,0,130,118,11,4,0,3,137,62,5,5,0,0,76,74,11,3,0,0,86,36,8,0,0,0,44,76,7,5,0,0,90,15,6,4,0,3,32,18,0,0,3,0,27,741,75,59,18,16,911
312021356,3,0,0,34,28,0,3,0,0,30,47,7,6,3,6,66,64,0,10,0,3,78,120,8,21,0,0,149,111,5,16,0,0,129,136,3,12,0,0,152,122,12,8,0,0,145,87,7,11,0,0,106,77,6,5,0,0,98,47,3,3,0,0,58,61,3,8,0,0,70,17,4,0,0,0,22,17,0,0,0,0,15,972,52,110,15,15,1159
312021357,14,5,0,79,48,6,12,11,0,73,42,9,13,9,0,73,77,13,13,5,3,108,86,18,27,9,0,144,124,18,17,7,3,173,150,15,31,13,0,209,113,33,34,9,0,188,109,23,23,5,0,154,93,22,14,3,0,133,52,10,9,4,0,77,61,19,5,5,4,96,17,11,8,3,0,40,27,0,11,6,9,56,1068,208,232,116,22,1647
312021358,4,0,0,80,77,0,10,0,0,85,103,11,3,4,0,120,152,3,9,0,0,167,280,10,18,0,0,306,343,8,10,0,5,368,420,3,14,0,3,443,481,10,10,3,3,500,396,16,5,0,7,419,338,13,3,0,3,359,248,3,3,0,0,259,274,14,8,3,0,299,87,17,3,0,0,108,53,0,3,0,6,62,3318,106,105,30,26,3590
312031359,10,14,4,206,131,8,26,10,4,178,191,15,34,7,3,251,298,25,38,4,9,369,611,29,69,19,3,728,998,45,56,3,9,1112,1026,72,65,5,5,1176,863,67,61,6,10,1012,350,55,40,4,3,451,235,59,28,4,4,322,93,25,22,4,3,145,110,40,15,5,3,178,60,34,11,3,0,116,75,3,4,8,8,96,5236,474,482,131,66,6382
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,11,0,0,91,59,3,20,20,3,98,91,8,29,10,9,139,119,9,26,8,0,165,255,18,33,17,8,335,294,17,39,5,10,368,349,29,37,3,4,424,297,28,39,10,4,381,214,32,32,8,0,281,193,26,17,3,0,233,74,11,11,0,0,99,79,18,24,0,0,122,35,21,14,12,0,74,40,7,5,9,3,61,2182,223,333,115,49,2903
313011362,9,12,0,75,67,3,27,13,0,110,85,10,21,3,0,119,112,10,27,5,3,161,150,9,36,4,7,214,164,18,38,3,4,225,158,25,34,0,0,219,136,19,31,4,0,183,80,19,20,6,0,123,54,13,10,3,0,87,49,8,12,3,0,71,38,0,19,0,0,57,17,17,16,0,0,48,12,3,9,7,0,36,1178,154,308,75,22,1739
313011363,10,5,3,196,142,4,30,8,9,190,177,18,40,8,8,256,211,10,52,7,10,290,396,29,51,5,9,487,439,38,53,5,4,539,383,32,58,9,6,481,267,34,52,3,5,362,161,26,22,3,0,212,154,21,19,0,0,198,81,12,13,0,0,103,80,16,8,3,0,105,30,22,21,0,0,73,51,10,9,3,3,73,2749,275,435,83,55,3600
313021364,3,3,0,33,11,4,5,7,0,25,12,4,9,9,0,38,24,7,5,3,0,45,35,3,11,3,0,56,59,8,25,3,0,84,42,8,14,0,0,67,66,6,18,0,0,100,22,9,4,0,0,38,24,17,11,0,0,53,15,6,3,0,0,18,6,13,9,0,0,22,0,5,3,0,0,9,4,0,0,0,3,11,355,94,115,34,14,607
313021365,22,17,3,383,364,11,49,11,10,433,435,20,50,4,5,523,581,26,54,10,11,681,1078,34,91,19,22,1236,1358,49,75,9,12,1499,1626,83,69,9,11,1796,1828,62,71,3,15,1980,1239,62,60,3,4,1362,1065,70,36,0,3,1169,532,46,23,3,3,607,612,56,31,0,3,697,189,63,23,0,0,281,161,12,7,0,5,183,11432,609,649,120,99,12916
313021366,17,0,4,648,454,8,20,11,4,495,406,8,23,10,11,465,442,12,34,7,11,512,739,31,46,14,7,836,884,21,42,7,6,968,829,30,35,4,0,903,569,41,36,3,3,649,298,46,36,3,4,390,195,43,28,0,0,266,95,11,12,0,0,116,79,28,16,0,0,117,37,23,15,0,0,76,82,3,7,0,6,103,5774,311,373,81,59,6591
313021367,5,4,0,58,59,0,8,3,0,73,53,8,9,0,0,71,72,7,10,3,0,92,86,8,17,3,0,114,83,13,16,9,0,112,61,9,6,3,0,83,52,16,11,0,0,78,36,7,9,0,0,53,39,6,4,0,0,51,14,0,0,0,0,12,22,3,6,0,0,28,3,0,3,0,0,8,7,3,0,3,4,18,621,86,116,31,12,864
313021368,4,0,0,50,25,0,15,0,0,40,26,3,4,0,3,43,43,0,6,0,0,56,74,3,17,0,3,107,103,6,9,0,0,120,120,0,17,3,0,141,122,3,15,0,0,141,84,4,6,0,0,92,108,3,0,0,0,111,43,3,3,0,0,48,33,0,3,0,0,36,3,3,3,0,0,9,4,0,0,0,0,9,826,34,107,10,16,994
313021369,5,5,0,53,79,4,12,3,0,102,134,5,9,0,3,155,135,4,10,10,0,162,174,9,10,6,0,195,168,11,16,4,0,206,131,10,25,3,3,169,96,16,18,0,0,128,46,10,6,0,0,58,26,10,7,0,3,49,17,10,0,0,0,30,14,9,0,0,0,29,15,6,5,0,0,31,19,3,3,3,0,28,1106,111,135,49,16,1413
313031370,8,10,0,56,48,0,17,16,0,70,54,7,19,17,5,97,59,6,19,8,3,96,136,17,30,6,8,203,226,16,16,3,5,269,285,12,25,5,5,332,307,11,20,3,3,349,189,6,9,3,7,211,114,12,8,0,0,131,55,0,3,0,0,57,52,5,10,0,0,65,15,12,3,3,0,31,25,0,5,3,3,36,1591,98,195,101,39,2032
313031371,9,9,3,79,62,0,19,10,5,98,63,12,22,6,3,110,82,3,21,11,3,121,147,24,31,3,4,209,137,10,24,3,0,178,182,15,32,4,0,231,246,22,24,3,0,294,195,3,9,0,3,211,127,14,12,0,3,153,57,7,8,0,0,72,50,14,6,0,0,66,11,6,4,0,0,25,35,6,4,0,7,46,1443,140,245,63,31,1920
313041372,14,3,3,266,162,7,18,8,0,202,153,12,32,9,3,213,225,16,9,3,4,253,333,14,30,7,3,391,379,19,29,6,0,440,415,31,34,3,3,486,381,38,33,4,3,448,212,16,14,0,0,252,179,23,23,0,0,223,104,10,14,0,0,127,93,24,7,0,0,121,25,27,10,5,0,65,35,3,5,0,0,46,2944,246,284,61,26,3562
313041373,17,4,3,185,165,9,17,10,0,194,179,16,29,13,3,235,187,15,25,4,3,225,436,37,51,15,5,543,615,27,45,12,7,705,713,48,46,0,15,826,704,44,44,3,5,805,427,61,30,3,4,518,328,40,22,3,7,390,172,17,16,0,0,204,168,30,8,0,0,207,50,26,12,3,0,90,76,5,5,0,4,96,4391,376,359,95,55,5274
313041374,8,4,0,27,21,4,4,4,0,30,27,4,13,0,0,37,23,7,12,3,0,47,50,15,19,0,0,83,50,7,17,0,0,79,61,10,11,3,0,84,40,16,23,0,0,77,17,7,8,0,0,31,22,9,17,0,0,47,9,3,3,0,0,13,0,13,0,0,0,17,3,3,4,0,0,14,0,5,3,0,0,10,348,101,140,24,0,614
313041375,18,6,0,157,104,4,21,7,0,138,107,8,40,11,0,159,132,13,17,3,0,170,249,21,40,4,3,316,367,32,46,4,9,457,496,33,30,3,6,570,508,41,42,8,3,596,327,40,29,3,0,390,254,57,23,0,0,333,137,24,13,0,0,174,116,41,9,7,0,173,40,21,4,0,0,69,50,5,3,0,3,61,3022,357,328,64,23,3802
313041376,3,0,0,9,11,7,11,0,0,26,10,5,8,3,0,26,5,3,8,0,0,17,15,5,12,0,0,35,9,5,7,0,0,21,15,3,4,0,0,28,11,15,4,3,0,39,12,7,3,0,0,25,7,7,5,0,0,25,4,5,0,0,0,11,6,5,0,0,0,14,3,7,0,0,0,11,3,0,0,0,0,3,113,70,75,14,8,289
313051377,10,4,0,135,98,7,27,3,3,141,111,11,21,0,0,146,144,8,20,9,0,184,304,22,38,5,3,378,420,36,41,3,3,507,529,43,31,6,3,612,442,35,24,6,5,510,273,47,17,6,8,343,194,46,20,3,3,259,118,31,10,0,0,159,100,30,11,0,0,145,26,21,8,0,0,53,46,3,6,0,0,52,2928,339,286,68,30,3645
313051378,6,0,0,115,76,0,23,0,0,105,94,3,21,3,0,115,94,9,23,8,3,136,156,14,24,5,7,203,198,21,30,0,4,250,184,27,38,3,0,246,155,24,36,0,3,215,76,14,16,3,4,109,67,22,14,0,0,104,34,5,9,0,0,50,33,18,9,0,0,67,20,22,4,0,0,51,22,5,3,0,3,28,1304,182,261,33,20,1798
313051379,7,6,4,302,190,5,19,8,4,224,198,11,20,10,9,240,267,10,27,12,8,327,450,22,43,4,3,529,581,27,40,3,5,653,706,20,24,3,16,770,775,44,22,3,9,854,548,31,16,5,3,608,414,33,16,0,0,460,244,13,12,0,0,273,307,25,16,0,0,358,109,22,10,0,0,141,86,0,0,6,3,89,5182,262,296,74,62,5868
313051380,19,8,4,345,274,4,21,10,4,315,261,8,24,11,8,316,346,7,35,9,11,399,603,24,41,4,3,683,730,26,37,5,4,794,731,22,43,3,0,809,591,41,40,3,3,679,354,27,13,0,0,395,291,25,20,3,0,337,163,23,11,0,0,195,136,28,11,3,0,185,48,31,20,3,0,97,68,0,0,3,3,78,4934,273,347,79,46,5667
313051542,14,4,0,91,65,4,18,11,0,99,90,9,16,3,0,114,122,4,17,4,0,152,191,16,29,4,0,238,192,20,35,8,6,253,208,25,29,3,0,263,172,27,41,6,0,241,110,28,17,3,0,154,94,25,16,3,0,137,55,10,3,3,0,73,59,31,14,4,0,108,30,23,11,0,0,66,21,3,4,3,0,36,1474,224,256,69,19,2044
314011382,19,8,0,303,192,8,43,11,0,250,152,13,31,5,0,202,198,12,22,4,4,243,275,19,38,8,0,338,266,32,29,0,3,328,309,28,39,6,6,386,226,36,33,3,3,299,149,19,27,0,0,204,184,37,19,0,0,246,89,20,15,0,0,121,111,44,29,0,0,186,28,38,5,0,0,70,16,0,7,0,4,29,2490,313,364,51,21,3240
314011383,20,6,0,250,132,6,23,3,0,167,89,15,36,13,0,148,109,16,22,4,0,151,131,16,53,8,3,207,182,30,42,0,3,261,153,40,35,9,0,231,172,52,36,9,0,269,111,33,34,3,0,183,88,36,29,3,3,158,33,15,9,0,0,65,53,28,14,0,0,99,22,21,11,0,0,54,31,3,6,0,4,40,1526,332,368,78,16,2316
314011384,9,4,0,84,55,11,20,9,4,98,54,10,21,4,0,95,53,15,15,6,0,96,81,17,26,5,3,130,82,27,28,10,0,148,90,24,20,7,0,146,89,40,37,5,0,175,35,27,14,0,0,80,53,27,8,3,3,88,22,13,6,0,0,43,20,30,7,0,0,63,5,8,7,0,0,28,8,0,0,3,0,15,739,255,222,84,13,1318
314011385,6,0,0,57,31,0,12,3,3,55,35,6,7,0,0,49,39,7,12,5,0,59,72,8,21,0,0,104,61,3,18,0,0,86,70,16,16,0,4,113,63,17,16,0,0,104,38,15,11,0,0,64,45,25,4,0,0,80,28,5,11,0,0,39,32,16,8,4,0,64,14,17,3,3,0,36,11,3,0,0,0,10,583,148,152,27,14,916
314011386,30,10,3,301,191,9,36,9,3,251,174,6,56,20,3,258,185,27,49,4,0,260,304,29,67,9,3,412,354,37,66,11,0,465,353,58,64,5,7,478,338,63,75,9,3,485,193,53,44,8,0,295,168,67,22,5,0,266,74,25,23,0,0,122,99,59,21,6,0,184,32,55,14,0,0,96,48,7,6,0,0,66,2777,484,576,116,28,3976
314011387,13,5,3,169,120,5,25,6,3,164,98,15,28,3,3,148,93,16,27,5,8,148,131,22,45,8,0,201,157,36,48,3,3,250,156,26,56,3,4,248,153,52,34,10,3,256,77,62,19,5,3,167,73,53,31,0,0,162,33,36,8,3,0,84,45,67,17,0,0,131,33,45,16,0,0,97,30,7,7,0,0,47,1368,441,378,84,33,2305
314021388,15,11,0,228,178,3,30,10,0,215,131,7,29,7,8,184,204,11,36,3,3,254,336,17,39,3,0,401,370,21,51,3,0,452,397,32,46,3,0,479,351,32,41,4,3,434,174,29,37,4,0,242,156,20,15,0,0,196,80,9,4,0,0,96,82,22,10,0,0,112,24,28,19,0,3,73,37,0,3,0,7,49,2726,247,387,64,24,3446
314021389,11,10,0,110,76,3,15,3,0,95,65,4,22,10,0,102,81,12,17,3,0,109,150,16,32,3,3,193,172,15,27,7,0,218,172,13,26,0,3,209,152,26,14,0,0,197,109,15,22,0,0,147,99,17,9,0,0,132,55,13,9,0,0,68,46,18,11,0,4,75,15,18,14,4,0,41,20,0,0,0,6,29,1288,163,223,44,11,1729
314021390,36,21,6,710,530,14,27,18,3,598,502,23,49,11,3,582,595,35,49,13,3,691,860,31,63,17,6,969,1160,61,82,4,7,1312,1262,52,68,5,12,1402,1026,82,74,14,4,1203,610,54,41,0,5,720,626,75,38,3,3,744,331,27,14,0,3,377,416,60,37,0,3,525,140,54,31,3,0,228,134,8,6,3,11,159,8899,590,618,134,66,10312
314031391,9,4,0,50,62,0,19,0,0,80,56,5,17,3,0,79,84,0,11,0,0,92,166,4,25,4,0,200,145,4,12,3,0,163,142,8,19,0,3,167,142,7,9,0,0,157,69,3,7,0,0,82,96,11,4,0,0,105,50,0,4,0,0,51,28,10,4,0,0,41,4,3,5,0,0,15,13,0,0,0,0,20,1107,58,133,25,8,1328
314031392,7,4,0,86,85,0,16,0,0,106,93,3,23,3,3,130,125,5,16,5,0,148,237,15,18,0,5,279,321,24,19,3,0,362,405,19,29,0,0,457,431,27,15,3,0,477,199,34,11,0,3,245,130,28,10,0,0,163,84,11,7,0,0,110,130,15,4,0,0,143,69,23,6,0,0,93,43,4,0,0,0,46,2419,206,188,33,22,2864
314031393,12,0,3,81,69,3,15,3,0,84,46,0,15,0,0,65,86,4,15,0,0,108,127,10,16,0,3,160,193,11,17,0,3,227,185,9,21,0,0,216,195,21,16,0,3,231,145,11,4,0,0,157,133,9,13,0,0,150,81,3,3,0,0,82,84,12,7,0,0,106,9,5,7,0,0,17,20,0,0,0,0,21,1416,104,165,18,11,1710
314031394,23,19,0,451,411,16,23,13,3,468,423,17,36,19,7,501,553,29,43,7,6,633,1084,56,55,9,4,1216,1769,65,63,11,10,1918,2280,87,67,7,19,2457,2038,134,53,8,19,2250,1283,115,63,10,6,1473,973,164,41,7,6,1190,480,80,24,0,7,594,590,133,30,3,0,765,198,123,32,0,3,359,160,15,18,0,11,201,12685,1059,590,132,99,14559
315011395,0,0,0,7,28,0,0,0,0,31,29,0,0,0,0,29,11,0,0,0,0,16,32,0,0,0,0,32,24,0,0,0,0,24,15,0,0,0,0,15,25,3,0,0,0,27,27,0,0,0,0,30,27,0,0,0,0,27,14,0,0,0,0,18,24,0,0,0,0,19,7,0,0,0,0,7,4,0,0,0,0,7,271,7,6,0,0,282
315011396,7,6,0,54,145,9,13,4,0,169,128,3,12,11,3,159,153,0,15,8,0,176,280,10,26,6,6,328,324,10,23,0,3,350,304,17,18,4,0,350,394,15,34,0,3,441,318,7,18,3,0,346,279,14,12,3,6,309,313,9,7,0,3,327,497,3,9,0,3,507,128,10,5,3,0,143,109,9,3,3,7,128,3415,105,200,79,40,3846
315011397,3,3,0,15,15,0,3,9,0,32,23,3,8,4,0,37,16,5,10,9,0,43,21,3,3,9,3,37,31,10,9,0,0,46,40,3,7,3,0,52,55,0,6,3,0,65,26,3,8,4,0,39,18,4,0,0,0,24,12,0,0,0,0,15,19,0,7,0,0,29,5,3,7,9,0,25,3,0,8,3,0,15,303,39,72,77,10,489
315011398,0,0,0,4,30,0,0,0,0,33,33,0,7,0,0,38,57,0,0,0,0,62,98,0,0,0,0,97,46,0,0,0,0,48,36,0,3,0,0,41,43,0,3,0,0,46,23,0,0,0,0,22,27,0,3,0,0,31,19,0,0,0,0,20,20,0,0,0,0,22,7,0,0,0,0,4,0,0,0,0,0,3,441,5,21,4,3,474
315011399,0,0,0,5,30,0,0,0,0,30,36,0,0,3,0,35,53,0,3,0,0,57,124,3,3,3,3,130,140,7,3,0,0,150,102,0,0,0,0,107,80,0,0,0,0,86,60,0,0,0,0,69,49,3,4,0,0,52,24,0,0,0,0,27,29,0,4,0,0,37,3,0,0,0,3,5,15,0,4,0,0,19,761,21,24,12,9,825
315011400,7,20,0,52,27,4,13,23,0,72,40,5,26,26,7,104,45,0,23,18,3,86,100,16,32,20,8,178,121,18,36,13,5,184,142,14,25,12,4,195,163,19,34,15,0,229,134,10,19,4,4,170,99,18,9,8,0,133,41,6,8,10,0,60,44,7,8,4,0,71,8,10,10,7,0,39,19,0,8,3,3,30,1017,141,266,190,37,1649
315011401,0,0,0,14,35,0,10,0,0,50,34,0,10,0,0,42,55,3,3,3,3,69,109,3,7,0,3,124,134,5,3,0,0,144,163,3,0,4,4,178,163,3,14,0,0,183,148,8,12,0,3,174,139,3,4,0,0,143,93,3,3,0,0,97,143,8,3,0,4,161,40,8,3,0,0,49,65,3,3,0,3,74,1343,56,72,10,21,1503
315011402,4,0,0,19,54,3,0,0,0,59,43,0,0,0,0,47,88,0,0,0,0,93,183,3,3,0,0,193,149,4,0,0,0,153,127,0,0,0,0,125,82,0,0,0,0,86,60,0,3,0,0,65,37,0,0,0,0,40,25,0,0,0,0,27,29,3,6,0,0,39,15,3,0,0,0,20,35,3,0,0,0,36,946,20,31,0,4,1003
315011403,0,0,0,29,36,0,3,0,0,44,23,0,3,0,0,31,39,0,0,0,0,47,71,5,7,0,0,81,87,0,6,0,3,94,111,7,5,0,0,125,126,4,7,0,0,141,101,3,3,0,0,112,109,9,4,0,0,121,85,5,0,0,0,92,120,3,0,0,0,129,36,9,0,0,0,50,16,0,0,0,3,18,1004,49,42,4,15,1110
315021404,3,0,0,26,75,0,3,5,0,84,78,4,3,6,7,91,93,3,4,0,0,104,175,10,4,0,3,198,217,10,3,0,3,227,181,12,4,0,3,206,215,0,9,0,0,230,119,4,7,0,4,138,98,8,9,0,0,123,73,6,0,0,0,80,100,5,6,0,0,113,27,4,5,0,0,43,30,5,0,4,11,44,1507,71,72,25,36,1712
315021405,14,3,0,225,156,5,12,5,0,177,157,10,15,3,4,183,275,11,19,3,3,311,445,7,18,7,7,481,590,13,25,4,10,638,753,27,35,0,6,826,866,33,29,4,5,941,823,33,20,4,4,890,717,31,19,0,10,774,699,19,17,0,0,736,1604,38,8,4,11,1663,408,22,7,0,4,444,153,5,4,4,14,181,7868,258,253,58,78,8519
315021406,4,3,0,33,39,3,0,0,0,50,26,3,3,3,0,37,48,0,3,3,7,59,112,6,4,7,3,129,175,5,5,4,0,192,218,14,10,3,4,240,284,14,12,0,10,321,277,16,3,0,0,303,328,20,8,0,3,368,379,13,4,0,4,400,1086,14,12,0,3,1117,315,21,5,0,8,351,59,5,5,4,3,78,3377,148,81,53,37,3696
315021407,8,4,0,66,52,4,17,13,0,83,55,3,14,16,0,87,78,13,21,13,0,124,167,14,31,8,5,224,186,13,41,6,5,248,240,19,36,20,4,310,233,17,17,15,0,291,181,16,17,0,0,221,160,6,17,3,4,184,148,11,12,3,3,174,378,10,10,4,0,403,159,7,19,7,3,194,40,12,15,8,5,68,2127,153,279,169,32,2757
315031408,4,18,0,72,58,7,17,21,4,104,52,16,19,14,3,101,95,7,23,11,4,133,165,11,32,22,0,222,219,12,42,18,4,297,244,21,42,11,8,334,237,24,43,13,0,319,136,9,30,5,0,182,109,20,12,8,3,155,61,9,16,3,0,86,68,11,17,3,0,96,18,18,16,15,3,68,23,3,19,14,8,66,1534,165,340,225,34,2303
315031409,8,17,0,70,39,0,13,15,0,70,40,7,18,6,3,71,83,3,9,4,5,106,130,12,25,10,5,178,197,5,28,7,6,248,239,7,32,9,4,287,241,23,22,7,10,295,145,12,13,7,0,178,110,19,17,0,0,141,65,3,10,6,0,87,76,7,15,0,4,102,28,13,8,11,0,65,27,3,3,8,3,45,1467,112,237,138,32,1983
315031410,0,3,0,15,16,8,7,11,0,42,18,9,3,9,0,37,40,3,7,5,0,64,110,10,14,7,0,140,162,3,13,8,4,197,127,7,21,4,3,156,155,6,15,8,4,182,75,11,26,0,3,110,56,6,4,0,0,65,48,0,3,0,0,55,60,0,4,0,0,68,20,5,7,0,0,42,16,5,4,4,3,29,920,67,136,79,20,1219
315031411,0,12,0,37,32,0,11,21,0,64,28,10,12,13,3,69,58,4,22,15,0,103,84,17,22,8,3,139,120,8,30,15,4,174,141,9,14,9,3,175,162,8,18,3,4,196,98,4,12,4,0,122,76,5,15,8,3,103,53,4,8,7,0,69,81,6,6,0,0,93,39,3,12,3,0,56,20,5,9,9,3,42,1011,90,208,156,29,1487
315031412,4,13,9,65,47,0,18,11,0,80,47,3,15,11,3,84,74,7,8,10,0,101,132,8,19,10,3,167,184,13,18,0,3,219,228,7,22,4,0,260,211,19,15,3,3,255,148,13,15,8,0,184,130,23,7,0,0,160,67,5,4,4,0,87,97,9,12,3,0,115,17,11,11,3,0,46,28,7,9,0,0,41,1463,127,187,118,27,1916
