SA2_MAINCODE_2016,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000mo_A_15_19,Lab_3000mo_A_20_24,Lab_3000mo_A_25_34,Lab_3000mo_A_35_44,Lab_3000mo_A_45_54,Lab_3000mo_A_55_64,Lab_3000mo_A_65_74,Lab_3000mo_A_75ov,Lab_3000mo_Tot,Lab_PINS_A_15_19,Lab_PINS_A_20_24,Lab_PINS_A_25_34,Lab_PINS_A_35_44,Lab_PINS_A_45_54,Lab_PINS_A_55_64,Lab_PINS_A_65_74,Lab_PINS_A_75ov,Lab_PINS_Tot,Lab_Tot_A_15_19,Lab_Tot_A_20_24,Lab_Tot_A_25_34,Lab_Tot_A_35_44,Lab_Tot_A_45_54,Lab_Tot_A_55_64,Lab_Tot_A_65_74,Lab_Tot_A_75ov,Lab_Tot_Tot,OIDNS_NNI_A_15_19,OIDNS_NNI_A_20_24,OIDNS_NNI_A_25_34,OIDNS_NNI_A_35_44,OIDNS_NNI_A_45_54,OIDNS_NNI_A_55_64,OIDNS_NNI_A_65_74,OIDNS_NNI_A_75ov,OIDNS_NNI_T,OIDNS_1_149_A_15_19,OIDNS_1_149_A_20_24,OIDNS_1_149_A_25_34,OIDNS_1_149_A_35_44,OIDNS_1_149_A_45_54,OIDNS_1_149_A_55_64,OIDNS_1_149_A_65_74,OIDNS_1_149_A_75ov,OIDNS_1_149_T,OIDNS_150_299_A_15_19,OIDNS_150_299_A_20_24,OIDNS_150_299_A_25_34,OIDNS_150_299_A_35_44,OIDNS_150_299_A_45_54,OIDNS_150_299_A_55_64,OIDNS_150_299_A_65_74,OIDNS_150_299_A_75ov,OIDNS_150_299_T,OIDNS_300_399_A_15_19,OIDNS_300_399_A_20_24,OIDNS_300_399_A_25_34,OIDNS_300_399_A_35_44,OIDNS_300_399_A_45_54,OIDNS_300_399_A_55_64,OIDNS_300_399_A_65_74,OIDNS_300_399_A_75ov,OIDNS_300_399_T,OIDNS_400_499_A_15_19,OIDNS_400_499_A_20_24,OIDNS_400_499_A_25_34,OIDNS_400_499_A_35_44,OIDNS_400_499_A_45_54,OIDNS_400_499_A_55_64,OIDNS_400_499_A_65_74,OIDNS_400_499_A_75ov,OIDNS_400_499_T,OIDNS_500_649_A_15_19,OIDNS_500_649_A_20_24,OIDNS_500_649_A_25_34
121041413,10,11,5,9,8,8,0,49,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,23,7,5,3,0,0,0,3,0,25,3,4,8,4,0,0,0,0,26,5,6,7,10,3,0,0,0,30,3,10,11,3,4,4,3,0,40,3,3,8,5,4,7,3,0,26,0,0,13,3,3,3,3,0,23,0,0,3,0,3,5,0,0,14,0,0,3,0,0,4,3,0,11,0,0,0,0,3,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,47,34,60,24,29,36,13,3,235,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
121041414,9,22,20,18,19,11,0,106,0,0,0,0,0,0,0,0,4,14,3,0,0,0,0,0,0,17,3,6,3,5,3,3,0,0,21,6,5,11,4,6,5,0,0,34,3,4,12,3,3,10,3,0,38,0,18,11,0,8,10,3,0,51,3,10,15,8,6,17,9,0,58,0,3,11,12,12,8,9,0,52,0,0,7,3,12,7,0,0,31,0,0,5,4,3,3,0,0,14,0,0,3,3,5,7,0,0,13,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,36,54,77,49,57,59,25,0,349,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,3,5,0,0,0,0,4,0,3,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,7,0,0,0
121041415,11,11,15,15,13,8,0,78,3,0,0,0,0,0,0,0,6,19,9,0,3,3,0,0,0,37,4,5,7,3,6,11,0,0,32,0,13,15,7,6,6,5,0,45,3,12,20,17,9,4,0,0,71,3,8,9,13,11,9,3,3,55,3,12,18,15,12,14,3,0,79,0,5,16,4,23,4,4,0,64,0,0,11,12,15,13,3,3,51,0,0,0,7,11,0,8,0,28,0,0,0,3,3,3,0,0,6,0,0,0,0,0,3,0,0,8,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,5,46,60,103,89,94,58,33,9,492,0,0,0,0,3,0,0,3,11,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,6,0,0,3,0,0,3,0,0,8,0,4,0
121041416,6,18,19,43,33,20,0,132,0,0,0,0,0,0,0,0,5,14,4,0,0,0,0,0,0,19,3,3,5,3,3,3,0,0,24,9,7,14,3,4,3,0,0,40,0,11,14,0,0,4,3,0,41,0,9,9,5,3,7,0,0,33,0,7,13,5,8,0,0,0,36,0,0,18,3,7,3,0,0,42,0,0,3,4,4,4,0,0,17,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,30,45,86,31,35,34,17,3,285,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,4
121041417,60,74,48,43,38,3,0,288,0,0,5,0,0,0,0,0,8,23,3,3,3,3,3,0,0,44,9,17,17,6,6,4,0,0,57,3,33,35,11,6,3,3,0,102,8,28,66,33,10,6,3,0,161,3,21,39,28,12,28,0,4,140,0,20,38,36,24,24,10,0,156,0,20,45,22,31,19,9,0,141,0,5,29,13,17,11,8,0,90,0,0,24,21,14,5,3,0,70,0,3,11,9,9,3,0,0,31,0,4,7,12,3,4,0,0,23,0,0,12,8,5,3,0,0,31,0,0,4,0,0,3,0,0,9,0,0,4,3,4,0,0,0,11,47,160,346,205,152,123,37,8,1073,0,5,4,9,0,0,0,0,21,0,8,7,0,0,0,0,0,18,3,7,7,4,0,3,0,0,32,0,6,8,5,3,0,0,0,28,0,11,16,3,6,3,0,0,40,0,6,11
122011418,14,22,18,25,25,10,0,114,0,0,0,0,0,0,0,0,7,28,0,0,0,0,0,0,0,37,8,14,0,0,5,0,3,0,26,0,8,6,3,9,7,0,0,26,0,3,9,5,4,3,0,0,22,0,4,8,6,3,9,4,0,39,3,4,10,0,10,6,0,0,35,0,0,7,4,4,9,0,0,35,0,0,7,7,5,11,0,3,39,0,0,0,3,0,3,0,0,15,0,0,4,8,3,0,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,42,42,62,39,45,50,13,3,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,3
122011419,12,16,15,31,17,8,0,106,3,0,0,0,0,0,0,0,3,61,7,4,0,3,0,0,0,77,15,16,12,0,3,3,5,0,52,4,6,16,4,9,4,0,0,47,0,20,34,11,10,7,5,0,80,3,9,23,14,4,10,5,0,78,7,3,17,8,12,13,3,0,72,0,5,26,12,15,11,5,0,75,0,3,10,5,9,7,0,0,35,0,0,5,0,4,10,0,0,17,0,0,0,7,5,3,0,0,16,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,0,0,4,7,5,3,0,0,10,93,77,142,76,75,77,23,4,571,0,0,3,0,4,0,0,0,8,9,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,3,0,4,0,0,0,14,0,0,0
122021420,3,9,5,0,7,3,0,35,0,0,0,0,0,0,0,0,3,37,3,0,0,0,3,0,0,41,10,4,3,0,0,6,0,0,27,0,4,6,3,3,0,0,0,17,3,7,3,7,7,3,3,0,29,3,4,4,3,10,3,0,0,35,3,3,4,4,3,10,0,0,33,0,7,9,3,3,0,0,0,19,0,0,3,3,8,4,0,0,17,0,0,3,0,4,0,0,0,5,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,59,38,33,24,40,32,8,3,238,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3
122021421,4,10,11,16,6,8,0,64,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,17,8,3,0,4,3,0,0,0,19,0,3,3,0,0,0,4,0,9,0,0,3,0,3,3,3,0,10,0,5,3,8,3,6,0,0,21,0,3,9,3,0,3,0,0,18,0,0,10,6,9,0,4,0,26,0,0,3,9,4,3,0,0,22,0,0,0,0,4,3,0,0,3,0,0,0,0,6,0,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,18,26,30,34,19,12,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
122021422,4,4,4,10,3,3,0,33,0,0,0,0,0,0,0,0,0,33,0,0,3,0,0,0,0,34,3,0,3,5,0,0,0,0,14,0,8,4,0,0,3,0,0,15,0,4,8,3,4,7,0,0,21,0,0,7,4,3,0,0,0,11,0,0,3,4,0,0,0,0,13,0,3,5,4,4,3,0,0,21,0,0,3,0,4,3,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,38,14,30,23,27,23,5,0,165,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0
122021423,50,99,123,156,138,41,4,647,4,0,3,0,3,0,0,0,16,77,4,5,3,5,4,0,0,93,27,22,3,3,5,5,8,0,69,13,15,15,11,7,11,0,0,76,5,19,11,8,20,9,4,0,71,3,14,20,14,23,22,3,0,91,3,19,31,32,28,28,9,0,160,0,19,29,33,25,27,3,0,126,0,6,16,21,23,17,0,0,87,0,0,9,16,12,10,0,0,48,0,0,11,8,7,5,0,0,30,0,0,8,5,0,4,0,0,16,0,0,0,0,5,0,0,0,8,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,4,140,119,161,142,159,133,33,7,899,0,0,0,0,3,3,0,0,5,5,0,0,0,0,3,0,0,13,0,0,0,3,0,0,0,4,14,0,0,0,0,3,3,4,0,13,0,0,0,0,7,0,0,0,7,0,0,0
122031424,0,3,4,7,6,3,0,32,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,32,4,0,0,0,3,0,0,0,6,6,3,0,0,3,5,3,0,16,0,3,0,3,5,0,0,0,9,0,0,3,3,3,3,0,0,14,0,3,4,3,4,3,3,0,19,0,0,0,8,3,7,3,0,20,0,0,0,0,11,3,0,0,13,0,0,3,3,3,3,0,0,17,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,10,17,20,31,26,9,4,158,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122031425,11,38,58,83,69,12,0,279,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,8,3,3,0,0,0,0,14,0,0,0,0,6,3,0,0,14,3,3,6,4,4,8,3,0,32,0,5,4,12,17,8,4,0,53,0,3,14,18,11,7,0,0,50,0,0,9,10,8,3,8,0,36,0,0,3,0,8,0,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,5,3,3,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,42,51,52,43,17,3,245,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
122031426,11,27,17,22,13,9,0,103,3,0,0,0,0,0,0,0,3,32,0,0,3,4,0,0,0,42,12,3,3,0,0,3,0,0,21,5,5,7,6,0,0,0,0,23,0,9,12,6,7,5,0,0,39,3,10,19,11,9,8,0,0,67,3,3,8,10,3,6,4,0,39,0,3,6,16,7,11,0,0,44,0,4,5,0,11,3,0,0,26,0,0,5,0,3,6,0,0,13,0,0,3,5,0,0,0,0,4,0,0,0,3,0,3,0,0,8,0,0,3,0,4,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,4,63,36,80,56,54,50,11,7,360,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0
122031427,4,0,3,13,10,6,3,56,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,21,0,7,0,0,0,0,0,0,8,3,0,0,0,3,0,0,0,7,0,8,0,0,0,4,0,0,10,0,0,0,0,7,0,0,0,14,4,3,3,0,7,6,6,0,26,0,0,0,4,7,5,0,0,13,0,0,0,4,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,28,19,3,10,27,21,5,3,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
122031428,38,134,110,138,116,29,0,601,3,0,0,0,0,0,0,0,7,77,7,6,3,5,5,0,0,110,16,12,10,6,12,8,6,0,71,3,11,8,9,10,12,5,0,66,9,8,11,8,15,10,9,0,66,0,14,21,9,21,26,10,3,106,0,16,40,32,24,19,9,0,144,0,13,15,23,32,18,11,0,108,3,6,23,19,11,10,3,0,78,0,4,10,3,4,8,0,0,37,0,0,0,10,11,4,0,0,28,0,0,0,3,0,9,0,0,11,0,0,0,3,7,3,0,0,15,0,0,0,0,0,4,0,0,7,3,0,0,0,0,3,0,0,15,118,92,152,134,166,131,53,5,863,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,3,0,0,0,0,0,7,3,0,12,0,0,3,0,3,5,0,0,7,0,3,4
122031429,74,222,216,290,256,82,3,1188,5,0,3,0,0,0,0,0,8,102,11,3,4,0,0,0,0,119,34,16,7,5,8,8,4,0,81,14,19,13,6,9,5,3,3,76,9,22,24,16,11,5,0,0,92,8,26,36,22,31,22,9,0,149,3,21,53,29,28,37,11,0,182,3,18,63,36,31,19,8,0,178,3,9,33,39,18,19,0,0,122,0,4,14,14,16,10,0,0,58,0,0,8,10,10,7,4,0,36,0,3,3,6,0,0,0,0,14,0,0,3,6,4,4,0,0,15,0,0,0,0,0,0,0,0,6,3,3,3,0,3,0,0,0,12,177,152,271,193,184,139,43,4,1158,3,0,6,3,4,4,0,0,11,7,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,6,0,3,0,0,0,0,0,0,8,5,0,0,0,3,3,0,0,13,0,0,3
122031430,8,19,3,11,18,4,0,80,5,0,0,0,0,0,0,0,4,15,0,11,3,8,6,0,0,41,5,0,0,4,5,4,6,0,25,3,3,3,7,6,10,3,0,37,4,3,3,6,5,3,0,0,29,0,3,9,11,8,12,5,0,47,0,4,4,5,7,7,6,0,29,4,0,6,7,7,7,0,0,24,0,0,3,4,5,0,7,0,20,0,0,0,5,3,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,33,17,43,48,64,58,23,3,288,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122031431,9,13,15,19,22,13,0,105,0,0,0,0,0,0,0,0,3,24,3,0,0,0,3,0,0,29,7,7,4,3,4,0,4,0,34,4,8,9,5,0,3,3,0,27,0,5,11,4,3,3,0,0,35,0,3,10,9,8,4,9,0,44,0,4,9,16,7,12,9,0,57,0,5,13,11,7,6,5,0,50,0,4,7,5,10,3,0,0,36,0,3,0,7,4,0,0,0,18,0,0,3,3,5,0,0,0,16,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,40,43,73,71,62,47,20,0,360,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
122031432,9,20,35,61,66,20,6,226,0,0,3,0,0,0,0,0,3,25,3,4,0,0,0,0,0,29,3,4,0,0,3,0,0,0,16,0,3,0,0,0,5,0,0,11,3,7,0,0,0,0,0,0,16,3,8,4,3,10,0,4,0,28,3,8,11,11,4,3,3,0,35,3,3,14,5,3,3,0,0,36,0,0,12,5,4,0,0,0,32,0,0,3,6,3,3,0,0,15,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,44,38,54,31,33,27,10,4,240,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
123011433,10,17,29,26,48,16,0,157,3,0,0,0,0,0,0,0,7,52,3,0,3,3,3,0,0,67,16,9,5,8,3,3,3,0,38,7,16,0,8,4,6,0,0,43,4,7,3,4,10,14,0,0,38,9,13,8,5,21,14,0,0,69,0,5,13,11,16,22,3,0,68,0,8,8,6,15,6,3,0,51,0,4,3,6,10,3,0,0,34,0,0,3,0,0,3,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,95,58,57,60,82,83,12,0,449,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,7,0,0,0
123011434,43,54,62,73,66,15,0,348,0,0,3,0,0,3,0,0,4,71,12,0,3,3,0,0,0,89,32,9,7,3,5,8,0,0,66,15,17,13,11,6,4,0,0,69,5,12,3,3,8,9,3,0,47,4,6,7,6,10,7,3,0,46,7,17,6,12,16,11,0,0,70,8,14,14,7,5,14,0,0,62,0,3,12,17,7,12,0,0,51,0,0,12,0,8,4,0,0,24,0,0,8,3,7,4,0,0,26,0,0,4,3,4,0,0,0,13,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,9,160,87,96,74,85,69,12,3,589,0,0,3,0,0,0,0,0,3,9,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
123011435,109,336,379,400,295,70,3,1630,4,0,0,0,3,0,0,0,5,77,4,0,8,6,0,0,0,91,29,10,6,10,10,8,0,0,69,4,12,3,0,15,4,0,0,46,12,14,5,17,14,11,0,0,70,11,19,18,21,19,15,3,0,110,4,37,32,19,49,22,3,0,162,4,11,51,32,32,23,3,0,161,0,19,25,28,14,20,3,0,110,0,3,24,18,17,10,4,0,83,0,0,11,14,3,3,0,0,32,0,0,9,6,3,0,0,0,17,0,0,3,4,0,0,0,0,14,0,0,0,0,0,0,0,0,4,3,4,3,7,4,3,0,0,23,159,131,204,179,191,116,18,0,995,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,9,5,3,0,0,3,0,0,0,14,3,0,0,0,0,0,0,0,3,0,3,3,3,0,3,0,3,15,3,0,0
123021436,4,11,15,19,18,5,0,81,0,0,0,0,0,0,0,0,3,3,0,0,5,0,3,0,0,13,0,0,3,4,0,8,0,0,17,3,5,0,0,3,3,3,3,16,0,3,0,0,3,5,0,0,14,3,0,0,3,4,5,5,0,16,0,3,0,6,9,3,0,0,22,0,0,4,7,3,0,0,0,13,0,0,0,3,6,0,0,0,15,0,0,0,3,0,0,0,0,4,0,0,0,3,3,0,0,0,8,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,11,17,33,32,29,5,3,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021437,68,137,173,190,134,28,0,767,17,0,0,0,0,0,0,0,21,170,16,6,9,3,0,0,0,210,59,28,7,20,6,13,6,0,139,22,40,26,16,14,21,8,0,138,15,24,22,14,27,20,13,0,133,5,42,42,45,52,29,11,0,220,3,29,30,46,48,46,3,0,201,4,16,40,40,52,48,7,0,211,3,8,27,18,42,33,3,0,132,0,0,8,13,21,13,3,0,61,0,0,8,24,11,7,3,0,52,0,0,3,6,10,3,0,0,21,0,0,4,5,11,3,3,0,19,0,0,0,3,0,0,0,0,3,3,0,7,6,8,3,0,0,21,296,201,237,270,296,232,58,0,1589,5,0,3,3,0,0,0,0,17,9,3,0,0,0,0,0,0,10,3,3,4,3,0,0,0,0,14,0,6,3,4,0,0,3,0,18,0,0,4,0,3,3,3,0,12,3,4,13
123021438,10,26,13,15,19,4,0,85,0,0,0,0,0,0,0,0,0,33,0,0,0,4,3,0,0,36,19,3,0,6,5,6,0,0,47,9,6,0,3,5,3,3,0,30,5,3,4,0,9,8,0,0,23,0,3,4,8,4,6,4,0,31,0,0,7,4,3,7,0,0,20,0,0,12,6,8,3,0,0,25,0,0,7,3,0,6,0,0,19,0,0,3,3,0,0,0,0,8,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,69,24,37,36,42,37,11,0,251,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,3,0,0,3,0,0,0
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
