SA3_NAME16	Occupation	OccupationSubtype	Sex	workers
Chermside	Labourers	Farm forestry and garden workers	M	77
Chermside	Labourers	Food preparation assistants	F	277
Chermside	Labourers	Food preparation assistants	M	324
Chermside	Labourers	Labourers nfd	F	11
Chermside	Labourers	Labourers nfd	M	84
Chermside	Labourers	Other labourers	F	212
Chermside	Labourers	Other labourers	M	498
Chermside	Machinery operators and drivers	Machine and stationary plant operators	F	106
Chermside	Machinery operators and drivers	Machine and stationary plant operators	M	311
Chermside	Machinery operators and drivers	Machinery operators and drivers nfd	M	26
Chermside	Machinery operators and drivers	Mobile plant operators	F	3
Chermside	Machinery operators and drivers	Mobile plant operators	M	180
Chermside	Machinery operators and drivers	Road and rail drivers	F	31
Chermside	Machinery operators and drivers	Road and rail drivers	M	522
Chermside	Machinery operators and drivers	Storepersons	F	78
Chermside	Machinery operators and drivers	Storepersons	M	372
Chermside	Managers	Chief executives general managers and legislators	F	91
Chermside	Managers	Chief executives general managers and legislators	M	231
Chermside	Managers	Farmers and farm managers	F	3
Chermside	Managers	Farmers and farm managers	M	3
Chermside	Managers	Hospitality retail and service managers	F	802
Chermside	Managers	Hospitality retail and service managers	M	756
Chermside	Managers	Managers nfd	F	26
Chermside	Managers	Managers nfd	M	72
Chermside	Managers	Specialist managers	F	644
Chermside	Managers	Specialist managers	M	1142
Chermside	Professionals	Arts and media professionals	F	74
Chermside	Professionals	Arts and media professionals	M	56
Chermside	Professionals	Business human resource and marketing professionals	F	664
Chermside	Professionals	Business human resource and marketing professionals	M	687
Chermside	Professionals	Design engineering science and transport professionals	F	253
Chermside	Professionals	Design engineering science and transport professionals	M	375
Chermside	Professionals	Education professionals	F	897
Chermside	Professionals	Education professionals	M	314
Chermside	Professionals	Health professionals	F	3059
Chermside	Professionals	Health professionals	M	1003
Chermside	Professionals	Information and Communication Technology ICT professionals	F	48
Chermside	Professionals	Information and Communication Technology ICT professionals	M	292
Chermside	Professionals	Legal social and welfare professionals	F	354
Chermside	Professionals	Legal social and welfare professionals	M	122
Chermside	Professionals	Professionals nfd	F	48
Chermside	Professionals	Professionals nfd	M	40
Chermside	Sales workers	Sales assistants and salespersons	F	2358
Chermside	Sales workers	Sales assistants and salespersons	M	1226
Chermside	Sales workers	Sales representatives and agents	F	250
Chermside	Sales workers	Sales representatives and agents	M	355
Chermside	Sales workers	Sales support workers	F	429
Chermside	Sales workers	Sales support workers	M	177
Chermside	Sales workers	Sales workers nfd	F	4
Chermside	Sales workers	Sales workers nfd	M	7
Chermside	Technicians and trades workers	Automotive and engineering trades workers	F	16
Chermside	Technicians and trades workers	Automotive and engineering trades workers	M	802
Chermside	Technicians and trades workers	Construction trades workers	F	10
Chermside	Technicians and trades workers	Construction trades workers	M	901
Chermside	Technicians and trades workers	Electrotechnology and telecommunications trades workers	F	18
Chermside	Technicians and trades workers	Electrotechnology and telecommunications trades workers	M	853
Chermside	Technicians and trades workers	Engineering ICT and science technicians	F	245
Chermside	Technicians and trades workers	Engineering ICT and science technicians	M	598
Chermside	Technicians and trades workers	Food trades workers	F	125
Chermside	Technicians and trades workers	Food trades workers	M	260
Chermside	Technicians and trades workers	Other technicians and trades workers	F	349
Chermside	Technicians and trades workers	Other technicians and trades workers	M	360
Chermside	Technicians and trades workers	Skilled animal and horticultural workers	F	113
Chermside	Technicians and trades workers	Skilled animal and horticultural workers	M	176
Chermside	Technicians and trades workers	Technicians and trades workers nfd	F	3
Chermside	Technicians and trades workers	Technicians and trades workers nfd	M	61
Nundah			F	314
Nundah			M	632
Nundah	Clerical and administrative workers	Clerical and administrative workers nfd	F	14
Nundah	Clerical and administrative workers	Clerical and administrative workers nfd	M	11
Nundah	Clerical and administrative workers	Clerical and office support workers	F	281
Nundah	Clerical and administrative workers	Clerical and office support workers	M	753
Nundah	Clerical and administrative workers	General clerical workers	F	1085
Nundah	Clerical and administrative workers	General clerical workers	M	247
Nundah	Clerical and administrative workers	Inquiry clerks and receptionists	F	799
Nundah	Clerical and administrative workers	Inquiry clerks and receptionists	M	176
Nundah	Clerical and administrative workers	Numerical clerks	F	1012
Nundah	Clerical and administrative workers	Numerical clerks	M	255
Nundah	Clerical and administrative workers	Office managers and program administrators	F	790
Nundah	Clerical and administrative workers	Office managers and program administrators	M	508
Nundah	Clerical and administrative workers	Other clerical and administrative workers	F	1068
Nundah	Clerical and administrative workers	Other clerical and administrative workers	M	1547
Nundah	Clerical and administrative workers	Personal assistants and secretaries	F	244
Nundah	Clerical and administrative workers	Personal assistants and secretaries	M	7
Nundah	Community and personal service workers	Carers and aides	F	689
Nundah	Community and personal service workers	Carers and aides	M	108
Nundah	Community and personal service workers	Health and welfare support workers	F	163
Nundah	Community and personal service workers	Health and welfare support workers	M	70
Nundah	Community and personal service workers	Hospitality workers	F	623
Nundah	Community and personal service workers	Hospitality workers	M	251
Nundah	Community and personal service workers	Protective service workers	F	277
Nundah	Community and personal service workers	Protective service workers	M	870
Nundah	Community and personal service workers	Sports and personal service workers	F	1121
Nundah	Community and personal service workers	Sports and personal service workers	M	433
Nundah	Labourers	Cleaners and laundry workers	F	613
Nundah	Labourers	Cleaners and laundry workers	M	685
Nundah	Labourers	Construction and mining labourers	F	13
Nundah	Labourers	Construction and mining labourers	M	633
Nundah	Labourers	Factory process workers	F	850
Nundah	Labourers	Factory process workers	M	1291
Nundah	Labourers	Farm forestry and garden workers	F	14
Nundah	Labourers	Farm forestry and garden workers	M	94
Nundah	Labourers	Food preparation assistants	F	407
Nundah	Labourers	Food preparation assistants	M	440
Nundah	Labourers	Labourers nfd	F	15
Nundah	Labourers	Labourers nfd	M	141
Nundah	Labourers	Other labourers	F	215
Nundah	Labourers	Other labourers	M	857
Nundah	Machinery operators and drivers	Machine and stationary plant operators	F	136
Nundah	Machinery operators and drivers	Machine and stationary plant operators	M	859
Nundah	Machinery operators and drivers	Machinery operators and drivers nfd	F	11
Nundah	Machinery operators and drivers	Machinery operators and drivers nfd	M	76
Nundah	Machinery operators and drivers	Mobile plant operators	F	142
Nundah	Machinery operators and drivers	Mobile plant operators	M	1468
Nundah	Machinery operators and drivers	Road and rail drivers	F	166
Nundah	Machinery operators and drivers	Road and rail drivers	M	2977
Nundah	Machinery operators and drivers	Storepersons	F	324
Nundah	Machinery operators and drivers	Storepersons	M	1467
Nundah	Managers	Chief executives general managers and legislators	F	89
Nundah	Managers	Chief executives general managers and legislators	M	531
Nundah	Managers	Farmers and farm managers	F	7
Nundah	Managers	Farmers and farm managers	M	14
Nundah	Managers	Hospitality retail and service managers	F	816
Nundah	Managers	Hospitality retail and service managers	M	1152
Nundah	Managers	Managers nfd	F	60
Nundah	Managers	Managers nfd	M	166
Nundah	Managers	Specialist managers	F	1145
Nundah	Managers	Specialist managers	M	3382
Nundah	Professionals	Arts and media professionals	F	65
Nundah	Professionals	Arts and media professionals	M	73
Nundah	Professionals	Business human resource and marketing professionals	F	1047
Nundah	Professionals	Business human resource and marketing professionals	M	1138
Nundah	Professionals	Design engineering science and transport professionals	F	423
Nundah	Professionals	Design engineering science and transport professionals	M	2571
Nundah	Professionals	Education professionals	F	587
Nundah	Professionals	Education professionals	M	385
Nundah	Professionals	Health professionals	F	470
Nundah	Professionals	Health professionals	M	261
Nundah	Professionals	Information and Communication Technology ICT professionals	F	96
Nundah	Professionals	Information and Communication Technology ICT professionals	M	532
Nundah	Professionals	Legal social and welfare professionals	F	211
Nundah	Professionals	Legal social and welfare professionals	M	79
Nundah	Professionals	Professionals nfd	F	57
Nundah	Professionals	Professionals nfd	M	68
Nundah	Sales workers	Sales assistants and salespersons	F	1727
Nundah	Sales workers	Sales assistants and salespersons	M	1211
Nundah	Sales workers	Sales representatives and agents	F	336
Nundah	Sales workers	Sales representatives and agents	M	703
Nundah	Sales workers	Sales support workers	F	944
Nundah	Sales workers	Sales support workers	M	326
Nundah	Sales workers	Sales workers nfd	F	11
Nundah	Sales workers	Sales workers nfd	M	6
Nundah	Technicians and trades workers	Automotive and engineering trades workers	F	58
Nundah	Technicians and trades workers	Automotive and engineering trades workers	M	3105
Nundah	Technicians and trades workers	Construction trades workers	F	6
Nundah	Technicians and trades workers	Construction trades workers	M	919
Nundah	Technicians and trades workers	Electrotechnology and telecommunications trades workers	F	37
Nundah	Technicians and trades workers	Electrotechnology and telecommunications trades workers	M	1264
Nundah	Technicians and trades workers	Engineering ICT and science technicians	F	235
Nundah	Technicians and trades workers	Engineering ICT and science technicians	M	1225
Nundah	Technicians and trades workers	Food trades workers	F	146
Nundah	Technicians and trades workers	Food trades workers	M	396
Nundah	Technicians and trades workers	Other technicians and trades workers	F	167
Nundah	Technicians and trades workers	Other technicians and trades workers	M	501
