SA3_NAME16	Age	LabourForceStatus	Sex	workers
Gascoyne	30-34		M	9
Gascoyne	30-34	Employed (away from work)	F	17
Gascoyne	30-34	Employed (away from work)	M	18
Gascoyne	30-34	Employed (full-time)	F	118
Gascoyne	30-34	Employed (full-time)	M	218
Gascoyne	30-34	Employed (part-time)	F	83
Gascoyne	30-34	Employed (part-time)	M	45
Gascoyne	35-39		M	3
Gascoyne	35-39	Employed (away from work)	F	19
Gascoyne	35-39	Employed (away from work)	M	15
Gascoyne	35-39	Employed (full-time)	F	113
Gascoyne	35-39	Employed (full-time)	M	197
Gascoyne	35-39	Employed (part-time)	F	105
Gascoyne	35-39	Employed (part-time)	M	28
Gascoyne	40-44		F	6
Gascoyne	40-44	Employed (away from work)	F	5
Gascoyne	40-44	Employed (away from work)	M	20
Gascoyne	40-44	Employed (full-time)	F	139
Gascoyne	40-44	Employed (full-time)	M	250
Gascoyne	40-44	Employed (part-time)	F	82
Gascoyne	40-44	Employed (part-time)	M	26
Gascoyne	45-49		F	4
Gascoyne	45-49		M	9
Gascoyne	45-49	Employed (away from work)	F	8
Gascoyne	45-49	Employed (away from work)	M	7
Gascoyne	45-49	Employed (full-time)	F	133
Gascoyne	45-49	Employed (full-time)	M	273
Gascoyne	45-49	Employed (part-time)	F	72
Gascoyne	45-49	Employed (part-time)	M	33
Gascoyne	50-54		F	6
Gascoyne	50-54		M	5
Gascoyne	50-54	Employed (away from work)	F	16
Gascoyne	50-54	Employed (away from work)	M	16
Gascoyne	50-54	Employed (full-time)	F	156
Gascoyne	50-54	Employed (full-time)	M	193
Gascoyne	50-54	Employed (part-time)	F	80
Gascoyne	50-54	Employed (part-time)	M	30
Gascoyne	55-59		F	3
Gascoyne	55-59		M	3
Gascoyne	55-59	Employed (away from work)	F	12
Gascoyne	55-59	Employed (away from work)	M	19
Gascoyne	55-59	Employed (full-time)	F	107
Gascoyne	55-59	Employed (full-time)	M	202
Gascoyne	55-59	Employed (part-time)	F	67
Gascoyne	55-59	Employed (part-time)	M	38
Gascoyne	60-64		F	4
Gascoyne	60-64		M	8
Gascoyne	60-64	Employed (away from work)	F	5
Gascoyne	60-64	Employed (away from work)	M	10
Gascoyne	60-64	Employed (full-time)	F	81
Gascoyne	60-64	Employed (full-time)	M	133
Gascoyne	60-64	Employed (part-time)	F	49
Gascoyne	60-64	Employed (part-time)	M	39
Gascoyne	65-69		F	3
Gascoyne	65-69		M	3
Gascoyne	65-69	Employed (away from work)	F	3
Gascoyne	65-69	Employed (away from work)	M	8
Gascoyne	65-69	Employed (full-time)	F	34
Gascoyne	65-69	Employed (full-time)	M	52
Gascoyne	65-69	Employed (part-time)	F	29
Gascoyne	65-69	Employed (part-time)	M	25
Gascoyne	70-74		M	4
Gascoyne	70-74	Employed (away from work)	F	3
Gascoyne	70-74	Employed (away from work)	M	5
Gascoyne	70-74	Employed (full-time)	F	4
Gascoyne	70-74	Employed (full-time)	M	24
Gascoyne	70-74	Employed (part-time)	F	6
Gascoyne	70-74	Employed (part-time)	M	9
Gascoyne	75+	Employed (full-time)	M	7
Gascoyne	75+	Employed (part-time)	F	10
Gascoyne	75+	Employed (part-time)	M	13
Goldfields	15-19		F	11
Goldfields	15-19		M	19
Goldfields	15-19	Employed (away from work)	F	7
Goldfields	15-19	Employed (away from work)	M	8
Goldfields	15-19	Employed (full-time)	F	140
Goldfields	15-19	Employed (full-time)	M	222
Goldfields	15-19	Employed (part-time)	F	342
Goldfields	15-19	Employed (part-time)	M	211
Goldfields	20-24		F	19
Goldfields	20-24		M	37
Goldfields	20-24	Employed (away from work)	F	40
Goldfields	20-24	Employed (away from work)	M	42
Goldfields	20-24	Employed (full-time)	F	493
Goldfields	20-24	Employed (full-time)	M	909
Goldfields	20-24	Employed (part-time)	F	171
Goldfields	20-24	Employed (part-time)	M	122
Goldfields	25-29		F	15
Goldfields	25-29		M	46
Goldfields	25-29	Employed (away from work)	F	77
Goldfields	25-29	Employed (away from work)	M	80
Goldfields	25-29	Employed (full-time)	F	686
Goldfields	25-29	Employed (full-time)	M	1588
Goldfields	25-29	Employed (part-time)	F	273
Goldfields	25-29	Employed (part-time)	M	123
Goldfields	30-34		F	25
Goldfields	30-34		M	38
Goldfields	30-34	Employed (away from work)	F	88
Goldfields	30-34	Employed (away from work)	M	108
Goldfields	30-34	Employed (full-time)	F	576
Goldfields	30-34	Employed (full-time)	M	1808
Goldfields	30-34	Employed (part-time)	F	362
Goldfields	30-34	Employed (part-time)	M	131
Goldfields	35-39		F	13
Goldfields	35-39		M	38
Goldfields	35-39	Employed (away from work)	F	45
Goldfields	35-39	Employed (away from work)	M	86
Goldfields	35-39	Employed (full-time)	F	475
Goldfields	35-39	Employed (full-time)	M	1529
Goldfields	35-39	Employed (part-time)	F	349
Goldfields	35-39	Employed (part-time)	M	105
Goldfields	40-44		F	22
Goldfields	40-44		M	51
Goldfields	40-44	Employed (away from work)	F	20
Goldfields	40-44	Employed (away from work)	M	95
Goldfields	40-44	Employed (full-time)	F	565
Goldfields	40-44	Employed (full-time)	M	1528
Goldfields	40-44	Employed (part-time)	F	324
Goldfields	40-44	Employed (part-time)	M	89
Goldfields	45-49		F	21
Goldfields	45-49		M	50
Goldfields	45-49	Employed (away from work)	F	34
Goldfields	45-49	Employed (away from work)	M	93
Goldfields	45-49	Employed (full-time)	F	571
Goldfields	45-49	Employed (full-time)	M	1452
Goldfields	45-49	Employed (part-time)	F	314
Goldfields	45-49	Employed (part-time)	M	112
Goldfields	50-54		F	16
Goldfields	50-54		M	28
Goldfields	50-54	Employed (away from work)	F	41
Goldfields	50-54	Employed (away from work)	M	90
Goldfields	50-54	Employed (full-time)	F	551
Goldfields	50-54	Employed (full-time)	M	1357
Goldfields	50-54	Employed (part-time)	F	258
Goldfields	50-54	Employed (part-time)	M	99
Goldfields	55-59		F	12
Goldfields	55-59		M	22
Goldfields	55-59	Employed (away from work)	F	28
Goldfields	55-59	Employed (away from work)	M	75
Goldfields	55-59	Employed (full-time)	F	432
Goldfields	55-59	Employed (full-time)	M	1113
Goldfields	55-59	Employed (part-time)	F	252
Goldfields	55-59	Employed (part-time)	M	104
Goldfields	60-64		F	7
Goldfields	60-64		M	14
Goldfields	60-64	Employed (away from work)	F	18
Goldfields	60-64	Employed (away from work)	M	50
Goldfields	60-64	Employed (full-time)	F	224
Goldfields	60-64	Employed (full-time)	M	625
Goldfields	60-64	Employed (part-time)	F	144
Goldfields	60-64	Employed (part-time)	M	83
Goldfields	65-69		F	7
Goldfields	65-69		M	6
Goldfields	65-69	Employed (away from work)	F	13
Goldfields	65-69	Employed (away from work)	M	16
Goldfields	65-69	Employed (full-time)	F	49
Goldfields	65-69	Employed (full-time)	M	227
Goldfields	65-69	Employed (part-time)	F	55
Goldfields	65-69	Employed (part-time)	M	51
Goldfields	70-74		M	9
Goldfields	70-74	Employed (away from work)	F	3
Goldfields	70-74	Employed (away from work)	M	6
Goldfields	70-74	Employed (full-time)	F	17
Goldfields	70-74	Employed (full-time)	M	43
Goldfields	70-74	Employed (part-time)	F	18
Goldfields	70-74	Employed (part-time)	M	26
Goldfields	75+		F	3
Goldfields	75+		M	3
Goldfields	75+	Employed (away from work)	M	3
Goldfields	75+	Employed (full-time)	F	7
Goldfields	75+	Employed (full-time)	M	21
Goldfields	75+	Employed (part-time)	F	9
Goldfields	75+	Employed (part-time)	M	12
Mid West	15-19		F	15
Mid West	15-19		M	19
Mid West	15-19	Employed (away from work)	F	21
Mid West	15-19	Employed (away from work)	M	24
Mid West	15-19	Employed (full-time)	F	158
Mid West	15-19	Employed (full-time)	M	228
Mid West	15-19	Employed (part-time)	F	516
Mid West	15-19	Employed (part-time)	M	341
Mid West	20-24		F	19
Mid West	20-24		M	15
Mid West	20-24	Employed (away from work)	F	32
Mid West	20-24	Employed (away from work)	M	49
Mid West	20-24	Employed (full-time)	F	481
Mid West	20-24	Employed (full-time)	M	728
Mid West	20-24	Employed (part-time)	F	288
Mid West	20-24	Employed (part-time)	M	157
Mid West	25-29		F	10
Mid West	25-29		M	23
Mid West	25-29	Employed (away from work)	F	71
Mid West	25-29	Employed (away from work)	M	72
Mid West	25-29	Employed (full-time)	F	576
Mid West	25-29	Employed (full-time)	M	1049
Mid West	25-29	Employed (part-time)	F	312
Mid West	25-29	Employed (part-time)	M	139
Mid West	30-34		F	7
Mid West	30-34		M	27
Mid West	30-34	Employed (away from work)	F	91
Mid West	30-34	Employed (away from work)	M	70
Mid West	30-34	Employed (full-time)	F	457
Mid West	30-34	Employed (full-time)	M	1218
Mid West	30-34	Employed (part-time)	F	450
Mid West	30-34	Employed (part-time)	M	132
Mid West	35-39		F	18
Mid West	35-39		M	27
Mid West	35-39	Employed (away from work)	F	55
Mid West	35-39	Employed (away from work)	M	61
Mid West	35-39	Employed (full-time)	F	443
Mid West	35-39	Employed (full-time)	M	1084
Mid West	35-39	Employed (part-time)	F	533
Mid West	35-39	Employed (part-time)	M	116
Mid West	40-44		F	21
Mid West	40-44		M	36
Mid West	40-44	Employed (away from work)	F	41
Mid West	40-44	Employed (away from work)	M	56
Mid West	40-44	Employed (full-time)	F	604
Mid West	40-44	Employed (full-time)	M	1161
Mid West	40-44	Employed (part-time)	F	576
Mid West	40-44	Employed (part-time)	M	155
Mid West	45-49		F	20
Mid West	45-49		M	35
Mid West	45-49	Employed (away from work)	F	47
Mid West	45-49	Employed (away from work)	M	73
Mid West	45-49	Employed (full-time)	F	715
Mid West	45-49	Employed (full-time)	M	1301
Mid West	45-49	Employed (part-time)	F	607
Mid West	45-49	Employed (part-time)	M	178
Mid West	50-54		F	28
Mid West	50-54		M	43
Mid West	50-54	Employed (away from work)	F	62
Mid West	50-54	Employed (away from work)	M	75
Mid West	50-54	Employed (full-time)	F	704
Mid West	50-54	Employed (full-time)	M	1235
Mid West	50-54	Employed (part-time)	F	556
Mid West	50-54	Employed (part-time)	M	181
Mid West	55-59		F	26
Mid West	55-59		M	28
Mid West	55-59	Employed (away from work)	F	57
Mid West	55-59	Employed (away from work)	M	99
Mid West	55-59	Employed (full-time)	F	592
Mid West	55-59	Employed (full-time)	M	1039
Mid West	55-59	Employed (part-time)	F	483
Mid West	55-59	Employed (part-time)	M	190
Mid West	60-64		F	19
Mid West	60-64		M	17
Mid West	60-64	Employed (away from work)	F	44
Mid West	60-64	Employed (away from work)	M	62
Mid West	60-64	Employed (full-time)	F	358
Mid West	60-64	Employed (full-time)	M	732
Mid West	60-64	Employed (part-time)	F	375
Mid West	60-64	Employed (part-time)	M	177
Mid West	65-69		F	12
Mid West	65-69		M	15
Mid West	65-69	Employed (away from work)	F	23
Mid West	65-69	Employed (away from work)	M	29
Mid West	65-69	Employed (full-time)	F	107
Mid West	65-69	Employed (full-time)	M	284
Mid West	65-69	Employed (part-time)	F	171
Mid West	65-69	Employed (part-time)	M	140
Mid West	70-74		F	9
Mid West	70-74	Employed (away from work)	F	14
Mid West	70-74	Employed (away from work)	M	15
Mid West	70-74	Employed (full-time)	F	30
Mid West	70-74	Employed (full-time)	M	91
Mid West	70-74	Employed (part-time)	F	69
Mid West	70-74	Employed (part-time)	M	87
Mid West	75+		F	9
Mid West	75+		M	9
Mid West	75+	Employed (away from work)	F	3
Mid West	75+	Employed (away from work)	M	4
Mid West	75+	Employed (full-time)	F	15
Mid West	75+	Employed (full-time)	M	45
Mid West	75+	Employed (part-time)	F	27
Mid West	75+	Employed (part-time)	M	51
Migratory - Offshore - Shipping (WA)	15-19	Employed (full-time)	F	5
Migratory - Offshore - Shipping (WA)	15-19	Employed (full-time)	M	3
Migratory - Offshore - Shipping (WA)	15-19	Employed (part-time)	M	4
Migratory - Offshore - Shipping (WA)	20-24		M	3
Migratory - Offshore - Shipping (WA)	20-24	Employed (full-time)	F	7
Migratory - Offshore - Shipping (WA)	20-24	Employed (full-time)	M	32
Migratory - Offshore - Shipping (WA)	25-29		M	4
Migratory - Offshore - Shipping (WA)	25-29	Employed (away from work)	M	9
Migratory - Offshore - Shipping (WA)	25-29	Employed (full-time)	F	8
Migratory - Offshore - Shipping (WA)	25-29	Employed (full-time)	M	129
Migratory - Offshore - Shipping (WA)	25-29	Employed (part-time)	M	10
Migratory - Offshore - Shipping (WA)	30-34		F	3
Migratory - Offshore - Shipping (WA)	30-34	Employed (away from work)	F	3
Migratory - Offshore - Shipping (WA)	30-34	Employed (away from work)	M	29
Migratory - Offshore - Shipping (WA)	30-34	Employed (full-time)	F	8
Migratory - Offshore - Shipping (WA)	30-34	Employed (full-time)	M	194
Migratory - Offshore - Shipping (WA)	30-34	Employed (part-time)	M	3
Migratory - Offshore - Shipping (WA)	35-39	Employed (away from work)	F	3
Migratory - Offshore - Shipping (WA)	35-39	Employed (away from work)	M	25
Migratory - Offshore - Shipping (WA)	35-39	Employed (full-time)	F	10
Migratory - Offshore - Shipping (WA)	35-39	Employed (full-time)	M	177
Migratory - Offshore - Shipping (WA)	35-39	Employed (part-time)	F	3
Migratory - Offshore - Shipping (WA)	35-39	Employed (part-time)	M	14
Migratory - Offshore - Shipping (WA)	40-44		M	4
Migratory - Offshore - Shipping (WA)	40-44	Employed (away from work)	M	14
Migratory - Offshore - Shipping (WA)	40-44	Employed (full-time)	F	7
Migratory - Offshore - Shipping (WA)	40-44	Employed (full-time)	M	184
Migratory - Offshore - Shipping (WA)	40-44	Employed (part-time)	M	6
Migratory - Offshore - Shipping (WA)	45-49	Employed (away from work)	M	29
Migratory - Offshore - Shipping (WA)	45-49	Employed (full-time)	F	4
Migratory - Offshore - Shipping (WA)	45-49	Employed (full-time)	M	169
Migratory - Offshore - Shipping (WA)	45-49	Employed (part-time)	M	11
Migratory - Offshore - Shipping (WA)	50-54	Employed (away from work)	M	32
Migratory - Offshore - Shipping (WA)	50-54	Employed (full-time)	F	12
Migratory - Offshore - Shipping (WA)	50-54	Employed (full-time)	M	168
Migratory - Offshore - Shipping (WA)	50-54	Employed (part-time)	M	10
Migratory - Offshore - Shipping (WA)	55-59	Employed (away from work)	M	19
Migratory - Offshore - Shipping (WA)	55-59	Employed (full-time)	F	9
Migratory - Offshore - Shipping (WA)	55-59	Employed (full-time)	M	124
Migratory - Offshore - Shipping (WA)	55-59	Employed (part-time)	M	3
Migratory - Offshore - Shipping (WA)	60-64	Employed (away from work)	M	3
Migratory - Offshore - Shipping (WA)	60-64	Employed (full-time)	F	3
Migratory - Offshore - Shipping (WA)	60-64	Employed (full-time)	M	51
Migratory - Offshore - Shipping (WA)	60-64	Employed (part-time)	M	3
Migratory - Offshore - Shipping (WA)	65-69	Employed (full-time)	M	9
Migratory - Offshore - Shipping (WA)	70-74	Employed (full-time)	M	3
Migratory - Offshore - Shipping (WA)	75+	Employed (full-time)	M	4
No usual address (WA)	15-19		F	29
No usual address (WA)	15-19		M	48
No usual address (WA)	15-19	Employed (away from work)	F	26
No usual address (WA)	15-19	Employed (away from work)	M	48
No usual address (WA)	15-19	Employed (full-time)	F	63
No usual address (WA)	15-19	Employed (full-time)	M	888
No usual address (WA)	15-19	Employed (part-time)	F	313
No usual address (WA)	15-19	Employed (part-time)	M	590
No usual address (WA)	20-24		F	35
No usual address (WA)	20-24		M	98
No usual address (WA)	20-24	Employed (away from work)	F	73
No usual address (WA)	20-24	Employed (away from work)	M	170
No usual address (WA)	20-24	Employed (full-time)	F	349
No usual address (WA)	20-24	Employed (full-time)	M	2628
No usual address (WA)	20-24	Employed (part-time)	F	693
No usual address (WA)	20-24	Employed (part-time)	M	1129
No usual address (WA)	25-29		F	33
No usual address (WA)	25-29		M	106
No usual address (WA)	25-29	Employed (away from work)	F	104
No usual address (WA)	25-29	Employed (away from work)	M	293
No usual address (WA)	25-29	Employed (full-time)	F	567
No usual address (WA)	25-29	Employed (full-time)	M	3737
No usual address (WA)	25-29	Employed (part-time)	F	690
No usual address (WA)	25-29	Employed (part-time)	M	1044
No usual address (WA)	30-34		F	45
No usual address (WA)	30-34		M	113
No usual address (WA)	30-34	Employed (away from work)	F	143
No usual address (WA)	30-34	Employed (away from work)	M	290
No usual address (WA)	30-34	Employed (full-time)	F	467
No usual address (WA)	30-34	Employed (full-time)	M	3674
No usual address (WA)	30-34	Employed (part-time)	F	739
No usual address (WA)	30-34	Employed (part-time)	M	977
No usual address (WA)	35-39		F	38
No usual address (WA)	35-39		M	98
No usual address (WA)	35-39	Employed (away from work)	F	112
No usual address (WA)	35-39	Employed (away from work)	M	262
No usual address (WA)	35-39	Employed (full-time)	F	329
No usual address (WA)	35-39	Employed (full-time)	M	3172
No usual address (WA)	35-39	Employed (part-time)	F	861
No usual address (WA)	35-39	Employed (part-time)	M	881
No usual address (WA)	40-44		F	32
No usual address (WA)	40-44		M	87
No usual address (WA)	40-44	Employed (away from work)	F	74
No usual address (WA)	40-44	Employed (away from work)	M	251
No usual address (WA)	40-44	Employed (full-time)	F	428
No usual address (WA)	40-44	Employed (full-time)	M	3086
No usual address (WA)	40-44	Employed (part-time)	F	966
No usual address (WA)	40-44	Employed (part-time)	M	989
No usual address (WA)	45-49		F	29
No usual address (WA)	45-49		M	90
No usual address (WA)	45-49	Employed (away from work)	F	85
No usual address (WA)	45-49	Employed (away from work)	M	260
No usual address (WA)	45-49	Employed (full-time)	F	519
No usual address (WA)	45-49	Employed (full-time)	M	3068
No usual address (WA)	45-49	Employed (part-time)	F	1044
No usual address (WA)	45-49	Employed (part-time)	M	1031
No usual address (WA)	50-54		F	41
No usual address (WA)	50-54		M	82
No usual address (WA)	50-54	Employed (away from work)	F	76
No usual address (WA)	50-54	Employed (away from work)	M	283
No usual address (WA)	50-54	Employed (full-time)	F	429
No usual address (WA)	50-54	Employed (full-time)	M	2867
No usual address (WA)	50-54	Employed (part-time)	F	995
No usual address (WA)	50-54	Employed (part-time)	M	1048
No usual address (WA)	55-59		F	29
No usual address (WA)	55-59		M	65
No usual address (WA)	55-59	Employed (away from work)	F	115
No usual address (WA)	55-59	Employed (away from work)	M	245
No usual address (WA)	55-59	Employed (full-time)	F	344
No usual address (WA)	55-59	Employed (full-time)	M	2115
No usual address (WA)	55-59	Employed (part-time)	F	870
No usual address (WA)	55-59	Employed (part-time)	M	1025
No usual address (WA)	60-64		F	20
No usual address (WA)	60-64		M	55
No usual address (WA)	60-64	Employed (away from work)	F	91
No usual address (WA)	60-64	Employed (away from work)	M	242
No usual address (WA)	60-64	Employed (full-time)	F	177
No usual address (WA)	60-64	Employed (full-time)	M	1255
No usual address (WA)	60-64	Employed (part-time)	F	639
No usual address (WA)	60-64	Employed (part-time)	M	1000
No usual address (WA)	65-69		F	15
No usual address (WA)	65-69		M	19
No usual address (WA)	65-69	Employed (away from work)	F	46
No usual address (WA)	65-69	Employed (away from work)	M	102
No usual address (WA)	65-69	Employed (full-time)	F	42
No usual address (WA)	65-69	Employed (full-time)	M	447
No usual address (WA)	65-69	Employed (part-time)	F	302
No usual address (WA)	65-69	Employed (part-time)	M	568
No usual address (WA)	70-74		F	3
No usual address (WA)	70-74		M	6
No usual address (WA)	70-74	Employed (away from work)	F	14
