SA3_NAME16	Occupation	PublicSector	LevelOfGovt	workers
Unley	Labourers	0		1164
Unley	Labourers	0		15
Unley	Labourers	1	Local	21
Unley	Labourers	1	State territory	31
Unley	Machinery operators and drivers			11
Unley	Machinery operators and drivers	0		252
Unley	Machinery operators and drivers	0		6
Unley	Machinery operators and drivers	1	Local	3
Unley	Machinery operators and drivers	1	National	3
Unley	Machinery operators and drivers	1	State territory	4
Unley	Managers			8
Unley	Managers	0		2414
Unley	Managers	0		16
Unley	Managers	1	Local	22
Unley	Managers	1	National	49
Unley	Managers	1	State territory	78
Unley	Professionals			17
Unley	Professionals	0		4849
Unley	Professionals	0		55
Unley	Professionals	1	Local	46
Unley	Professionals	1	National	88
Unley	Professionals	1	State territory	373
Unley	Sales workers			5
Unley	Sales workers	0		1639
Unley	Sales workers	0		24
Unley	Sales workers	1	National	5
Unley	Sales workers	1	State territory	6
Unley	Technicians and trades workers			10
Unley	Technicians and trades workers	0		1886
Unley	Technicians and trades workers	0		26
Unley	Technicians and trades workers	1	Local	31
Unley	Technicians and trades workers	1	National	8
Unley	Technicians and trades workers	1	State territory	24
Gawler - Two Wells				40
Gawler - Two Wells		0		86
Gawler - Two Wells		0		13
Gawler - Two Wells		1	State territory	9
Gawler - Two Wells	Clerical and administrative workers	0		946
Gawler - Two Wells	Clerical and administrative workers	0		17
Gawler - Two Wells	Clerical and administrative workers	1	Local	34
Gawler - Two Wells	Clerical and administrative workers	1	National	32
Gawler - Two Wells	Clerical and administrative workers	1	State territory	63
Gawler - Two Wells	Community and personal service workers			9
Gawler - Two Wells	Community and personal service workers	0		1051
Gawler - Two Wells	Community and personal service workers	0		18
Gawler - Two Wells	Community and personal service workers	1	Local	5
Gawler - Two Wells	Community and personal service workers	1	National	3
Gawler - Two Wells	Community and personal service workers	1	State territory	148
Gawler - Two Wells	Labourers			10
Gawler - Two Wells	Labourers	0		1339
Gawler - Two Wells	Labourers	0		26
Gawler - Two Wells	Labourers	1	Local	8
Gawler - Two Wells	Labourers	1	State territory	17
Gawler - Two Wells	Machinery operators and drivers			6
Gawler - Two Wells	Machinery operators and drivers	0		570
Gawler - Two Wells	Machinery operators and drivers	0		15
Gawler - Two Wells	Machinery operators and drivers	1	State territory	8
Gawler - Two Wells	Managers			5
Gawler - Two Wells	Managers	0		1062
Gawler - Two Wells	Managers	0		11
Gawler - Two Wells	Managers	1	Local	10
Gawler - Two Wells	Managers	1	National	6
Gawler - Two Wells	Managers	1	State territory	23
Gawler - Two Wells	Professionals	0		1260
Gawler - Two Wells	Professionals	0		14
Gawler - Two Wells	Professionals	1	Local	20
Gawler - Two Wells	Professionals	1	National	24
Gawler - Two Wells	Professionals	1	State territory	239
Gawler - Two Wells	Sales workers			8
Gawler - Two Wells	Sales workers	0		1157
Gawler - Two Wells	Sales workers	0		25
Gawler - Two Wells	Sales workers	1	National	5
Gawler - Two Wells	Sales workers	1	State territory	3
Gawler - Two Wells	Technicians and trades workers			8
Gawler - Two Wells	Technicians and trades workers	0		1198
Gawler - Two Wells	Technicians and trades workers	0		18
Gawler - Two Wells	Technicians and trades workers	1	Local	9
Gawler - Two Wells	Technicians and trades workers	1	National	4
Gawler - Two Wells	Technicians and trades workers	1	State territory	8
Playford				160
Playford		0		233
Playford		0		56
Playford		1	Local	6
Playford		1	National	16
Playford		1	State territory	16
Playford	Clerical and administrative workers			11
Playford	Clerical and administrative workers	0		1624
Playford	Clerical and administrative workers	0		35
Playford	Clerical and administrative workers	1	Local	99
Playford	Clerical and administrative workers	1	National	90
Playford	Clerical and administrative workers	1	State territory	431
Playford	Community and personal service workers			28
Playford	Community and personal service workers	0		2607
Playford	Community and personal service workers	0		46
Playford	Community and personal service workers	1	Local	28
Playford	Community and personal service workers	1	National	21
Playford	Community and personal service workers	1	State territory	809
Playford	Labourers			33
Playford	Labourers	0		3624
Playford	Labourers	0		40
Playford	Labourers	1	Local	38
Playford	Labourers	1	State territory	57
Playford	Machinery operators and drivers			19
Playford	Machinery operators and drivers	0		1566
Playford	Machinery operators and drivers	0		25
Playford	Machinery operators and drivers	1	Local	45
Playford	Machinery operators and drivers	1	National	4
Playford	Machinery operators and drivers	1	State territory	24
Playford	Managers			15
Playford	Managers	0		2620
Playford	Managers	0		40
Playford	Managers	1	Local	57
Playford	Managers	1	National	9
Playford	Managers	1	State territory	109
Playford	Professionals			12
Playford	Professionals	0		2731
Playford	Professionals	0		30
Playford	Professionals	1	Local	88
Playford	Professionals	1	National	48
Playford	Professionals	1	State territory	2177
Playford	Sales workers			5
Playford	Sales workers	0		2800
Playford	Sales workers	0		50
Playford	Sales workers	1	Local	8
Playford	Sales workers	1	National	5
Playford	Sales workers	1	State territory	14
Playford	Technicians and trades workers			25
Playford	Technicians and trades workers	0		2246
Playford	Technicians and trades workers	0		38
Playford	Technicians and trades workers	1	Local	69
Playford	Technicians and trades workers	1	National	3
Playford	Technicians and trades workers	1	State territory	54
Port Adelaide - East				128
Port Adelaide - East		0		240
Port Adelaide - East		0		44
Port Adelaide - East		1	Local	3
Port Adelaide - East		1	National	8
Port Adelaide - East		1	State territory	16
Port Adelaide - East	Clerical and administrative workers			3
Port Adelaide - East	Clerical and administrative workers	0		2316
Port Adelaide - East	Clerical and administrative workers	0		33
Port Adelaide - East	Clerical and administrative workers	1	Local	9
Port Adelaide - East	Clerical and administrative workers	1	National	52
Port Adelaide - East	Clerical and administrative workers	1	State territory	201
Port Adelaide - East	Community and personal service workers			18
Port Adelaide - East	Community and personal service workers	0		2278
Port Adelaide - East	Community and personal service workers	0		36
Port Adelaide - East	Community and personal service workers	1	Local	4
Port Adelaide - East	Community and personal service workers	1	National	39
Port Adelaide - East	Community and personal service workers	1	State territory	939
Port Adelaide - East	Labourers			23
Port Adelaide - East	Labourers	0		2619
Port Adelaide - East	Labourers	0		34
Port Adelaide - East	Labourers	1	Local	29
Port Adelaide - East	Labourers	1	National	3
Port Adelaide - East	Labourers	1	State territory	55
Port Adelaide - East	Machinery operators and drivers			14
Port Adelaide - East	Machinery operators and drivers	0		2472
Port Adelaide - East	Machinery operators and drivers	0		22
Port Adelaide - East	Machinery operators and drivers	1	Local	19
Port Adelaide - East	Machinery operators and drivers	1	National	3
Port Adelaide - East	Machinery operators and drivers	1	State territory	35
Port Adelaide - East	Managers			8
Port Adelaide - East	Managers	0		2391
Port Adelaide - East	Managers	0		25
Port Adelaide - East	Managers	1	Local	3
Port Adelaide - East	Managers	1	National	30
Port Adelaide - East	Managers	1	State territory	111
Port Adelaide - East	Professionals			11
Port Adelaide - East	Professionals	0		2583
Port Adelaide - East	Professionals	0		32
Port Adelaide - East	Professionals	1	National	100
Port Adelaide - East	Professionals	1	State territory	810
Port Adelaide - East	Sales workers			13
Port Adelaide - East	Sales workers	0		2797
Port Adelaide - East	Sales workers	0		37
Port Adelaide - East	Sales workers	1	National	3
Port Adelaide - East	Sales workers	1	State territory	4
Port Adelaide - East	Technicians and trades workers			25
Port Adelaide - East	Technicians and trades workers	0		3016
Port Adelaide - East	Technicians and trades workers	0		46
Port Adelaide - East	Technicians and trades workers	1	Local	54
Port Adelaide - East	Technicians and trades workers	1	National	8
Port Adelaide - East	Technicians and trades workers	1	State territory	56
Salisbury				243
Salisbury		0		469
Salisbury		0		86
Salisbury		1	Local	5
Salisbury		1	National	85
Salisbury		1	State territory	12
Salisbury	Clerical and administrative workers			19
Salisbury	Clerical and administrative workers	0		4262
Salisbury	Clerical and administrative workers	0		66
Salisbury	Clerical and administrative workers	1	Local	116
Salisbury	Clerical and administrative workers	1	National	568
Salisbury	Clerical and administrative workers	1	State territory	314
Salisbury	Community and personal service workers			20
Salisbury	Community and personal service workers	0		3516
Salisbury	Community and personal service workers	0		54
Salisbury	Community and personal service workers	1	Local	26
Salisbury	Community and personal service workers	1	National	801
Salisbury	Community and personal service workers	1	State territory	640
Salisbury	Labourers			38
Salisbury	Labourers	0		5359
Salisbury	Labourers	0		73
Salisbury	Labourers	1	Local	44
Salisbury	Labourers	1	National	20
Salisbury	Labourers	1	State territory	15
Salisbury	Machinery operators and drivers			29
Salisbury	Machinery operators and drivers	0		4642
Salisbury	Machinery operators and drivers	0		55
Salisbury	Machinery operators and drivers	1	Local	19
Salisbury	Machinery operators and drivers	1	National	78
Salisbury	Machinery operators and drivers	1	State territory	19
Salisbury	Managers			23
Salisbury	Managers	0		4113
Salisbury	Managers	0		51
Salisbury	Managers	1	Local	62
Salisbury	Managers	1	National	680
Salisbury	Managers	1	State territory	161
Salisbury	Professionals			19
Salisbury	Professionals	0		4936
Salisbury	Professionals	0		41
Salisbury	Professionals	1	Local	94
Salisbury	Professionals	1	National	1329
Salisbury	Professionals	1	State territory	1398
Salisbury	Sales workers			19
Salisbury	Sales workers	0		4099
Salisbury	Sales workers	0		62
Salisbury	Sales workers	1	Local	7
Salisbury	Sales workers	1	National	34
Salisbury	Sales workers	1	State territory	11
Salisbury	Technicians and trades workers			47
Salisbury	Technicians and trades workers	0		5515
Salisbury	Technicians and trades workers	0		81
Salisbury	Technicians and trades workers	1	Local	78
Salisbury	Technicians and trades workers	1	National	824
Salisbury	Technicians and trades workers	1	State territory	104
Tea Tree Gully				87
Tea Tree Gully		0		159
Tea Tree Gully		0		39
Tea Tree Gully		1	Local	7
Tea Tree Gully		1	State territory	12
Tea Tree Gully	Clerical and administrative workers			3
Tea Tree Gully	Clerical and administrative workers	0		1818
Tea Tree Gully	Clerical and administrative workers	0		20
Tea Tree Gully	Clerical and administrative workers	1	Local	77
Tea Tree Gully	Clerical and administrative workers	1	National	129
Tea Tree Gully	Clerical and administrative workers	1	State territory	206
Tea Tree Gully	Community and personal service workers			11
Tea Tree Gully	Community and personal service workers	0		2853
Tea Tree Gully	Community and personal service workers	0		33
Tea Tree Gully	Community and personal service workers	1	Local	29
Tea Tree Gully	Community and personal service workers	1	National	12
Tea Tree Gully	Community and personal service workers	1	State territory	625
Tea Tree Gully	Labourers			15
Tea Tree Gully	Labourers	0		2209
Tea Tree Gully	Labourers	0		40
Tea Tree Gully	Labourers	1	Local	48
Tea Tree Gully	Labourers	1	State territory	19
Tea Tree Gully	Machinery operators and drivers			13
Tea Tree Gully	Machinery operators and drivers	0		954
Tea Tree Gully	Machinery operators and drivers	0		16
Tea Tree Gully	Machinery operators and drivers	1	Local	23
Tea Tree Gully	Machinery operators and drivers	1	State territory	11
Tea Tree Gully	Managers			10
Tea Tree Gully	Managers	0		1793
Tea Tree Gully	Managers	0		15
Tea Tree Gully	Managers	1	Local	44
Tea Tree Gully	Managers	1	National	10
Tea Tree Gully	Managers	1	State territory	94
Tea Tree Gully	Professionals			9
Tea Tree Gully	Professionals	0		2724
Tea Tree Gully	Professionals	0		42
Tea Tree Gully	Professionals	1	Local	85
Tea Tree Gully	Professionals	1	National	32
Tea Tree Gully	Professionals	1	State territory	1021
Tea Tree Gully	Sales workers			12
Tea Tree Gully	Sales workers	0		3521
Tea Tree Gully	Sales workers	0		50
Tea Tree Gully	Sales workers	1	National	10
Tea Tree Gully	Sales workers	1	State territory	10
Tea Tree Gully	Technicians and trades workers			12
Tea Tree Gully	Technicians and trades workers	0		2653
Tea Tree Gully	Technicians and trades workers	0		38
Tea Tree Gully	Technicians and trades workers	1	Local	89
Tea Tree Gully	Technicians and trades workers	1	National	9
Tea Tree Gully	Technicians and trades workers	1	State territory	43
Holdfast Bay				49
Holdfast Bay		0		80
Holdfast Bay		0		25
Holdfast Bay		1	Local	3
