SA4_NAME16	Occupation	OccupationSubtype	Sex	workers
West and North West	Clerical and administrative workers	Inquiry clerks and receptionists	M	143
West and North West	Clerical and administrative workers	Numerical clerks	F	772
West and North West	Clerical and administrative workers	Numerical clerks	M	128
West and North West	Clerical and administrative workers	Office managers and program administrators	F	587
West and North West	Clerical and administrative workers	Office managers and program administrators	M	168
West and North West	Clerical and administrative workers	Other clerical and administrative workers	F	313
West and North West	Clerical and administrative workers	Other clerical and administrative workers	M	312
West and North West	Clerical and administrative workers	Personal assistants and secretaries	F	289
West and North West	Clerical and administrative workers	Personal assistants and secretaries	M	5
West and North West	Community and personal service workers	Carers and aides	F	2157
West and North West	Community and personal service workers	Carers and aides	M	361
West and North West	Community and personal service workers	Community and personal service workers nfd	F	3
West and North West	Community and personal service workers	Health and welfare support workers	F	561
West and North West	Community and personal service workers	Health and welfare support workers	M	160
West and North West	Community and personal service workers	Hospitality workers	F	790
West and North West	Community and personal service workers	Hospitality workers	M	175
West and North West	Community and personal service workers	Protective service workers	F	90
West and North West	Community and personal service workers	Protective service workers	M	266
West and North West	Community and personal service workers	Sports and personal service workers	F	315
West and North West	Community and personal service workers	Sports and personal service workers	M	147
West and North West	Labourers	Cleaners and laundry workers	F	1047
West and North West	Labourers	Cleaners and laundry workers	M	337
West and North West	Labourers	Construction and mining labourers	F	8
West and North West	Labourers	Construction and mining labourers	M	346
West and North West	Labourers	Factory process workers	F	612
West and North West	Labourers	Factory process workers	M	1044
West and North West	Labourers	Farm forestry and garden workers	F	339
West and North West	Labourers	Farm forestry and garden workers	M	728
West and North West	Labourers	Food preparation assistants	F	538
West and North West	Labourers	Food preparation assistants	M	243
West and North West	Labourers	Labourers nfd	F	15
West and North West	Labourers	Labourers nfd	M	91
West and North West	Labourers	Other labourers	F	196
West and North West	Labourers	Other labourers	M	768
West and North West	Machinery operators and drivers	Machine and stationary plant operators	F	92
West and North West	Machinery operators and drivers	Machine and stationary plant operators	M	881
West and North West	Machinery operators and drivers	Machinery operators and drivers nfd	M	85
West and North West	Machinery operators and drivers	Mobile plant operators	F	24
West and North West	Machinery operators and drivers	Mobile plant operators	M	683
West and North West	Machinery operators and drivers	Road and rail drivers	F	121
West and North West	Machinery operators and drivers	Road and rail drivers	M	1331
West and North West	Machinery operators and drivers	Storepersons	F	31
West and North West	Machinery operators and drivers	Storepersons	M	227
West and North West	Managers	Chief executives general managers and legislators	F	62
West and North West	Managers	Chief executives general managers and legislators	M	213
West and North West	Managers	Farmers and farm managers	F	427
West and North West	Managers	Farmers and farm managers	M	1163
West and North West	Managers	Hospitality retail and service managers	F	836
West and North West	Managers	Hospitality retail and service managers	M	799
West and North West	Managers	Managers nfd	F	17
West and North West	Managers	Managers nfd	M	50
West and North West	Managers	Specialist managers	F	502
West and North West	Managers	Specialist managers	M	1228
West and North West	Professionals	Arts and media professionals	F	66
West and North West	Professionals	Arts and media professionals	M	81
West and North West	Professionals	Business human resource and marketing professionals	F	455
West and North West	Professionals	Business human resource and marketing professionals	M	432
West and North West	Professionals	Design engineering science and transport professionals	F	164
West and North West	Professionals	Design engineering science and transport professionals	M	579
West and North West	Professionals	Education professionals	F	1319
West and North West	Professionals	Education professionals	M	495
West and North West	Professionals	Health professionals	F	1303
West and North West	Professionals	Health professionals	M	449
West and North West	Professionals	Information and Communication Technology ICT professionals	F	23
West and North West	Professionals	Information and Communication Technology ICT professionals	M	101
West and North West	Professionals	Legal social and welfare professionals	F	378
West and North West	Professionals	Legal social and welfare professionals	M	167
West and North West	Professionals	Professionals nfd	F	18
West and North West	Professionals	Professionals nfd	M	24
West and North West	Sales workers	Sales assistants and salespersons	F	2461
West and North West	Sales workers	Sales assistants and salespersons	M	1050
West and North West	Sales workers	Sales representatives and agents	F	195
West and North West	Sales workers	Sales representatives and agents	M	210
West and North West	Sales workers	Sales support workers	F	417
West and North West	Sales workers	Sales support workers	M	97
West and North West	Sales workers	Sales workers nfd	F	4
West and North West	Technicians and trades workers	Automotive and engineering trades workers	F	13
West and North West	Technicians and trades workers	Automotive and engineering trades workers	M	1864
West and North West	Technicians and trades workers	Construction trades workers	F	17
West and North West	Technicians and trades workers	Construction trades workers	M	894
West and North West	Technicians and trades workers	Electrotechnology and telecommunications trades workers	F	11
West and North West	Technicians and trades workers	Electrotechnology and telecommunications trades workers	M	708
West and North West	Technicians and trades workers	Engineering ICT and science technicians	F	184
West and North West	Technicians and trades workers	Engineering ICT and science technicians	M	558
West and North West	Technicians and trades workers	Food trades workers	F	320
West and North West	Technicians and trades workers	Food trades workers	M	439
West and North West	Technicians and trades workers	Other technicians and trades workers	F	400
West and North West	Technicians and trades workers	Other technicians and trades workers	M	225
West and North West	Technicians and trades workers	Skilled animal and horticultural workers	F	141
West and North West	Technicians and trades workers	Skilled animal and horticultural workers	M	280
West and North West	Technicians and trades workers	Technicians and trades workers nfd	F	8
West and North West	Technicians and trades workers	Technicians and trades workers nfd	M	88
Migratory - Offshore - Shipping (Tas.)	Community and personal service workers	Sports and personal service workers	M	3
Migratory - Offshore - Shipping (Tas.)	Labourers	Construction and mining labourers	M	3
