SA4_NAME16	IncomeTotPersonal.max	PublicSector	LevelOfGovt	workers
Hume	15750	1	National	37
Hume	15750	1	State territory	118
Hume	21000			66
Hume	21000	0		3246
Hume	21000	1	Local	41
Hume	21000	1	National	43
Hume	21000	1	State territory	163
Hume	26250			74
Hume	26250	0		4039
Hume	26250	1	Local	75
Hume	26250	1	National	42
Hume	26250	1	State territory	249
Hume	34125			92
Hume	34125	0		6306
Hume	34125	1	Local	94
Hume	34125	1	National	97
Hume	34125	1	State territory	527
Hume	42000			78
Hume	42000	0		7442
Hume	42000	1	Local	154
Hume	42000	1	National	424
Hume	42000	1	State territory	653
Hume	52500			76
Hume	52500	0		8230
Hume	52500	1	Local	213
Hume	52500	1	National	465
Hume	52500	1	State territory	862
Hume	65625			53
Hume	65625	0		7121
Hume	65625	1	Local	317
Hume	65625	1	National	544
Hume	65625	1	State territory	1186
Hume	78750			19
Hume	78750	0		4356
Hume	78750	1	Local	211
Hume	78750	1	National	537
Hume	78750	1	State territory	1034
Hume	91875			23
Hume	91875	0		2990
Hume	91875	1	Local	155
Hume	91875	1	National	444
Hume	91875	1	State territory	911
Hume	105000			19
Hume	105000	0		1808
Hume	105000	1	Local	54
Hume	105000	1	National	299
Hume	105000	1	State territory	707
Hume	157500			4
Hume	157500	0		1894
Hume	157500	1	Local	90
Hume	157500	1	National	255
Hume	157500	1	State territory	589
Hume	Inf			15
Hume	Inf	0		1070
Hume	Inf	1	Local	32
Hume	Inf	1	National	31
Hume	Inf	1	State territory	98
Latrobe - Gippsland				316
Latrobe - Gippsland		0		1602
Latrobe - Gippsland		1	Local	26
Latrobe - Gippsland		1	National	23
Latrobe - Gippsland		1	State territory	93
Latrobe - Gippsland	0			80
Latrobe - Gippsland	0	0		1037
Latrobe - Gippsland	0	1	Local	7
Latrobe - Gippsland	0	1	National	9
Latrobe - Gippsland	0	1	State territory	16
Latrobe - Gippsland	7875			85
Latrobe - Gippsland	7875	0		4398
Latrobe - Gippsland	7875	1	Local	33
Latrobe - Gippsland	7875	1	National	29
Latrobe - Gippsland	7875	1	State territory	84
Latrobe - Gippsland	15750			90
Latrobe - Gippsland	15750	0		4486
Latrobe - Gippsland	15750	1	Local	69
Latrobe - Gippsland	15750	1	National	64
Latrobe - Gippsland	15750	1	State territory	223
Latrobe - Gippsland	21000			102
Latrobe - Gippsland	21000	0		5159
Latrobe - Gippsland	21000	1	Local	81
Latrobe - Gippsland	21000	1	National	71
Latrobe - Gippsland	21000	1	State territory	327
Latrobe - Gippsland	26250			109
Latrobe - Gippsland	26250	0		6208
Latrobe - Gippsland	26250	1	Local	124
Latrobe - Gippsland	26250	1	National	86
Latrobe - Gippsland	26250	1	State territory	537
Latrobe - Gippsland	34125			114
Latrobe - Gippsland	34125	0		9141
Latrobe - Gippsland	34125	1	Local	175
Latrobe - Gippsland	34125	1	National	187
Latrobe - Gippsland	34125	1	State territory	1039
Latrobe - Gippsland	42000			116
Latrobe - Gippsland	42000	0		10360
Latrobe - Gippsland	42000	1	Local	193
Latrobe - Gippsland	42000	1	National	256
Latrobe - Gippsland	42000	1	State territory	1190
Latrobe - Gippsland	52500			95
Latrobe - Gippsland	52500	0		10748
Latrobe - Gippsland	52500	1	Local	229
Latrobe - Gippsland	52500	1	National	307
Latrobe - Gippsland	52500	1	State territory	1441
Latrobe - Gippsland	65625			85
Latrobe - Gippsland	65625	0		9189
Latrobe - Gippsland	65625	1	Local	452
Latrobe - Gippsland	65625	1	National	465
Latrobe - Gippsland	65625	1	State territory	1914
Latrobe - Gippsland	78750			38
Latrobe - Gippsland	78750	0		5628
Latrobe - Gippsland	78750	1	Local	250
Latrobe - Gippsland	78750	1	National	388
Latrobe - Gippsland	78750	1	State territory	1616
Latrobe - Gippsland	91875			28
Latrobe - Gippsland	91875	0		4307
Latrobe - Gippsland	91875	1	Local	246
Latrobe - Gippsland	91875	1	National	290
Latrobe - Gippsland	91875	1	State territory	1362
Latrobe - Gippsland	105000			20
Latrobe - Gippsland	105000	0		3027
Latrobe - Gippsland	105000	1	Local	120
Latrobe - Gippsland	105000	1	National	169
Latrobe - Gippsland	105000	1	State territory	992
Latrobe - Gippsland	157500			16
Latrobe - Gippsland	157500	0		4230
Latrobe - Gippsland	157500	1	Local	136
Latrobe - Gippsland	157500	1	National	268
Latrobe - Gippsland	157500	1	State territory	871
Latrobe - Gippsland	Inf			32
Latrobe - Gippsland	Inf	0		2540
Latrobe - Gippsland	Inf	1	Local	33
Latrobe - Gippsland	Inf	1	National	43
Latrobe - Gippsland	Inf	1	State territory	253
Melbourne - Inner				1768
Melbourne - Inner		0		7079
Melbourne - Inner		1	Local	68
Melbourne - Inner		1	National	320
Melbourne - Inner		1	State territory	538
Melbourne - Inner	0			358
Melbourne - Inner	0	0		3094
Melbourne - Inner	0	1	Local	10
Melbourne - Inner	0	1	National	88
Melbourne - Inner	0	1	State territory	107
Melbourne - Inner	7875			334
Melbourne - Inner	7875	0		11398
Melbourne - Inner	7875	1	Local	40
Melbourne - Inner	7875	1	National	358
Melbourne - Inner	7875	1	State territory	215
Melbourne - Inner	15750			444
Melbourne - Inner	15750	0		17461
Melbourne - Inner	15750	1	Local	100
Melbourne - Inner	15750	1	National	635
Melbourne - Inner	15750	1	State territory	432
Melbourne - Inner	21000			561
Melbourne - Inner	21000	0		19762
Melbourne - Inner	21000	1	Local	110
Melbourne - Inner	21000	1	National	543
Melbourne - Inner	21000	1	State territory	614
Melbourne - Inner	26250			538
Melbourne - Inner	26250	0		22532
Melbourne - Inner	26250	1	Local	170
Melbourne - Inner	26250	1	National	735
Melbourne - Inner	26250	1	State territory	974
Melbourne - Inner	34125			647
Melbourne - Inner	34125	0		32948
Melbourne - Inner	34125	1	Local	267
Melbourne - Inner	34125	1	National	1404
Melbourne - Inner	34125	1	State territory	1929
Melbourne - Inner	42000			776
Melbourne - Inner	42000	0		43719
Melbourne - Inner	42000	1	Local	420
Melbourne - Inner	42000	1	National	1547
Melbourne - Inner	42000	1	State territory	3013
Melbourne - Inner	52500			747
Melbourne - Inner	52500	0		61792
Melbourne - Inner	52500	1	Local	559
Melbourne - Inner	52500	1	National	2605
Melbourne - Inner	52500	1	State territory	5492
Melbourne - Inner	65625			654
Melbourne - Inner	65625	0		73511
Melbourne - Inner	65625	1	Local	804
Melbourne - Inner	65625	1	National	4725
Melbourne - Inner	65625	1	State territory	9040
Melbourne - Inner	78750			398
Melbourne - Inner	78750	0		56955
Melbourne - Inner	78750	1	Local	754
Melbourne - Inner	78750	1	National	5544
Melbourne - Inner	78750	1	State territory	8981
Melbourne - Inner	91875			284
Melbourne - Inner	91875	0		50722
Melbourne - Inner	91875	1	Local	818
Melbourne - Inner	91875	1	National	6083
Melbourne - Inner	91875	1	State territory	9360
Melbourne - Inner	105000			201
Melbourne - Inner	105000	0		37354
Melbourne - Inner	105000	1	Local	557
Melbourne - Inner	105000	1	National	4157
Melbourne - Inner	105000	1	State territory	6938
Melbourne - Inner	157500			273
Melbourne - Inner	157500	0		72977
Melbourne - Inner	157500	1	Local	643
Melbourne - Inner	157500	1	National	7864
Melbourne - Inner	157500	1	State territory	9908
Melbourne - Inner	Inf			218
Melbourne - Inner	Inf	0		59602
Melbourne - Inner	Inf	1	Local	214
Melbourne - Inner	Inf	1	National	3330
Melbourne - Inner	Inf	1	State territory	4365
Melbourne - Inner East				369
Melbourne - Inner East		0		1709
Melbourne - Inner East		1	Local	23
Melbourne - Inner East		1	National	57
Melbourne - Inner East		1	State territory	139
Melbourne - Inner East	0			61
Melbourne - Inner East	0	0		1036
Melbourne - Inner East	0	1	National	16
Melbourne - Inner East	0	1	State territory	29
Melbourne - Inner East	7875			66
Melbourne - Inner East	7875	0		6229
Melbourne - Inner East	7875	1	Local	29
Melbourne - Inner East	7875	1	National	104
Melbourne - Inner East	7875	1	State territory	110
Melbourne - Inner East	15750			104
Melbourne - Inner East	15750	0		6649
Melbourne - Inner East	15750	1	Local	47
Melbourne - Inner East	15750	1	National	171
Melbourne - Inner East	15750	1	State territory	181
Melbourne - Inner East	21000			100
Melbourne - Inner East	21000	0		6442
Melbourne - Inner East	21000	1	Local	49
Melbourne - Inner East	21000	1	National	152
Melbourne - Inner East	21000	1	State territory	212
Melbourne - Inner East	26250			111
Melbourne - Inner East	26250	0		6815
Melbourne - Inner East	26250	1	Local	67
Melbourne - Inner East	26250	1	National	174
Melbourne - Inner East	26250	1	State territory	336
Melbourne - Inner East	34125			145
Melbourne - Inner East	34125	0		9605
Melbourne - Inner East	34125	1	Local	115
Melbourne - Inner East	34125	1	National	367
Melbourne - Inner East	34125	1	State territory	671
Melbourne - Inner East	42000			136
Melbourne - Inner East	42000	0		11408
Melbourne - Inner East	42000	1	Local	129
Melbourne - Inner East	42000	1	National	368
Melbourne - Inner East	42000	1	State territory	869
Melbourne - Inner East	52500			169
Melbourne - Inner East	52500	0		13819
Melbourne - Inner East	52500	1	Local	166
Melbourne - Inner East	52500	1	National	528
Melbourne - Inner East	52500	1	State territory	1307
Melbourne - Inner East	65625			120
Melbourne - Inner East	65625	0		14229
Melbourne - Inner East	65625	1	Local	269
Melbourne - Inner East	65625	1	National	854
Melbourne - Inner East	65625	1	State territory	2128
Melbourne - Inner East	78750			72
Melbourne - Inner East	78750	0		9726
Melbourne - Inner East	78750	1	Local	233
Melbourne - Inner East	78750	1	National	1022
Melbourne - Inner East	78750	1	State territory	1969
Melbourne - Inner East	91875			57
Melbourne - Inner East	91875	0		8579
Melbourne - Inner East	91875	1	Local	220
Melbourne - Inner East	91875	1	National	963
Melbourne - Inner East	91875	1	State territory	1845
Melbourne - Inner East	105000			34
Melbourne - Inner East	105000	0		5948
Melbourne - Inner East	105000	1	Local	140
Melbourne - Inner East	105000	1	National	643
Melbourne - Inner East	105000	1	State territory	1475
Melbourne - Inner East	157500			38
Melbourne - Inner East	157500	0		9682
Melbourne - Inner East	157500	1	Local	140
Melbourne - Inner East	157500	1	National	1093
Melbourne - Inner East	157500	1	State territory	1462
Melbourne - Inner East	Inf			55
Melbourne - Inner East	Inf	0		7017
Melbourne - Inner East	Inf	1	Local	49
Melbourne - Inner East	Inf	1	National	380
Melbourne - Inner East	Inf	1	State territory	487
Melbourne - Inner South				400
Melbourne - Inner South		0		2137
Melbourne - Inner South		1	Local	23
Melbourne - Inner South		1	National	32
Melbourne - Inner South		1	State territory	101
Melbourne - Inner South	0			66
Melbourne - Inner South	0	0		1216
Melbourne - Inner South	0	1	Local	9
Melbourne - Inner South	0	1	National	4
Melbourne - Inner South	0	1	State territory	13
Melbourne - Inner South	7875			82
Melbourne - Inner South	7875	0		7142
Melbourne - Inner South	7875	1	Local	38
Melbourne - Inner South	7875	1	National	31
Melbourne - Inner South	7875	1	State territory	64
Melbourne - Inner South	15750			110
Melbourne - Inner South	15750	0		7498
Melbourne - Inner South	15750	1	Local	102
Melbourne - Inner South	15750	1	National	64
Melbourne - Inner South	15750	1	State territory	133
Melbourne - Inner South	21000			114
Melbourne - Inner South	21000	0		7170
Melbourne - Inner South	21000	1	Local	80
Melbourne - Inner South	21000	1	National	69
Melbourne - Inner South	21000	1	State territory	178
Melbourne - Inner South	26250			125
Melbourne - Inner South	26250	0		8087
Melbourne - Inner South	26250	1	Local	115
Melbourne - Inner South	26250	1	National	92
Melbourne - Inner South	26250	1	State territory	290
Melbourne - Inner South	34125			167
Melbourne - Inner South	34125	0		11663
Melbourne - Inner South	34125	1	Local	193
Melbourne - Inner South	34125	1	National	165
Melbourne - Inner South	34125	1	State territory	553
Melbourne - Inner South	42000			173
Melbourne - Inner South	42000	0		15160
Melbourne - Inner South	42000	1	Local	230
Melbourne - Inner South	42000	1	National	177
Melbourne - Inner South	42000	1	State territory	718
Melbourne - Inner South	52500			172
Melbourne - Inner South	52500	0		17772
Melbourne - Inner South	52500	1	Local	272
Melbourne - Inner South	52500	1	National	241
Melbourne - Inner South	52500	1	State territory	1063
Melbourne - Inner South	65625			129
Melbourne - Inner South	65625	0		17652
Melbourne - Inner South	65625	1	Local	404
Melbourne - Inner South	65625	1	National	363
Melbourne - Inner South	65625	1	State territory	1544
Melbourne - Inner South	78750			101
Melbourne - Inner South	78750	0		11385
Melbourne - Inner South	78750	1	Local	266
Melbourne - Inner South	78750	1	National	415
Melbourne - Inner South	78750	1	State territory	1383
Melbourne - Inner South	91875			74
Melbourne - Inner South	91875	0		9305
Melbourne - Inner South	91875	1	Local	261
Melbourne - Inner South	91875	1	National	306
Melbourne - Inner South	91875	1	State territory	1221
Melbourne - Inner South	105000			35
Melbourne - Inner South	105000	0		6032
Melbourne - Inner South	105000	1	Local	135
Melbourne - Inner South	105000	1	National	204
Melbourne - Inner South	105000	1	State territory	915
Melbourne - Inner South	157500			50
Melbourne - Inner South	157500	0		8626
Melbourne - Inner South	157500	1	Local	126
Melbourne - Inner South	157500	1	National	364
Melbourne - Inner South	157500	1	State territory	607
Melbourne - Inner South	Inf			33
Melbourne - Inner South	Inf	0		6052
Melbourne - Inner South	Inf	1	Local	37
Melbourne - Inner South	Inf	1	National	133
Melbourne - Inner South	Inf	1	State territory	142
Melbourne - North East				403
Melbourne - North East		0		1925
Melbourne - North East		1	Local	34
Melbourne - North East		1	National	51
Melbourne - North East		1	State territory	212
Melbourne - North East	0			71
Melbourne - North East	0	0		1023
Melbourne - North East	0	1	Local	3
Melbourne - North East	0	1	National	25
Melbourne - North East	0	1	State territory	39
Melbourne - North East	7875			96
Melbourne - North East	7875	0		6916
Melbourne - North East	7875	1	Local	43
Melbourne - North East	7875	1	National	96
Melbourne - North East	7875	1	State territory	112
Melbourne - North East	15750			123
Melbourne - North East	15750	0		6869
Melbourne - North East	15750	1	Local	118
Melbourne - North East	15750	1	National	171
Melbourne - North East	15750	1	State territory	294
Melbourne - North East	21000			139
Melbourne - North East	21000	0		6742
Melbourne - North East	21000	1	Local	93
Melbourne - North East	21000	1	National	158
Melbourne - North East	21000	1	State territory	381
Melbourne - North East	26250			148
Melbourne - North East	26250	0		7514
Melbourne - North East	26250	1	Local	118
Melbourne - North East	26250	1	National	211
Melbourne - North East	26250	1	State territory	583
Melbourne - North East	34125			153
Melbourne - North East	34125	0		11203
Melbourne - North East	34125	1	Local	186
Melbourne - North East	34125	1	National	321
Melbourne - North East	34125	1	State territory	1126
Melbourne - North East	42000			206
Melbourne - North East	42000	0		14041
Melbourne - North East	42000	1	Local	236
Melbourne - North East	42000	1	National	403
Melbourne - North East	42000	1	State territory	1513
Melbourne - North East	52500			196
Melbourne - North East	52500	0		15732
Melbourne - North East	52500	1	Local	347
Melbourne - North East	52500	1	National	561
Melbourne - North East	52500	1	State territory	2265
Melbourne - North East	65625			134
Melbourne - North East	65625	0		14253
Melbourne - North East	65625	1	Local	495
Melbourne - North East	65625	1	National	821
Melbourne - North East	65625	1	State territory	3275
Melbourne - North East	78750			91
Melbourne - North East	78750	0		8940
Melbourne - North East	78750	1	Local	396
Melbourne - North East	78750	1	National	800
Melbourne - North East	78750	1	State territory	2719
Melbourne - North East	91875			70
Melbourne - North East	91875	0		6725
Melbourne - North East	91875	1	Local	384
Melbourne - North East	91875	1	National	752
Melbourne - North East	91875	1	State territory	2350
Melbourne - North East	105000			32
Melbourne - North East	105000	0		4254
Melbourne - North East	105000	1	Local	239
Melbourne - North East	105000	1	National	549
Melbourne - North East	105000	1	State territory	1604
Melbourne - North East	157500			34
Melbourne - North East	157500	0		4958
Melbourne - North East	157500	1	Local	206
Melbourne - North East	157500	1	National	730
Melbourne - North East	157500	1	State territory	1309
Melbourne - North East	Inf			25
Melbourne - North East	Inf	0		2999
Melbourne - North East	Inf	1	Local	59
Melbourne - North East	Inf	1	National	231
Melbourne - North East	Inf	1	State territory	557
Melbourne - North West				423
Melbourne - North West		0		2057
Melbourne - North West		1	Local	31
Melbourne - North West		1	National	39
Melbourne - North West		1	State territory	72
Melbourne - North West	0			74
Melbourne - North West	0	0		937
Melbourne - North West	0	1	National	3
Melbourne - North West	0	1	State territory	18
Melbourne - North West	7875			84
Melbourne - North West	7875	0		4598
Melbourne - North West	7875	1	Local	29
Melbourne - North West	7875	1	National	19
Melbourne - North West	7875	1	State territory	47
Melbourne - North West	15750			128
Melbourne - North West	15750	0		5131
Melbourne - North West	15750	1	Local	60
Melbourne - North West	15750	1	National	33
Melbourne - North West	15750	1	State territory	135
Melbourne - North West	21000			151
Melbourne - North West	21000	0		5503
Melbourne - North West	21000	1	Local	62
Melbourne - North West	21000	1	National	40
Melbourne - North West	21000	1	State territory	161
