SA4_NAME16	Occupation	PublicSector	LevelOfGovt	workers
Geelong	Labourers	1	National	43
Geelong	Labourers	1	State territory	383
Geelong	Machinery operators and drivers			64
Geelong	Machinery operators and drivers	0		5431
Geelong	Machinery operators and drivers	0		123
Geelong	Machinery operators and drivers	1	Local	89
Geelong	Machinery operators and drivers	1	National	35
Geelong	Machinery operators and drivers	1	State territory	134
Geelong	Managers			50
Geelong	Managers	0		10810
Geelong	Managers	0		181
Geelong	Managers	1	Local	220
Geelong	Managers	1	National	455
Geelong	Managers	1	State territory	772
Geelong	Professionals			66
Geelong	Professionals	0		14601
Geelong	Professionals	0		250
Geelong	Professionals	1	Local	502
Geelong	Professionals	1	National	1828
Geelong	Professionals	1	State territory	6237
Geelong	Sales workers			47
Geelong	Sales workers	0		11719
Geelong	Sales workers	0		179
Geelong	Sales workers	1	Local	7
Geelong	Sales workers	1	National	61
Geelong	Sales workers	1	State territory	129
Geelong	Technicians and trades workers			137
Geelong	Technicians and trades workers	0		13667
Geelong	Technicians and trades workers	0		238
Geelong	Technicians and trades workers	1	Local	202
Geelong	Technicians and trades workers	1	National	238
Geelong	Technicians and trades workers	1	State territory	357
Hume				402
Hume		0		594
Hume		0		157
Hume		1	Local	14
Hume		1	National	66
Hume		1	State territory	48
Hume	Clerical and administrative workers			34
Hume	Clerical and administrative workers	0		5522
Hume	Clerical and administrative workers	0		107
Hume	Clerical and administrative workers	1	Local	332
Hume	Clerical and administrative workers	1	National	578
Hume	Clerical and administrative workers	1	State territory	787
Hume	Community and personal service workers			68
Hume	Community and personal service workers	0		5971
Hume	Community and personal service workers	0		141
Hume	Community and personal service workers	1	Local	213
Hume	Community and personal service workers	1	National	820
Hume	Community and personal service workers	1	State territory	1750
Hume	Labourers			104
Hume	Labourers	0		8009
Hume	Labourers	0		201
Hume	Labourers	1	Local	185
Hume	Labourers	1	National	27
Hume	Labourers	1	State territory	308
Hume	Machinery operators and drivers			37
Hume	Machinery operators and drivers	0		4560
Hume	Machinery operators and drivers	0		87
Hume	Machinery operators and drivers	1	Local	79
Hume	Machinery operators and drivers	1	National	160
Hume	Machinery operators and drivers	1	State territory	103
Hume	Managers			61
Hume	Managers	0		9553
Hume	Managers	0		223
Hume	Managers	1	Local	190
Hume	Managers	1	National	576
Hume	Managers	1	State territory	535
Hume	Professionals			38
Hume	Professionals	0		6780
Hume	Professionals	0		111
Hume	Professionals	1	Local	353
Hume	Professionals	1	National	488
Hume	Professionals	1	State territory	3440
Hume	Sales workers			41
Hume	Sales workers	0		6057
Hume	Sales workers	0		107
Hume	Sales workers	1	Local	8
Hume	Sales workers	1	National	29
Hume	Sales workers	1	State territory	34
Hume	Technicians and trades workers			86
Hume	Technicians and trades workers	0		8622
Hume	Technicians and trades workers	0		192
Hume	Technicians and trades workers	1	Local	120
Hume	Technicians and trades workers	1	National	525
Hume	Technicians and trades workers	1	State territory	225
Latrobe - Gippsland				714
Latrobe - Gippsland		0		796
Latrobe - Gippsland		0		261
Latrobe - Gippsland		1	Local	34
Latrobe - Gippsland		1	National	65
Latrobe - Gippsland		1	State territory	81
Latrobe - Gippsland	Clerical and administrative workers			49
Latrobe - Gippsland	Clerical and administrative workers	0		8434
Latrobe - Gippsland	Clerical and administrative workers	0		173
Latrobe - Gippsland	Clerical and administrative workers	1	Local	519
Latrobe - Gippsland	Clerical and administrative workers	1	National	1220
Latrobe - Gippsland	Clerical and administrative workers	1	State territory	1522
Latrobe - Gippsland	Community and personal service workers			82
Latrobe - Gippsland	Community and personal service workers	0		8540
Latrobe - Gippsland	Community and personal service workers	0		186
Latrobe - Gippsland	Community and personal service workers	1	Local	382
Latrobe - Gippsland	Community and personal service workers	1	National	169
Latrobe - Gippsland	Community and personal service workers	1	State territory	2799
Latrobe - Gippsland	Labourers			96
Latrobe - Gippsland	Labourers	0		11228
Latrobe - Gippsland	Labourers	0		227
Latrobe - Gippsland	Labourers	1	Local	246
Latrobe - Gippsland	Labourers	1	National	15
Latrobe - Gippsland	Labourers	1	State territory	508
Latrobe - Gippsland	Machinery operators and drivers			47
Latrobe - Gippsland	Machinery operators and drivers	0		5963
Latrobe - Gippsland	Machinery operators and drivers	0		140
Latrobe - Gippsland	Machinery operators and drivers	1	Local	87
Latrobe - Gippsland	Machinery operators and drivers	1	National	24
Latrobe - Gippsland	Machinery operators and drivers	1	State territory	210
Latrobe - Gippsland	Managers			103
Latrobe - Gippsland	Managers	0		13659
Latrobe - Gippsland	Managers	0		357
Latrobe - Gippsland	Managers	1	Local	238
Latrobe - Gippsland	Managers	1	National	303
Latrobe - Gippsland	Managers	1	State territory	786
Latrobe - Gippsland	Professionals			52
Latrobe - Gippsland	Professionals	0		9684
Latrobe - Gippsland	Professionals	0		187
Latrobe - Gippsland	Professionals	1	Local	453
Latrobe - Gippsland	Professionals	1	National	670
Latrobe - Gippsland	Professionals	1	State territory	5530
Latrobe - Gippsland	Sales workers			36
Latrobe - Gippsland	Sales workers	0		9862
Latrobe - Gippsland	Sales workers	0		208
Latrobe - Gippsland	Sales workers	1	Local	16
Latrobe - Gippsland	Sales workers	1	National	70
Latrobe - Gippsland	Sales workers	1	State territory	63
Latrobe - Gippsland	Technicians and trades workers			125
Latrobe - Gippsland	Technicians and trades workers	0		13889
Latrobe - Gippsland	Technicians and trades workers	0		313
Latrobe - Gippsland	Technicians and trades workers	1	Local	214
Latrobe - Gippsland	Technicians and trades workers	1	National	131
Latrobe - Gippsland	Technicians and trades workers	1	State territory	466
Melbourne - Inner				4224
Melbourne - Inner		0		6607
Melbourne - Inner		0		1602
Melbourne - Inner		1	Local	88
Melbourne - Inner		1	National	702
Melbourne - Inner		1	State territory	866
Melbourne - Inner	Clerical and administrative workers			467
Melbourne - Inner	Clerical and administrative workers	0		92282
Melbourne - Inner	Clerical and administrative workers	0		1405
Melbourne - Inner	Clerical and administrative workers	1	Local	1377
Melbourne - Inner	Clerical and administrative workers	1	National	10589
Melbourne - Inner	Clerical and administrative workers	1	State territory	11247
Melbourne - Inner	Community and personal service workers			536
Melbourne - Inner	Community and personal service workers	0		47525
Melbourne - Inner	Community and personal service workers	0		758
Melbourne - Inner	Community and personal service workers	1	Local	738
Melbourne - Inner	Community and personal service workers	1	National	1061
Melbourne - Inner	Community and personal service workers	1	State territory	7304
Melbourne - Inner	Labourers			580
Melbourne - Inner	Labourers	0		29335
Melbourne - Inner	Labourers	0		513
Melbourne - Inner	Labourers	1	Local	329
Melbourne - Inner	Labourers	1	National	102
Melbourne - Inner	Labourers	1	State territory	667
Melbourne - Inner	Machinery operators and drivers			291
Melbourne - Inner	Machinery operators and drivers	0		11585
Melbourne - Inner	Machinery operators and drivers	0		253
Melbourne - Inner	Machinery operators and drivers	1	Local	140
Melbourne - Inner	Machinery operators and drivers	1	National	110
Melbourne - Inner	Machinery operators and drivers	1	State territory	1216
Melbourne - Inner	Managers			327
Melbourne - Inner	Managers	0		96966
Melbourne - Inner	Managers	0		1177
Melbourne - Inner	Managers	1	Local	759
Melbourne - Inner	Managers	1	National	5905
Melbourne - Inner	Managers	1	State territory	7630
Melbourne - Inner	Professionals			902
Melbourne - Inner	Professionals	0		187481
Melbourne - Inner	Professionals	0		2427
Melbourne - Inner	Professionals	1	Local	1694
Melbourne - Inner	Professionals	1	National	19558
Melbourne - Inner	Professionals	1	State territory	30313
Melbourne - Inner	Sales workers			330
Melbourne - Inner	Sales workers	0		48368
Melbourne - Inner	Sales workers	0		736
Melbourne - Inner	Sales workers	1	Local	40
Melbourne - Inner	Sales workers	1	National	503
Melbourne - Inner	Sales workers	1	State territory	601
Melbourne - Inner	Technicians and trades workers			547
Melbourne - Inner	Technicians and trades workers	0		50765
Melbourne - Inner	Technicians and trades workers	0		901
Melbourne - Inner	Technicians and trades workers	1	Local	355
Melbourne - Inner	Technicians and trades workers	1	National	1402
Melbourne - Inner	Technicians and trades workers	1	State territory	2054
Melbourne - Inner East				835
Melbourne - Inner East		0		1210
Melbourne - Inner East		0		314
Melbourne - Inner East		1	Local	21
Melbourne - Inner East		1	National	74
Melbourne - Inner East		1	State territory	64
Melbourne - Inner East	Clerical and administrative workers			106
Melbourne - Inner East	Clerical and administrative workers	0		16688
Melbourne - Inner East	Clerical and administrative workers	0		301
Melbourne - Inner East	Clerical and administrative workers	1	Local	403
Melbourne - Inner East	Clerical and administrative workers	1	National	1710
Melbourne - Inner East	Clerical and administrative workers	1	State territory	1765
Melbourne - Inner East	Community and personal service workers			99
Melbourne - Inner East	Community and personal service workers	0		14340
Melbourne - Inner East	Community and personal service workers	0		255
Melbourne - Inner East	Community and personal service workers	1	Local	199
Melbourne - Inner East	Community and personal service workers	1	National	184
Melbourne - Inner East	Community and personal service workers	1	State territory	2251
Melbourne - Inner East	Labourers			106
Melbourne - Inner East	Labourers	0		6991
Melbourne - Inner East	Labourers	0		118
Melbourne - Inner East	Labourers	1	Local	173
Melbourne - Inner East	Labourers	1	National	30
Melbourne - Inner East	Labourers	1	State territory	158
Melbourne - Inner East	Machinery operators and drivers			42
Melbourne - Inner East	Machinery operators and drivers	0		2258
Melbourne - Inner East	Machinery operators and drivers	0		49
Melbourne - Inner East	Machinery operators and drivers	1	Local	46
Melbourne - Inner East	Machinery operators and drivers	1	National	9
Melbourne - Inner East	Machinery operators and drivers	1	State territory	220
Melbourne - Inner East	Managers			77
Melbourne - Inner East	Managers	0		17102
Melbourne - Inner East	Managers	0		230
Melbourne - Inner East	Managers	1	Local	185
Melbourne - Inner East	Managers	1	National	700
Melbourne - Inner East	Managers	1	State territory	1094
Melbourne - Inner East	Professionals			171
Melbourne - Inner East	Professionals	0		32397
Melbourne - Inner East	Professionals	0		524
Melbourne - Inner East	Professionals	1	Local	465
Melbourne - Inner East	Professionals	1	National	3942
Melbourne - Inner East	Professionals	1	State territory	7207
Melbourne - Inner East	Sales workers			70
Melbourne - Inner East	Sales workers	0		15133
Melbourne - Inner East	Sales workers	0		268
Melbourne - Inner East	Sales workers	1	Local	4
Melbourne - Inner East	Sales workers	1	National	55
Melbourne - Inner East	Sales workers	1	State territory	78
Melbourne - Inner East	Technicians and trades workers			121
Melbourne - Inner East	Technicians and trades workers	0		12779
Melbourne - Inner East	Technicians and trades workers	0		227
Melbourne - Inner East	Technicians and trades workers	1	Local	173
Melbourne - Inner East	Technicians and trades workers	1	National	185
Melbourne - Inner East	Technicians and trades workers	1	State territory	379
Melbourne - Inner South				905
Melbourne - Inner South		0		1360
Melbourne - Inner South		0		357
Melbourne - Inner South		1	Local	25
Melbourne - Inner South		1	National	45
Melbourne - Inner South		1	State territory	32
Melbourne - Inner South	Clerical and administrative workers			96
Melbourne - Inner South	Clerical and administrative workers	0		17055
Melbourne - Inner South	Clerical and administrative workers	0		305
Melbourne - Inner South	Clerical and administrative workers	1	Local	433
Melbourne - Inner South	Clerical and administrative workers	1	National	855
Melbourne - Inner South	Clerical and administrative workers	1	State territory	843
Melbourne - Inner South	Community and personal service workers			116
