SA4_NAME16	EmploymentStatus	IncomeTotPersonal.max	Sex	workers
Sydney - North Sydney and Hornsby	Status in employment not stated	65625	F	68
Sydney - North Sydney and Hornsby	Status in employment not stated	65625	M	72
Sydney - North Sydney and Hornsby	Status in employment not stated	78750	F	40
Sydney - North Sydney and Hornsby	Status in employment not stated	78750	M	59
Sydney - North Sydney and Hornsby	Status in employment not stated	91875	F	36
Sydney - North Sydney and Hornsby	Status in employment not stated	91875	M	46
Sydney - North Sydney and Hornsby	Status in employment not stated	105000	F	22
Sydney - North Sydney and Hornsby	Status in employment not stated	105000	M	38
Sydney - North Sydney and Hornsby	Status in employment not stated	157500	F	33
Sydney - North Sydney and Hornsby	Status in employment not stated	157500	M	62
Sydney - North Sydney and Hornsby	Status in employment not stated	Inf	F	24
Sydney - North Sydney and Hornsby	Status in employment not stated	Inf	M	70
Sydney - Northern Beaches	Contributing family workers	0	F	166
Sydney - Northern Beaches	Contributing family workers	0	M	93
Sydney - Northern Beaches	Contributing family workers	7875	F	66
Sydney - Northern Beaches	Contributing family workers	7875	M	27
Sydney - Northern Beaches	Contributing family workers	15750	F	97
Sydney - Northern Beaches	Contributing family workers	15750	M	49
Sydney - Northern Beaches	Contributing family workers	21000	F	73
Sydney - Northern Beaches	Contributing family workers	21000	M	41
Sydney - Northern Beaches	Contributing family workers	26250	F	55
Sydney - Northern Beaches	Contributing family workers	26250	M	37
Sydney - Northern Beaches	Contributing family workers	34125	F	70
Sydney - Northern Beaches	Contributing family workers	34125	M	55
Sydney - Northern Beaches	Contributing family workers	42000	F	48
Sydney - Northern Beaches	Contributing family workers	42000	M	39
Sydney - Northern Beaches	Contributing family workers	52500	F	58
Sydney - Northern Beaches	Contributing family workers	52500	M	39
Sydney - Northern Beaches	Contributing family workers	65625	F	44
Sydney - Northern Beaches	Contributing family workers	65625	M	53
Sydney - Northern Beaches	Contributing family workers	78750	F	22
Sydney - Northern Beaches	Contributing family workers	78750	M	39
Sydney - Northern Beaches	Contributing family workers	91875	F	20
Sydney - Northern Beaches	Contributing family workers	91875	M	35
Sydney - Northern Beaches	Contributing family workers	105000	F	19
Sydney - Northern Beaches	Contributing family workers	105000	M	26
Sydney - Northern Beaches	Contributing family workers	157500	F	25
Sydney - Northern Beaches	Contributing family workers	157500	M	32
Sydney - Northern Beaches	Contributing family workers	Inf	F	34
Sydney - Northern Beaches	Contributing family workers	Inf	M	53
Sydney - Northern Beaches	Employee	0	F	145
Sydney - Northern Beaches	Employee	0	M	133
Sydney - Northern Beaches	Employee	7875	F	2122
Sydney - Northern Beaches	Employee	7875	M	1465
Sydney - Northern Beaches	Employee	15750	F	1978
Sydney - Northern Beaches	Employee	15750	M	1111
Sydney - Northern Beaches	Employee	21000	F	2022
Sydney - Northern Beaches	Employee	21000	M	1035
Sydney - Northern Beaches	Employee	26250	F	2391
Sydney - Northern Beaches	Employee	26250	M	1332
Sydney - Northern Beaches	Employee	34125	F	3656
Sydney - Northern Beaches	Employee	34125	M	1935
Sydney - Northern Beaches	Employee	42000	F	4293
Sydney - Northern Beaches	Employee	42000	M	2773
Sydney - Northern Beaches	Employee	52500	F	4564
Sydney - Northern Beaches	Employee	52500	M	3845
Sydney - Northern Beaches	Employee	65625	F	4583
Sydney - Northern Beaches	Employee	65625	M	4432
Sydney - Northern Beaches	Employee	78750	F	2966
Sydney - Northern Beaches	Employee	78750	M	3198
Sydney - Northern Beaches	Employee	91875	F	2336
Sydney - Northern Beaches	Employee	91875	M	2579
Sydney - Northern Beaches	Employee	105000	F	1500
Sydney - Northern Beaches	Employee	105000	M	1808
Sydney - Northern Beaches	Employee	157500	F	1692
Sydney - Northern Beaches	Employee	157500	M	2824
Sydney - Northern Beaches	Employee	Inf	F	677
Sydney - Northern Beaches	Employee	Inf	M	1710
Sydney - Northern Beaches	Owner managers of incorporated enterprises	0	F	11
Sydney - Northern Beaches	Owner managers of incorporated enterprises	0	M	63
Sydney - Northern Beaches	Owner managers of incorporated enterprises	7875	F	48
Sydney - Northern Beaches	Owner managers of incorporated enterprises	7875	M	30
Sydney - Northern Beaches	Owner managers of incorporated enterprises	15750	F	94
Sydney - Northern Beaches	Owner managers of incorporated enterprises	15750	M	58
Sydney - Northern Beaches	Owner managers of incorporated enterprises	21000	F	123
Sydney - Northern Beaches	Owner managers of incorporated enterprises	21000	M	125
Sydney - Northern Beaches	Owner managers of incorporated enterprises	26250	F	144
Sydney - Northern Beaches	Owner managers of incorporated enterprises	26250	M	171
Sydney - Northern Beaches	Owner managers of incorporated enterprises	34125	F	261
Sydney - Northern Beaches	Owner managers of incorporated enterprises	34125	M	287
Sydney - Northern Beaches	Owner managers of incorporated enterprises	42000	F	291
Sydney - Northern Beaches	Owner managers of incorporated enterprises	42000	M	442
Sydney - Northern Beaches	Owner managers of incorporated enterprises	52500	F	362
Sydney - Northern Beaches	Owner managers of incorporated enterprises	52500	M	607
Sydney - Northern Beaches	Owner managers of incorporated enterprises	65625	F	372
Sydney - Northern Beaches	Owner managers of incorporated enterprises	65625	M	804
Sydney - Northern Beaches	Owner managers of incorporated enterprises	78750	F	339
Sydney - Northern Beaches	Owner managers of incorporated enterprises	78750	M	754
Sydney - Northern Beaches	Owner managers of incorporated enterprises	91875	F	380
Sydney - Northern Beaches	Owner managers of incorporated enterprises	91875	M	906
Sydney - Northern Beaches	Owner managers of incorporated enterprises	105000	F	201
Sydney - Northern Beaches	Owner managers of incorporated enterprises	105000	M	568
Sydney - Northern Beaches	Owner managers of incorporated enterprises	157500	F	391
Sydney - Northern Beaches	Owner managers of incorporated enterprises	157500	M	1119
Sydney - Northern Beaches	Owner managers of incorporated enterprises	Inf	F	403
Sydney - Northern Beaches	Owner managers of incorporated enterprises	Inf	M	1421
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	0	F	45
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	0	M	29
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	7875	F	236
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	7875	M	87
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	15750	F	320
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	15750	M	131
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	21000	F	308
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	21000	M	159
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	26250	F	353
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	26250	M	215
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	34125	F	487
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	34125	M	398
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	42000	F	441
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	42000	M	467
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	52500	F	439
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	52500	M	583
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	65625	F	420
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	65625	M	631
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	78750	F	305
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	78750	M	549
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	91875	F	228
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	91875	M	453
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	105000	F	161
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	105000	M	283
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	157500	F	208
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	157500	M	460
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	Inf	F	146
Sydney - Northern Beaches	Owner managers of unincorporated enterprises	Inf	M	368
Sydney - Northern Beaches	Status in employment not stated	0	F	8
Sydney - Northern Beaches	Status in employment not stated	0	M	3
Sydney - Northern Beaches	Status in employment not stated	7875	F	11
Sydney - Northern Beaches	Status in employment not stated	7875	M	10
Sydney - Northern Beaches	Status in employment not stated	15750	F	15
Sydney - Northern Beaches	Status in employment not stated	15750	M	9
Sydney - Northern Beaches	Status in employment not stated	21000	F	26
Sydney - Northern Beaches	Status in employment not stated	21000	M	17
Sydney - Northern Beaches	Status in employment not stated	26250	F	34
Sydney - Northern Beaches	Status in employment not stated	26250	M	17
Sydney - Northern Beaches	Status in employment not stated	34125	F	39
Sydney - Northern Beaches	Status in employment not stated	34125	M	32
Sydney - Northern Beaches	Status in employment not stated	42000	F	40
Sydney - Northern Beaches	Status in employment not stated	42000	M	37
Sydney - Northern Beaches	Status in employment not stated	52500	F	45
Sydney - Northern Beaches	Status in employment not stated	52500	M	44
Sydney - Northern Beaches	Status in employment not stated	65625	F	32
Sydney - Northern Beaches	Status in employment not stated	65625	M	43
Sydney - Northern Beaches	Status in employment not stated	78750	F	26
Sydney - Northern Beaches	Status in employment not stated	78750	M	30
Sydney - Northern Beaches	Status in employment not stated	91875	F	10
Sydney - Northern Beaches	Status in employment not stated	91875	M	29
Sydney - Northern Beaches	Status in employment not stated	105000	F	9
Sydney - Northern Beaches	Status in employment not stated	105000	M	22
Sydney - Northern Beaches	Status in employment not stated	157500	F	10
Sydney - Northern Beaches	Status in employment not stated	157500	M	21
Sydney - Northern Beaches	Status in employment not stated	Inf	F	7
Sydney - Northern Beaches	Status in employment not stated	Inf	M	22
Sydney - Outer South West	Contributing family workers	0	F	115
Sydney - Outer South West	Contributing family workers	0	M	73
Sydney - Outer South West	Contributing family workers	7875	F	66
Sydney - Outer South West	Contributing family workers	7875	M	30
Sydney - Outer South West	Contributing family workers	15750	F	71
Sydney - Outer South West	Contributing family workers	15750	M	37
Sydney - Outer South West	Contributing family workers	21000	F	66
Sydney - Outer South West	Contributing family workers	21000	M	44
Sydney - Outer South West	Contributing family workers	26250	F	44
Sydney - Outer South West	Contributing family workers	26250	M	36
Sydney - Outer South West	Contributing family workers	34125	F	44
Sydney - Outer South West	Contributing family workers	34125	M	44
Sydney - Outer South West	Contributing family workers	42000	F	27
Sydney - Outer South West	Contributing family workers	42000	M	42
Sydney - Outer South West	Contributing family workers	52500	F	25
Sydney - Outer South West	Contributing family workers	52500	M	33
Sydney - Outer South West	Contributing family workers	65625	F	26
Sydney - Outer South West	Contributing family workers	65625	M	22
Sydney - Outer South West	Contributing family workers	78750	F	9
Sydney - Outer South West	Contributing family workers	78750	M	11
Sydney - Outer South West	Contributing family workers	91875	F	8
Sydney - Outer South West	Contributing family workers	91875	M	8
Sydney - Outer South West	Contributing family workers	105000	F	4
Sydney - Outer South West	Contributing family workers	105000	M	5
Sydney - Outer South West	Contributing family workers	157500	F	4
Sydney - Outer South West	Contributing family workers	157500	M	6
Sydney - Outer South West	Contributing family workers	Inf	F	10
Sydney - Outer South West	Contributing family workers	Inf	M	15
Sydney - Outer South West	Employee	0	F	150
Sydney - Outer South West	Employee	0	M	136
Sydney - Outer South West	Employee	7875	F	1897
Sydney - Outer South West	Employee	7875	M	1121
Sydney - Outer South West	Employee	15750	F	1994
Sydney - Outer South West	Employee	15750	M	910
Sydney - Outer South West	Employee	21000	F	2139
Sydney - Outer South West	Employee	21000	M	971
Sydney - Outer South West	Employee	26250	F	2323
Sydney - Outer South West	Employee	26250	M	1185
Sydney - Outer South West	Employee	34125	F	3861
Sydney - Outer South West	Employee	34125	M	1865
Sydney - Outer South West	Employee	42000	F	4838
Sydney - Outer South West	Employee	42000	M	3231
Sydney - Outer South West	Employee	52500	F	4651
Sydney - Outer South West	Employee	52500	M	4733
Sydney - Outer South West	Employee	65625	F	4071
Sydney - Outer South West	Employee	65625	M	5195
