SA4_NAME16	CountryOfBirth	Sex	workers
Hume	AUS	M	30933
Hume	CAN	F	49
Hume	CAN	M	49
Hume	CHN	F	103
Hume	CHN	M	80
Hume	HRV	F	13
Hume	HRV	M	24
Hume	EGY	F	11
Hume	EGY	M	12
Hume	FJI	F	24
Hume	FJI	M	25
Hume	MKD	F	3
Hume	MKD	M	6
Hume	DEU	F	146
Hume	DEU	M	142
Hume	GRC	F	12
Hume	GRC	M	20
Hume	HKG	F	35
Hume	HKG	M	26
Hume	IND	F	183
Hume	IND	M	352
Hume	IDN	F	26
Hume	IDN	M	10
Hume	IRN	F	12
Hume	IRN	M	13
Hume	IRQ	M	15
Hume	IRL	F	41
Hume	IRL	M	51
Hume	ITA	F	83
Hume	ITA	M	150
Hume	JPN	F	36
Hume	JPN	M	15
Hume	LBN	F	4
Hume	LBN	M	16
Hume	MYS	F	49
Hume	MYS	M	48
Hume	MLT	F	8
Hume	MLT	M	12
Hume	NLD	F	94
Hume	NLD	M	110
Hume	NZL	F	391
Hume	NZL	M	407
Hume	PAK	F	4
Hume	PAK	M	39
Hume	PHL	F	227
Hume	PHL	M	142
Hume	POL	F	7
Hume	POL	M	16
Hume	SGP	F	25
Hume	SGP	M	16
Hume	ZAF	F	69
Hume	ZAF	M	88
Hume	KOR	F	11
Hume	KOR	M	23
Hume	LKA	F	42
Hume	LKA	M	74
Hume	THA	F	46
Hume	THA	M	22
Hume	TUR	F	4
Hume	TUR	M	7
Hume	GBR	F	907
Hume	GBR	M	1053
Hume	USA	F	91
Hume	USA	M	76
Hume	VNM	F	26
Hume	VNM	M	16
Hume	ZWE	F	18
Hume	ZWE	M	18
Latrobe - Gippsland		F	1931
Latrobe - Gippsland		M	1835
Latrobe - Gippsland	AUS	F	43283
Latrobe - Gippsland	AUS	M	43069
Latrobe - Gippsland	CAN	F	64
Latrobe - Gippsland	CAN	M	50
Latrobe - Gippsland	CHN	F	184
Latrobe - Gippsland	CHN	M	178
Latrobe - Gippsland	HRV	F	19
Latrobe - Gippsland	HRV	M	20
Latrobe - Gippsland	EGY	F	22
Latrobe - Gippsland	EGY	M	32
Latrobe - Gippsland	FJI	F	36
Latrobe - Gippsland	FJI	M	44
Latrobe - Gippsland	MKD	F	4
Latrobe - Gippsland	MKD	M	6
Latrobe - Gippsland	DEU	F	165
Latrobe - Gippsland	DEU	M	151
Latrobe - Gippsland	GRC	F	27
Latrobe - Gippsland	GRC	M	26
Latrobe - Gippsland	HKG	F	33
Latrobe - Gippsland	HKG	M	38
Latrobe - Gippsland	IND	F	314
Latrobe - Gippsland	IND	M	491
Latrobe - Gippsland	IDN	F	36
Latrobe - Gippsland	IDN	M	17
Latrobe - Gippsland	IRN	F	12
Latrobe - Gippsland	IRN	M	25
Latrobe - Gippsland	IRQ	F	3
Latrobe - Gippsland	IRQ	M	10
Latrobe - Gippsland	IRL	F	70
Latrobe - Gippsland	IRL	M	105
Latrobe - Gippsland	ITA	F	100
Latrobe - Gippsland	ITA	M	202
Latrobe - Gippsland	JPN	F	31
Latrobe - Gippsland	JPN	M	17
Latrobe - Gippsland	LBN	F	5
Latrobe - Gippsland	LBN	M	3
Latrobe - Gippsland	MYS	F	123
Latrobe - Gippsland	MYS	M	99
Latrobe - Gippsland	MLT	F	39
Latrobe - Gippsland	MLT	M	63
Latrobe - Gippsland	NLD	F	233
Latrobe - Gippsland	NLD	M	265
Latrobe - Gippsland	NZL	F	708
Latrobe - Gippsland	NZL	M	741
Latrobe - Gippsland	PAK	F	22
Latrobe - Gippsland	PAK	M	37
Latrobe - Gippsland	PHL	F	345
Latrobe - Gippsland	PHL	M	152
Latrobe - Gippsland	POL	F	38
Latrobe - Gippsland	POL	M	41
Latrobe - Gippsland	SGP	F	27
Latrobe - Gippsland	SGP	M	16
Latrobe - Gippsland	ZAF	F	155
Latrobe - Gippsland	ZAF	M	160
Latrobe - Gippsland	KOR	F	29
Latrobe - Gippsland	KOR	M	28
Latrobe - Gippsland	LKA	F	87
Latrobe - Gippsland	LKA	M	173
Latrobe - Gippsland	THA	F	92
Latrobe - Gippsland	THA	M	20
Latrobe - Gippsland	TUR	F	4
Latrobe - Gippsland	TUR	M	9
Latrobe - Gippsland	GBR	F	1705
Latrobe - Gippsland	GBR	M	1617
Latrobe - Gippsland	USA	F	103
Latrobe - Gippsland	USA	M	105
Latrobe - Gippsland	VNM	F	96
Latrobe - Gippsland	VNM	M	76
Latrobe - Gippsland	ZWE	F	42
Latrobe - Gippsland	ZWE	M	41
Melbourne - Inner		F	24332
Melbourne - Inner		M	27402
Melbourne - Inner	AUS	F	200077
Melbourne - Inner	AUS	M	210057
Melbourne - Inner	CAN	F	1311
Melbourne - Inner	CAN	M	1139
Melbourne - Inner	CHN	F	12373
Melbourne - Inner	CHN	M	10382
Melbourne - Inner	HRV	F	588
Melbourne - Inner	HRV	M	612
Melbourne - Inner	EGY	F	535
Melbourne - Inner	EGY	M	805
Melbourne - Inner	FJI	F	940
Melbourne - Inner	FJI	M	816
Melbourne - Inner	MKD	F	812
Melbourne - Inner	MKD	M	815
Melbourne - Inner	DEU	F	1448
Melbourne - Inner	DEU	M	1533
Melbourne - Inner	GRC	F	1373
Melbourne - Inner	GRC	M	1684
Melbourne - Inner	HKG	F	2448
Melbourne - Inner	HKG	M	2509
Melbourne - Inner	IND	F	14494
Melbourne - Inner	IND	M	24918
Melbourne - Inner	IDN	F	2393
Melbourne - Inner	IDN	M	2207
Melbourne - Inner	IRN	F	839
Melbourne - Inner	IRN	M	1307
Melbourne - Inner	IRQ	F	296
Melbourne - Inner	IRQ	M	545
Melbourne - Inner	IRL	F	1876
Melbourne - Inner	IRL	M	2068
Melbourne - Inner	ITA	F	2218
Melbourne - Inner	ITA	M	3225
Melbourne - Inner	JPN	F	1431
Melbourne - Inner	JPN	M	707
Melbourne - Inner	LBN	F	493
Melbourne - Inner	LBN	M	935
Melbourne - Inner	MYS	F	5922
Melbourne - Inner	MYS	M	5844
Melbourne - Inner	MLT	F	366
Melbourne - Inner	MLT	M	489
Melbourne - Inner	NLD	F	518
Melbourne - Inner	NLD	M	812
Melbourne - Inner	NZL	F	9869
Melbourne - Inner	NZL	M	9628
Melbourne - Inner	PAK	F	497
Melbourne - Inner	PAK	M	2805
Melbourne - Inner	PHL	F	5768
Melbourne - Inner	PHL	M	4005
Melbourne - Inner	POL	F	1065
Melbourne - Inner	POL	M	837
Melbourne - Inner	SGP	F	1717
Melbourne - Inner	SGP	M	1619
Melbourne - Inner	ZAF	F	2487
Melbourne - Inner	ZAF	M	3390
Melbourne - Inner	KOR	F	1800
Melbourne - Inner	KOR	M	1743
Melbourne - Inner	LKA	F	3788
Melbourne - Inner	LKA	M	5639
Melbourne - Inner	THA	F	1883
Melbourne - Inner	THA	M	977
Melbourne - Inner	TUR	F	579
Melbourne - Inner	TUR	M	954
Melbourne - Inner	GBR	F	12371
Melbourne - Inner	GBR	M	18478
Melbourne - Inner	USA	F	2303
Melbourne - Inner	USA	M	2382
Melbourne - Inner	VNM	F	5856
Melbourne - Inner	VNM	M	5148
Melbourne - Inner	ZWE	F	456
Melbourne - Inner	ZWE	M	528
Melbourne - Inner East		F	4366
Melbourne - Inner East		M	4200
Melbourne - Inner East	AUS	F	49212
Melbourne - Inner East	AUS	M	39224
Melbourne - Inner East	CAN	F	192
Melbourne - Inner East	CAN	M	164
Melbourne - Inner East	CHN	F	5155
Melbourne - Inner East	CHN	M	3942
Melbourne - Inner East	HRV	F	120
Melbourne - Inner East	HRV	M	107
Melbourne - Inner East	EGY	F	131
Melbourne - Inner East	EGY	M	186
Melbourne - Inner East	FJI	F	170
Melbourne - Inner East	FJI	M	120
Melbourne - Inner East	MKD	F	96
Melbourne - Inner East	MKD	M	102
Melbourne - Inner East	DEU	F	247
Melbourne - Inner East	DEU	M	224
Melbourne - Inner East	GRC	F	408
Melbourne - Inner East	GRC	M	417
Melbourne - Inner East	HKG	F	997
Melbourne - Inner East	HKG	M	854
Melbourne - Inner East	IND	F	2430
Melbourne - Inner East	IND	M	3094
Melbourne - Inner East	IDN	F	416
Melbourne - Inner East	IDN	M	324
Melbourne - Inner East	IRN	F	412
Melbourne - Inner East	IRN	M	441
Melbourne - Inner East	IRQ	F	46
Melbourne - Inner East	IRQ	M	92
Melbourne - Inner East	IRL	F	267
Melbourne - Inner East	IRL	M	227
Melbourne - Inner East	ITA	F	423
Melbourne - Inner East	ITA	M	582
Melbourne - Inner East	JPN	F	222
Melbourne - Inner East	JPN	M	92
Melbourne - Inner East	LBN	F	97
Melbourne - Inner East	LBN	M	161
Melbourne - Inner East	MYS	F	1755
Melbourne - Inner East	MYS	M	1453
Melbourne - Inner East	MLT	F	54
Melbourne - Inner East	MLT	M	55
Melbourne - Inner East	NLD	F	118
Melbourne - Inner East	NLD	M	147
Melbourne - Inner East	NZL	F	1471
Melbourne - Inner East	NZL	M	1192
Melbourne - Inner East	PAK	F	90
Melbourne - Inner East	PAK	M	355
Melbourne - Inner East	PHL	F	828
Melbourne - Inner East	PHL	M	504
Melbourne - Inner East	POL	F	187
Melbourne - Inner East	POL	M	143
Melbourne - Inner East	SGP	F	448
Melbourne - Inner East	SGP	M	307
Melbourne - Inner East	ZAF	F	744
Melbourne - Inner East	ZAF	M	592
Melbourne - Inner East	KOR	F	476
Melbourne - Inner East	KOR	M	394
Melbourne - Inner East	LKA	F	1021
Melbourne - Inner East	LKA	M	1192
Melbourne - Inner East	THA	F	348
Melbourne - Inner East	THA	M	135
Melbourne - Inner East	TUR	F	56
Melbourne - Inner East	TUR	M	109
Melbourne - Inner East	GBR	F	2775
Melbourne - Inner East	GBR	M	2828
Melbourne - Inner East	USA	F	407
Melbourne - Inner East	USA	M	301
Melbourne - Inner East	VNM	F	905
Melbourne - Inner East	VNM	M	772
Melbourne - Inner East	ZWE	F	131
Melbourne - Inner East	ZWE	M	86
Melbourne - Inner South		F	6289
Melbourne - Inner South		M	6652
Melbourne - Inner South	AUS	F	49598
Melbourne - Inner South	AUS	M	45569
Melbourne - Inner South	CAN	F	247
Melbourne - Inner South	CAN	M	166
Melbourne - Inner South	CHN	F	2706
Melbourne - Inner South	CHN	M	2153
Melbourne - Inner South	HRV	F	138
Melbourne - Inner South	HRV	M	137
Melbourne - Inner South	EGY	F	128
Melbourne - Inner South	EGY	M	155
Melbourne - Inner South	FJI	F	230
Melbourne - Inner South	FJI	M	215
Melbourne - Inner South	MKD	F	65
Melbourne - Inner South	MKD	M	86
Melbourne - Inner South	DEU	F	339
Melbourne - Inner South	DEU	M	347
Melbourne - Inner South	GRC	F	426
Melbourne - Inner South	GRC	M	563
Melbourne - Inner South	HKG	F	326
Melbourne - Inner South	HKG	M	297
Melbourne - Inner South	IND	F	2890
Melbourne - Inner South	IND	M	4139
Melbourne - Inner South	IDN	F	316
Melbourne - Inner South	IDN	M	275
Melbourne - Inner South	IRN	F	134
Melbourne - Inner South	IRN	M	196
Melbourne - Inner South	IRQ	F	32
Melbourne - Inner South	IRQ	M	61
Melbourne - Inner South	IRL	F	326
Melbourne - Inner South	IRL	M	335
Melbourne - Inner South	ITA	F	352
Melbourne - Inner South	ITA	M	538
Melbourne - Inner South	JPN	F	277
Melbourne - Inner South	JPN	M	125
Melbourne - Inner South	LBN	F	97
Melbourne - Inner South	LBN	M	152
Melbourne - Inner South	MYS	F	746
Melbourne - Inner South	MYS	M	650
Melbourne - Inner South	MLT	F	40
Melbourne - Inner South	MLT	M	47
Melbourne - Inner South	NLD	F	151
Melbourne - Inner South	NLD	M	175
Melbourne - Inner South	NZL	F	1778
Melbourne - Inner South	NZL	M	1713
Melbourne - Inner South	PAK	F	94
Melbourne - Inner South	PAK	M	351
Melbourne - Inner South	PHL	F	1183
Melbourne - Inner South	PHL	M	681
Melbourne - Inner South	POL	F	401
Melbourne - Inner South	POL	M	364
Melbourne - Inner South	SGP	F	236
Melbourne - Inner South	SGP	M	174
Melbourne - Inner South	ZAF	F	1215
Melbourne - Inner South	ZAF	M	979
Melbourne - Inner South	KOR	F	293
Melbourne - Inner South	KOR	M	293
Melbourne - Inner South	LKA	F	1106
Melbourne - Inner South	LKA	M	1439
Melbourne - Inner South	THA	F	386
Melbourne - Inner South	THA	M	211
Melbourne - Inner South	TUR	F	125
Melbourne - Inner South	TUR	M	159
Melbourne - Inner South	GBR	F	3512
Melbourne - Inner South	GBR	M	3513
Melbourne - Inner South	USA	F	433
Melbourne - Inner South	USA	M	355
Melbourne - Inner South	VNM	F	1220
Melbourne - Inner South	VNM	M	1175
Melbourne - Inner South	ZWE	F	158
Melbourne - Inner South	ZWE	M	122
Melbourne - North East		F	4145
Melbourne - North East		M	4542
Melbourne - North East	AUS	F	52102
Melbourne - North East	AUS	M	44264
Melbourne - North East	CAN	F	160
Melbourne - North East	CAN	M	124
Melbourne - North East	CHN	F	1817
Melbourne - North East	CHN	M	1670
Melbourne - North East	HRV	F	174
Melbourne - North East	HRV	M	159
Melbourne - North East	EGY	F	180
Melbourne - North East	EGY	M	259
Melbourne - North East	FJI	F	226
Melbourne - North East	FJI	M	179
Melbourne - North East	MKD	F	745
Melbourne - North East	MKD	M	752
Melbourne - North East	DEU	F	214
Melbourne - North East	DEU	M	236
Melbourne - North East	GRC	F	404
Melbourne - North East	GRC	M	662
Melbourne - North East	HKG	F	255
Melbourne - North East	HKG	M	229
Melbourne - North East	IND	F	2592
Melbourne - North East	IND	M	3795
Melbourne - North East	IDN	F	197
Melbourne - North East	IDN	M	158
Melbourne - North East	IRN	F	231
Melbourne - North East	IRN	M	325
Melbourne - North East	IRQ	F	270
Melbourne - North East	IRQ	M	407
Melbourne - North East	IRL	F	207
Melbourne - North East	IRL	M	251
Melbourne - North East	ITA	F	921
Melbourne - North East	ITA	M	1192
Melbourne - North East	JPN	F	112
Melbourne - North East	JPN	M	55
Melbourne - North East	LBN	F	255
Melbourne - North East	LBN	M	470
Melbourne - North East	MYS	F	732
Melbourne - North East	MYS	M	548
Melbourne - North East	MLT	F	153
Melbourne - North East	MLT	M	192
Melbourne - North East	NLD	F	102
Melbourne - North East	NLD	M	108
Melbourne - North East	NZL	F	1099
Melbourne - North East	NZL	M	1096
Melbourne - North East	PAK	F	155
Melbourne - North East	PAK	M	429
Melbourne - North East	PHL	F	1014
Melbourne - North East	PHL	M	738
Melbourne - North East	POL	F	145
Melbourne - North East	POL	M	135
Melbourne - North East	SGP	F	196
Melbourne - North East	SGP	M	145
Melbourne - North East	ZAF	F	353
Melbourne - North East	ZAF	M	292
Melbourne - North East	KOR	F	106
Melbourne - North East	KOR	M	108
Melbourne - North East	LKA	F	839
Melbourne - North East	LKA	M	961
Melbourne - North East	THA	F	267
Melbourne - North East	THA	M	109
Melbourne - North East	TUR	F	159
Melbourne - North East	TUR	M	268
Melbourne - North East	GBR	F	2182
Melbourne - North East	GBR	M	2136
Melbourne - North East	USA	F	254
Melbourne - North East	USA	M	182
Melbourne - North East	VNM	F	1428
Melbourne - North East	VNM	M	1469
Melbourne - North East	ZWE	F	127
Melbourne - North East	ZWE	M	67
Melbourne - North West		F	3715
Melbourne - North West		M	6529
Melbourne - North West	AUS	F	38161
Melbourne - North West	AUS	M	49868
Melbourne - North West	CAN	F	90
Melbourne - North West	CAN	M	114
Melbourne - North West	CHN	F	952
Melbourne - North West	CHN	M	1053
Melbourne - North West	HRV	F	196
Melbourne - North West	HRV	M	276
Melbourne - North West	EGY	F	182
Melbourne - North West	EGY	M	336
Melbourne - North West	FJI	F	254
Melbourne - North West	FJI	M	369
Melbourne - North West	MKD	F	337
Melbourne - North West	MKD	M	636
Melbourne - North West	DEU	F	180
Melbourne - North West	DEU	M	262
Melbourne - North West	GRC	F	244
Melbourne - North West	GRC	M	561
Melbourne - North West	HKG	F	115
Melbourne - North West	HKG	M	182
Melbourne - North West	IND	F	2027
Melbourne - North West	IND	M	4770
Melbourne - North West	IDN	F	123
Melbourne - North West	IDN	M	166
Melbourne - North West	IRN	F	128
Melbourne - North West	IRN	M	347
Melbourne - North West	IRQ	F	676
Melbourne - North West	IRQ	M	1353
Melbourne - North West	IRL	F	122
Melbourne - North West	IRL	M	276
Melbourne - North West	ITA	F	680
Melbourne - North West	ITA	M	1390
Melbourne - North West	JPN	F	80
Melbourne - North West	JPN	M	51
Melbourne - North West	LBN	F	444
Melbourne - North West	LBN	M	870
Melbourne - North West	MYS	F	295
Melbourne - North West	MYS	M	382
Melbourne - North West	MLT	F	220
Melbourne - North West	MLT	M	371
Melbourne - North West	NLD	F	63
Melbourne - North West	NLD	M	83
Melbourne - North West	NZL	F	1116
Melbourne - North West	NZL	M	1668
Melbourne - North West	PAK	F	235
Melbourne - North West	PAK	M	1120
Melbourne - North West	PHL	F	1042
Melbourne - North West	PHL	M	1078
Melbourne - North West	POL	F	131
Melbourne - North West	POL	M	171
Melbourne - North West	SGP	F	132
Melbourne - North West	SGP	M	165
Melbourne - North West	ZAF	F	189
Melbourne - North West	ZAF	M	275
Melbourne - North West	KOR	F	70
Melbourne - North West	KOR	M	133
Melbourne - North West	LKA	F	737
Melbourne - North West	LKA	M	1323
Melbourne - North West	THA	F	207
Melbourne - North West	THA	M	131
Melbourne - North West	TUR	F	697
Melbourne - North West	TUR	M	1250
Melbourne - North West	GBR	F	1361
Melbourne - North West	GBR	M	2309
Melbourne - North West	USA	F	144
Melbourne - North West	USA	M	188
Melbourne - North West	VNM	F	1194
Melbourne - North West	VNM	M	1702
Melbourne - North West	ZWE	F	50
Melbourne - North West	ZWE	M	94
Melbourne - Outer East		F	4239
Melbourne - Outer East		M	5309
Melbourne - Outer East	AUS	F	61802
Melbourne - Outer East	AUS	M	60628
Melbourne - Outer East	CAN	F	149
Melbourne - Outer East	CAN	M	155
Melbourne - Outer East	CHN	F	2697
Melbourne - Outer East	CHN	M	2618
Melbourne - Outer East	HRV	F	105
Melbourne - Outer East	HRV	M	113
Melbourne - Outer East	EGY	F	113
Melbourne - Outer East	EGY	M	179
Melbourne - Outer East	FJI	F	166
Melbourne - Outer East	FJI	M	191
Melbourne - Outer East	MKD	F	32
Melbourne - Outer East	MKD	M	77
Melbourne - Outer East	DEU	F	406
Melbourne - Outer East	DEU	M	432
Melbourne - Outer East	GRC	F	166
Melbourne - Outer East	GRC	M	277
Melbourne - Outer East	HKG	F	484
Melbourne - Outer East	HKG	M	530
Melbourne - Outer East	IND	F	1873
Melbourne - Outer East	IND	M	3105
Melbourne - Outer East	IDN	F	288
Melbourne - Outer East	IDN	M	216
Melbourne - Outer East	IRN	F	222
Melbourne - Outer East	IRN	M	327
Melbourne - Outer East	IRQ	F	37
Melbourne - Outer East	IRQ	M	63
Melbourne - Outer East	IRL	F	197
Melbourne - Outer East	IRL	M	261
Melbourne - Outer East	ITA	F	291
Melbourne - Outer East	ITA	M	584
Melbourne - Outer East	JPN	F	113
Melbourne - Outer East	JPN	M	64
Melbourne - Outer East	LBN	F	63
Melbourne - Outer East	LBN	M	139
Melbourne - Outer East	MYS	F	1068
Melbourne - Outer East	MYS	M	1002
Melbourne - Outer East	MLT	F	50
Melbourne - Outer East	MLT	M	76
Melbourne - Outer East	NLD	F	307
Melbourne - Outer East	NLD	M	401
Melbourne - Outer East	NZL	F	1406
Melbourne - Outer East	NZL	M	1689
Melbourne - Outer East	PAK	F	70
Melbourne - Outer East	PAK	M	332
Melbourne - Outer East	PHL	F	915
Melbourne - Outer East	PHL	M	643
Melbourne - Outer East	POL	F	236
Melbourne - Outer East	POL	M	212
Melbourne - Outer East	SGP	F	263
Melbourne - Outer East	SGP	M	238
Melbourne - Outer East	ZAF	F	723
Melbourne - Outer East	ZAF	M	653
Melbourne - Outer East	KOR	F	157
Melbourne - Outer East	KOR	M	235
Melbourne - Outer East	LKA	F	977
Melbourne - Outer East	LKA	M	1353
Melbourne - Outer East	THA	F	329
Melbourne - Outer East	THA	M	183
Melbourne - Outer East	TUR	F	34
Melbourne - Outer East	TUR	M	85
Melbourne - Outer East	GBR	F	3967
Melbourne - Outer East	GBR	M	4359
Melbourne - Outer East	USA	F	285
Melbourne - Outer East	USA	M	298
Melbourne - Outer East	VNM	F	815
Melbourne - Outer East	VNM	M	860
Melbourne - Outer East	ZWE	F	106
Melbourne - Outer East	ZWE	M	114
Melbourne - South East		F	11783
Melbourne - South East		M	16439
Melbourne - South East	AUS	F	81161
Melbourne - South East	AUS	M	93143
Melbourne - South East	CAN	F	268
Melbourne - South East	CAN	M	285
Melbourne - South East	CHN	F	5210
Melbourne - South East	CHN	M	5387
Melbourne - South East	HRV	F	373
Melbourne - South East	HRV	M	510
Melbourne - South East	EGY	F	345
Melbourne - South East	EGY	M	426
Melbourne - South East	FJI	F	703
Melbourne - South East	FJI	M	724
Melbourne - South East	MKD	F	227
Melbourne - South East	MKD	M	374
Melbourne - South East	DEU	F	526
Melbourne - South East	DEU	M	659
Melbourne - South East	GRC	F	561
Melbourne - South East	GRC	M	871
Melbourne - South East	HKG	F	741
Melbourne - South East	HKG	M	837
Melbourne - South East	IND	F	6566
Melbourne - South East	IND	M	10159
Melbourne - South East	IDN	F	596
Melbourne - South East	IDN	M	603
Melbourne - South East	IRN	F	305
Melbourne - South East	IRN	M	531
Melbourne - South East	IRQ	F	113
Melbourne - South East	IRQ	M	215
Melbourne - South East	IRL	F	370
Melbourne - South East	IRL	M	538
Melbourne - South East	ITA	F	540
Melbourne - South East	ITA	M	1000
Melbourne - South East	JPN	F	296
Melbourne - South East	JPN	M	151
Melbourne - South East	LBN	F	198
Melbourne - South East	LBN	M	317
Melbourne - South East	MYS	F	1920
Melbourne - South East	MYS	M	1954
Melbourne - South East	MLT	F	98
Melbourne - South East	MLT	M	181
Melbourne - South East	NLD	F	321
Melbourne - South East	NLD	M	451
Melbourne - South East	NZL	F	2968
Melbourne - South East	NZL	M	4157
Melbourne - South East	PAK	F	347
Melbourne - South East	PAK	M	1123
Melbourne - South East	PHL	F	2221
Melbourne - South East	PHL	M	1807
Melbourne - South East	POL	F	569
Melbourne - South East	POL	M	586
Melbourne - South East	SGP	F	575
Melbourne - South East	SGP	M	496
Melbourne - South East	ZAF	F	1153
Melbourne - South East	ZAF	M	1371
Melbourne - South East	KOR	F	436
Melbourne - South East	KOR	M	584
Melbourne - South East	LKA	F	4078
Melbourne - South East	LKA	M	5269
Melbourne - South East	THA	F	548
Melbourne - South East	THA	M	325
Melbourne - South East	TUR	F	215
Melbourne - South East	TUR	M	442
Melbourne - South East	GBR	F	5469
Melbourne - South East	GBR	M	7075
Melbourne - South East	USA	F	421
Melbourne - South East	USA	M	510
Melbourne - South East	VNM	F	3323
Melbourne - South East	VNM	M	3610
Melbourne - South East	ZWE	F	214
Melbourne - South East	ZWE	M	267
Melbourne - West		F	8570
Melbourne - West		M	11553
Melbourne - West	AUS	F	61392
Melbourne - West	AUS	M	67939
Melbourne - West	CAN	F	205
Melbourne - West	CAN	M	143
Melbourne - West	CHN	F	1774
Melbourne - West	CHN	M	1966
Melbourne - West	HRV	F	425
Melbourne - West	HRV	M	508
Melbourne - West	EGY	F	249
Melbourne - West	EGY	M	342
Melbourne - West	FJI	F	388
Melbourne - West	FJI	M	470
Melbourne - West	MKD	F	618
Melbourne - West	MKD	M	895
Melbourne - West	DEU	F	281
Melbourne - West	DEU	M	408
Melbourne - West	GRC	F	274
Melbourne - West	GRC	M	572
Melbourne - West	HKG	F	286
Melbourne - West	HKG	M	293
Melbourne - West	IND	F	4751
Melbourne - West	IND	M	8300
Melbourne - West	IDN	F	355
Melbourne - West	IDN	M	335
Melbourne - West	IRN	F	176
Melbourne - West	IRN	M	362
Melbourne - West	IRQ	F	115
Melbourne - West	IRQ	M	310
Melbourne - West	IRL	F	303
Melbourne - West	IRL	M	412
Melbourne - West	ITA	F	571
Melbourne - West	ITA	M	1110
Melbourne - West	JPN	F	182
Melbourne - West	JPN	M	139
Melbourne - West	LBN	F	279
Melbourne - West	LBN	M	630
Melbourne - West	MYS	F	735
Melbourne - West	MYS	M	719
Melbourne - West	MLT	F	634
Melbourne - West	MLT	M	876
Melbourne - West	NLD	F	111
Melbourne - West	NLD	M	173
Melbourne - West	NZL	F	2726
Melbourne - West	NZL	M	3626
Melbourne - West	PAK	F	335
Melbourne - West	PAK	M	1120
Melbourne - West	PHL	F	3016
Melbourne - West	PHL	M	2677
Melbourne - West	POL	F	356
Melbourne - West	POL	M	384
Melbourne - West	SGP	F	280
Melbourne - West	SGP	M	257
Melbourne - West	ZAF	F	420
Melbourne - West	ZAF	M	534
Melbourne - West	KOR	F	156
Melbourne - West	KOR	M	211
Melbourne - West	LKA	F	798
Melbourne - West	LKA	M	1391
Melbourne - West	THA	F	435
Melbourne - West	THA	M	255
Melbourne - West	TUR	F	158
Melbourne - West	TUR	M	381
Melbourne - West	GBR	F	3112
Melbourne - West	GBR	M	3781
Melbourne - West	USA	F	276
Melbourne - West	USA	M	304
Melbourne - West	VNM	F	4550
Melbourne - West	VNM	M	5493
Melbourne - West	ZWE	F	121
Melbourne - West	ZWE	M	145
Mornington Peninsula		F	2194
Mornington Peninsula		M	2240
Mornington Peninsula	AUS	F	37684
Mornington Peninsula	AUS	M	32290
Mornington Peninsula	CAN	F	112
Mornington Peninsula	CAN	M	78
Mornington Peninsula	CHN	F	418
Mornington Peninsula	CHN	M	387
Mornington Peninsula	HRV	F	54
Mornington Peninsula	HRV	M	57
Mornington Peninsula	EGY	F	51
Mornington Peninsula	EGY	M	76
Mornington Peninsula	FJI	F	112
Mornington Peninsula	FJI	M	65
Mornington Peninsula	MKD	F	20
Mornington Peninsula	MKD	M	25
Mornington Peninsula	DEU	F	191
Mornington Peninsula	DEU	M	183
Mornington Peninsula	GRC	F	65
Mornington Peninsula	GRC	M	99
Mornington Peninsula	HKG	F	76
Mornington Peninsula	HKG	M	86
Mornington Peninsula	IND	F	824
Mornington Peninsula	IND	M	957
Mornington Peninsula	IDN	F	67
Mornington Peninsula	IDN	M	57
Mornington Peninsula	IRN	F	32
Mornington Peninsula	IRN	M	47
Mornington Peninsula	IRQ	F	15
